,country,total_netprofits,scrap_sum,net_profit
0,Argentina,-36089670.62600792,3164.0,-11.406343434262933
1,Australia,-1086347.1899542604,12000.0,-0.09052893249618836
2,Belgium,-30180433.17334479,9000.0,-3.353381463704977
3,Brazil,2246504217.3715935,316683.00000000006,7.093857950605473
4,Canada,641891091.8263502,107000.0,5.9989821666014045
5,Czechia,-36123633.12944838,1000.0000000000002,-36.123633129448365
6,Finland,-36617964.36942098,6999.999999999998,-5.231137767060141
7,France,423993750.5330637,94000.0,4.510571814181529
8,Germany,1022158566.3818506,189000.0,5.408246382972755
9,Hungary,558679959.5491369,114999.32824159578,4.858114982858306
10,India,2275186299.513437,345999.1149604643,6.575699766669668
11,Italy,440075781.8949338,96999.99999999999,4.536863730875607
12,Japan,1645919561.2270198,265999.3439482603,6.187682784462688
13,Korea,7778843616.016852,1114999.002827468,6.976547598958283
14,Netherlands,62079082.936261,30000.0,2.069302764542033
15,Norway,935166188.0547032,164999.5922481165,5.667687873121871
16,Paraguay,-31264252.01173596,439.00000000000006,-71.21697496978578
17,Poland,315977678.3920786,74000.00000000003,4.2699686269199795
18,Romania,-36515293.325363696,1000.0000000000001,-36.51529332536369
19,Russian Federation,197667745.56643942,50999.44167893489,3.8758805794551527
20,Serbia,-34285996.80674726,999.0657880460118,-34.31805714597068
21,Slovakia,-36273168.54917924,1000.0000000000001,-36.27316854917924
22,Spain,492076869.50062644,103999.99999999999,4.731508360582946
23,Sweden,831406836.5751374,164999.23617077735,5.038852638775948
24,Switzerland,301062040.1658349,72999.32146791153,4.124175870568514
25,Thailand,243558781.43517074,50999.08980309672,4.7757476138403865
26,Turkey,-11167701.82073113,10000.0,-1.1167701820731128
27,USA,3569682819.2016883,606000.0,5.890565708253611
28,United Kingdom,888039732.0323952,143000.00000000003,6.210068056170595
29,Uruguay,-27113320.952154435,231.00000000000003,-117.37368377556031
30,Viet Nam,-30501146.426607206,5000.0,-6.100229285321441
