,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-203612.5480529084,0.17681584926014204,-1151.551452569964
1,Albania,-14944354.09084057,548.7501263321934,-27.233440820738508
2,Algeria,-13225706.15757794,567.3711806241404,-23.310500443517267
3,Andorra,-1243717.9195566254,4.7307106241148835,-262.9029797799829
4,Angola,-4524519.733569223,55.21551658968593,-81.94290324568634
5,Argentina,-19769696.068135366,3178.1435560686996,-6.2205170154711595
6,Armenia,-1816213.2478150513,10.558994982250399,-172.00626109474376
7,Aruba,-2131327.9790937053,11.3625863493819,-187.5741942510866
8,Australia,-195160270.69288123,25226.15420396335,-7.73642581881225
9,Austria,26950970.510977007,33609.898577794724,0.8018759844988906
10,Azerbaijan,-13690917.950917015,621.7874689015066,-22.01864565573242
11,Bahamas,-28913.484758116003,0.010227718415540798,-2826.973092472177
12,Bahrain,-1289217.7547051492,5.873143865735675,-219.5106716568845
13,Bangladesh,-911684.3444201595,2.4905764360311085,-366.053549383526
14,Barbados,-1003945.1405120755,2.5685721029358586,-390.8572935774603
15,Belarus,-19137743.155709922,1894.627604007611,-10.101057915143224
16,Belgium,-382649913.1216511,43630.427933130835,-8.770253496209358
17,Benin,-1474571.5248386115,7.00352233381547,-210.5471296520126
18,Bermuda,-1200193.238252724,4.425436779777749,-271.20334059161485
19,Bolivia (Plurinational State of),-18105605.541038953,1363.498372688744,-13.278787788602704
20,Bosnia Herzegovina,-7328136.305363395,151.40531012346992,-48.400787920762845
21,Botswana,-10865262.05574674,350.35284917586796,-31.012341076446226
22,Brazil,-932810010.9529202,597806.4833944477,-1.5603879129183496
23,Brunei Darussalam,-2871120.762599309,21.876642963511912,-131.24137772820336
24,Bulgaria,-26450411.5563183,2486.8115692025576,-10.636274932885291
25,Burkina Faso,-13028171.926837502,541.491731383127,-24.05977999619638
26,Burundi,-8558911.067826789,201.31748005722247,-42.5144953403649
27,C?te d'Ivoire,-8649275.532178544,208.22296550478603,-41.53852823683725
28,Cabo Verde,-1414015.612648431,5.53069047673951,-255.66710315743993
29,Cambodia,-14458042.113048628,710.4291819812147,-20.35113770626462
30,Cameroon,-849831.6704063514,2.8351710374393466,-299.7461737525005
31,Canada,-298880284.6429012,119492.20817337837,-2.5012533387050473
32,Cayman Isds,-208672.545359616,0.12074639188109348,-1728.1886614476139
33,Chile,-15030307.597071413,716.2548530803266,-20.984580463827996
34,Colombia,-19908944.47262211,2907.4961125097807,-6.847453514026028
35,Comoros,-788226.3077053139,1.8239158219809959,-432.1615604217982
36,Congo,-1662884.8014499685,8.790455109188116,-189.1693639060688
37,Costa Rica,-15615101.242414888,814.2397776281264,-19.17752199223372
38,Croatia,-24929826.671388913,2042.957590036252,-12.20281164571142
39,Cyprus,-17000767.682918437,729.9979264851697,-23.288789003517554
40,Czechia,-484385138.8536577,18437.135102049222,-26.272256300807822
41,Denmark,-2018982.232892029,22192.680198515285,-0.09097514202124632
42,Dominican Rep.,-17330867.601763245,1136.5826742543218,-15.24822434332242
43,Ecuador,-15864061.894532796,852.0158417943687,-18.619444752485645
44,Egypt,-19968916.268986236,3842.546637555337,-5.196792167418075
45,El Salvador,-3994831.168068322,41.15878006446394,-97.05902754677166
46,Estonia,-17912398.667351827,854.5604730813529,-20.960949203236307
47,Eswatini,-2189100.1455389624,12.81897109944805,-170.77034721087867
48,Ethiopia,-13110937.97878999,553.3642355167655,-23.693143028201295
49,Fiji,-2433954.8855673876,18.202230900580794,-133.71739425026882
50,Finland,-201271983.2097218,12302.69045761546,-16.359997343925116
51,France,10715051.737260938,235638.72737977977,0.045472371440843214
52,French Polynesia,-9893089.386990624,279.37718427594774,-35.411228775285295
53,Georgia,-4876533.811372764,63.48506968935989,-76.81386876054847
54,Germany,298775503.5239927,325742.960412246,0.9172124645330034
55,Ghana,-3764278.4097365458,48.0234678269362,-78.38414383780038
56,Greece,72300273.19288431,44722.75522563535,1.6166328042204645
57,Greenland,-661961.4428951383,1.1686400675008548,-566.4374013041908
58,Grenada,-4358467.729688841,41.53371481615767,-104.93806655583059
59,Guatemala,-19837456.643728558,2222.6989122081286,-8.924940996178893
60,Guinea,-1189404.2700749484,4.176781416897075,-284.76574456667527
61,Guyana,-16552595.438248653,959.7846637947455,-17.246155374898244
62,Honduras,-10662965.178442081,296.1020776962029,-36.01111232114403
63,Hungary,-30829415.396125454,4856.328241595779,-6.348297286016024
64,Iceland,-15710826.532223057,1009.2397555552905,-15.56699133753293
65,India,116965470.6716348,37235.114960464285,3.1412678810264736
66,Indonesia,109935945.07962504,35543.14427398426,3.0930281303247686
67,Iran,-5549871.343390403,122.1061744437158,-45.45119334607102
68,Ireland,-31388072.13136865,8268.918068877634,-3.7959104044707326
69,Israel,84022240.84733933,30876.14801239994,2.7212669408630825
70,Italy,64635087.83960873,256166.22289521305,0.25231698039303274
71,Jamaica,-2308903.6565675535,14.24631570572825,-162.07022954286873
72,Japan,61001720.25046732,23049.351387013903,2.646569928420456
73,Jordan,-16718695.204997074,1102.142993296634,-15.169261435841072
74,Kazakhstan,-19199795.019529577,1966.5972974963233,-9.762952000377938
75,Kenya,-16492987.626170203,6188.913670040496,-2.664924493293552
76,Kiribati,-821138.342571676,1.9719691533265609,-416.4052673879196
77,Korea,576128445.4469932,106438.00282746804,5.41280773917635
