,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-791.7801903073537
21,Afghanistan,NMC111,Direct,-1506.0560124868362
30,Afghanistan,NMC523,Direct,-1368.2991435022263
24,Afghanistan,NMC622,Direct,-1883.8292002460933
27,Afghanistan,NMC811,Direct,-3980.0580171653014
54,Albania,LFP,Direct,-28.567001392712804
69,Albania,NCA,Direct,-15.881473315737775
57,Albania,NMC111,Direct,-28.862283292094435
66,Albania,NMC523,Direct,-32.3123496994178
60,Albania,NMC622,Direct,-36.05822960287062
63,Albania,NMC811,Direct,-45.07249025123096
774,Algeria,LFP,Direct,-63.5525378350527
789,Algeria,NCA,Direct,-9.713876191141349
777,Algeria,NMC111,Direct,-30.665145342751906
786,Algeria,NMC523,Direct,-34.387749491889885
780,Algeria,NMC622,Direct,-39.839188030384896
783,Algeria,NMC811,Direct,-44.24226397932582
72,Andorra,LFP,Direct,-609.3829035792819
87,Andorra,NCA,Direct,-167.95790166983588
75,Andorra,NMC111,Direct,-303.6920136438887
84,Andorra,NMC523,Direct,-305.19421171538914
78,Andorra,NMC622,Direct,-418.8172947507187
81,Andorra,NMC811,Direct,-472.6791954775948
36,Angola,LFP,Direct,-219.95472495235205
51,Angola,NCA,Direct,-48.28554383562647
39,Angola,NMC111,Direct,-96.88916701719019
48,Angola,NMC523,Direct,-101.51330548151587
42,Angola,NMC622,Direct,-134.70301699591252
45,Angola,NMC811,Direct,-160.97878691780414
108,Argentina,LFP,Direct,-28.617335138311198
123,Argentina,NCA,Direct,1.6574557021546217
111,Argentina,NMC111,Direct,-11.187752645761513
121,Argentina,NMC523,Hydro,-13.788924214019067
114,Argentina,NMC622,Direct,-13.312907017673808
117,Argentina,NMC811,Direct,-14.353715874608985
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-113.58629274811919
129,Armenia,NMC111,Direct,-211.3992294282933
138,Armenia,NMC523,Direct,-208.43785958617994
132,Armenia,NMC622,Direct,-285.7778447932754
135,Armenia,NMC811,Direct,-348.4999218208436
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-121.4908054111734
3,Aruba,NMC111,Direct,-233.45463682755397
12,Aruba,NMC523,Direct,-226.6670530442796
6,Aruba,NMC622,Direct,-315.9073634606862
9,Aruba,NMC811,Direct,-359.6270257067787
144,Australia,LFP,Direct,-26.063709560682152
160,Australia,NCA,Hydro,0.579788070008451
148,Australia,NMC111,Hydro,-11.382250958178759
157,Australia,NMC523,Hydro,-9.389888967467627
150,Australia,NMC622,Direct,-14.667925069008312
153,Australia,NMC811,Direct,-15.419354022978558
162,Austria,LFP,Direct,-2.106049341812841
177,Austria,NCA,Direct,6.304050640896557
166,Austria,NMC111,Hydro,3.5254222725225044
175,Austria,NMC523,Hydro,3.2606715192888696
168,Austria,NMC622,Direct,1.5672950716432223
171,Austria,NMC811,Direct,1.6642045946807975
180,Azerbaijan,LFP,Direct,-56.64786067644293
195,Azerbaijan,NCA,Direct,-8.810137326988919
183,Azerbaijan,NMC111,Direct,-30.868122152718904
192,Azerbaijan,NMC523,Direct,-32.798349196650314
186,Azerbaijan,NMC622,Direct,-36.926169386543975
189,Azerbaijan,NMC811,Direct,-40.40738709559269
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-2826.9730924721766
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-161.35965029823333
309,Bahrain,NMC111,Direct,-215.2720398000261
318,Bahrain,NMC523,Direct,-266.67477977896215
312,Bahrain,NMC622,Direct,-425.58169328512355
315,Bahrain,NMC811,Direct,-1114.7916341740606
270,Bangladesh,LFP,Direct,-924.3300603371706
285,Bangladesh,NCA,Direct,-234.1988955310887
273,Bangladesh,NMC111,Direct,-405.73834853932334
282,Bangladesh,NMC523,Direct,-445.66182769889457
276,Bangladesh,NMC622,Direct,-618.2359368378121
279,Bangladesh,NMC811,Direct,-686.0393582639217
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,-256.52857111043545
435,Barbados,NMC111,Direct,-511.350262651484
444,Barbados,NMC523,Direct,-465.7444416554846
438,Barbados,NMC622,Direct,-644.5063602780541
441,Barbados,NMC811,Direct,-723.6136084665776
