,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-1578386.2596031316,0.17681584926014204,-8926.723855398932
1,Albania,-39486529.85316356,548.7501263321934,-71.95721323489929
2,Algeria,-37784359.77772979,567.3711806241404,-66.59548646119963
3,Andorra,-5912656.73242932,4.7307106241148835,-1249.8453619820762
4,Angola,-16017468.797120454,55.21551658968593,-290.0899925676411
5,Argentina,-64473309.08458218,3178.1435560686996,-20.286468482982684
6,Armenia,-7629977.7719751485,10.558994982250399,-722.6045456789298
7,Aruba,-10408961.109217437,11.3625863493819,-916.0732239261409
8,Australia,-437101807.91043854,25226.15420396335,-17.32732640799303
9,Austria,-87103584.9872614,33609.898577794724,-2.591605112572661
10,Azerbaijan,-38767017.72327033,621.7874689015066,-62.3476986304643
11,Bahamas,-354761.4925796981,0.010227718415540798,-34686.27881274534
12,Bahrain,-5804103.417049776,5.873143865735675,-988.2447203296541
13,Bangladesh,-4917994.344594432,2.4905764360311085,-1974.6410001499764
14,Barbados,-6280462.579786658,2.5685721029358586,-2445.118271201395
15,Belarus,-55401959.8652165,1894.627604007611,-29.24160914156825
16,Belgium,-732741276.3373855,43630.427933130835,-16.794272049323112
17,Benin,-6680163.4513205085,7.00352233381547,-953.829106686264
18,Bermuda,-6521698.743312007,4.425436779777749,-1473.684761041719
19,Bolivia (Plurinational State of),-53250300.55386404,1363.498372688744,-39.054172429159095
20,Bosnia Herzegovina,-22817266.339625485,151.40531012346992,-150.70321061406744
21,Botswana,-31976357.858709484,350.35284917586796,-91.26901046738223
22,Brazil,-4806729642.981348,597806.4833944477,-8.04061142945107
23,Brunei Darussalam,-11428272.085077602,21.876642963511912,-522.3960597674348
24,Bulgaria,-66026837.487691745,2486.8115692025576,-26.550800352301913
25,Burkina Faso,-37340354.98638977,541.491731383127,-68.958310574774
26,Burundi,-26302553.272748932,201.31748005722247,-130.65210862600057
27,C?te d'Ivoire,-26537812.675198637,208.22296550478603,-127.44901894401588
28,Cabo Verde,-6799194.039073806,5.53069047673951,-1229.3571783973912
29,Cambodia,-40985711.079216845,710.4291819812147,-57.69148019077375
30,Cameroon,-4299772.370464608,2.8351710374393466,-1516.58306101633
31,Canada,-1009871242.5198628,119492.20817337837,-8.45135643534665
32,Cayman Isds,-2217880.2228416083,0.12074639188109348,-18368.08693236725
33,Chile,-44621089.74417451,716.2548530803266,-62.297783466704615
34,Colombia,-63510775.30283731,2907.4961125097807,-21.843804031096074
35,Comoros,-4449691.395415785,1.8239158219809959,-2439.636381125789
36,Congo,-7283328.967699973,8.790455109188116,-828.5497027437365
37,Costa Rica,-46142283.58116335,814.2397776281264,-56.66915919482027
38,Croatia,-62031238.04840663,2042.957590036252,-30.363448732827536
39,Cyprus,-44162376.50002203,729.9979264851697,-60.49657800078589
40,Czechia,-1075977487.0027819,18437.135102049222,-58.35925598241078
41,Denmark,-93710056.56399284,22192.680198515285,-4.222565986881664
42,Dominican Rep.,-50815753.16943389,1136.5826742543218,-44.70924493264214
43,Ecuador,-46809719.263943404,852.0158417943687,-54.939963516829515
44,Egypt,-67193975.19531702,3842.546637555337,-17.486834001855193
45,El Salvador,-15984651.072377719,41.15878006446394,-388.36552121666745
46,Estonia,-45693009.65254573,854.5604730813529,-53.469603488430735
47,Eswatini,-9361259.456868608,12.81897109944805,-730.2660552274494
48,Ethiopia,-37539397.776128955,553.3642355167655,-67.83849653939482
49,Fiji,-9679713.82820179,18.202230900580794,-531.7872232844234
50,Finland,-390848525.46226,12302.69045761546,-31.769353769306758
51,France,-549180542.1168863,235638.72737977977,-2.3306039216201078
52,French Polynesia,-29592977.20794699,279.37718427594774,-105.92481732050558
53,Georgia,-16757449.957261477,63.48506968935989,-263.958912532627
54,Germany,-379350120.8005486,325742.960412246,-1.1645688991113108
55,Ghana,-13165268.60191561,48.0234678269362,-274.14239740786184
56,Greece,-62486481.01310365,44722.75522563535,-1.397196588131628
57,Greenland,-4667463.119430775,1.1686400675008548,-3993.927000476869
58,Grenada,-17931256.393677842,41.53371481615767,-431.72772946141885
59,Guatemala,-60206501.61290471,2222.6989122081286,-27.08711525534193
60,Guinea,-5964415.714202873,4.176781416897075,-1427.9932605699603
61,Guyana,-48592601.50412646,959.7846637947455,-50.62864967231672
62,Honduras,-33969660.39813252,296.1020776962029,-114.72280323877015
63,Hungary,-80042762.15114631,4856.328241595779,-16.48215651190094
64,Iceland,-44051212.70111421,1009.2397555552905,-43.647916621038114
65,India,-33518379.499961622,37235.114960464285,-0.9001819797132615
66,Indonesia,-35481640.20578012,35543.14427398426,-0.998269594053637
67,Iran,-17398115.71547134,122.1061744437158,-142.48350498844684
68,Ireland,-91125201.8873823,8268.918068877634,-11.020208584525378
69,Israel,-49983912.62083911,30876.14801239994,-1.6188519565577109
70,Italy,-519955662.0807843,256166.22289521305,-2.029758865958985
71,Jamaica,-10863678.086631652,14.24631570572825,-762.5605322127963
