,country,total_netprofits,scrap_sum,net_profit
0,Argentina,-18949683.802505884,3164.0,-5.989154172726259
1,Australia,15169152.95638319,12000.0,1.2640960796985992
2,Belgium,-15544607.23442306,9000.0,-1.7271785816025622
3,Brazil,3342709934.29112,410937.00000000006,8.134361068219993
4,Canada,723749640.1450037,107000.0,6.764015328457979
5,Czechia,-19393041.459297545,1000.0000000000002,-19.39304145929754
6,Finland,-21092445.257786468,6999.999999999998,-3.0132064653980675
7,France,476917548.878349,94000.0,5.073590945514351
8,Germany,1134318108.3810968,189000.0,6.001683113127497
9,Hungary,635822301.0284075,114996.32824160451,5.529066108028773
10,India,184422832.31235993,37235.114960464285,4.952927700322061
11,Italy,493306928.7236093,96999.99999999999,5.085638440449581
12,Japan,1931671554.0464106,266008.343948259,7.2616953490080665
13,Korea,8771555965.552103,1115038.0028273887,7.866598217558659
14,Netherlands,83597719.50060713,30000.0,2.7865906500202375
15,Norway,28742314.851334393,14379.592248116498,1.9988268342657065
16,Paraguay,-12497993.498949526,439.00000000000006,-28.469233482800735
17,Poland,356988381.8913925,74000.00000000003,4.824167322856654
18,Romania,-19455081.100154307,1000.0000000000001,-19.455081100154306
19,Russian Federation,21900267.679439347,12679.441678934892,1.7272265005030591
20,Serbia,-12318630.746634535,474.0657880460117,-25.985065907010608
21,Slovakia,-19413283.395419687,1000.0000000000001,-19.413283395419683
22,Spain,550586919.2929307,103999.99999999999,5.294104993201257
23,Sweden,1018754112.5839918,164998.23617076772,6.174333351840288
24,Switzerland,89693079.11321476,25678.321467911534,3.492949460318041
25,Thailand,26070821.060756877,13309.08980309672,1.9588733299170313
26,Turkey,5992951.791117457,10000.0,0.5992951791117457
27,USA,4290343769.8567553,606000.0,7.079775197783424
28,United Kingdom,1003060615.2362492,143000.00000000003,7.014409896756987
29,Uruguay,-9691683.889350075,231.00000000000003,-41.95534151233798
30,Viet Nam,-14533047.458287934,5000.0,-2.9066094916575866
