,country,total_costs,scrap_sum,unit_cost
0,Argentina,44052174.86751424,3164.0,13.922937695168848
1,Australia,86804500.30947253,12000.0,7.233708359122711
2,Belgium,84362484.66265276,9000.0,9.373609406961418
3,Brazil,250297859.8591648,410937.00000000006,0.6090905901857578
4,Canada,183409709.79371044,107000.0,1.7141094373243966
5,Czechia,25327661.138876855,1000.0000000000002,25.327661138876852
6,Finland,73441386.45093653,6999.999999999998,10.491626635848077
7,France,216472417.9693185,94000.0,2.3028980635033887
8,Germany,279256025.47142655,189000.0,1.4775451083144262
9,Hungary,216870061.37881723,114996.32824160451,1.8858868339098485
10,India,137522048.5756522,37235.114960464285,3.693342929696099
11,Italy,212321671.50037223,96999.99999999999,2.188883211344044
12,Japan,157514317.80368772,266008.343948259,0.5921405150897284
13,Korea,200575091.99593684,1115038.0028273887,0.17988184392580428
14,Netherlands,142160120.5513759,30000.0,4.7386706850458635
15,Norway,94688267.42033169,14379.592248116498,6.584906288475208
16,Paraguay,15865387.46063052,439.00000000000006,36.1398347622563
17,Poland,186765294.01464635,74000.00000000003,2.523855324522247
18,Romania,25388046.437398892,1000.0000000000001,25.38804643739889
19,Russian Federation,88118199.73219432,12679.441678934892,6.949690843137857
20,Serbia,15889055.30152832,474.0657880460117,33.516561840539666
21,Slovakia,25353379.971176986,1000.0000000000001,25.35337997117698
22,Spain,215292872.8397347,103999.99999999999,2.0701237773051417
23,Sweden,257780692.7944805,164998.23617076772,1.5623239301036285
24,Switzerland,126854561.30735736,25678.321467911534,4.940142270042025
25,Thailand,89590153.93752041,13309.08980309672,6.731501196774166
26,Turkey,78195613.31979775,10000.0,7.819561331979775
27,USA,311358311.47045064,606000.0,0.5137925931855621
28,United Kingdom,229349947.7968312,143000.00000000003,1.603845788789029
29,Uruguay,11365900.78875385,231.00000000000003,49.20303371754913
30,Viet Nam,56064918.626045726,5000.0,11.212983725209146
