,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Direct,0.0
11,Afghanistan,NCA,Direct,-6247.138119694186
7,Afghanistan,NMC111,Direct,-15628.568045109874
10,Afghanistan,NMC523,Direct,-13541.234870621958
8,Afghanistan,NMC622,Direct,-21630.59029143898
9,Afghanistan,NMC811,Direct,0.0
18,Albania,LFP,Direct,-57.56508927685935
23,Albania,NCA,Direct,6.070485007404009
19,Albania,NMC111,Direct,-0.4496047623051339
22,Albania,NMC523,Direct,-5.3755299495634645
20,Albania,NMC622,Direct,1.0397855917967183
21,Albania,NMC811,Direct,0.9687161560204767
264,Algeria,LFP,Direct,0.0
269,Algeria,NCA,Direct,-4.800386249255892
265,Algeria,NMC111,Direct,-24.169643052455257
268,Algeria,NMC523,Direct,-26.863521515796176
266,Algeria,NMC622,Direct,-29.539264018005376
267,Algeria,NMC811,Direct,-32.42833821775032
24,Andorra,LFP,Direct,0.0
29,Andorra,NCA,Direct,-144.6276466988317
25,Andorra,NMC111,Direct,-279.51418072943073
28,Andorra,NMC523,Direct,-262.8220751371609
26,Andorra,NMC622,Direct,-354.99171238847225
27,Andorra,NMC811,Direct,-394.8466624129908
12,Angola,LFP,Direct,0.0
17,Angola,NCA,Direct,-14.89892646751154
13,Angola,NMC111,Direct,-44.170551323568475
16,Angola,NMC523,Direct,-44.58772253724288
14,Angola,NMC622,Direct,-54.41944550388656
15,Angola,NMC811,Direct,-60.26097499699313
36,Argentina,LFP,Direct,0.0
41,Argentina,NCA,Direct,3.409542496979752
37,Argentina,NMC111,Direct,-8.373223719528836
40,Argentina,NMC523,Direct,-12.298133550104595
38,Argentina,NMC622,Direct,-8.809054494738945
39,Argentina,NMC811,Direct,-9.096425857422119
42,Armenia,LFP,Direct,0.0
47,Armenia,NCA,Direct,-156.87129723845322
43,Armenia,NMC111,Direct,-309.9722300357942
46,Armenia,NMC523,Direct,-294.891387008147
44,Armenia,NMC622,Direct,-387.95213641838086
45,Armenia,NMC811,Direct,-384.33343344229775
0,Aruba,LFP,Direct,0.0
5,Aruba,NCA,Direct,-157.3329126286696
1,Aruba,NMC111,Direct,-391.3494021653544
4,Aruba,NMC523,Direct,-333.4214033249097
2,Aruba,NMC622,Direct,-372.9833646814366
3,Aruba,NMC811,Direct,-344.13706582518375
48,Australia,LFP,Direct,0.0
53,Australia,NCA,Direct,3.3029189699143235
49,Australia,NMC111,Direct,-7.92286473269653
52,Australia,NMC523,Direct,-11.944913250628758
50,Australia,NMC622,Direct,-7.8512061977299865
51,Australia,NMC811,Direct,-7.851207230979408
54,Austria,LFP,Direct,-67.0470226862636
59,Austria,NCA,Direct,5.270172647838855
55,Austria,NMC111,Direct,-1.4277902014071153
58,Austria,NMC523,Direct,-6.309520973674973
56,Austria,NMC622,Direct,-0.15536344373458927
57,Austria,NMC811,Direct,-0.44813079145609375
60,Azerbaijan,LFP,Direct,0.0
65,Azerbaijan,NCA,Direct,1.4019606028804006
61,Azerbaijan,NMC111,Direct,-11.844192473486958
64,Azerbaijan,NMC523,Direct,-15.450341810880207
62,Azerbaijan,NMC622,Direct,-12.908090809750005
63,Azerbaijan,NMC811,Direct,-13.547357144443591
108,Bahamas,LFP,Direct,0.0
113,Bahamas,NCA,Direct,-2601.6875218664645
109,Bahamas,NMC111,Direct,-4910.243851808573
112,Bahamas,NMC523,Direct,-4680.719359446157
110,Bahamas,NMC622,Direct,0.0
111,Bahamas,NMC811,Direct,0.0
102,Bahrain,LFP,Direct,0.0
107,Bahrain,NCA,Direct,-211.38113272676796
103,Bahrain,NMC111,Direct,-280.8281581317213
106,Bahrain,NMC523,Direct,-331.7030515743614
104,Bahrain,NMC622,Direct,-527.6406537884907
105,Bahrain,NMC811,Direct,-1360.740973563481
90,Bangladesh,LFP,Direct,0.0
95,Bangladesh,NCA,Direct,-766.556743632659
91,Bangladesh,NMC111,Direct,-1788.800622380931
94,Bangladesh,NMC523,Direct,-1749.6683175684725
92,Bangladesh,NMC622,Direct,-2818.094777648849
93,Bangladesh,NMC811,Direct,-3280.7728939744347
144,Barbados,LFP,Direct,0.0
149,Barbados,NCA,Direct,-272.97790026969574
145,Barbados,NMC111,Direct,-543.1733019071503
148,Barbados,NMC523,Direct,-494.43673259060785
146,Barbados,NMC622,Direct,-684.7304980964836
147,Barbados,NMC811,Direct,-760.4793961324926
120,Belarus,LFP,Direct,0.0
125,Belarus,NCA,Direct,5.231167880522204
121,Belarus,NMC111,Direct,-4.972156944698373
124,Belarus,NMC523,Direct,-9.179058976991533
122,Belarus,NMC622,Direct,-4.456775872853216
123,Belarus,NMC811,Direct,-4.23810458293684
72,Belgium,LFP,Direct,-56.68487739261259
77,Belgium,NCA,Direct,5.804667631262058
73,Belgium,NMC111,Direct,-0.7085168449585283
76,Belgium,NMC523,Direct,-5.631729824700928
74,Belgium,NMC622,Direct,0.8260308694343483
75,Belgium,NMC811,Direct,0.8117032805519258
78,Benin,LFP,Direct,0.0
83,Benin,NCA,Direct,6.286188363953824
79,Benin,NMC111,Direct,-2.9804294356576264
82,Benin,NMC523,Direct,-7.3774502219268845
80,Benin,NMC622,Direct,-1.9633690519385318
81,Benin,NMC811,Direct,-1.4663185038446436
126,Bermuda,LFP,Direct,0.0
131,Bermuda,NCA,Direct,-256.5249764048195
127,Bermuda,NMC111,Direct,-324.7471405016857
130,Bermuda,NMC523,Direct,-394.54974919033725
128,Bermuda,NMC622,Direct,-659.2609866291755
129,Bermuda,NMC811,Direct,-1596.3671194352632
132,Bolivia (Plurinational State of),LFP,Direct,0.0
137,Bolivia (Plurinational State of),NCA,Direct,3.3031389880231403
133,Bolivia (Plurinational State of),NMC111,Direct,-8.680444892423472
136,Bolivia (Plurinational State of),NMC523,Direct,-12.521025874448657
134,Bolivia (Plurinational State of),NMC622,Direct,-9.12589910488103
135,Bolivia (Plurinational State of),NMC811,Direct,-9.445498764234749
114,Bosnia Herzegovina,LFP,Direct,0.0
119,Bosnia Herzegovina,NCA,Direct,-10.607022277225461
115,Bosnia Herzegovina,NMC111,Direct,-34.193614928411705
118,Bosnia Herzegovina,NMC523,Direct,-35.71626253830016
116,Bosnia Herzegovina,NMC622,Direct,-40.75733106400025
117,Bosnia Herzegovina,NMC811,Direct,-44.43040384258474
156,Botswana,LFP,Direct,0.0
161,Botswana,NCA,Direct,-9.843605218373384
157,Botswana,NMC111,Direct,-34.446024246311495
160,Botswana,NMC523,Direct,-35.717878883494045
158,Botswana,NMC622,Direct,-41.88224077371531
159,Botswana,NMC811,Direct,-46.11903093017028
138,Brazil,LFP,Direct,0.0
143,Brazil,NCA,Direct,10.031436174370297
139,Brazil,NMC111,Direct,4.339420218228307
142,Brazil,NMC523,Direct,-0.788270494559566
140,Brazil,NMC622,Direct,7.32241573541491
141,Brazil,NMC811,Direct,8.913082336468074
150,Brunei Darussalam,LFP,Direct,0.0
155,Brunei Darussalam,NCA,Direct,-151.91676486300383
151,Brunei Darussalam,NMC111,Direct,-399.35120178881397
154,Brunei Darussalam,NMC523,Direct,-350.87587893517195
152,Brunei Darussalam,NMC622,Direct,-552.8046290894652
153,Brunei Darussalam,NMC811,Direct,-644.3885034974012
96,Bulgaria,LFP,Direct,-36.82345826173386
101,Bulgaria,NCA,Direct,8.059520050345382
97,Bulgaria,NMC111,Direct,2.067169944434261
100,Bulgaria,NMC523,Direct,-2.978836017948601
98,Bulgaria,NMC622,Direct,4.246160379533057
99,Bulgaria,NMC811,Direct,4.868953766859029
84,Burkina Faso,LFP,Direct,0.0
89,Burkina Faso,NCA,Direct,2.491267518354606
85,Burkina Faso,NMC111,Direct,-10.38585665801658
88,Burkina Faso,NMC523,Direct,-14.04642005114463
86,Burkina Faso,NMC622,Direct,-11.35600971383675
87,Burkina Faso,NMC811,Direct,-11.963437999553651
