,country,total_costs,scrap,unit_cost
0,Argentina,74995230.43471049,9508.322838341117,7.887324790056733
1,Australia,171151525.9189611,97463.85802263112,1.7560512110983717
2,Belgium,147190821.56578633,45948.00306223084,3.2034215146724594
3,Brazil,340484488.55325407,1816549.4092622423,0.18743475229310472
4,Canada,328977610.5685042,997130.2397699953,0.3299244145322364
5,China,131167198.69575788,18760106.00624549,0.006991815432817414
6,Czechia,78272199.66298631,7497.219847894699,10.440163320669594
7,Finland,141354078.62682644,37686.19158223285,3.750818872699989
8,France,281120900.0400006,249484.36519603062,1.1268076851994786
9,Germany,302148873.9586884,302589.37686178903,0.9985442221809993
10,Hungary,244947520.6675615,213304.52209698758,1.1483465904027397
11,India,112302449.59966241,6876979.050506827,0.016330200917419664
12,Italy,246670743.53564578,192745.20011341784,1.2797763233040114
13,Japan,190133246.92968598,1639544.0916844406,0.11596714470444415
14,Korea,255321160.35979337,7609437.304725198,0.03355322478328952
15,Netherlands,178214303.16635045,70766.11830972858,2.518356346554767
16,Norway,255073064.55470073,197632.54137803553,1.2906430427709363
17,Paraguay,53291656.15859168,2910.3843122021135,18.310865659617672
18,Poland,213609800.44386873,143731.1256615917,1.486176355056198
19,Romania,77986189.69584015,7497.2198478947,10.402014517119904
20,Russian Federation,85194884.10227586,108256.33291684596,0.7869736744890102
21,Serbia,55544502.3408383,3401.0040754714028,16.331795289936384
22,Slovakia,78101171.61130242,7497.219847894701,10.417351124261621
23,Spain,231125024.3920764,165885.78867959286,1.3932780272003447
24,Sweden,272925289.8979126,228392.01079742124,1.1949861509822752
25,Switzerland,202980870.4739388,95606.26378482782,2.1230917561088787
26,Thailand,79914628.96286418,238232.57580132043,0.3354479491063004
27,Turkey,156920801.98789525,74972.19847894699,2.09305322735014
28,USA,546589425.4830306,5532948.247746289,0.09878809650997014
29,United Kingdom,250154504.7747786,246649.82711855066,1.0142091226949996
30,Uruguay,41992939.8642776,1272.9060460607595,32.98981884345073
31,Viet Nam,70842122.44433925,44983.3190873682,1.5748531651643392
