,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,baseline,baseline
1,Afghanistan,NCA,Hydro,0.0,baseline,baseline
2,Afghanistan,NMC111,Hydro,0.0,baseline,baseline
3,Afghanistan,NMC523,Hydro,0.0,baseline,baseline
4,Afghanistan,NMC622,Hydro,0.0,baseline,baseline
5,Afghanistan,NMC811,Hydro,0.0,baseline,baseline
6,Albania,LFP,Hydro,-7551.6940428699,baseline,baseline
7,Albania,NCA,Hydro,-171.97969053222167,baseline,baseline
8,Albania,NMC111,Hydro,-253.1746467905948,baseline,baseline
9,Albania,NMC523,Hydro,-234.4922329942282,baseline,baseline
10,Albania,NMC622,Hydro,-375.14850402776733,baseline,baseline
11,Albania,NMC811,Hydro,-514.6411546879617,baseline,baseline
12,Algeria,LFP,Hydro,0.0,baseline,baseline
13,Algeria,NCA,Hydro,-110.49810186138343,baseline,baseline
14,Algeria,NMC111,Hydro,-261.86443170070834,baseline,baseline
15,Algeria,NMC523,Hydro,-257.5911359634135,baseline,baseline
16,Algeria,NMC622,Hydro,-441.6446540641662,baseline,baseline
17,Algeria,NMC811,Hydro,-539.2052241597838,baseline,baseline
18,Andorra,LFP,Hydro,0.0,baseline,baseline
19,Andorra,NCA,Hydro,-2360.1879035705106,baseline,baseline
20,Andorra,NMC111,Hydro,-4933.70045616426,baseline,baseline
21,Andorra,NMC523,Hydro,-5125.6662837006115,baseline,baseline
22,Andorra,NMC622,Hydro,-8435.019780414099,baseline,baseline
23,Andorra,NMC811,Hydro,-10238.400522483167,baseline,baseline
24,Angola,LFP,Hydro,0.0,baseline,baseline
25,Angola,NCA,Hydro,-651.5398069002609,baseline,baseline
26,Angola,NMC111,Hydro,-1384.0021609048508,baseline,baseline
27,Angola,NMC523,Hydro,-1514.5990296577454,baseline,baseline
28,Angola,NMC622,Hydro,-2623.500509721384,baseline,baseline
29,Angola,NMC811,Hydro,-3943.113824566966,baseline,baseline
30,Argentina,LFP,Hydro,0.0,baseline,baseline
31,Argentina,NCA,Hydro,-26.54908921063555,baseline,baseline
32,Argentina,NMC111,Hydro,-77.92829637310646,baseline,baseline
33,Argentina,NMC523,Hydro,-72.27558591422095,baseline,baseline
34,Argentina,NMC622,Hydro,-124.07312960743099,baseline,baseline
35,Argentina,NMC811,Hydro,-149.81665612555958,baseline,baseline
36,Armenia,LFP,Hydro,0.0,baseline,baseline
37,Armenia,NCA,Hydro,0.0,baseline,baseline
38,Armenia,NMC111,Hydro,-2322.7577648094684,baseline,baseline
39,Armenia,NMC523,Hydro,0.0,baseline,baseline
40,Armenia,NMC622,Hydro,0.0,baseline,baseline
41,Armenia,NMC811,Hydro,-475.4071666979374,baseline,baseline
42,Aruba,LFP,Hydro,0.0,baseline,baseline
43,Aruba,NCA,Hydro,-1150.7579122023997,baseline,baseline
44,Aruba,NMC111,Hydro,-2935.489345382201,baseline,baseline
45,Aruba,NMC523,Hydro,-2603.050263150495,baseline,baseline
46,Aruba,NMC622,Hydro,0.0,baseline,baseline
47,Aruba,NMC811,Hydro,-320.77155394155136,baseline,baseline
48,Australia,LFP,Hydro,0.0,baseline,baseline
49,Australia,NCA,Hydro,-8.622220184124606,baseline,baseline
50,Australia,NMC111,Hydro,-34.29274090688838,baseline,baseline
51,Australia,NMC523,Hydro,-29.223120361070553,baseline,baseline
52,Australia,NMC622,Hydro,-50.61148068993797,baseline,baseline
53,Australia,NMC811,Hydro,-60.52350553590131,baseline,baseline
54,Austria,LFP,Hydro,-218.19752993092558,baseline,baseline
55,Austria,NCA,Hydro,2.7744542194805883,baseline,baseline
56,Austria,NMC111,Hydro,0.012061710487553584,baseline,baseline
57,Austria,NMC523,Hydro,0.0020325157373287245,baseline,baseline
58,Austria,NMC622,Hydro,-3.7450364207050937,baseline,baseline
59,Austria,NMC811,Hydro,-8.098296881746803,baseline,baseline
60,Azerbaijan,LFP,Hydro,0.0,baseline,baseline
61,Azerbaijan,NCA,Hydro,-97.29590156995458,baseline,baseline
62,Azerbaijan,NMC111,Hydro,-253.713440689663,baseline,baseline
63,Azerbaijan,NMC523,Hydro,-220.1212167067837,baseline,baseline
64,Azerbaijan,NMC622,Hydro,-355.56451190059045,baseline,baseline
65,Azerbaijan,NMC811,Hydro,-418.2157424154743,baseline,baseline
66,Bahamas,LFP,Hydro,0.0,baseline,baseline
67,Bahamas,NCA,Hydro,0.0,baseline,baseline
68,Bahamas,NMC111,Hydro,0.0,baseline,baseline
69,Bahamas,NMC523,Hydro,0.0,baseline,baseline
70,Bahamas,NMC622,Hydro,0.0,baseline,baseline
71,Bahamas,NMC811,Hydro,0.0,baseline,baseline
72,Bahrain,LFP,Hydro,0.0,baseline,baseline
73,Bahrain,NCA,Hydro,-1712.3116338519267,baseline,baseline
74,Bahrain,NMC111,Hydro,-2464.6617321401327,baseline,baseline
75,Bahrain,NMC523,Hydro,-3220.7611900800916,baseline,baseline
76,Bahrain,NMC622,Hydro,0.0,baseline,baseline
77,Bahrain,NMC811,Hydro,0.0,baseline,baseline
78,Bangladesh,LFP,Hydro,0.0,baseline,baseline
79,Bangladesh,NCA,Hydro,-32445.29124792681,baseline,baseline
80,Bangladesh,NMC111,Hydro,-85676.38079663398,baseline,baseline
81,Bangladesh,NMC523,Hydro,-113646.40534071601,baseline,baseline
82,Bangladesh,NMC622,Hydro,-229511.19564124674,baseline,baseline
83,Bangladesh,NMC811,Hydro,-283496.4529045923,baseline,baseline
84,Barbados,LFP,Hydro,0.0,baseline,baseline
85,Barbados,NCA,Hydro,-278.75273806438724,baseline,baseline
86,Barbados,NMC111,Hydro,-754.5281297427424,baseline,baseline
87,Barbados,NMC523,Hydro,-646.7438812438334,baseline,baseline
88,Barbados,NMC622,Hydro,-1070.6946308087686,baseline,baseline
89,Barbados,NMC811,Hydro,-1228.547685279873,baseline,baseline
90,Belarus,LFP,Hydro,0.0,baseline,baseline
91,Belarus,NCA,Hydro,-43.564884469610526,baseline,baseline
92,Belarus,NMC111,Hydro,-125.7240792972072,baseline,baseline
93,Belarus,NMC523,Hydro,-108.11734429216963,baseline,baseline
94,Belarus,NMC622,Hydro,-180.22995102264377,baseline,baseline
95,Belarus,NMC811,Hydro,-214.00694527840216,baseline,baseline
