,country,total_netprofits,scrap,net_profit
0,Australia,6809546.176792157,11000.0,0.6190496524356506
1,Belgium,-12466287.156981941,9000.0,-1.385143017442438
2,Brazil,5493243.241638141,10000.0,0.549324324163814
3,Canada,488734102.08258635,81976.01531128728,5.961915814360063
4,China,6654578363.489736,1402643.4749201299,4.744312066805618
5,Czechia,-31195355.588613898,1000.0000000000001,-31.195355588613893
6,Finland,-21899552.938138396,6999.999999999999,-3.1285075625911998
7,France,512188969.80402875,89000.0,5.754932244989087
8,Germany,1214358436.6617188,185000.0,6.564099657630913
9,Hungary,637715686.0901449,104652.53482002424,6.093647776299482
10,India,1922368557.213929,256360.8404686616,7.498682535521355
11,Italy,522385958.7803482,90000.0,5.804288430892758
12,Japan,287855539.470656,49258.54375095835,5.843768766815312
13,Korea,5205800291.6121235,693899.8201467016,7.5022361160311775
14,Netherlands,93038330.5907427,28000.000000000004,3.3227975210979532
15,Norway,889757571.8347911,145247.30132274574,6.125811383288364
16,Poland,334996927.3253759,61626.96659319463,5.435882144528092
17,Romania,-31552588.570814185,1000.0,-31.552588570814184
18,Russian Federation,280358010.23894906,45082.29713766009,6.218804897693385
19,Serbia,-29972703.242022276,879.8038674427461,-34.06748293701127
20,Slovakia,-31337259.32399334,1000.0,-31.33725932399334
21,Spain,492843578.00613886,84393.4314175839,5.839833381907633
22,Sweden,773180586.1362746,129584.39024547773,5.966618237517673
23,Switzerland,295559002.55819756,60590.60759152982,4.8779673006532915
24,Thailand,291497567.60938936,44800.72297954164,6.506537132057052
25,Turkey,318508.93589903135,10000.0,0.03185089358990313
26,USA,3549428090.6785884,474999.55706681364,7.472487158928707
27,United Kingdom,808636425.7143552,124050.58569711019,6.518602239321734
28,Viet Nam,-19591330.62278826,5000.0,-3.918266124557652
