,country,total_netprofits,scrap,net_profit
0,Angola,-31286721.780263145,1524.6995560939015,-20.519925814378798
1,Argentina,48064137.49975367,16727.1417928611,2.8734220164419684
2,Aruba,-1440248.1299213453,0.453725624216633,-3174.2710859849817
3,Australia,777096304.5492011,118432.63036355624,6.56150506970693
4,Belgium,249710230.6997935,50904.635936725914,4.90545165690177
5,Benin,-22285485.956536613,207.29731322540283,-107.50494355083462
6,Bermuda,-5700763.13526167,2.8750709499887632,-1982.8252013342315
7,Bolivia (Plurinational State of),107338832.80417123,25357.123609767896,4.233083943433668
8,Botswana,-31290824.278744504,1783.8510860473173,-17.541163902912526
9,Brazil,9061511007.50152,1147794.8637411187,7.894712978560003
10,Burkina Faso,167375231.72371605,34202.839004809124,4.89360639624629
11,C?te d'Ivoire,-30988905.12738092,2123.9645125365946,-14.590123773005836
12,Cabo Verde,-21671415.068083607,185.39483749494576,-116.89330383147488
13,Cameroon,-5252609.042828925,1.8935377922352385,-2773.9657821291485
14,Canada,10268531900.106075,1325354.4149550681,7.747763001532082
15,Chile,521222599.94999504,81077.16312148675,6.42872271158514
16,China,95809155159.11435,18690990.102974232,5.1259539827089515
17,Colombia,124464446.97593728,27842.475823146317,4.470308163919321
18,Congo,-6894641.001129148,6.002362246666032,-1148.6545992719323
19,Costa Rica,828839.006210913,9209.2436729191,0.0900007683202275
20,Czechia,39354553.057040945,18480.754374102424,2.12948845379329
21,Dominican Rep.,224553528.66096008,41600.80460832929,5.397816959915244
22,Ecuador,91731229.20406072,23123.392915531,3.967031548490825
23,Eswatini,-23221816.41104939,245.29551018740383,-94.66873810004962
24,Finland,299281200.3235017,58950.73525179748,5.076801825204992
25,France,1902034107.713252,276539.661682156,6.877979441152918
26,Germany,2326358590.1427393,332713.36793469684,6.99208031400573
27,Ghana,-12990520.53339847,32.81944749062267,-395.8177704579025
28,Grenada,-30418368.582023922,843.3995325879774,-36.066380649613286
29,Guatemala,321541342.7469873,54644.13115203928,5.8842795368517375
30,Guinea,-9760822.588691587,10.895450419038658,-895.8622372908578
31,Guyana,-19447990.77793778,5441.51231581723,-3.574004734199889
32,Honduras,-23969445.607738167,4442.926834507167,-5.39496743938548
33,Hungary,1026834337.2830524,156725.5810514945,6.551797928544103
34,India,92425436655.33218,11347183.185698887,8.145231741020808
35,Italy,1478888800.6311998,219843.312549556,6.727012905147324
36,Jamaica,-10070556.90287405,9.622260819597024,-1046.589475351158
37,Japan,13553529369.862803,1753461.146849504,7.729586363641324
38,Korea,125667137449.93578,15837862.294650214,7.9346022280029675
39,Lesotho,2002825.5020017996,9565.333835711544,0.20938375349999627
40,Mali,-24298000.4748936,4394.089515195834,-5.529700838106549
41,Mexico,1025976133.2758603,146172.08688071894,7.0189607001580905
42,Mozambique,-22244898.567885228,240.27644262869725,-92.58043911637479
43,Namibia,71521591.71083733,20493.643032969176,3.489940348613318
44,Netherlands,415201742.6935834,75901.60315887077,5.470263148783808
45,Nicaragua,74588585.41593722,20638.534001326338,3.6140447480980855
46,Niger,108127224.55458023,25828.295800111933,4.186386333476622
47,Nigeria,31939479201.95656,3973996.4824085347,8.037118136198973
48,Norway,67586376.23314494,22628.929002612527,2.986724481098599
49,Panama,-1855222.138761742,1.101016631749423,-1685.0082780438563
50,Paraguay,-4591197.004504458,8265.104583904282,-0.5554917010300747
51,Peru,391260303.3925081,63895.113430759964,6.123477718159119
52,Poland,994836953.7533369,150661.15072089076,6.603141878269169
53,Romania,40430741.541171625,18480.754374102427,2.1877213842432917
54,Russian Federation,1199021445.861936,156466.28063630915,7.663129979097198
55,Saint Lucia,-24090739.481735405,243.62562588961222,-98.88425896810632
56,Senegal,3642899993.8241496,476969.0266999075,7.637602841905575
57,Serbia,-20765588.994120844,5612.006493318585,-3.700207585084491
58,Slovakia,39648698.603167586,18480.754374102424,2.145404770853314
59,South Africa,-25294661.3889101,4166.677562769922,-6.0707028580571825
60,Spain,1165461892.0088522,174964.68520537484,6.661126447550399
61,Sweden,1608726613.584237,249463.48135806218,6.448745944001259
62,Switzerland,141465454.45997274,34960.128400605165,4.046479830935745
63,Thailand,1288432126.0863085,167552.99353116244,7.689699234449539
64,Togo,-7602401.334149576,7848.63139590738,-0.9686276435550025
65,Trinidad and Tobago,3227544.782252603,9618.10734618508,0.3355696361127405
66,Turkey,1268558127.201075,184807.54374102424,6.8642118255667075
67,USA,84388801501.80338,10391640.702545356,8.120835190263358
68,United Kingdom,1972722458.0515995,275566.54006410565,7.158788064736309
69,Uruguay,-29870046.516340844,3211.634111041125,-9.300575807702385
70,Viet Nam,828590518.508813,110884.52624461455,7.472553173748678
71,Zambia,-20032403.681157958,261.91947617217636,-76.48306255770527
72,Zimbabwe,-2380446.8679980305,3.391159918364301,-701.9565356110426
