,country,total_costs,scrap,unit_cost
0,Argentina,88207589.81245054,16727.1417928611,5.273321103196258
1,Australia,182710809.65741873,118432.63036355624,1.542740451652098
2,Belgium,152548824.72830084,50904.635936725914,2.996757012817416
3,Brazil,351228722.8592569,2023362.9256310614,0.17358661583151877
4,Canada,359613214.8708856,1325354.4149550681,0.27133362277521605
5,China,131413017.05370396,18690990.102974232,0.0070308216060096605
6,Czechia,106700170.16153853,18480.754374102424,5.773583047619546
7,Finland,166023810.28900054,58950.73525179748,2.8163144968397704
8,France,291816216.4876243,276539.661682156,1.0552418221406035
9,Germany,312782444.9601753,332713.36793469684,0.9400958155115863
10,Hungary,245284595.3465122,214983.0501742249,1.1409485312806313
11,India,122206925.80472374,24021157.2379664,0.00508747037430698
12,Italy,258369139.80336282,219843.312549556,1.1752422068564061
13,Japan,213831698.68979093,2975283.331730194,0.07186935657836761
14,Korea,275017214.6810101,11744702.538277443,0.023416277575757656
15,Netherlands,182796650.02263176,75901.60315887077,2.4083371419707356
16,Norway,264736614.8803475,218757.26419078992,1.210184337693383
17,Paraguay,71989886.80407518,8265.104583904282,8.71009992351101
18,Poland,217126073.94783407,150661.15072089076,1.4411550217751474
19,Romania,105622302.07087652,18480.754374102427,5.715259233080218
20,Russian Federation,88483028.4912069,202161.35918550604,0.43768516816318814
21,Serbia,75827008.39983487,8577.549343551507,8.8401716344355
22,Slovakia,106391702.57137945,18480.754374102424,5.756891759811981
23,Spain,235489582.837836,174964.68520537484,1.3459263654343538
24,Sweden,282522742.1794993,251156.87261263447,1.1248855714780348
25,Switzerland,244559843.15705183,161967.11555776274,1.5099351637822669
26,Thailand,81360580.16463974,305064.5719546119,0.2666995372269735
27,Turkey,212432890.520061,184807.54374102424,1.1494817052368211
28,USA,667635038.6708473,10391640.702545356,0.06424731741420919
29,United Kingdom,260089848.25218785,275566.54006410565,0.9438368250067029
30,Uruguay,54825456.95083592,3211.634111041125,17.07089134542259
31,Viet Nam,75642382.67040907,110884.52624461455,0.6821725738678788
