source_iso3,battery_type,destination_iso3,technology,scrap_t,unit_cost,transport_unit_cost,recycling_unit_cost,carbon_unit_cost,policy_unit_cost,transport_cost,recycling_cost,carbon_cost,policy_cost,is_unprocessed,domestic_priority_reserved,li_content,contained_lithium_t,li_recovery_efficiency,recovered_lithium_t,battery_embedded_secondary_li_t,CO2_new_g_per_kg,recycling_CO2_t,year,policy_scenario,strategy
GTM,TLB,CHN,Hydro,423.83739220673095,1.4134499857160499,0.400545,1.0011359999999998,0.011768985716050055,0.0,169.76594826144503,424.31887148427774,4.988136214808922,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
GUY,NCA,CHN,Hydro,81.24120665487554,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,36.09176351773774,81.33349666563547,0.9561266006759009,0.0,False,False,0.025,2.0310301663718886,0.8821,1.7915717097566428,1.7915717097566428,930.4787808,75.59321891894943,2030,route_access_open,Strategy 3
GUY,NMC111,CHN,Hydro,20.60482765574732,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,9.153785347307434,20.628234739964245,0.24249792236216336,0.0,False,False,0.0375,0.7726810370905245,0.8821,0.6815819428175517,0.6815819428175517,939.1747405,19.351533666633713,2030,route_access_open,Strategy 3
GUY,NMC523,CHN,Hydro,25.554758228177786,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,11.352813783804185,25.58378843352499,0.300753584564537,0.0,False,False,0.035,0.8944165379862226,0.8821,0.7889648281576469,0.7889648281576469,939.3492076,24.004841892048383,2030,route_access_open,Strategy 3
GUY,NMC622,CHN,Hydro,12.660422508224949,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,5.6244484051379695,12.67480474819429,0.14900033165845802,0.0,False,False,0.0325,0.41146373151731086,0.8821,0.3629521575714199,0.3629521575714199,970.9704299,12.292895885526816,2030,route_access_open,Strategy 3
GUY,NMC811,CHN,Hydro,10.059985412616694,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,4.469192783490782,10.071413556045425,0.1183958246247578,0.0,False,False,0.0275,0.2766495988469591,0.8821,0.24403261114290262,0.24403261114290262,1063.116435,10.694935828013062,2030,route_access_open,Strategy 3
GUY,TLB,CHN,Hydro,150.12120045964232,1.4571593857160499,0.4442544,1.0011359999999998,0.011768985716050055,0.0,66.69200383747813,150.29173814336446,1.7667742638858175,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
HND,NCA,CHN,Hydro,31.47984737813852,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,12.790145514302381,31.51560848476008,0.370485874136748,0.0,False,False,0.025,0.786996184453463,0.8821,0.6942093343063996,0.6942093343063996,930.4787808,29.291330008180406,2030,route_access_open,Strategy 3
HND,NMC111,CHN,Hydro,8.547445290723019,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,3.4727953960731868,8.557155188573278,0.10059476153523852,0.0,False,False,0.0375,0.3205291984021132,0.8821,0.28273880591050404,0.28273880591050404,939.1747405,8.02754471285274,2030,route_access_open,Strategy 3
HND,NMC523,CHN,Hydro,9.984240086210386,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,4.056559805338961,9.995582182948318,0.1175043789602244,0.0,False,False,0.035,0.3494484030173636,0.8821,0.3082484363016164,0.3082484363016164,939.3492076,9.378688013469882,2030,route_access_open,Strategy 3
HND,NMC622,CHN,Hydro,4.853574380058856,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,1.9719893123927072,4.859088040554602,0.057121647550699185,0.0,False,False,0.0325,0.15774116735191285,0.8821,0.1391434837211223,0.1391434837211223,970.9704299,4.712677202357374,2030,route_access_open,Strategy 3
HND,NMC811,CHN,Hydro,3.6616891205510624,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,1.4877307414301506,3.6658487993920077,0.043094366956381344,0.0,False,False,0.0275,0.10069645081515421,0.8821,0.08882433926404754,0.08882433926404754,1063.116435,3.8928018839185308,2030,route_access_open,Strategy 3
HND,TLB,CHN,Hydro,58.526796255681845,1.4192012857160499,0.4062963,1.0011359999999998,0.011768985716050055,0.0,23.77922076953739,58.593282696228286,0.6888010291392915,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
HRV,LFP,CHN,Hydro,0.3402841331246744,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,0.07808258060793252,0.340670695899904,0.004004799102142769,0.0,False,False,0.025,0.00850710332811686,0.8821,0.0075041158457318825,0.0075041158457318825,773.1888943,0.263103912638501,2030,route_access_open,Strategy 3
HRV,NCA,CHN,Hydro,102.7566951261678,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,23.578848230499375,102.8734267318311,1.2093420771683792,0.0,False,False,0.025,2.568917378154195,0.8821,2.266042019269815,2.266042019269815,930.4787808,95.6129244000339,2030,route_access_open,Strategy 3
HRV,NMC111,CHN,Hydro,58.33418135448748,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,13.385529839384809,58.40044898450616,0.6865341471184365,0.0,False,False,0.0375,2.1875318007932805,0.8821,1.9296218014797526,1.9296218014797526,939.1747405,54.78598963588072,2030,route_access_open,Strategy 3
HRV,NMC523,CHN,Hydro,65.58203739541844,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,15.048643832840787,65.65653858989963,0.7718340613361402,0.0,False,False,0.035,2.2953713088396457,0.8821,2.0247470315274514,2.0247470315274514,939.3492076,61.60443486017988,2030,route_access_open,Strategy 3
HRV,NMC622,CHN,Hydro,32.48840204927127,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,7.454882625707707,32.525308873999236,0.38235553965516494,0.0,False,False,0.0325,1.0558730666013163,0.8821,0.9313856320490211,0.9313856320490211,970.9704299,31.54527770454497,2030,route_access_open,Strategy 3
HRV,NMC811,CHN,Hydro,20.22093300714006,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,4.639953726314749,20.24390398703617,0.23797987172623647,0.0,False,False,0.0275,0.5560756576963517,0.8821,0.4905143376539518,0.4905143376539518,1063.116435,21.49720621092457,2030,route_access_open,Strategy 3
HRV,TLB,CHN,Hydro,279.3822489324851,1.24236787571605,0.22946288999999997,1.0011359999999998,0.011768985716050055,0.0,64.10785825474744,279.69962716727235,3.2880456970043577,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
HUN,LFP,HUN,Hydro,1.6708320251943292,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,0.0057504808602949955,3.89186235295705,0.060520253529335974,0.0,False,True,0.025,0.04177080062985823,0.8821,0.03684602323559795,0.03684602323559795,773.1888943,1.291868766121033,2030,route_access_open,Strategy 3
HUN,NCA,HUN,Hydro,502.5202374242123,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,1.729517368379825,1170.518378951268,18.20210033919971,0.0,False,True,0.025,12.56300593560531,0.8821,11.081827535797443,11.081827535797443,930.4787808,467.5844178458076,2030,route_access_open,Strategy 3
HUN,NMC111,HUN,Hydro,285.2845761528164,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,0.9818602170456582,664.5122220944505,10.333471358241118,0.0,False,True,0.0375,10.698171605730614,0.8821,9.436857173414975,9.436857173414975,939.1747405,267.93206777697384,2030,route_access_open,Strategy 3
HUN,NMC523,HUN,Hydro,320.73319072190026,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,1.1038632529760848,747.0825382157593,11.617477834436801,0.0,False,True,0.035,11.22566167526651,0.8821,9.902156163752588,9.902156163752588,939.3492076,301.28046855563673,2030,route_access_open,Strategy 3
HUN,NMC622,HUN,Hydro,158.88191693887612,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,0.5468218280636098,370.08301359805637,5.75496144996941,0.0,False,True,0.0325,5.163662300513474,0.8821,4.554866515282935,4.554866515282935,970.9704299,154.26964319347664,2030,route_access_open,Strategy 3
HUN,NMC811,HUN,Hydro,98.8847414797792,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,0.34033032924931683,230.33183278988375,3.5817661705658534,0.0,False,True,0.0275,2.7193303906939277,0.8821,2.3987213376311134,2.3987213376311134,1063.116435,105.12599383787948,2030,route_access_open,Strategy 3
HUN,TLB,HUN,Hydro,1366.3049325696647,2.368959313481152,0.003441687,2.329296,0.03622162648115214,0.0,4.702393924460892,3182.5286142147897,49.489786926894155,0.0,False,True,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
IDN,NCA,THA,Hydro,4191.263319057924,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,291.26756926934496,4169.669930438135,0.0,0.0,False,False,0.025,104.78158297644809,0.8821,92.42783434352486,92.42783434352486,930.4787808,3899.8815831287784,2030,route_access_open,Strategy 3
IDN,NMC111,THA,Hydro,1072.020876746308,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,74.49899736819039,1066.4978251893106,0.0,0.0,False,False,0.0375,40.20078287798655,0.8821,35.461110576671935,35.461110576671935,939.1747405,1006.8149287287963,2030,route_access_open,Strategy 3
IDN,NMC523,THA,Hydro,1322.2145671760286,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,91.88595268703958,1315.4025177259373,0.0,0.0,False,False,0.035,46.27750985116101,0.8821,40.821391439709124,40.821391439709124,939.3492076,1242.0212059539795,2030,route_access_open,Strategy 3
IDN,NMC622,THA,Hydro,653.1174289899187,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,45.38772954787683,649.7525679957624,0.0,0.0,False,False,0.0325,21.226316442172358,0.8821,18.723733733640238,18.723733733640238,970.9704299,634.1577108015241,2030,route_access_open,Strategy 3
IDN,NMC811,THA,Hydro,512.5053701101289,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,35.61603794032589,509.8649424433213,0.0,0.0,False,False,0.0275,14.093897678028544,0.8821,12.432227141788978,12.432227141788978,1063.116435,544.8528819898357,2030,route_access_open,Strategy 3
IDN,TLB,THA,Hydro,7751.121562080309,1.0643419799999996,0.06949398,0.9948479999999996,0.0,0.0,538.6562868127777,7711.187783792468,0.0,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
IND,NCA,IND,Hydro,6133.025296720384,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,125.47831214093526,6115.264055461081,0.0,0.0,False,True,0.025,153.3256324180096,0.8821,135.24854035592628,135.24854035592628,930.4787808,5706.649900707942,2030,route_access_open,Strategy 3
IND,NMC111,IND,Hydro,1554.9687140190097,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,31.813801546098798,1550.4655246232103,0.0,0.0,False,True,0.0375,58.31132677571286,0.8821,51.436421348856314,51.436421348856314,939.1747405,1460.387338474422,2030,route_access_open,Strategy 3
IND,NMC523,IND,Hydro,1929.3002289480337,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,39.47241771055039,1923.7129754849998,0.0,0.0,False,True,0.035,67.52550801318118,0.8821,59.56425061842712,59.56425061842712,939.3492076,1812.286641284834,2030,route_access_open,Strategy 3
IND,NMC622,IND,Hydro,955.8735120726656,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,19.55664441482807,953.1053023817029,0.0,0.0,False,True,0.0325,31.06588914236163,0.8821,27.403220812477194,27.403220812477194,970.9704299,928.1249149472189,2030,route_access_open,Strategy 3
IND,NMC811,IND,Hydro,760.6633183437374,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,15.56275160716114,758.4604373738138,0.0,0.0,False,True,0.0275,20.918241254452777,0.8821,18.451980610552795,18.451980610552795,1063.116435,808.6736752328641,2030,route_access_open,Strategy 3
IND,TLB,IND,Hydro,11334.309387472296,1.0175634479999998,0.020459447999999998,0.9971039999999998,0.0,0.0,231.8937135289013,11301.485227486173,0.0,0.0,False,True,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
IRL,LFP,CHN,Hydro,2.8116523467484744,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,0.6993307323156028,2.81484638381438,0.03309029630738141,0.0,False,False,0.025,0.07029130866871186,0.8821,0.06200396337667073,0.06200396337667073,773.1888943,2.1739383691384533,2030,route_access_open,Strategy 3
IRL,NCA,CHN,Hydro,852.1805018266855,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,211.95935375748894,853.1485788767604,10.02930015349463,0.0,False,False,0.025,21.304512545667137,0.8821,18.79271051653298,18.79271051653298,930.4787808,792.9358743612264,2030,route_access_open,Strategy 3
IRL,NMC111,CHN,Hydro,483.872531934264,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,120.35162615190322,484.4222111305412,5.694688916723327,0.0,False,False,0.0375,18.145219947534898,0.8821,16.00589851572053,16.00589851572053,939.1747405,454.4408596144403,2030,route_access_open,Strategy 3
IRL,NMC523,CHN,Hydro,543.9353368764872,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,135.2908007670541,544.5532474191788,6.401567210154253,0.0,False,False,0.035,19.037736790677055,0.8821,16.79318762305623,16.79318762305623,939.3492076,510.9452276805673,2030,route_access_open,Strategy 3
IRL,NMC622,CHN,Hydro,269.42812626376576,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,67.01375049598751,269.73419661520137,3.17089576950039,0.0,False,False,0.0325,8.756414103572387,0.8821,7.724032880761203,7.724032880761203,970.9704299,261.6067435854801,2030,route_access_open,Strategy 3
IRL,NMC811,CHN,Hydro,167.62637999128285,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,41.69302055081001,167.8168035589529,1.9727924717505867,0.0,False,False,0.0275,4.609725449760278,0.8821,4.066238819233541,4.066238819233541,1063.116435,178.20635950828796,2030,route_access_open,Strategy 3
IRL,TLB,CHN,Hydro,2317.0428768924844,1.26163087571605,0.24872588999999998,1.0011359999999998,0.011768985716050055,0.0,576.3085517232436,2319.675037600634,27.269244521623175,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
IRN,NCA,IND,Hydro,20.36613316062528,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,1.5547049853438544,20.307152838992106,0.0,0.0,False,False,0.025,0.509153329015632,0.8821,0.44912415152468904,0.44912415152468904,930.4787808,18.950254752909064,2030,route_access_open,Strategy 3
IRN,NMC111,IND,Hydro,13.195642445758017,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,1.0073257860700886,13.157427865235098,0.0,0.0,False,False,0.0375,0.4948365917159256,0.8821,0.436495357552618,0.436495357552618,939.1747405,12.39301406972557,2030,route_access_open,Strategy 3
IRN,NMC523,IND,Hydro,5.0174716649992055,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,0.3830225477695098,5.002941067057367,0.0,0.0,False,False,0.035,0.1756115082749722,0.8821,0.15490691144935298,0.15490691144935298,939.3492076,4.713158032672456,2030,route_access_open,Strategy 3
IRN,NMC622,IND,Hydro,1.2816963090405635,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,0.09784182523242438,1.2779845165295818,0.0,0.0,False,False,0.0325,0.041655130043818316,0.8821,0.03674399021165214,0.03674399021165214,970.9704299,1.2444892161903591,2030,route_access_open,Strategy 3
IRN,NMC811,IND,Hydro,0.1347358187242976,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,0.010285430593178936,0.134345623793272,0.0,0.0,False,False,0.0275,0.003705235014918184,0.8821,0.0032683878066593302,0.0032683878066593302,1063.116435,0.1432398632689815,2030,route_access_open,Strategy 3
IRN,TLB,IND,Hydro,39.80970425952667,1.0734417599999997,0.07633776,0.9971039999999998,0.0,0.0,3.0389836494347247,39.69441535599107,0.0,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
ISL,NCA,CHN,Hydro,248.1923410237743,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,58.74671015719446,248.47428752317725,2.920972116341824,0.0,False,False,0.025,6.204808525594358,0.8821,5.473261600426783,5.473261600426783,930.4787808,230.93770687969933,2030,route_access_open,Strategy 3
ISL,NMC111,CHN,Hydro,65.04720056310069,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,15.396563093988986,65.12109418294035,0.7655395742961751,0.0,False,False,0.0375,2.439270021116276,0.8821,2.151680085626667,2.151680085626667,939.1747405,61.090687709101545,2030,route_access_open,Strategy 3
ISL,NMC523,CHN,Hydro,78.8533816409652,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,18.664462960735303,78.94295908250932,0.928024322194763,0.0,False,False,0.035,2.759868357433782,0.8821,2.4344798780923393,2.4344798780923393,939.3492076,74.07086156102103,2030,route_access_open,Strategy 3
ISL,NMC622,CHN,Hydro,38.64443016235742,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,9.147071696787329,38.68833023502185,0.4548057465856784,0.0,False,False,0.0325,1.2559439802766164,0.8821,1.1078681850020033,1.1078681850020033,970.9704299,37.52259896798471,2030,route_access_open,Strategy 3
ISL,NMC811,CHN,Hydro,29.964666042856557,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,7.092586111705194,29.998705903481238,0.35265372664458894,0.0,False,False,0.0275,0.8240283161785553,0.8821,0.7268753777011037,0.7268753777011037,1063.116435,31.855928939447217,2030,route_access_open,Strategy 3
ISL,TLB,CHN,Hydro,460.70201943305415,1.2496033057160498,0.23669832,1.0011359999999998,0.011768985716050055,0.0,109.04739402041126,461.22537692713,5.421995486063029,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
ISR,NCA,IND,Hydro,5897.186798893983,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,719.9476123223378,5880.108545924385,0.0,0.0,False,False,0.025,147.4296699723496,0.8821,130.04771188260958,130.04771188260958,930.4787808,5487.207182784728,2030,route_access_open,Strategy 3
ISR,NMC111,IND,Hydro,1497.403596739109,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,182.80786770352788,1493.067115922952,0.0,0.0,False,False,0.0375,56.15263487771659,0.8821,49.5322392256338,49.5322392256338,939.1747405,1406.3236343912195,2030,route_access_open,Strategy 3
ISR,NMC523,IND,Hydro,1855.520578582658,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,226.52794556483968,1850.146990987082,0.0,0.0,False,False,0.035,64.94322025039303,0.8821,57.286414582871686,57.286414582871686,939.3492076,1742.9817851771134,2030,route_access_open,Strategy 3
ISR,NMC622,IND,Hydro,918.9386336802168,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,112.18699657146763,916.2773873970787,0.0,0.0,False,False,0.0325,29.865505594607047,0.8821,26.344362485002875,26.344362485002875,970.9704299,892.2622401961987,2030,route_access_open,Strategy 3
ISR,NMC811,IND,Hydro,730.5849351858299,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,89.19216867682675,728.4691612135315,0.0,0.0,False,False,0.0275,20.091085717610323,0.8821,17.722346711504066,17.722346711504066,1063.116435,776.6968517594654,2030,route_access_open,Strategy 3
ISR,TLB,IND,Hydro,10899.626012928631,1.1191872299999996,0.12208322999999999,0.9971039999999998,0.0,0.0,1330.661549450349,10868.060695995187,0.0,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
ITA,LFP,ITA,Hydro,114.68319611465324,2.412002001,0.006194001,2.405808,0.0,0.0,0.7103478314173584,275.9057506782017,0.0,0.0,False,True,0.025,2.8670799028663314,0.8821,2.529051182318391,2.529051182318391,773.1888943,88.6717735986788,2030,route_access_open,Strategy 3
ITA,NCA,ITA,Hydro,37367.368715619305,2.412002001,0.006194001,2.405808,0.0,0.0,231.4535191919147,89898.71459498664,0.0,0.0,False,True,0.025,934.1842178904826,0.8821,824.0438986011947,824.0438986011947,930.4787808,34769.54368421351,2030,route_access_open,Strategy 3
ITA,NMC111,CHN,Hydro,11715.181745702928,1.25694583571605,0.24404084999999998,1.0011359999999998,0.011768985716050055,0.0,2858.9829111258264,11728.490192166044,137.8758066261081,0.0,False,False,0.0375,439.3193154638598,0.8821,387.5235681706707,387.5235681706707,939.1747405,11002.602775930885,2030,route_access_open,Strategy 3
ITA,NMC111,ITA,Hydro,9499.89214843135,2.412002001,0.006194001,2.405808,0.0,0.0,58.842341467275936,22854.91652983333,0.0,0.0,False,True,0.0375,356.2459555661756,0.8821,314.2445574049235,314.2445574049235,939.1747405,8922.058743281,2030,route_access_open,Strategy 3
ITA,NMC523,ITA,Hydro,23850.380020098582,2.412002001,0.006194001,2.405808,0.0,0.0,147.72927769487063,57379.43505539333,0.0,0.0,False,True,0.035,834.7633007034505,0.8821,736.3447075505136,736.3447075505136,939.3492076,22403.835572838474,2030,route_access_open,Strategy 3
ITA,NMC622,ITA,Hydro,11814.261812085108,2.412002001,0.006194001,2.405808,0.0,0.0,73.17754947831698,28422.845581608846,0.0,0.0,False,True,0.0325,383.963508892766,0.8821,338.6942111943089,338.6942111943089,970.9704299,11471.29887063143,2030,route_access_open,Strategy 3
ITA,NMC811,ITA,Hydro,7353.414107651004,2.412002001,0.006194001,2.405808,0.0,0.0,45.547054336204425,17690.902487499647,0.0,0.0,False,True,0.0275,202.2188879604026,0.8821,178.37728106987115,178.37728106987115,1063.116435,7817.535391204641,2030,route_access_open,Strategy 3
ITA,TLB,CHN,Hydro,101599.74380028094,1.25694583571605,0.24404084999999998,1.0011359999999998,0.011768985716050055,0.0,24794.487836802786,101715.16110923803,1195.7259335398514,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
JAM,NMC111,CHN,Hydro,0.9796723210896155,1.4163041857160499,0.40339919999999996,1.0011359999999998,0.011768985716050055,0.0,0.395199030589694,0.9807852288463732,0.011529749553313288,0.0,False,False,0.0375,0.036737712040860585,0.8821,0.03240633579124312,0.03240633579124312,939.1747405,0.9200834979343723,2030,route_access_open,Strategy 3
JOR,NCA,IND,Hydro,112.88276561063222,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,13.415233949596566,112.5558571214238,0.0,0.0,False,False,0.025,2.8220691402658056,0.8821,2.489347188628467,2.489347188628467,930.4787808,105.03501811871324,2030,route_access_open,Strategy 3
JOR,NMC111,IND,Hydro,30.183410575832767,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,3.5870623126670216,30.09599941880515,0.0,0.0,False,False,0.0375,1.1318778965937286,0.8821,0.998429492585328,0.998429492585328,939.1747405,28.347496794962694,2030,route_access_open,Strategy 3
JOR,NMC523,IND,Hydro,36.03009463375961,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,4.281894991882294,35.92575147970023,0.0,0.0,False,False,0.035,1.2610533121815866,0.8821,1.1123751266753774,1.1123751266753774,939.3492076,33.8448408439751,2030,route_access_open,Strategy 3
JOR,NMC622,IND,Hydro,17.560408656707704,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,2.086917246454015,17.509553713237874,0.0,0.0,False,False,0.0325,0.5707132813430004,0.8821,0.5034261854726606,0.5034261854726606,970.9704299,17.05063754262316,2030,route_access_open,Strategy 3
JOR,NMC811,IND,Hydro,13.481806110111272,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,1.6022072284629436,13.442762799616386,0.0,0.0,False,False,0.0275,0.37074966802806,0.8821,0.3270382821675517,0.3270382821675517,1063.116435,14.332729649142712,2030,route_access_open,Strategy 3
JOR,TLB,IND,Hydro,210.06142621918988,1.1159461799999997,0.11884218,0.9971039999999998,0.0,0.0,24.964157825797685,209.45308832885905,0.0,0.0,False,False,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
JPN,NCA,JPN,Hydro,4497.201322090661,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,31.190969377544867,6747.313042780213,8.019586496343345,0.0,False,True,0.025,112.43003305226654,0.8821,99.17453215540431,99.17453215540431,930.4787808,4184.550403191066,2030,route_access_open,Strategy 3
JPN,NMC111,JPN,Hydro,1163.2004640692123,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,8.067539666616991,1745.1915314597456,2.074264874104676,0.0,False,True,0.0375,43.62001740259546,0.8821,38.477217350829456,38.477217350829456,939.1747405,1092.448493991682,2030,route_access_open,Strategy 3
JPN,NMC523,JPN,Hydro,1424.11736978632,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,9.877165394584791,2136.6545581157284,2.539542175229339,0.0,False,True,0.035,49.844107942521205,0.8821,43.967487616097955,43.967487616097955,939.3492076,1337.743522838176,2030,route_access_open,Strategy 3
JPN,NMC622,JPN,Hydro,702.6501308024964,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,4.8733283531990255,1054.2112866476941,1.2529933834534233,0.0,False,True,0.0325,22.836129251081132,0.8821,20.143749612378667,20.143749612378667,970.9704299,682.2524995745912,2030,route_access_open,Strategy 3
JPN,NMC811,JPN,Hydro,548.0379738497787,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,3.8009940929514787,822.2411015338815,0.9772828965828654,0.0,False,True,0.0275,15.071044280868914,0.8821,13.29416816015447,13.29416816015447,1063.116435,582.6281770037999,2030,route_access_open,Strategy 3
JPN,TLB,JPN,Hydro,8347.906557299211,1.5090548793797782,0.006935639999999999,1.500336,0.0017832393797783544,0.0,57.89807463506669,12524.664732552068,14.886315711685903,0.0,False,True,0.0,0.0,0.8821,0.0,0.0,0.0,0.0,2030,route_access_open,Strategy 3
KAZ,NCA,CHN,Hydro,217.95866045871867,1.1225747257160499,0.10966973999999999,1.0011359999999998,0.011768985716050055,0.0,23.903469623255955,218.20626149699973,2.565152361628064,0.0,False,False,0.025,5.448966511467967,0.8821,4.8065333597658935,4.8065333597658935,930.4787808,202.8059086484297,2030,route_access_open,Strategy 3
KAZ,NMC111,CHN,Hydro,61.37200884947896,1.1225747257160499,0.10966973999999999,1.0011359999999998,0.011768985716050055,0.0,6.730652253800056,61.44172745153195,0.7222862955148155,0.0,False,False,0.0375,2.301450331855461,0.8821,2.030109337729702,2.030109337729702,939.1747405,57.639040485173105,2030,route_access_open,Strategy 3
KAZ,NMC523,CHN,Hydro,68.68879711680442,1.1225747257160499,0.10966973999999999,1.0011359999999998,0.011768985716050055,0.0,7.53308252071269,68.7668275903291,0.8083974721203314,0.0,False,False,0.035,2.4041078990881553,0.8821,2.120663577785662,2.120663577785662,939.3492076,64.5227671426674,2030,route_access_open,Strategy 3
KAZ,NMC622,CHN,Hydro,33.24037768988212,1.1225747257160499,0.10966973999999999,1.0011359999999998,0.011768985716050055,0.0,3.6454635787511727,33.27813875893782,0.39120553022833165,0.0,False,False,0.0325,1.080312274921169,0.8821,0.9529434577079633,0.9529434577079633,970.9704299,32.27542381558322,2030,route_access_open,Strategy 3
