policy_scenario,source_iso3,destination_iso3,baseline_policy,comparison_policy,delta_scrap_t
strict_policy,IRN,CHN,62.820886460846154,0.0,-62.820886460846154
strict_policy,IRN,KOR,0.0,62.820886460846154,62.820886460846154
strict_policy,ISL,JPN,0.0,1576.599415106024,1576.599415106024
strict_policy,ISL,KOR,1576.599415106024,0.0,-1576.599415106024
strict_policy,ISR,CHN,49333.26392066735,0.0,-49333.26392066735
strict_policy,ISR,KOR,0.0,49333.26392066735,49333.26392066735
strict_policy,JAM,CAN,0.0,6.515682891274718,6.515682891274718
strict_policy,JAM,CHN,6.515682891274718,0.0,-6.515682891274718
strict_policy,JOR,CHN,95380.51165354921,0.0,-95380.51165354921
strict_policy,JOR,KOR,0.0,95380.51165354921,95380.51165354921
strict_policy,KAZ,CHN,27148.818652519774,0.0,-27148.818652519774
strict_policy,KAZ,JPN,0.0,27148.818652519774,27148.818652519774
strict_policy,KEN,CHN,1575375.530548131,0.0,-1575375.530548131
strict_policy,KEN,KOR,0.0,1575375.530548131,1575375.530548131
strict_policy,KGZ,CHN,3.1207776170111177,0.0,-3.1207776170111177
strict_policy,KGZ,KOR,0.0,3.1207776170111177,3.1207776170111177
strict_policy,KHM,JPN,0.0,149062.40779062838,149062.40779062838
strict_policy,KHM,THA,149062.40779062838,0.0,-149062.40779062838
strict_policy,KIR,CHN,27.12978386407601,0.0,-27.12978386407601
strict_policy,KIR,JPN,0.0,27.12978386407601,27.12978386407601
strict_policy,KWT,CHN,14.623037760433181,0.0,-14.623037760433181
strict_policy,KWT,KOR,0.0,14.623037760433181,14.623037760433181
strict_policy,LAO,CHN,179032.0942525154,0.0,-179032.0942525154
strict_policy,LAO,JPN,0.0,179032.0942525154,179032.0942525154
strict_policy,LBN,CHN,94020.9750838443,0.0,-94020.9750838443
strict_policy,LBN,JPN,0.0,94020.9750838443,94020.9750838443
strict_policy,LCA,CAN,0.0,547.1558689669282,547.1558689669282
strict_policy,LCA,CHN,547.1558689669282,0.0,-547.1558689669282
strict_policy,LTU,CHN,10278.053983892845,0.0,-10278.053983892845
strict_policy,LTU,RUS,0.0,10278.053983892845,10278.053983892845
strict_policy,LUX,KOR,3404.411795948211,0.0,-3404.411795948211
strict_policy,LUX,POL,0.0,3404.411795948211,3404.411795948211
strict_policy,LVA,CHN,6753.814927434405,0.0,-6753.814927434405
strict_policy,LVA,JPN,0.0,6753.814927434405,6753.814927434405
strict_policy,MAR,POL,0.0,322440.418516012,322440.418516012
strict_policy,MAR,RUS,322440.418516012,0.0,-322440.418516012
strict_policy,MDA,CHN,27774.95224495492,0.0,-27774.95224495492
strict_policy,MDA,RUS,0.0,27774.95224495492,27774.95224495492
strict_policy,MEX,CHN,855920.3128216824,0.0,-855920.3128216824
strict_policy,MEX,JPN,0.0,855920.3128216824,855920.3128216824
strict_policy,MKD,CHN,5284.712890256258,0.0,-5284.712890256258
strict_policy,MKD,RUS,0.0,5284.712890256258,5284.712890256258
strict_policy,MLI,CHN,23723.21670822218,0.0,-23723.21670822218
strict_policy,MLI,POL,0.0,23723.21670822218,23723.21670822218
strict_policy,MLT,CHN,2402.607918625769,0.0,-2402.607918625769
strict_policy,MLT,RUS,0.0,2402.607918625769,2402.607918625769
strict_policy,MMR,CHN,903638.6032226211,0.0,-903638.6032226211
strict_policy,MMR,JPN,0.0,748839.8361477258,748839.8361477258
strict_policy,MMR,THA,20608.15253309906,175406.91960799435,154798.7670748953
strict_policy,MNG,CHN,26631.32323098016,0.0,-26631.32323098016
strict_policy,MNG,JPN,0.0,26631.32323098016,26631.32323098016
strict_policy,MRT,POL,0.0,0.1193610155035072,0.1193610155035072
strict_policy,MRT,RUS,0.1193610155035072,0.0,-0.1193610155035072
strict_policy,MWI,CHN,188135.88710933964,0.0,-188135.88710933964
strict_policy,MWI,THA,0.0,188135.88710933964,188135.88710933964
strict_policy,MYS,JPN,0.0,188.3838915968367,188.3838915968367
strict_policy,MYS,THA,188.3838915968367,0.0,-188.3838915968367
strict_policy,NAM,CHN,51485.069212393544,0.0,-51485.069212393544
strict_policy,NAM,THA,0.0,51485.069212393544,51485.069212393544
strict_policy,NCL,CHN,0.1277753847366337,0.0,-0.1277753847366337
strict_policy,NCL,JPN,0.0,0.1277753847366337,0.1277753847366337
strict_policy,NER,CHN,162517.9301828276,0.0,-162517.9301828276
strict_policy,NER,RUS,0.0,162517.9301828276,162517.9301828276
strict_policy,NGA,CHN,7008111.397819651,0.0,-7008111.397819651
strict_policy,NGA,JPN,0.0,122344.65197813706,122344.65197813706
strict_policy,NGA,KOR,0.0,6885766.745841514,6885766.745841514
strict_policy,NIC,CAN,0.0,41929.09632672209,41929.09632672209
strict_policy,NIC,CHN,41929.09632672209,0.0,-41929.09632672209
strict_policy,NPL,CHN,10263.518078607067,0.0,-10263.518078607067
strict_policy,NPL,KOR,0.0,10263.518078607067,10263.518078607067
strict_policy,NZL,JPN,0.0,23999.65911414342,23999.65911414342
strict_policy,NZL,KOR,23999.65911414342,0.0,-23999.65911414342
strict_policy,OMN,CHN,37873.74975926288,0.0,-37873.74975926288
strict_policy,OMN,KOR,0.0,37873.74975926288,37873.74975926288
strict_policy,PAK,CHN,7009583.538645981,0.0,-7009583.538645981
strict_policy,PAK,KOR,0.0,7009583.538645981,7009583.538645981
strict_policy,PAL,CHN,1346.0213997993092,0.0,-1346.0213997993092
strict_policy,PAL,KOR,0.0,1346.0213997993092,1346.0213997993092
strict_policy,PAN,CAN,0.0,11.93996518935715,11.93996518935715
strict_policy,PAN,CHN,11.93996518935715,0.0,-11.93996518935715
strict_policy,PER,CAN,0.0,140164.76164896146,140164.76164896146
strict_policy,PER,CHN,140164.76164896146,0.0,-140164.76164896146
strict_policy,PHL,CHN,2894902.5696595698,0.0,-2894902.5696595698
strict_policy,PHL,JPN,0.0,2894902.5696595698,2894902.5696595698
strict_policy,PLW,CHN,24.382457956344954,0.0,-24.382457956344954
strict_policy,PLW,JPN,0.0,24.382457956344954,24.382457956344954
strict_policy,PRT,JPN,0.0,12771.941734198437,12771.941734198437
strict_policy,PRT,KOR,38709.86060463638,0.0,-38709.86060463638
strict_policy,PRT,POL,0.0,25937.91887043794,25937.91887043794
strict_policy,PRY,CAN,0.0,20298.3979896964,20298.3979896964
strict_policy,PRY,CHN,20298.3979896964,0.0,-20298.3979896964
strict_policy,PYF,CHN,6132.070616815626,0.0,-6132.070616815626
strict_policy,PYF,JPN,0.0,6132.070616815626,6132.070616815626
strict_policy,QAT,CHN,12.515867112230262,0.0,-12.515867112230262
strict_policy,QAT,KOR,0.0,12.515867112230262,12.515867112230262
strict_policy,ROM,CHN,370628.83720052626,0.0,-370628.83720052626
strict_policy,ROM,RUS,0.0,370628.83720052626,370628.83720052626
strict_policy,RWA,CHN,6.391054671551348,0.0,-6.391054671551348
strict_policy,RWA,KOR,0.0,6.391054671551348,6.391054671551348
strict_policy,SAU,CHN,436540.67449060513,0.0,-436540.67449060513
strict_policy,SAU,KOR,0.0,436540.67449060513,436540.67449060513
strict_policy,SDN,CHN,22.903928503656765,0.0,-22.903928503656765
strict_policy,SDN,KOR,0.0,22.903928503656765,22.903928503656765
strict_policy,SEN,CHN,6166.307027326722,0.0,-6166.307027326722
strict_policy,SEN,POL,0.0,586997.4420347058,586997.4420347058
strict_policy,SEN,RUS,580831.1350073791,0.0,-580831.1350073791
strict_policy,SLB,CHN,40.00148140440547,0.0,-40.00148140440547
strict_policy,SLB,JPN,0.0,40.00148140440547,40.00148140440547
strict_policy,SLE,CHN,3294.7566463147978,0.0,-3294.7566463147978
strict_policy,SLE,POL,0.0,3294.7566463147978,3294.7566463147978
strict_policy,SLV,CAN,0.0,12.537372810983038,12.537372810983038
strict_policy,SLV,CHN,12.537372810983038,0.0,-12.537372810983038
strict_policy,SVN,POL,0.0,9253.011301319475,9253.011301319475
strict_policy,SVN,RUS,9253.011301319475,0.0,-9253.011301319475
strict_policy,SYC,CHN,2199.9509439048215,0.0,-2199.9509439048215
strict_policy,SYC,THA,0.0,2199.9509439048215,2199.9509439048215
strict_policy,TGO,CHN,28653.45686428561,0.0,-28653.45686428561
strict_policy,TGO,JPN,0.0,28653.45686428561,28653.45686428561
strict_policy,TJK,CHN,19785.76746834771,0.0,-19785.76746834771
strict_policy,TJK,KOR,0.0,19785.76746834771,19785.76746834771
strict_policy,TON,CHN,0.0093743151248403,0.0,-0.0093743151248403
strict_policy,TON,JPN,0.0,0.0093743151248403,0.0093743151248403
strict_policy,TTO,CAN,0.0,9081.22739961496,9081.22739961496
strict_policy,TTO,CHN,9081.22739961496,0.0,-9081.22739961496
strict_policy,TUN,CHN,7242.080278878499,0.0,-7242.080278878499
strict_policy,TUN,RUS,0.0,7242.080278878499,7242.080278878499
strict_policy,TUR,JPN,0.0,594740.0337508576,594740.0337508576
strict_policy,TUR,KOR,594740.0337508576,0.0,-594740.0337508576
strict_policy,TZA,CHN,468494.0289743836,0.0,-468494.0289743836
strict_policy,TZA,KOR,0.0,468494.0289743836,468494.0289743836
strict_policy,UGA,CHN,1588927.699603619,0.0,-1588927.699603619
strict_policy,UGA,KOR,0.0,1588927.699603619,1588927.699603619
strict_policy,UKR,CHN,122.86306706483435,0.0,-122.86306706483435
strict_policy,UKR,RUS,0.0,122.86306706483435,122.86306706483435
strict_policy,URY,CAN,0.0,7133.42232315131,7133.42232315131
strict_policy,URY,RUS,7133.42232315131,0.0,-7133.42232315131
strict_policy,UZB,CHN,462168.75608109654,0.0,-462168.75608109654
strict_policy,UZB,KOR,0.0,462168.75608109654,462168.75608109654
strict_policy,VNM,CHN,66990.4337645836,0.0,-66990.4337645836
strict_policy,VNM,JPN,0.0,66990.43376458362,66990.43376458362
strict_policy,WSM,CHN,194.99931917856185,0.0,-194.99931917856185
strict_policy,WSM,JPN,0.0,194.99931917856185,194.99931917856185
strict_policy,YEM,CHN,206981.56660265394,0.0,-206981.56660265394
strict_policy,YEM,KOR,0.0,206981.56660265394,206981.56660265394
strict_policy,ZMB,CHN,7.088946839319981,0.0,-7.088946839319981
strict_policy,ZMB,THA,0.0,7.088946839319981,7.088946839319981
strict_policy,ZWE,CHN,17.9704006595005,0.0,-17.9704006595005
strict_policy,ZWE,THA,0.0,17.9704006595005,17.9704006595005
critical_route_policy,AND,CHN,0.0,24.024155613072452,24.024155613072452
critical_route_policy,AND,RUS,24.024155613072452,0.0,-24.024155613072452
critical_route_policy,ARG,CHN,0.0,26824.707388370793,26824.707388370793
critical_route_policy,ARG,RUS,26824.707388370793,0.0,-26824.707388370793
critical_route_policy,BLR,CHN,0.0,119276.6524727483,119276.6524727483
critical_route_policy,BLR,RUS,119276.6524727483,0.0,-119276.6524727483
critical_route_policy,BRA,CHN,1384979.0657156243,0.0,-1384979.0657156243
critical_route_policy,BRA,JPN,0.0,318463.85999669513,318463.85999669513
critical_route_policy,BRA,RUS,0.0,1066515.2057189292,1066515.2057189292
critical_route_policy,CPV,CHN,0.0,731.7151933193195,731.7151933193195
critical_route_policy,CPV,RUS,731.7151933193195,0.0,-731.7151933193195
critical_route_policy,EGY,CHN,1880898.832268489,0.0,-1880898.832268489
critical_route_policy,EGY,KOR,0.0,1880898.832268489,1880898.832268489
critical_route_policy,IDN,CHN,0.0,251835.5271228627,251835.5271228627
critical_route_policy,IDN,THA,251835.5271228627,0.0,-251835.5271228627
critical_route_policy,IND,CHN,32429258.112219334,0.0,-32429258.112219334
critical_route_policy,IND,KOR,0.0,32429258.112219337,32429258.112219337
critical_route_policy,KEN,CHN,1575375.530548131,0.0,-1575375.530548131
critical_route_policy,KEN,KOR,0.0,506188.7191686564,506188.7191686564
critical_route_policy,KEN,THA,0.0,1069186.8113794748,1069186.8113794748
critical_route_policy,KHM,CHN,0.0,149062.40779062838,149062.40779062838
critical_route_policy,KHM,THA,149062.40779062838,0.0,-149062.40779062838
critical_route_policy,LKA,CHN,0.0,443326.52183540486,443326.52183540486
critical_route_policy,LKA,THA,443326.52183540486,0.0,-443326.52183540486
critical_route_policy,LSO,CHN,0.0,34905.17433578483,34905.17433578483
critical_route_policy,LSO,THA,34905.17433578483,0.0,-34905.17433578483
critical_route_policy,MAR,CHN,0.0,322440.418516012,322440.418516012
critical_route_policy,MAR,RUS,322440.418516012,0.0,-322440.418516012
critical_route_policy,MDG,CHN,0.0,129786.65376385671,129786.65376385671
critical_route_policy,MDG,THA,129786.65376385671,0.0,-129786.65376385671
critical_route_policy,MDV,CHN,0.0,4702.255484891001,4702.255484891001
critical_route_policy,MDV,THA,4702.255484891001,0.0,-4702.255484891001
critical_route_policy,MEX,CHN,855920.3128216824,0.0,-855920.3128216824
critical_route_policy,MEX,JPN,0.0,855920.3128216824,855920.3128216824
critical_route_policy,MMR,CHN,903638.6032226211,924246.7557557202,20608.152533099055
critical_route_policy,MMR,THA,20608.15253309906,0.0,-20608.15253309906
critical_route_policy,MOZ,CHN,0.0,0.8926779931693768,0.8926779931693768
critical_route_policy,MOZ,THA,0.8926779931693768,0.0,-0.8926779931693768
critical_route_policy,MRT,CHN,0.0,0.1193610155035072,0.1193610155035072
critical_route_policy,MRT,RUS,0.1193610155035072,0.0,-0.1193610155035072
critical_route_policy,MUS,CHN,0.0,20871.964316286325,20871.964316286325
critical_route_policy,MUS,THA,20871.964316286325,0.0,-20871.964316286325
critical_route_policy,MYS,CHN,0.0,188.3838915968367,188.3838915968367
critical_route_policy,MYS,THA,188.3838915968367,0.0,-188.3838915968367
critical_route_policy,NGA,CHN,7008111.397819651,0.0,-7008111.397819651
critical_route_policy,NGA,KOR,0.0,7008111.397819651,7008111.397819651
critical_route_policy,NZL,JPN,0.0,23999.65911414342,23999.65911414342
critical_route_policy,NZL,KOR,23999.65911414342,0.0,-23999.65911414342
critical_route_policy,PAK,CHN,7009583.538645981,0.0,-7009583.538645981
critical_route_policy,PAK,KOR,0.0,7009583.538645981,7009583.538645981
critical_route_policy,PHL,CHN,2894902.5696595698,0.0,-2894902.5696595698
critical_route_policy,PHL,JPN,0.0,2387823.2407052894,2387823.2407052894
critical_route_policy,PHL,KOR,0.0,507079.3289542804,507079.3289542804
critical_route_policy,SEN,CHN,6166.307027326722,586997.4420347058,580831.1350073791
critical_route_policy,SEN,RUS,580831.1350073791,0.0,-580831.1350073791
critical_route_policy,SVN,CHN,0.0,9253.011301319475,9253.011301319475
critical_route_policy,SVN,RUS,9253.011301319475,0.0,-9253.011301319475
critical_route_policy,SWZ,CHN,0.0,780.9506369563225,780.9506369563225
critical_route_policy,SWZ,THA,780.9506369563225,0.0,-780.9506369563225
critical_route_policy,TUR,JPN,0.0,594740.0337508576,594740.0337508576
critical_route_policy,TUR,KOR,594740.0337508576,0.0,-594740.0337508576
critical_route_policy,UGA,CHN,1588927.699603619,0.0,-1588927.699603619
critical_route_policy,UGA,KOR,0.0,1588927.699603619,1588927.699603619
critical_route_policy,URY,CHN,0.0,7133.42232315131,7133.42232315131
critical_route_policy,URY,RUS,7133.42232315131,0.0,-7133.42232315131
critical_route_policy,ZAF,CHN,0.0,13117.926990115211,13117.926990115211
critical_route_policy,ZAF,THA,13117.926990115211,0.0,-13117.926990115211
