policy_scenario,source_iso3,destination_iso3,baseline_policy,comparison_policy,delta_scrap_t
domestic_processing_policy,PAK,IND,4611.452005823528,0.0,-4611.452005823528
domestic_processing_policy,PAL,IND,9.421052676729843,0.0,-9.421052676729843
domestic_processing_policy,PAN,CHN,33.61000405942902,0.0,-33.61000405942902
domestic_processing_policy,PER,CHN,1278.601998030646,0.0,-1278.601998030646
domestic_processing_policy,PHL,CHN,23661.71663038692,0.0,-23661.71663038692
domestic_processing_policy,PLW,CHN,1.0027875288554626,0.0,-1.0027875288554626
domestic_processing_policy,POL,KOR,1960.7568976339023,0.0,-1960.7568976339023
domestic_processing_policy,PRT,KOR,25662.68757267909,0.0,-25662.68757267909
domestic_processing_policy,PRY,IND,174.9393023454399,0.0,-174.9393023454399
domestic_processing_policy,PYF,CHN,106.57753577200523,0.0,-106.57753577200523
domestic_processing_policy,QAT,IND,49.701469740056204,0.0,-49.701469740056204
domestic_processing_policy,ROM,CHN,3380.1675377968227,0.0,-3380.1675377968227
domestic_processing_policy,RWA,IND,25.912098192286383,0.0,-25.912098192286383
domestic_processing_policy,SAU,IND,2770.191641088286,0.0,-2770.191641088286
domestic_processing_policy,SDN,IND,2.8044104806005374,0.0,-2.8044104806005374
domestic_processing_policy,SEN,RUS,552.6426079887958,0.0,-552.6426079887958
domestic_processing_policy,SLB,CHN,0.834249616251405,0.0,-0.834249616251405
domestic_processing_policy,SLE,IND,7.9182239740474,0.0,-7.9182239740474
domestic_processing_policy,SLV,CHN,32.442331583027006,0.0,-32.442331583027006
domestic_processing_policy,SVK,KOR,5994.019619661574,0.0,-5994.019619661574
domestic_processing_policy,SVN,RUS,742.7329159652734,0.0,-742.7329159652734
domestic_processing_policy,SWZ,THA,5.066041251545533,0.0,-5.066041251545533
domestic_processing_policy,SYC,THA,17.136144834831875,0.0,-17.136144834831875
domestic_processing_policy,TGO,IND,95.84619049051965,0.0,-95.84619049051965
domestic_processing_policy,TJK,CHN,20.906227829167804,0.0,-20.906227829167804
domestic_processing_policy,TON,CHN,0.0016176251319344535,0.0,-0.0016176251319344535
domestic_processing_policy,TTO,CHN,140.95118186203752,0.0,-140.95118186203752
domestic_processing_policy,TUN,CHN,62.66247375857603,0.0,-62.66247375857603
domestic_processing_policy,TUR,KOR,6720.119859307747,0.0,-6720.119859307747
domestic_processing_policy,TZA,IND,696.1090447479215,0.0,-696.1090447479215
domestic_processing_policy,UGA,IND,3433.0353503091046,0.0,-3433.0353503091046
domestic_processing_policy,UKR,CHN,165.28615627816023,0.0,-165.28615627816023
domestic_processing_policy,URY,THA,92.75769516840472,0.0,-92.75769516840472
domestic_processing_policy,USA,KOR,13874.600052194322,0.0,-13874.600052194322
domestic_processing_policy,UZB,CHN,272.6668183322979,0.0,-272.6668183322979
domestic_processing_policy,VNM,CHN,15694.069486701455,0.0,-15694.069486701455
domestic_processing_policy,VNM,THA,12578.080736087803,0.0,-12578.080736087803
domestic_processing_policy,WSM,CHN,0.6812078462028469,0.0,-0.6812078462028469
domestic_processing_policy,YEM,IND,167.4401024001709,0.0,-167.4401024001709
domestic_processing_policy,ZAF,THA,83.03897314622753,0.0,-83.03897314622753
domestic_processing_policy,ZMB,IND,13.043347256883504,0.0,-13.043347256883504
domestic_processing_policy,ZWE,THA,35.28171121910675,0.0,-35.28171121910675
