policy_scenario,source_iso3,destination_iso3,baseline_policy,comparison_policy,delta_route_value
strict_policy,KGZ,KOR,0.0,0.0583527564089482,0.0583527564089482
strict_policy,KIR,CHN,0.010005556874356001,0.0,-0.010005556874356001
strict_policy,KIR,JPN,0.0,0.010005556874356001,0.010005556874356001
strict_policy,LCA,CHN,0.0733480235176478,0.0,-0.0733480235176478
strict_policy,LCA,JPN,0.0,0.0733480235176478,0.0733480235176478
strict_policy,LVA,CHN,6.637288275542524,0.0,-6.637288275542524
strict_policy,LVA,RUS,0.0,6.637288275542524,6.637288275542524
strict_policy,MDA,CHN,1.3793251170175813,0.0,-1.3793251170175813
strict_policy,MDA,RUS,0.0,1.3793251170175813,1.3793251170175813
strict_policy,MEX,CHN,66.57777025091274,0.0,-66.57777025091274
strict_policy,MEX,JPN,0.0,66.57777025091274,66.57777025091274
strict_policy,MKD,CHN,0.8130944948308653,0.0,-0.8130944948308653
strict_policy,MKD,RUS,0.0,0.8130944948308653,0.8130944948308653
strict_policy,MLT,CHN,2.6262060492074966,0.0,-2.6262060492074966
strict_policy,MLT,IND,0.0,2.6262060492074966,2.6262060492074966
strict_policy,MNG,CHN,1.066677096338608,0.0,-1.066677096338608
strict_policy,MNG,KOR,0.0,1.066677096338608,1.066677096338608
strict_policy,NCL,CHN,0.001314807569113397,0.0,-0.001314807569113397
strict_policy,NCL,JPN,0.0,0.001314807569113397,0.001314807569113397
strict_policy,NIC,CHN,3.4766591308152424,0.0,-3.4766591308152424
strict_policy,NIC,JPN,0.0,3.4766591308152424,3.4766591308152424
strict_policy,NLD,KOR,0.5509948080982303,424.04588277495026,423.49488796685205
strict_policy,NPL,CHN,1.3596450490381184,0.0,-1.3596450490381184
strict_policy,NPL,THA,0.0,1.3596450490381184,1.3596450490381184
strict_policy,NZL,JPN,0.0,73.27291754140177,73.27291754140177
strict_policy,NZL,KOR,73.27291754140177,0.0,-73.27291754140177
strict_policy,PAN,CHN,0.8363515301678831,0.0,-0.8363515301678831
strict_policy,PAN,JPN,0.0,0.8363515301678831,0.8363515301678831
strict_policy,PER,CHN,16.507386005736436,0.0,-16.507386005736436
strict_policy,PER,JPN,0.0,16.507386005736436,16.507386005736436
strict_policy,PHL,CHN,304.9263185850955,0.0,-304.9263185850955
strict_policy,PHL,KOR,0.0,304.9263185850955,304.9263185850955
strict_policy,PLW,CHN,0.0129303200314183,0.0,-0.0129303200314183
strict_policy,PLW,JPN,0.0,0.0129303200314183,0.0129303200314183
strict_policy,PRY,IND,2.2559378996166983,0.0,-2.2559378996166983
strict_policy,PRY,JPN,0.0,2.2559378996166983,2.2559378996166983
strict_policy,PYF,CHN,1.3754500217300396,0.0,-1.3754500217300396
strict_policy,PYF,JPN,0.0,1.3754500217300396,1.3754500217300396
strict_policy,ROM,CHN,59.930365809095555,0.0,-59.930365809095555
strict_policy,ROM,RUS,0.0,35.72802310447131,35.72802310447131
strict_policy,SLB,CHN,0.0108055097593202,0.0,-0.0108055097593202
strict_policy,SLB,JPN,0.0,0.0108055097593202,0.0108055097593202
strict_policy,SLV,CHN,0.8083493902110411,0.0,-0.8083493902110411
strict_policy,SLV,JPN,0.0,0.8083493902110411,0.8083493902110411
strict_policy,SVK,KOR,63.8076766432216,95.69448534803645,31.886808704814854
strict_policy,TJK,CHN,0.2697844663552215,0.0,-0.2697844663552215
strict_policy,TJK,IND,0.0,0.2697844663552215,0.2697844663552215
strict_policy,TON,CHN,2.065746906012958e-05,0.0,-2.065746906012958e-05
strict_policy,TON,JPN,0.0,2.065746906012958e-05,2.065746906012958e-05
strict_policy,TTO,CHN,1.816745205874856,0.0,-1.816745205874856
strict_policy,TTO,JPN,0.0,1.816745205874856,1.816745205874856
strict_policy,TUN,CHN,0.8082021252553487,0.0,-0.8082021252553487
strict_policy,TUN,RUS,0.0,0.8082021252553487,0.8082021252553487
strict_policy,TUR,KOR,179.2869875772429,57.92990862136057,-121.35707895588234
strict_policy,UKR,CHN,4.189781259884113,0.0,-4.189781259884113
strict_policy,UKR,RUS,0.0,4.189781259884113,4.189781259884113
strict_policy,URY,JPN,0.0,1.1984504908245623,1.1984504908245623
strict_policy,URY,THA,1.1984504908245623,0.0,-1.1984504908245623
strict_policy,USA,KOR,336.56657941611684,0.0,-336.56657941611684
strict_policy,UZB,CHN,3.514433673625888,0.0,-3.514433673625888
strict_policy,UZB,KOR,0.0,3.514433673625888,3.514433673625888
strict_policy,VNM,CHN,233.55032601971737,0.0,-233.55032601971737
