,country,total_netprofits,scrap,net_profit
0,Australia,1300982.5582448095,10000.0,0.13009825582448095
1,Belgium,-12482141.248097045,9000.0,-1.3869045831218938
2,Brazil,5493398.09648709,10000.0,0.549339809648709
3,Canada,545596084.4153917,89827.17690830398,6.0738420508566
4,China,7058423747.030971,1485435.0957961911,4.751755069613234
5,Czechia,-31193595.04841755,1000.0,-31.19359504841755
6,Finland,-21905768.759343017,7000.000000000001,-3.1293955370490023
7,France,476495658.07444096,84000.00000000001,5.672567358029058
8,Germany,1117825166.9311743,172000.0,6.498983528669618
9,Hungary,569150056.7309132,95245.62546641081,5.975603120288489
10,India,748399342.9536042,104573.87515805158,7.156656878426694
11,Italy,479227545.0768181,84000.00000000001,5.705089822343071
12,Japan,79074707.35342476,20271.26138107943,3.900828165889601
13,Korea,676459229.791058,97221.20707238745,6.9579390151717675
14,Netherlands,80605347.21905093,26000.0,3.1002056622711898
15,Norway,804172128.9866216,132583.41112712954,6.065405333518908
16,Poland,440650341.9419453,76398.83910564194,5.767762273620778
17,Romania,-31550558.691960614,1000.0,-31.550558691960614
18,Russian Federation,288583722.4138462,46069.76826828206,6.2640584761206455
19,Serbia,-31180273.49688704,1026.6693457589365,-30.370317011693672
20,Slovakia,-31336597.619882032,1000.0,-31.33659761988203
21,Spain,498662160.9929458,87788.80949451099,5.680247446847138
22,Sweden,667882783.0690732,114305.31007566088,5.8429724973143315
23,Switzerland,282053630.4965608,58550.91219598729,4.817237168781309
24,Thailand,300504309.10201216,45842.435458823486,6.555155852745446
25,Turkey,302257.1443532482,10000.0,0.03022571443532482
26,USA,4035140472.625395,539970.789794392,7.472886587368699
27,United Kingdom,710424442.3274347,111000.0,6.40022020114806
28,Viet Nam,-26762038.057057012,4000.0000000000005,-6.690509514264252
