,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-348.3933789798973
21,Afghanistan,NMC111,Direct,-891.4227900790905
30,Afghanistan,NMC523,Direct,-776.6195860757923
24,Afghanistan,NMC622,Direct,-1232.638219172848
27,Afghanistan,NMC811,Direct,-3639.8333365871827
54,Albania,LFP,Direct,-830.344144146594
69,Albania,NCA,Direct,-51.17798559782005
57,Albania,NMC111,Direct,-74.54785962982649
66,Albania,NMC523,Direct,-75.61715451185452
60,Albania,NMC622,Direct,-95.69822757401771
63,Albania,NMC811,Direct,-119.16048989716526
792,Algeria,LFP,Direct,0.0
807,Algeria,NCA,Direct,-27.312657737990474
795,Algeria,NMC111,Direct,-57.81675983876474
804,Algeria,NMC523,Direct,-65.9768073826119
798,Algeria,NMC622,Direct,-88.79081491976973
801,Algeria,NMC811,Direct,-103.70039096737499
72,Andorra,LFP,Direct,0.0
87,Andorra,NCA,Direct,-298.16712415439724
75,Andorra,NMC111,Direct,-480.1931519698664
84,Andorra,NMC523,Direct,-532.5450082010168
78,Andorra,NMC622,Direct,-759.3330613006353
81,Andorra,NMC811,Direct,-890.7373593126885
36,Angola,LFP,Direct,0.0
51,Angola,NCA,Direct,-107.27256406890302
39,Angola,NMC111,Direct,-182.5028147181813
48,Angola,NMC523,Direct,-211.28134716619684
42,Angola,NMC622,Direct,-307.28845605074196
45,Angola,NMC811,Direct,-493.7087291064986
108,Argentina,LFP,Direct,0.0
123,Argentina,NCA,Direct,-5.076172839758951
111,Argentina,NMC111,Direct,-22.702809580990884
120,Argentina,NMC523,Direct,-27.0051552058858
114,Argentina,NMC622,Direct,-29.339549200921645
117,Argentina,NMC811,Direct,-32.474003239839426
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,-19.20137392177186
129,Armenia,NMC111,Direct,-227.1889219210613
138,Armenia,NMC523,Direct,-48.797376083093546
132,Armenia,NMC622,Direct,-45.94428087079124
135,Armenia,NMC811,Direct,0.0
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,-116.73949348420794
3,Aruba,NMC111,Direct,-236.6941016669315
12,Aruba,NMC523,Direct,-220.9448275911349
6,Aruba,NMC622,Direct,-21.387322968146087
9,Aruba,NMC811,Direct,0.0
144,Australia,LFP,Direct,0.0
159,Australia,NCA,Direct,-7.644166782133568
147,Australia,NMC111,Direct,-28.02911214491402
156,Australia,NMC523,Direct,-30.199645663821556
150,Australia,NMC622,Direct,-32.77147618735069
153,Australia,NMC811,Direct,-35.54373801472435
162,Austria,LFP,Direct,-74.72639430221543
177,Austria,NCA,Direct,4.419473344499814
166,Austria,NMC111,Hydro,0.3333403249149838
175,Austria,NMC523,Hydro,0.3098700941878519
168,Austria,NMC622,Direct,-1.5740402639588098
171,Austria,NMC811,Direct,-2.2387156479933394
180,Azerbaijan,LFP,Direct,0.0
195,Azerbaijan,NCA,Direct,-25.61055634049701
183,Azerbaijan,NMC111,Direct,-62.645543155600805
192,Azerbaijan,NMC523,Direct,-61.3536584941194
186,Azerbaijan,NMC622,Direct,-76.32571904929323
189,Azerbaijan,NMC811,Direct,-84.72886946210772
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-4916.4316709260565
327,Bahamas,NMC111,Direct,0.0
336,Bahamas,NMC523,Direct,0.0
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-175.63625219415314
309,Bahrain,NMC111,Direct,-240.15450245072861
318,Bahrain,NMC523,Direct,-289.2993407066699
312,Bahrain,NMC622,Direct,-125.31791038277049
315,Bahrain,NMC811,Direct,-221.30283595695317
270,Bangladesh,LFP,Direct,0.0
285,Bangladesh,NCA,Direct,-1797.8225798633418
273,Bangladesh,NMC111,Direct,-3302.8527957702113
282,Bangladesh,NMC523,Direct,-4838.805961513346
276,Bangladesh,NMC622,Direct,-8297.417371051362
279,Bangladesh,NMC811,Direct,-9660.332085115831
