,country,total_costs,scrap,unit_cost
0,Australia,79741308.90721694,10000.0,7.9741308907216935
1,Belgium,83592455.99328914,9000.0,9.288050665921014
2,Brazil,76052607.13865498,10000.0,7.605260713865498
3,Canada,136505566.1199854,59995.17690830398,2.2752756663859683
4,China,108421290.36010644,1485435.0957961911,0.0729895844436022
5,Czechia,39094840.58274609,1000.0,39.09484058274609
6,Finland,77153682.30782054,7000.000000000001,11.021954615402935
7,France,189807620.15438247,84000.00000000001,2.25961452564741
8,Germany,246425665.50182486,172000.0,1.432707357568749
9,Hungary,185961023.1710517,95207.62546642072,1.9532156406593637
10,India,65704410.73820723,15855.875158051576,4.143852678156505
11,Italy,184457753.18542948,84000.00000000001,2.1959256331598747
12,Japan,106480425.21792725,57954.26138107803,1.8373183037872851
13,Korea,152124432.36529016,401798.2070723924,0.3786090372919005
14,Netherlands,124163784.43832597,26000.0,4.775530170704845
15,Norway,101128048.50924936,17437.411127129537,5.79948753699521
16,Poland,172562445.25412065,76396.83910564033,2.258764201166805
17,Romania,39451796.27406825,1000.0,39.45179627406825
18,Russian Federation,62656293.483211964,8462.76826828206,7.403758616201738
19,Serbia,24655787.63015029,303.6693457589366,81.19287631265529
20,Slovakia,39237858.40502746,1000.0,39.23785840502746
21,Spain,185355855.44624245,87780.80949451099,2.1115760553316942
22,Sweden,205959365.62242004,114298.31007566948,1.8019458510459845
23,Switzerland,106149741.00341001,19160.912195987286,5.53991062208615
24,Thailand,62613199.154355414,8265.435458823487,7.575305556044818
25,Turkey,79815191.87348484,10000.0,7.981519187348484
26,USA,272281637.5062041,539962.7897943961,0.5042600020825174
27,United Kingdom,188943884.89828447,111000.0,1.702197161245806
28,Viet Nam,59376191.64146839,4000.0000000000005,14.844047910367097
