,country,type,scrap_sum,year,Strategy type,recycling_m,CO2,CO2_em
2236,Lithuania,NMC523,2.0854043646379217,2024,Strategy 1,Direct,2.496014242,5.205198994465214
2237,Lithuania,NCA,3.0816403139915627,2024,Strategy 1,Direct,2.452491446,7.557696509713061
2238,Luxembourg,LFP,0.527985545847942,2024,Strategy 1,Direct,2.252335332,1.1892004996986256
2239,Luxembourg,NMC111,2.5777678985981707,2024,Strategy 1,Direct,2.5573470780000003,6.592247203242233
2240,Luxembourg,NMC622,1.2190000337426314,2024,Strategy 1,Direct,2.478807863,3.0216668686385004
2241,Luxembourg,NMC811,0.5695606840987253,2024,Strategy 1,Direct,2.397518212,1.3655321129658726
2242,Luxembourg,NMC523,2.680119527006428,2024,Strategy 1,Direct,2.496014242,6.689616509670349
2243,Luxembourg,NCA,3.9582248131740534,2024,Strategy 1,Direct,2.452491446,9.707512495654314
2244,Latvia,LFP,0.25543537276853423,2024,Strategy 1,Direct,2.252335332,0.5753261151291603
2245,Latvia,NMC111,1.193667299930104,2024,Strategy 1,Direct,2.5573470780000003,3.052621581580401
2246,Latvia,NMC622,0.5654217735459952,2024,Strategy 1,Direct,2.478807863,1.4015719381772185
2247,Latvia,NMC811,0.26516256147974704,2024,Strategy 1,Direct,2.397518212,0.6357320702882632
2248,Latvia,NMC523,1.2420166522173846,2024,Strategy 1,Direct,2.496014242,3.100091252735753
2249,Latvia,NCA,1.8354570326369697,2024,Strategy 1,Direct,2.452491446,4.50144267204271
2250,Morocco,LFP,0.15218015824069772,2024,Strategy 1,Direct,2.252335332,0.34276074723487443
2251,Morocco,NMC111,11.144019630106833,2024,Strategy 1,Direct,2.5573470780000003,28.49912603822835
2252,Morocco,NMC622,4.155003497777372,2024,Strategy 1,Direct,2.478807863,10.299455341083053
2253,Morocco,NMC811,1.4411028430948312,2024,Strategy 1,Direct,2.397518212,3.4550703116848362
2254,Morocco,NMC523,9.886989880985055,2024,Strategy 1,Direct,2.496014242,24.678067553448585
2255,Morocco,NCA,27.820825981135158,2024,Strategy 1,Direct,2.452491446,68.23033773938853
2256,Rep. of Moldova,LFP,0.058483048103722936,2024,Strategy 1,Direct,2.252335332,0.13172343556707075
2257,Rep. of Moldova,NMC111,4.325291239324993,2024,Strategy 1,Direct,2.5573470780000003,11.06127091238677
2258,Rep. of Moldova,NMC622,1.2128517596834143,2024,Strategy 1,Direct,2.478807863,3.0064264785566337
2259,Rep. of Moldova,NMC811,0.40872418090742463,2024,Strategy 1,Direct,2.397518212,0.9799236674103332
2260,Rep. of Moldova,NMC523,3.216008912903757,2024,Strategy 1,Direct,2.496014242,8.027204049006716
2261,Rep. of Moldova,NCA,8.523981495299314,2024,Strategy 1,Direct,2.452491446,20.904991703083855
2262,Madagascar,LFP,0.034785910842567304,2024,Strategy 1,Direct,2.252335332,0.07834953604651622
2263,Madagascar,NMC111,2.6249724364070683,2024,Strategy 1,Direct,2.5573470780000003,6.712965590076157
2264,Madagascar,NMC622,0.936378670536394,2024,Strategy 1,Direct,2.478807863,2.3211028112711
2265,Madagascar,NMC811,0.2493013588488316,2024,Strategy 1,Direct,2.397518212,0.5977045481164212
2266,Madagascar,NMC523,2.302718210884535,2024,Strategy 1,Direct,2.496014242,5.747617449680559
2267,Madagascar,NCA,6.2449893572043695,2024,Strategy 1,Direct,2.452491446,15.315782978904753
2268,Maldives,LFP,0.014165264357864703,2024,Strategy 1,Direct,2.252335332,0.031904925400338964
2269,Maldives,NMC111,2.6776020470220616,2024,Strategy 1,Direct,2.5573470780000003,6.847557770998689
2270,Maldives,NMC622,0.6078340614096943,2024,Strategy 1,Direct,2.478807863,1.506703850821575
2271,Maldives,NMC811,0.1053757553488562,2024,Strategy 1,Direct,2.397518212,0.25264029255213916
2272,Maldives,NMC523,1.8358657835006773,2024,Strategy 1,Direct,2.496014242,4.58234714201818
2273,Maldives,NCA,4.2146644811794225,2024,Strategy 1,Direct,2.452491446,10.336428587852561
2274,Mexico,LFP,1.452065914584432,2024,Strategy 1,Direct,2.252335332,3.2705393638114097
2275,Mexico,NMC111,40.24974243880385,2024,Strategy 1,Direct,2.5573470780000003,102.93256121612762
2276,Mexico,NMC622,15.822654080942762,2024,Strategy 1,Direct,2.478807863,39.221319349369956
2277,Mexico,NMC811,8.9278343603797,2024,Strategy 1,Direct,2.397518212,21.4046454727297
2278,Mexico,NMC523,37.06444115448104,2024,Strategy 1,Direct,2.496014242,92.5133729933556
2279,Mexico,NCA,104.44788210375884,2024,Strategy 1,Direct,2.452491446,256.157537412285
2280,North Macedonia,LFP,0.026770403175041587,2024,Strategy 1,Direct,2.252335332,0.060295924923031145
2281,North Macedonia,NMC111,6.952641845968747,2024,Strategy 1,Direct,2.5573470780000003,17.780318309168702
2282,North Macedonia,NMC622,1.3545977359451866,2024,Strategy 1,Direct,2.478807863,3.3577875190629265
2283,North Macedonia,NMC811,0.3226193356891601,2024,Strategy 1,Direct,2.397518212,0.773485732858103
2284,North Macedonia,NMC523,4.148851185588978,2024,Strategy 1,Direct,2.496014242,10.355591647168675
2285,North Macedonia,NCA,10.038411352862882,2024,Strategy 1,Direct,2.452491446,24.619117974325505
2286,Mali,LFP,0.009580080374464906,2024,Strategy 1,Direct,2.252335332,0.021577553510807097
2287,Mali,NMC111,0.9233553678530976,2024,Strategy 1,Direct,2.5573470780000003,2.3613401519347343
2288,Mali,NMC622,0.3019370512436441,2024,Strategy 1,Direct,2.478807863,0.748443936753779
2289,Mali,NMC811,0.05612142592104051,2024,Strategy 1,Direct,2.397518212,0.1345521407291035
2290,Mali,NMC523,0.7732535692658654,2024,Strategy 1,Direct,2.496014242,1.9300519215649337
2291,Mali,NCA,2.015517443565785,2024,Strategy 1,Direct,2.452491446,4.943039289608875
2292,Malta,LFP,0.10894036073257672,2024,Strategy 1,Direct,2.252335332,0.24537022355880794
2293,Malta,NMC111,0.5255516854235639,2024,Strategy 1,Direct,2.5573470780000003,1.3440180670559265
2294,Malta,NMC622,0.248640656307218,2024,Strategy 1,Direct,2.478807863,0.6163324139158125
2295,Malta,NMC811,0.11628988545484685,2024,Strategy 1,Direct,2.397518212,0.27880711824938925
2296,Malta,NMC523,0.5465322837030839,2024,Strategy 1,Direct,2.496014242,1.364152363835682
2297,Malta,NCA,0.8073003168364513,2024,Strategy 1,Direct,2.452491446,1.9798971213944865
2298,Mongolia,LFP,0.034376434445900265,2024,Strategy 1,Direct,2.252335332,0.07742725789068301
2299,Mongolia,NMC111,4.381117428744096,2024,Strategy 1,Direct,2.5573470780000003,11.204037854773588
2300,Mongolia,NMC622,1.1539588446513311,2024,Strategy 1,Direct,2.478807863,2.8604422577001154
2301,Mongolia,NMC811,0.26172815155216833,2024,Strategy 1,Direct,2.397518212,0.6274980099394196
2302,Mongolia,NMC523,3.2104912923150293,2024,Strategy 1,Direct,2.496014242,8.013431989435299
2303,Mongolia,NCA,7.918406761028256,2024,Strategy 1,Direct,2.452491446,19.41982484737036
2304,Mozambique,LFP,0.01180047770292545,2024,Strategy 1,Direct,2.252335332,0.026578632864777192
2305,Mozambique,NMC111,1.4147837029985686,2024,Strategy 1,Direct,2.5573470780000003,3.6180929688654095
2306,Mozambique,NMC622,0.380196123192133,2024,Strategy 1,Direct,2.478807863,0.9424331396507759
2307,Mozambique,NMC811,0.07238112021043974,2024,Strategy 1,Direct,2.397518212,0.17353505390949056
2308,Mozambique,NMC523,1.0599529953953821,2024,Strategy 1,Direct,2.496014242,2.6456577723574344
2309,Mozambique,NCA,2.60249508050384,2024,Strategy 1,Direct,2.452491446,6.382596923192748
2310,Mauritania,LFP,2.552381636519829e-17,2024,Strategy 1,Direct,2.252335332,5.748819340681591e-17
2311,Mauritania,NMC111,0.0898007660015903,2024,Strategy 1,Direct,2.5573470780000003,0.22965172653632873
2312,Mauritania,NMC622,0.04955488209495665,2024,Strategy 1,Direct,2.478807863,0.12283703138701646
2313,Mauritania,NMC811,0.009956298283911638,2024,Strategy 1,Direct,2.397518212,0.023870406459782497
2314,Mauritania,NMC523,0.10338280796293496,2024,Strategy 1,Direct,2.496014242,0.2580449610534367
2315,Mauritania,NCA,0.3201329731335155,2024,Strategy 1,Direct,2.452491446,0.7851233781924946
2316,Mauritius,LFP,0.06132372000341085,2024,Strategy 1,Direct,2.252335332,0.1381215812533574
2317,Mauritius,NMC111,5.987605261068845,2024,Strategy 1,Direct,2.5573470780000003,15.31238481861184
2318,Mauritius,NMC622,1.9206360008261751,2024,Strategy 1,Direct,2.478807863,4.760887620808798
2319,Mauritius,NMC811,0.548841239620379,2024,Strategy 1,Direct,2.397518212,1.3158568674865148
2320,Mauritius,NMC523,4.946418236644667,2024,Strategy 1,Direct,2.496014242,12.346330365553616
2321,Mauritius,NCA,12.889648054117695,2024,Strategy 1,Direct,2.452491446,31.61175159467419
2322,Malawi,LFP,0.16408178331327444,2024,Strategy 1,Direct,2.252335332,0.36956719789405607
2323,Malawi,NMC111,17.166090213968058,2024,Strategy 1,Direct,2.5573470780000003,43.899650649375616
2324,Malawi,NMC622,5.174747119843701,2024,Strategy 1,Direct,2.478807863,12.827203849705171
2325,Malawi,NMC811,1.51003005071035,2024,Strategy 1,Direct,2.397518212,3.6203245472453474
2326,Malawi,NMC523,13.539069716702613,2024,Strategy 1,Direct,2.496014242,33.79371083632063
2327,Malawi,NCA,35.39099244302796,2024,Strategy 1,Direct,2.452491446,86.79610623197671
2328,Malaysia,LFP,0.005408924936613315,2024,Strategy 1,Direct,2.252335332,0.01218271274287003
2329,Malaysia,NMC111,4.583337469392101,2024,Strategy 1,Direct,2.5573470780000003,11.721184684837807
2330,Malaysia,NMC622,0.009462766453310387,2024,Strategy 1,Direct,2.478807863,0.02345637989019841
2331,Malaysia,NMC811,0.0075341501762393424,2024,Strategy 1,Direct,2.397518212,0.018063262259476832
2332,Malaysia,NMC523,0.5418119480908078,2024,Strategy 1,Direct,2.496014242,1.3523703389204211
2333,Malaysia,NCA,6.718100114274949,2024,Strategy 1,Direct,2.452491446,16.476083063630934
2334,Namibia,LFP,0.061956360357090776,2024,Strategy 1,Direct,2.252335332,0.13954649947439968
2335,Namibia,NMC111,4.7389988884330725,2024,Strategy 1,Direct,2.5573470780000003,12.119264959979567
2336,Namibia,NMC622,1.6836574026916271,2024,Strategy 1,Direct,2.478807863,4.173463208390163
2337,Namibia,NMC811,0.7640049888644964,2024,Strategy 1,Direct,2.397518212,1.8317158748614875
2338,Namibia,NMC523,4.005375104887721,2024,Strategy 1,Direct,2.496014242,9.997473306351996
2339,Namibia,NCA,11.580925575561773,2024,Strategy 1,Direct,2.452491446,28.402120910827872
2340,New Caledonia,LFP,1.0607502729829706e-42,2024,Strategy 1,Direct,2.252335332,2.3891653182681895e-42
2341,New Caledonia,NMC111,0.19586742795270648,2024,Strategy 1,Direct,2.5573470780000003,0.5009009945502295
2342,New Caledonia,NMC622,3.408907637459362e-41,2024,Strategy 1,Direct,2.478807863,8.450027055975021e-41
2343,New Caledonia,NMC811,2.714134624823505e-41,2024,Strategy 1,Direct,2.397518212,6.50718719283414e-41
2344,New Caledonia,NMC523,0.016002214017705966,2024,Strategy 1,Direct,2.496014242,0.03994175409172614
2345,New Caledonia,NCA,0.3772406883562489,2024,Strategy 1,Direct,2.452491446,0.9251795612768522
2346,Niger,LFP,0.030862677904472325,2024,Strategy 1,Direct,2.252335332,0.06951309988437873
2347,Niger,NMC111,1.8001461355892845,2024,Strategy 1,Direct,2.5573470780000003,4.603598459822249
2348,Niger,NMC622,0.7388615710349319,2024,Strategy 1,Direct,2.478807863,1.8314958719499224
2349,Niger,NMC811,0.2622067710969959,2024,Strategy 1,Direct,2.397518212,0.6286455090147629
2350,Niger,NMC523,1.6366422670741003,2024,Strategy 1,Direct,2.496014242,4.085082407676122
2351,Niger,NCA,5.04333806312909,2024,Strategy 1,Direct,2.452491446,12.3687434591103
2352,Nigeria,LFP,2.052075326095801,2024,Strategy 1,Direct,2.252335332,4.6219617608909935
2353,Nigeria,NMC111,62.45164767222507,2024,Strategy 1,Direct,2.5573470780000003,159.7105386908503
2354,Nigeria,NMC622,31.81955137839843,2024,Strategy 1,Direct,2.478807863,78.87455415390652
2355,Nigeria,NMC811,14.991033079583552,2024,Strategy 1,Direct,2.397518212,35.941274824996015
2356,Nigeria,NMC523,68.12221799721412,2024,Strategy 1,Direct,2.496014242,170.03402631767517
2357,Nigeria,NCA,206.7396149717038,2024,Strategy 1,Direct,2.452491446,507.027137267437
2358,Nicaragua,LFP,0.10786659618689223,2024,Strategy 1,Direct,2.252335332,0.24295174573431383
2359,Nicaragua,NMC111,9.32714460722168,2024,Strategy 1,Direct,2.5573470780000003,23.852746007361823
2360,Nicaragua,NMC622,3.445803940945765,2024,Strategy 1,Direct,2.478807863,8.54148590317275
2361,Nicaragua,NMC811,1.1745288117651962,2024,Strategy 1,Direct,2.397518212,2.815954216725778
2362,Nicaragua,NMC523,8.286380467636446,2024,Strategy 1,Direct,2.496014242,20.68292366185119
2363,Nicaragua,NCA,22.88123463246341,2024,Strategy 1,Direct,2.452491446,56.11603221003546
2364,Nepal,LFP,0.04580632436216992,2024,Strategy 1,Direct,2.252335332,0.10317120278996768
2365,Nepal,NMC111,11.096269189888854,2024,Strategy 1,Direct,2.5573470780000003,28.37701158946369
2366,Nepal,NMC622,2.378332775260028,2024,Strategy 1,Direct,2.478807863,5.89542998414517
2367,Nepal,NMC811,0.3033547862058233,2024,Strategy 1,Direct,2.397518212,0.7272986246258277
2368,Nepal,NMC523,7.174126709676237,2024,Strategy 1,Direct,2.496014242,17.90672244126449
2369,Nepal,NCA,17.079363115648867,2024,Strategy 1,Direct,2.452491446,41.88699194425675
2370,New Zealand,LFP,1.5189217467163618,2024,Strategy 1,Direct,2.252335332,3.4211211166724165
2371,New Zealand,NMC111,95.91438308001568,2024,Strategy 1,Direct,2.5573470780000003,245.28636730785078
2372,New Zealand,NMC622,32.58050286807807,2024,Strategy 1,Direct,2.478807863,80.76080668988598
2373,New Zealand,NMC811,13.633368605446467,2024,Strategy 1,Direct,2.397518212,32.686249522466944
2374,New Zealand,NMC523,81.32650791131631,2024,Strategy 1,Direct,2.496014242,202.9921219987712
2375,New Zealand,NCA,217.17046143449474,2024,Strategy 1,Direct,2.452491446,532.6086989919712
2376,Oman,LFP,0.07628334956155877,2024,Strategy 1,Direct,2.252335332,0.17181568346080553
2377,Oman,NMC111,8.644140688530955,2024,Strategy 1,Direct,2.5573470780000003,22.106067931635547
2378,Oman,NMC622,2.6184489601307583,2024,Strategy 1,Direct,2.478807863,6.490631871236298
2379,Oman,NMC811,1.0713231690498597,2024,Strategy 1,Direct,2.397518212,2.5685168087345933
2380,Oman,NMC523,6.720031824143992,2024,Strategy 1,Direct,2.496014242,16.773295139756645
2381,Oman,NCA,18.08950710164913,2024,Strategy 1,Direct,2.452491446,44.36436142915074
2382,Pakistan,LFP,1.3177124493807135,2024,Strategy 1,Direct,2.252335332,2.9679303071564425
2383,Pakistan,NMC111,36.90591649093899,2024,Strategy 1,Direct,2.5573470780000003,94.38123769901486
2384,Pakistan,NMC622,15.457011268651815,2024,Strategy 1,Direct,2.478807863,38.31496107121372
2385,Pakistan,NMC811,8.076322695784095,2024,Strategy 1,Direct,2.397518212,19.3631307491313
2386,Pakistan,NMC523,34.898865207808136,2024,Strategy 1,Direct,2.496014242,87.10806458832741
2387,Pakistan,NCA,102.96365421450588,2024,Strategy 1,Direct,2.452491446,252.5174812099775
2388,State of Palestine,LFP,0.004062060621949044,2024,Strategy 1,Direct,2.252335332,0.009149122659541726
2389,State of Palestine,NMC111,0.8240936776767401,2024,Strategy 1,Direct,2.5573470780000003,2.1074935586048853
2390,State of Palestine,NMC622,0.16922261343023942,2024,Strategy 1,Direct,2.478807863,0.4194703447682869
2391,State of Palestine,NMC811,0.038751074402291086,2024,Strategy 1,Direct,2.397518212,0.0929064066140599
2392,State of Palestine,NMC523,0.49355378827594,2024,Strategy 1,Direct,2.496014242,1.231917284729799
2393,State of Palestine,NCA,1.3069318163776842,2024,Strategy 1,Direct,2.452491446,3.205239100171513
2394,Panama,LFP,7.988393327123182e-29,2024,Strategy 1,Direct,2.252335332,1.7992540536592576e-28
2395,Panama,NMC111,12.783001912104389,2024,Strategy 1,Direct,2.5573470780000003,32.69057258798858
2396,Panama,NMC622,3.632063066525757,2024,Strategy 1,Direct,2.478807863,9.003186488215938
2397,Panama,NMC811,1.2268884776250406,2024,Strategy 1,Direct,2.397518212,2.9414874691989894
2398,Panama,NMC523,9.703010465321503,2024,Strategy 1,Direct,2.496014242,24.21885231171752
2399,Panama,NCA,24.869074303418714,2024,Strategy 1,Direct,2.452491446,60.9911919990728
2400,Peru,LFP,0.5414324491892636,2024,Strategy 1,Direct,2.252335332,1.2194874352002731
2401,Peru,NMC111,80.72849054072549,2024,Strategy 1,Direct,2.5573470780000003,206.450769395675
2402,Peru,NMC622,22.45168714742193,2024,Strategy 1,Direct,2.478807863,55.65341863864552
2403,Peru,NMC811,6.106832947484225,2024,Strategy 1,Direct,2.397518212,14.64124320923507
2404,Peru,NMC523,58.95729786032571,2024,Strategy 1,Direct,2.496014242,147.15825512920912
2405,Peru,NCA,159.3786222725074,2024,Strategy 1,Direct,2.452491446,390.8747077985895
2406,Philippines,LFP,6.559208947360688,2024,Strategy 1,Direct,2.252335332,14.773538062111005
2407,Philippines,NMC111,170.3226190862854,2024,Strategy 1,Direct,2.5573470780000003,435.57405223761907
2408,Philippines,NMC622,70.06984504100251,2024,Strategy 1,Direct,2.478807863,173.6896828468286
2409,Philippines,NMC811,40.430128042127706,2024,Strategy 1,Direct,2.397518212,96.93196829449307
2410,Philippines,NMC523,166.03111526983568,2024,Strategy 1,Direct,2.496014242,414.41602832865357
2411,Philippines,NCA,445.84730356098714,2024,Strategy 1,Direct,2.452491446,1093.4366982054862
2412,Palau,LFP,0.0005275476521548806,2024,Strategy 1,Direct,2.252335332,0.0011882142162620835
2413,Palau,NMC111,0.06097145286840321,2024,Strategy 1,Direct,2.5573470780000003,0.1559251668344257
2414,Palau,NMC622,0.0016034214844504522,2024,Strategy 1,Direct,2.478807863,0.003974573783358914
2415,Palau,NMC811,0.0007168764633295468,2024,Strategy 1,Direct,2.397518212,0.0017187243765867386
2416,Palau,NMC523,0.008950702671853012,2024,Strategy 1,Direct,2.496014242,0.022341081344852572
2417,Palau,NCA,0.1106341555255021,2024,Strategy 1,Direct,2.452491446,0.2713293200617275
2418,Papua New Guinea,LFP,1.0380238622122082e-31,2024,Strategy 1,Direct,2.252335332,2.3379778203196563e-31
2419,Papua New Guinea,NMC111,5.429129556445713e-30,2024,Strategy 1,Direct,2.5573470780000003,1.388416860725988e-29
2420,Papua New Guinea,NMC622,3.3358723178163416e-30,2024,Strategy 1,Direct,2.478807863,8.268986531367183e-30
2421,Papua New Guinea,NMC811,2.6559847096718355e-30,2024,Strategy 1,Direct,2.397518212,6.367771712231758e-30
2422,Papua New Guinea,NMC523,6.73337799980989e-30,2024,Strategy 1,Direct,2.496014242,1.680660738429496e-29
2423,Papua New Guinea,NCA,2.140610170814545e-29,2024,Strategy 1,Direct,2.452491446,5.24982813314327e-29
2424,Portugal,LFP,34.52590004042945,2024,Strategy 1,Direct,2.252335332,77.76390453015946
2425,Portugal,NMC111,352.2422716543608,2024,Strategy 1,Direct,2.5573470780000003,900.805744163362
2426,Portugal,NMC622,154.25822045416166,2024,Strategy 1,Direct,2.478807863,382.3764897941634
2427,Portugal,NMC811,61.55086118057262,2024,Strategy 1,Direct,2.397518212,147.56931064470666
2428,Portugal,NMC523,354.3051507182132,2024,Strategy 1,Direct,2.496014242,884.3507022066168
2429,Portugal,NCA,505.3274593580336,2024,Strategy 1,Direct,2.452491446,1239.31127150449
2430,Paraguay,LFP,0.07147053038620285,2024,Strategy 1,Direct,2.252335332,0.16097560078562428
2431,Paraguay,NMC111,9.13784402812677,2024,Strategy 1,Direct,2.5573470780000003,23.368638724549747
2432,Paraguay,NMC622,3.0008797949841126,2024,Strategy 1,Direct,2.478807863,7.438604431724447
2433,Paraguay,NMC811,0.9092985812437192,2024,Strategy 1,Direct,2.397518212,2.1800599086775785
2434,Paraguay,NMC523,7.67285687720859,2024,Strategy 1,Direct,2.496014242,19.151560042340286
2435,Paraguay,NCA,20.184823971341892,2024,Strategy 1,Direct,2.452491446,49.50310812873173
2436,French Polynesia,LFP,0.04423723000930122,2024,Strategy 1,Direct,2.252335332,0.09963707613975983
2437,French Polynesia,NMC111,5.128011715503682,2024,Strategy 1,Direct,2.5573470780000003,13.11410577659311
2438,French Polynesia,NMC622,1.4775727059786414,2024,Strategy 1,Direct,2.478807863,3.6626188417340435
2439,French Polynesia,NMC811,0.5278220207661085,2024,Strategy 1,Direct,2.397518212,1.2654629074813875
2440,French Polynesia,NMC523,3.908422096164723,2024,Strategy 1,Direct,2.496014242,9.755477215774643
2441,French Polynesia,NCA,10.233488325964046,2024,Strategy 1,Direct,2.452491446,25.09754258216768
2442,Qatar,LFP,1.9881855001910906e-35,2024,Strategy 1,Direct,2.252335332,4.478060448650486e-35
2443,Qatar,NMC111,16.409717361329506,2024,Strategy 1,Direct,2.5573470780000003,41.96534274480189
2444,Qatar,NMC622,4.148171321197282,2024,Strategy 1,Direct,2.478807863,10.28251968805492
2445,Qatar,NMC811,1.2668617772135882,2024,Strategy 1,Direct,2.397518212,3.0373241829562643
2446,Qatar,NMC523,11.42639306130326,2024,Strategy 1,Direct,2.496014242,28.520439815702918
2447,Qatar,NCA,29.546302765247717,2024,Strategy 1,Direct,2.452491446,72.46205479269616
2448,Rwanda,LFP,7.77614272675704e-39,2024,Strategy 1,Direct,2.252335332,1.7514481010149703e-38
2449,Rwanda,NMC111,10.720322006297994,2024,Strategy 1,Direct,2.5573470780000003,27.415584158025275
2450,Rwanda,NMC622,1.950085617725202,2024,Strategy 1,Direct,2.478807863,4.833887562740443
2451,Rwanda,NMC811,0.5923533621304852,2024,Strategy 1,Direct,2.397518212,1.4201779736472693
2452,Rwanda,NMC523,4.8891807117862855,2024,Strategy 1,Direct,2.496014242,12.203464688330268
2453,Rwanda,NCA,18.146782861683672,2024,Strategy 1,Direct,2.452491446,44.504829740698604
2454,Saudi Arabia,LFP,1.157052512273425,2024,Strategy 1,Direct,2.252335332,2.6060702543727987
2455,Saudi Arabia,NMC111,135.7742102259699,2024,Strategy 1,Direct,2.5573470780000003,347.2217797891419
2456,Saudi Arabia,NMC622,43.92971617888585,2024,Strategy 1,Direct,2.478807863,108.89332588358056
2457,Saudi Arabia,NMC811,15.780997288440824,2024,Strategy 1,Direct,2.397518212,37.835228402559494
2458,Saudi Arabia,NMC523,108.48192656063792,2024,Strategy 1,Direct,2.496014242,270.77243369495034
2459,Saudi Arabia,NCA,305.4556010698966,2024,Strategy 1,Direct,2.452491446,749.1272487567098
2460,Sudan,LFP,0.0010369166243949096,2024,Strategy 1,Direct,2.252335332,0.002335483949462828
2461,Sudan,NMC111,0.5881795780629971,2024,Strategy 1,Direct,2.5573470780000003,1.5041793252986788
2462,Sudan,NMC622,0.030241788173671437,2024,Strategy 1,Direct,2.478807863,0.07496358231607717
2463,Sudan,NMC811,0.0018478194203877226,2024,Strategy 1,Direct,2.397518212,0.0044301807128668495
2464,Sudan,NMC523,0.09171942141794556,2024,Strategy 1,Direct,2.496014242,0.228932982127192
2465,Sudan,NCA,1.5324593212479556,2024,Strategy 1,Direct,2.452491446,3.7583433767035768
2466,Senegal,LFP,0.1489598310939767,2024,Strategy 1,Direct,2.252335332,0.3355074906217159
2467,Senegal,NMC111,3.9976929679354147,2024,Strategy 1,Direct,2.5573470780000003,10.223488430290782
2468,Senegal,NMC622,1.5703136984507762,2024,Strategy 1,Direct,2.478807863,3.892505943096395
2469,Senegal,NMC811,0.8341474253126476,2024,Strategy 1,Direct,2.397518212,1.9998836436799825
2470,Senegal,NMC523,3.7934038598435382,2024,Strategy 1,Direct,2.496014242,9.468390059827245
2471,Senegal,NCA,9.996260886335598,2024,Strategy 1,Direct,2.452491446,24.51574431572243
2472,Singapore,LFP,3.027955948159289e-29,2024,Strategy 1,Direct,2.252335332,6.819972165778726e-29
2473,Singapore,NMC111,8.901331072380066e-28,2024,Strategy 1,Direct,2.5573470780000003,2.276379300826177e-27
2474,Singapore,NMC622,5.469330508205918e-28,2024,Strategy 1,Direct,2.478807863,1.3557419469086617e-27
2475,Singapore,NMC811,4.35462056636674e-28,2024,Strategy 1,Direct,2.397518212,1.0440282114214014e-27
2476,Singapore,NMC523,1.1039712018039628e-27,2024,Strategy 1,Direct,2.496014242,2.7555278424605472e-27
2477,Singapore,NCA,3.5096380790364435e-27,2024,Strategy 1,Direct,2.452491446,8.607357367392749e-27
2478,Solomon Isds,LFP,0.00036705622238848544,2024,Strategy 1,Direct,2.252335332,0.0008267336985160351
2479,Solomon Isds,NMC111,0.15411515390377675,2024,Strategy 1,Direct,2.5573470780000003,0.3941259385113438
2480,Solomon Isds,NMC622,0.019759755076484184,2024,Strategy 1,Direct,2.478807863,0.048980636254543165
2481,Solomon Isds,NMC811,0.0008581305961638798,2024,Strategy 1,Direct,2.397518212,0.002057383732577319
2482,Solomon Isds,NMC523,0.057418387191921785,2024,Strategy 1,Direct,2.496014242,0.14331711218370718
2483,Solomon Isds,NCA,0.22009664653318167,2024,Strategy 1,Direct,2.452491446,0.5397851429159135
2484,Sierra Leone,LFP,7.280414818848444e-15,2024,Strategy 1,Direct,2.252335332,1.639793552810873e-14
2485,Sierra Leone,NMC111,0.5250249193510257,2024,Strategy 1,Direct,2.5573470780000003,1.3426709433795314
2486,Sierra Leone,NMC622,0.1197003953581134,2024,Strategy 1,Direct,2.478807863,0.2967142812179002
2487,Sierra Leone,NMC811,0.013531479721592134,2024,Strategy 1,Direct,2.397518212,0.03244196906782583
2488,Sierra Leone,NMC523,0.3652700197399867,2024,Strategy 1,Direct,2.496014242,0.911719171446628
2489,Sierra Leone,NCA,0.8394605234372673,2024,Strategy 1,Direct,2.452491446,2.0587697529845803
2490,El Salvador,LFP,2.6143981511192867e-42,2024,Strategy 1,Direct,2.252335332,5.888501327681444e-42
2491,El Salvador,NMC111,12.508419523751053,2024,Strategy 1,Direct,2.5573470780000003,31.98837011946291
2492,El Salvador,NMC622,3.6734665369347863,2024,Strategy 1,Direct,2.478807863,9.10581773622133
2493,El Salvador,NMC811,1.4696971773744292,2024,Strategy 1,Direct,2.397518212,3.5236257488801885
2494,El Salvador,NMC523,9.489579802092836,2024,Strategy 1,Direct,2.496014242,23.68612633661926
2495,El Salvador,NCA,25.578364112650114,2024,Strategy 1,Direct,2.452491446,62.73071918894778
2496,Slovenia,LFP,0.4051806946436748,2024,Strategy 1,Direct,2.252335332,0.9126027943902518
2497,Slovenia,NMC111,1.8998108128026752,2024,Strategy 1,Direct,2.5573470780000003,4.858475630873727
2498,Slovenia,NMC622,0.8997931741807486,2024,Strategy 1,Direct,2.478807863,2.2304143952329682
2499,Slovenia,NMC811,0.4218495639796739,2024,Strategy 1,Direct,2.397518212,1.0113920123655273
2500,Slovenia,NMC523,1.976643868729805,2024,Strategy 1,Direct,2.496014242,4.933731247711572
2501,Slovenia,NCA,2.92095008991661,2024,Strategy 1,Direct,2.452491446,7.163605109713417
2502,Seychelles,LFP,0.005944722372236323,2024,Strategy 1,Direct,2.252335332,0.013389508237918726
2503,Seychelles,NMC111,0.29317223047027674,2024,Strategy 1,Direct,2.5573470780000003,0.7497431469439049
2504,Seychelles,NMC622,0.10628737604617516,2024,Strategy 1,Direct,2.478807863,0.26346598348089684
2505,Seychelles,NMC811,0.054861516930197585,2024,Strategy 1,Direct,2.397518212,0.13153148597809505
2506,Seychelles,NMC523,0.2595469815259701,2024,Strategy 1,Direct,2.496014242,0.6478329623569323
