,country,type,recycling_m,scrap_sum,year,Strategy type,CO2,CO2_em
746,El Salvador,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
747,El Salvador,NCA,Direct,18.129765491985165,2023,Strategy 1,2.452491446,44.46309478707959
748,El Salvador,NMC111,Direct,10.72018235906285,2023,Strategy 1,2.5573470780000003,27.415227031576528
749,El Salvador,NMC523,Direct,6.297481086102531,2023,Strategy 1,2.496014242,15.718602479637546
750,El Salvador,NMC622,Direct,2.1897558768644467,2023,Strategy 1,2.478807863,5.42798408562205
751,El Salvador,NMC811,Direct,0.5992082141011315,2023,Strategy 1,2.397518212,1.436612606087458
752,Estonia,LFP,Direct,0.023868057568057162,2023,Strategy 1,2.252335332,0.053758869366745135
753,Estonia,NCA,Direct,0.7181885913300771,2023,Strategy 1,2.452491446,1.7613513768518037
754,Estonia,NMC111,Direct,0.5305957007810976,2023,Strategy 1,2.5573470780000003,1.3569173649919024
755,Estonia,NMC523,Direct,0.4856635253966212,2023,Strategy 1,2.496014242,1.2122230762098953
756,Estonia,NMC622,Direct,0.20317176819497426,2023,Strategy 1,2.478807863,0.5036237765413155
757,Estonia,NMC811,Direct,0.07400024459924402,2023,Strategy 1,2.397518212,0.1774169341191422
758,Eswatini,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
759,Eswatini,NCA,Direct,0.4983439914655698,2023,Strategy 1,2.452491446,1.2221843762348068
760,Eswatini,NMC111,Direct,0.3237646940612092,2023,Strategy 1,2.5573470780000003,0.8279786943169974
761,Eswatini,NMC523,Direct,0.18642245638570856,2023,Strategy 1,2.496014242,0.46531310616735244
762,Eswatini,NMC622,Direct,0.058829499371672186,2023,Strategy 1,2.478807863,0.14582702561885458
763,Eswatini,NMC811,Direct,0.014023181838587691,2023,Strategy 1,2.397518212,0.03362083384820164
764,Ethiopia,LFP,Direct,0.009082616084472252,2023,Strategy 1,2.252335332,0.020457097114048348
765,Ethiopia,NCA,Direct,29.742936984388212,2023,Strategy 1,2.452491446,72.94429853312911
766,Ethiopia,NMC111,Direct,18.665461520941488,2023,Strategy 1,2.5573470780000003,47.734063480101156
767,Ethiopia,NMC523,Direct,9.129847648088688,2023,Strategy 1,2.496014242,22.788229756919574
768,Ethiopia,NMC622,Direct,2.7395796348740875,2023,Strategy 1,2.478807863,6.790891540240557
769,Ethiopia,NMC811,Direct,0.5061334332925107,2023,Strategy 1,2.397518212,1.2134641240208817
770,Fiji,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
771,Fiji,NCA,Direct,7.756783762641812,2023,Strategy 1,2.452491446,19.023445826350738
772,Fiji,NMC111,Direct,4.265224450389481,2023,Strategy 1,2.5573470780000003,10.907659285217697
773,Fiji,NMC523,Direct,2.4379438060448737,2023,Strategy 1,2.496014242,6.085142461083691
774,Fiji,NMC622,Direct,0.947357702024102,2023,Strategy 1,2.478807863,2.348317720850955
775,Fiji,NMC811,Direct,0.2941667032528961,2023,Strategy 1,2.397518212,0.705270028412818
776,French Polynesia,LFP,Direct,0.004201855284161905,2023,Strategy 1,2.252335332,0.009463987116468758
777,French Polynesia,NCA,Direct,6.765567068709206,2023,Strategy 1,2.452491446,16.592495363348622
778,French Polynesia,NMC111,Direct,3.986164843235266,2023,Strategy 1,2.5573470780000003,10.194007014274037
779,French Polynesia,NMC523,Direct,2.5503808744168466,2023,Strategy 1,2.496014242,6.365786985068863
780,French Polynesia,NMC622,Direct,0.8840992083761233,2023,Strategy 1,2.478807863,2.1915120693948102
781,French Polynesia,NMC811,Direct,0.2283234273576644,2023,Strategy 1,2.397518212,0.5474095753162594
782,Georgia,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
783,Georgia,NCA,Direct,2.638978569298095,2023,Strategy 1,2.452491446,6.472072367380896
784,Georgia,NMC111,Direct,1.7359543303139753,2023,Strategy 1,2.5573470780000003,4.439437734169892
785,Georgia,NMC523,Direct,1.1380514343161847,2023,Strategy 1,2.496014242,2.8405925881817247
786,Georgia,NMC622,Direct,0.3637635713944117,2023,Strategy 1,2.478807863,0.9017000010454296
787,Georgia,NMC811,Direct,0.08122536967041613,2023,Strategy 1,2.397518212,0.19473930306125511
788,Ghana,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
789,Ghana,NCA,Direct,55.4006019198462,2023,Strategy 1,2.452491446,135.86950231167398
790,Ghana,NMC111,Direct,30.258168532019887,2023,Strategy 1,2.5573470780000003,77.38063888099262
791,Ghana,NMC523,Direct,15.889295122823384,2023,Strategy 1,2.496014242,39.65990692190831
792,Ghana,NMC622,Direct,5.454926667878709,2023,Strategy 1,2.478807863,13.521715116426135
793,Ghana,NMC811,Direct,0.647207218441639,2023,Strategy 1,2.397518212,1.5516910931516916
794,Greece,LFP,Direct,2.9291899147850358,2023,Strategy 1,2.252335332,6.597517939208405
795,Greece,NCA,Direct,23.039291340278282,2023,Strategy 1,2.452491446,56.50366493393436
796,Greece,NMC111,Direct,15.4849805500704,2023,Strategy 1,2.5573470780000003,39.60046976260937
797,Greece,NMC523,Direct,15.139127015541506,2023,Strategy 1,2.496014242,37.78747664223856
798,Greece,NMC622,Direct,6.802963899227858,2023,Strategy 1,2.478807863,16.863240405111153
799,Greece,NMC811,Direct,3.331516536974429,2023,Strategy 1,2.397518212,7.987371570975365
800,Greenland,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
801,Greenland,NCA,Direct,0.1925318791153246,2023,Strategy 1,2.452491446,0.47218278661263957
802,Greenland,NMC111,Direct,0.13956998616021973,2023,Strategy 1,2.5573470780000003,0.3569288962833384
803,Greenland,NMC523,Direct,0.0491479475719276,2023,Strategy 1,2.496014242,0.12267397710460062
804,Greenland,NMC622,Direct,0.012564942004149818,2023,Strategy 1,2.478807863,0.03114607703802555
805,Greenland,NMC811,Direct,0.0,2023,Strategy 1,2.397518212,0.0
806,Grenada,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
807,Grenada,NCA,Direct,0.3888364823169754,2023,Strategy 1,2.452491446,0.9536181467751123
808,Grenada,NMC111,Direct,0.19286599323904105,2023,Strategy 1,2.5573470780000003,0.49322528425542944
809,Grenada,NMC523,Direct,0.14813712796079762,2023,Strategy 1,2.496014242,0.3697523811591273
810,Grenada,NMC622,Direct,0.05584971727382351,2023,Strategy 1,2.478807863,0.13844071832468066
811,Grenada,NMC811,Direct,0.014370072883119613,2023,Strategy 1,2.397518212,0.03445251144504662
812,Guatemala,LFP,Direct,0.033142352959531815,2023,Strategy 1,2.252335332,0.07464769255636827
813,Guatemala,NCA,Direct,53.533715816237105,2023,Strategy 1,2.452491446,131.2909801119164
814,Guatemala,NMC111,Direct,38.764857069740046,2023,Strategy 1,2.5573470780000003,99.13519395638735
815,Guatemala,NMC523,Direct,24.698998052140702,2023,Strategy 1,2.496014242,61.649050901273455
816,Guatemala,NMC622,Direct,7.610395505223996,2023,Strategy 1,2.478807863,18.8647082188891
817,Guatemala,NMC811,Direct,1.3860745163124697,2023,Strategy 1,2.397518212,3.323138896048237
818,Guinea,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
819,Guinea,NCA,Direct,1.7075667212817078,2023,Strategy 1,2.452491446,4.187792777417655
820,Guinea,NMC111,Direct,0.5518467563299801,2023,Strategy 1,2.5573470780000003,1.411263689804253
821,Guinea,NMC523,Direct,0.0,2023,Strategy 1,2.496014242,0.0
822,Guinea,NMC622,Direct,0.0,2023,Strategy 1,2.478807863,0.0
823,Guinea,NMC811,Direct,0.0,2023,Strategy 1,2.397518212,0.0
824,Guyana,LFP,Direct,0.006998512000614663,2023,Strategy 1,2.252335332,0.01576299585041041
825,Guyana,NCA,Direct,1.4780585250234108,2023,Strategy 1,2.452491446,3.6249258893072915
826,Guyana,NMC111,Direct,0.3748730760316849,2023,Strategy 1,2.5573470780000003,0.9586805656105013
827,Guyana,NMC523,Direct,0.46492943467918,2023,Strategy 1,2.496014242,1.1604704904842422
828,Guyana,NMC622,Direct,0.230336871095979,2023,Strategy 1,2.478807863,0.5709608472115302
829,Guyana,NMC811,Direct,0.08668212825500334,2023,Strategy 1,2.397518212,0.20782198114629027
830,Honduras,LFP,Direct,0.004808343798060489,2023,Strategy 1,2.252335332,0.010830002624774711
831,Honduras,NCA,Direct,14.871125506608205,2023,Strategy 1,2.452491446,36.47130809734904
832,Honduras,NMC111,Direct,9.261432504253213,2023,Strategy 1,2.5573470780000003,23.68469735284618
833,Honduras,NMC523,Direct,5.304376101684325,2023,Strategy 1,2.496014242,13.239798294728518
834,Honduras,NMC622,Direct,1.7639712551340732,2023,Strategy 1,2.478807863,4.37254581733232
835,Honduras,NMC811,Direct,0.19513900875943946,2023,Strategy 1,2.397518212,0.46784932737238366
836,Iceland,LFP,Direct,0.017012824680009832,2023,Strategy 1,2.252335332,0.03831858612390774
837,Iceland,NCA,Direct,83.20772527444569,2023,Strategy 1,2.452491446,204.06623447669605
838,Iceland,NMC111,Direct,50.56244359849933,2023,Strategy 1,2.5573470780000003,129.30571739316207
839,Iceland,NMC523,Direct,33.96190397988586,2023,Strategy 1,2.496014242,84.76939601923159
840,Iceland,NMC622,Direct,11.512494150328756,2023,Strategy 1,2.478807863,28.537261022576427
841,Iceland,NMC811,Direct,3.6128640136601873,2023,Strategy 1,2.397518212,8.661907270229715
842,Indonesia,LFP,Direct,0.6336762810946417,2023,Strategy 1,2.252335332,1.427251476959825
843,Indonesia,NCA,Direct,1165.8223948747875,2023,Strategy 1,2.452491446,2859.16945098565
844,Indonesia,NMC111,Direct,678.9889385276157,2023,Strategy 1,2.5573470780000003,1736.4103779379197
845,Indonesia,NMC523,Hydro,462.8294829817,2023,Strategy 1,2.357900841,1091.3060271621457
846,Indonesia,NMC622,Direct,162.49060945295642,2023,Strategy 1,2.478807863,402.78300037565054
847,Indonesia,NMC811,Direct,40.707896950208564,2023,Strategy 1,2.397518212,97.5979243103443
848,Iran,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
849,Iran,NCA,Direct,198.1526097216634,2023,Strategy 1,2.452491446,485.9675803449559
850,Iran,NMC111,Direct,128.59259627318346,2023,Strategy 1,2.5573470780000003,328.8559003316594
851,Iran,NMC523,Direct,47.971934042632675,2023,Strategy 1,2.496014242,119.7386305866958
852,Iran,NMC622,Direct,11.923040156969723,2023,Strategy 1,2.478807863,29.554925691961305
853,Iran,NMC811,Direct,0.405888894502928,2023,Strategy 1,2.397518212,0.9731260166193165
854,Ireland,LFP,Direct,0.3231580685737103,2023,Strategy 1,2.252335332,0.7278603356694465
855,Ireland,NCA,Direct,9.96651277108873,2023,Strategy 1,2.452491446,24.442787317544866
856,Ireland,NMC111,Direct,7.365411591033579,2023,Strategy 1,2.5573470780000003,18.835913810597056
857,Ireland,NMC523,Direct,6.7401794395511,2023,Strategy 1,2.496014242,16.823583874755126
858,Ireland,NMC622,Direct,2.819050344895488,2023,Strategy 1,2.478807863,6.987884161119798
859,Ireland,NMC811,Direct,1.0257277323816267,2023,Strategy 1,2.397518212,2.459200918938412
860,Israel,LFP,Direct,0.623443671579491,2023,Strategy 1,2.252335332,1.4042042090102917
861,Israel,NCA,Direct,98.95299100513976,2023,Strategy 1,2.452491446,242.6813639962202
862,Israel,NMC111,Direct,41.74686906701086,2023,Strategy 1,2.5573470780000003,106.76123362416882
863,Israel,NMC523,Direct,37.746927096527465,2023,Strategy 1,2.496014242,94.21686762466827
864,Israel,NMC622,Direct,15.268430455705486,2023,Strategy 1,2.478807863,37.84750546927143
865,Israel,NMC811,Direct,7.128857674379156,2023,Strategy 1,2.397518212,17.09156610507999
866,Jamaica,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
867,Jamaica,NCA,Direct,14.111032904013266,2023,Strategy 1,2.452491446,34.60718749131707
868,Jamaica,NMC111,Direct,7.225471228401562,2023,Strategy 1,2.5573470780000003,18.47803773312581
869,Jamaica,NMC523,Direct,3.7292630427581113,2023,Strategy 1,2.496014242,9.3082936668885
870,Jamaica,NMC622,Direct,1.3831634013159169,2023,Strategy 1,2.478807863,3.4285963149957195
871,Jamaica,NMC811,Direct,0.2931600847650406,2023,Strategy 1,2.397518212,0.7028566422556485
872,Jordan,LFP,Direct,0.016992158705627942,2023,Strategy 1,2.252335332,0.0382720394196372
873,Jordan,NCA,Direct,33.008414051400244,2023,Strategy 1,2.452491446,80.9528531070853
874,Jordan,NMC111,Direct,22.740891265414664,2023,Strategy 1,2.5573470780000003,58.15635182872392
875,Jordan,NMC523,Direct,14.956264168730295,2023,Strategy 1,2.496014242,37.33104837226511
876,Jordan,NMC622,Direct,4.734297440767902,2023,Strategy 1,2.478807863,11.735413721956252
877,Jordan,NMC811,Direct,0.6014948227659452,2023,Strategy 1,2.397518212,1.442094792005066
878,Kazakhstan,LFP,Direct,0.03255596167828482,2023,Strategy 1,2.252335332,0.0733269427552389
879,Kazakhstan,NCA,Direct,152.95160847030326,2023,Strategy 1,2.452491446,375.11251142535986
880,Kazakhstan,NMC111,Direct,100.58993505989623,2023,Strategy 1,2.5573470780000003,257.2433765016354
881,Kazakhstan,NMC523,Direct,49.894362524740856,2023,Strategy 1,2.496014242,124.53703945726427
882,Kazakhstan,NMC622,Direct,15.888688492160536,2023,Strategy 1,2.478807863,39.38500596712515
883,Kazakhstan,NMC811,Direct,2.336744941085702,2023,Strategy 1,2.397518212,5.6023885530518385
884,Kenya,LFP,Direct,0.0649970135967064,2023,Strategy 1,2.252335332,0.14639507019834622
885,Kenya,NCA,Direct,39.37432833505129,2023,Strategy 1,2.452491446,96.5652034337087
886,Kenya,NMC111,Direct,15.634083413699008,2023,Strategy 1,2.5573470780000003,39.98177753523143
887,Kenya,NMC523,Direct,12.579124253142242,2023,Strategy 1,2.496014242,31.39767328773065
888,Kenya,NMC622,Direct,5.4756529478351315,2023,Strategy 1,2.478807863,13.573091582152854
889,Kenya,NMC811,Direct,1.8840505883411696,2023,Strategy 1,2.397518212,4.517045597877269
890,Kiribati,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
891,Kiribati,NCA,Direct,0.11081533539740032,2023,Strategy 1,2.452491446,0.2717736621477453
892,Kiribati,NMC111,Direct,0.058224608278570775,2023,Strategy 1,2.5573470780000003,0.1489005318488976
893,Kiribati,NMC523,Direct,0.01287515634499805,2023,Strategy 1,2.496014242,0.0321365736050918
894,Kiribati,NMC622,Direct,0.005286785259702436,2023,Strategy 1,2.478807863,0.013104924871742897
895,Kiribati,NMC811,Direct,0.0,2023,Strategy 1,2.397518212,0.0
896,Korea,NMC111,Direct,456.6785205036544,2023,Strategy 1,2.5573470780000003,1167.8854799953838
897,Korea,NMC523,Direct,351.78986981101195,2023,Strategy 1,2.496014242,878.0725252396118
898,Kuwait,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
899,Kuwait,NCA,Direct,33.28258064081504,2023,Strategy 1,2.452491446,81.62524432240409
900,Kuwait,NMC111,Direct,23.573798514883126,2023,Strategy 1,2.5573470780000003,60.28638474939711
901,Kuwait,NMC523,Direct,12.66376297370184,2023,Strategy 1,2.496014242,31.608932739672067
902,Kuwait,NMC622,Direct,3.886519535535185,2023,Strategy 1,2.478807863,9.633935184387724
903,Kuwait,NMC811,Direct,0.5038015100374923,2023,Strategy 1,2.397518212,1.2078732955479885
904,Kyrgyzstan,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
905,Kyrgyzstan,NCA,Direct,9.515521119296064,2023,Strategy 1,2.452491446,23.33673414930594
906,Kyrgyzstan,NMC111,Direct,6.341100943858741,2023,Strategy 1,2.5573470780000003,16.216395970080196
907,Kyrgyzstan,NMC523,Direct,2.496172407640545,2023,Strategy 1,2.496014242,6.23048187995823
908,Kyrgyzstan,NMC622,Direct,0.8502465919052306,2023,Strategy 1,2.478807863,2.1075979375036376
909,Kyrgyzstan,NMC811,Direct,0.07000856516915854,2023,Strategy 1,2.397518212,0.16784680998904647
910,Lao People's Dem. Rep.,LFP,Direct,0.0165005120237564,2023,Strategy 1,2.252335332,0.03716468622719737
911,Lao People's Dem. Rep.,NCA,Direct,3.5433369246694486,2023,Strategy 1,2.452491446,8.69000349804777
912,Lao People's Dem. Rep.,NMC111,Direct,1.0328442017032258,2023,Strategy 1,2.5573470780000003,2.6413411012549872
913,Lao People's Dem. Rep.,NMC523,Direct,1.089095696326582,2023,Strategy 1,2.496014242,2.718398368932056
914,Lao People's Dem. Rep.,NMC622,Direct,0.5205879443315411,2023,Strategy 1,2.478807863,1.2904374897920303
915,Lao People's Dem. Rep.,NMC811,Direct,0.3843629882700908,2023,Strategy 1,2.397518212,0.9215172643962851
916,Latvia,LFP,Direct,0.02640042162924957,2023,Strategy 1,2.252335332,0.059462602415255805
917,Latvia,NCA,Direct,0.7886748204114301,2023,Strategy 1,2.452491446,1.9342182507346184
918,Latvia,NMC111,Direct,0.5826194530147115,2023,Strategy 1,2.5573470780000003,1.489960155753131
919,Latvia,NMC523,Direct,0.5333173038952713,2023,Strategy 1,2.496014242,1.3311675860276395
920,Latvia,NMC622,Direct,0.22312191369184306,2023,Strategy 1,2.478807863,0.553076354066948
921,Latvia,NMC811,Direct,0.08129106988433522,2023,Strategy 1,2.397518212,0.19489682052065843
922,Lebanon,LFP,Direct,0.021471174580978542,2023,Strategy 1,2.252335332,0.048360285128278266
923,Lebanon,NCA,Direct,5.1574568851500375,2023,Strategy 1,2.452491446,12.64861889394427
924,Lebanon,NMC111,Direct,2.371847804423855,2023,Strategy 1,2.5573470780000003,6.065638052104061
925,Lebanon,NMC523,Direct,1.6544082666103797,2023,Strategy 1,2.496014242,4.129426595542041
926,Lebanon,NMC622,Direct,0.6817995986740976,2023,Strategy 1,2.478807863,1.6900502061835976
927,Lebanon,NMC811,Direct,0.25533751853102776,2023,Strategy 1,2.397518212,0.6121763508850265
928,Lesotho,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
929,Lesotho,NCA,Direct,1.3532529955934616,2023,Strategy 1,2.452491446,3.31884139596684
930,Lesotho,NMC111,Direct,0.5712952885178227,2023,Strategy 1,2.5573470780000003,1.461000336766221
931,Lesotho,NMC523,Direct,0.4186330515590699,2023,Strategy 1,2.496014242,1.0449140588633588
932,Lesotho,NMC622,Direct,0.18358625915804028,2023,Strategy 1,2.478807863,0.455075062739706
933,Lesotho,NMC811,Direct,0.055307974692800785,2023,Strategy 1,2.397518212,0.132601876594825
934,Lithuania,LFP,Direct,0.044170954863103136,2023,Strategy 1,2.252335332,0.0994878022863444
935,Lithuania,NCA,Direct,1.3251935390456655,2023,Strategy 1,2.452491446,3.2500258188039615
936,Lithuania,NMC111,Direct,0.9790141048040004,2023,Strategy 1,2.5573470780000003,2.5036788602412967
937,Lithuania,NMC523,Direct,0.8961330789330095,2023,Strategy 1,2.496014242,2.2367609277441023
938,Lithuania,NMC622,Direct,0.3748970962697297,2023,Strategy 1,2.478807863,0.929297870049274
939,Lithuania,NMC811,Direct,0.13656368494391508,2023,Strategy 1,2.397518212,0.3274139217508666
940,Luxembourg,LFP,Direct,0.054807965709918534,2023,Strategy 1,2.252335332,0.12344591764349397
941,Luxembourg,NCA,Direct,1.7152960117645084,2023,Strategy 1,2.452491446,4.206748796210372
942,Luxembourg,NMC111,Direct,1.267849815158126,2023,Strategy 1,2.5573470780000003,3.2423320201374737
943,Luxembourg,NMC523,Direct,1.160073548372023,2023,Strategy 1,2.496014242,2.8955600985040455
944,Luxembourg,NMC622,Direct,0.4851327942030385,2023,Strategy 1,2.478807863,1.2025509848696527
945,Luxembourg,NMC811,Direct,0.1764138970831145,2023,Strategy 1,2.397518212,0.4229555311066607
946,Madagascar,LFP,Direct,0.0033041255805911426,2023,Strategy 1,2.252335332,0.007441998786530444
947,Madagascar,NCA,Direct,3.6138875242422097,2023,Strategy 1,2.452491446,8.863028240010136
948,Madagascar,NMC111,Direct,1.6440569588809266,2023,Strategy 1,2.5573470780000003,4.204424259859704
949,Madagascar,NMC523,Direct,1.373320351569064,2023,Strategy 1,2.496014242,3.427827156344831
950,Madagascar,NMC622,Direct,0.537497938780089,2023,Strategy 1,2.478807863,1.3323541169943773
951,Madagascar,NMC811,Direct,0.1132911262543597,2023,Strategy 1,2.397518212,0.2716175384528187
952,Malawi,LFP,Direct,0.015585241392931453,2023,Strategy 1,2.252335332,0.035103189847048404
953,Malawi,NCA,Direct,23.123886984362702,2023,Strategy 1,2.452491446,56.711135027420255
954,Malawi,NMC111,Direct,13.03234857422693,2023,Strategy 1,2.5573470780000003,33.328238545776706
955,Malawi,NMC523,Direct,8.773055389120831,2023,Strategy 1,2.496014242,21.897671197100447
956,Malawi,NMC622,Direct,3.0875209873428187,2023,Strategy 1,2.478807863,7.6533713006029025
957,Malawi,NMC811,Direct,0.6690522625616991,2023,Strategy 1,2.397518212,1.6040649842714796
958,Malaysia,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
959,Malaysia,NCA,Direct,8.509400780437772,2023,Strategy 1,2.452491446,20.86923262460936
960,Malaysia,NMC111,Direct,5.836192159808617,2023,Strategy 1,2.5573470780000003,14.925168966533077
961,Malaysia,NMC523,Direct,0.6694915203046493,2023,Strategy 1,2.496014242,1.671060369578637
962,Malaysia,NMC622,Direct,0.0,2023,Strategy 1,2.478807863,0.0
963,Malaysia,NMC811,Direct,0.0,2023,Strategy 1,2.397518212,0.0
964,Maldives,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
965,Maldives,NCA,Direct,2.931428390935349,2023,Strategy 1,2.452491446,7.1893030533304865
966,Maldives,NMC111,Direct,1.9440249999343548,2023,Strategy 1,2.5573470780000003,4.971546653141073
967,Maldives,NMC523,Direct,1.2709467319890015,2023,Strategy 1,2.496014242,3.172301143867905
968,Maldives,NMC622,Direct,0.4048976894549026,2023,Strategy 1,2.478807863,1.0036635763313448
969,Maldives,NMC811,Direct,0.05011977821881496,2023,Strategy 1,2.397518212,0.1201630810610098
970,Mali,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
971,Mali,NCA,Direct,1.220739081482756,2023,Strategy 1,2.452491446,2.9938521551343555
972,Mali,NMC111,Direct,0.6088216711175443,2023,Strategy 1,2.5573470780000003,1.556968321655529
973,Mali,NMC523,Direct,0.4846346761330457,2023,Strategy 1,2.496014242,1.2096550537951398
974,Mali,NMC622,Direct,0.1814514099706721,2023,Strategy 1,2.478807863,0.44978318178773863
975,Mali,NMC811,Direct,0.027292869226785716,2023,Strategy 1,2.397518212,0.06543515102895311
976,Malta,LFP,Direct,0.011294993623342173,2023,Strategy 1,2.252335332,0.025440113212568276
977,Malta,NCA,Direct,0.34904553137993605,2023,Strategy 1,2.452491446,0.8560311799738176
978,Malta,NMC111,Direct,0.2579562042105411,2023,Strategy 1,2.5573470780000003,0.6596835450897987
979,Malta,NMC523,Direct,0.23605476347355386,2023,Strategy 1,2.496014242,0.5891960515219319
980,Malta,NMC622,Direct,0.09872714045693824,2023,Strategy 1,2.478807863,0.24472561205616394
981,Malta,NMC811,Direct,0.0359195742232709,2023,Strategy 1,2.397518212,0.08611783336757774
982,Mauritania,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
983,Mauritania,NCA,Direct,0.18086140840411985,2023,Strategy 1,2.452491446,0.4435610570226164
984,Mauritania,NMC111,Direct,0.0518751651895565,2023,Strategy 1,2.5573470780000003,0.13266280211827966
985,Mauritania,NMC523,Direct,0.05871557338125631,2023,Strategy 1,2.496014242,0.14655490738681187
986,Mauritania,NMC622,Direct,0.027940147561008696,2023,Strategy 1,2.478807863,0.06925825746760864
987,Mauritania,NMC811,Direct,0.005522126365684794,2023,Strategy 1,2.397518212,0.013239398530694665
988,Mauritius,LFP,Direct,0.005824808580614543,2023,Strategy 1,2.252335332,0.013119422168254905
989,Mauritius,NCA,Direct,7.936464118537478,2023,Strategy 1,2.452491446,19.464110362199094
990,Mauritius,NMC111,Direct,4.11746233789311,2023,Strategy 1,2.5573470780000003,10.529780278585994
991,Mauritius,NMC523,Direct,3.092519339649654,2023,Strategy 1,2.496014242,7.718972315425972
992,Mauritius,NMC622,Direct,1.1358850034797563,2023,Strategy 1,2.478807863,2.8156406780894025
993,Mauritius,NMC811,Direct,0.2350210460119027,2023,Strategy 1,2.397518212,0.5634672380168267
994,Mexico,LFP,Direct,0.13792388978390202,2023,Strategy 1,2.252335332,0.31065085008715637
995,Mexico,NCA,Direct,48.74804731382328,2023,Strategy 1,2.452491446,119.55416904635486
996,Mexico,NMC111,Direct,24.833775980880986,2023,Strategy 1,2.5573470780000003,63.508584440412584
997,Mexico,NMC523,Direct,18.520522041136488,2023,Strategy 1,2.496014242,46.22748678395159
998,Mexico,NMC622,Direct,7.0007340879729565,2023,Strategy 1,2.478807863,17.3534747040395
999,Mexico,NMC811,Direct,2.8201508719836306,2023,Strategy 1,2.397518212,6.761363076168435
1000,Mongolia,LFP,Direct,0.003265231631745041,2023,Strategy 1,2.252335332,0.0073543965713433685
1001,Mongolia,NCA,Direct,5.314474009903144,2023,Strategy 1,2.452491446,13.033702049276778
1002,Mongolia,NMC111,Direct,3.2143946964466203,2023,Strategy 1,2.5573470780000003,8.220322884496463
1003,Mongolia,NMC523,Direct,2.152687041602738,2023,Strategy 1,2.496014242,5.373137514409281
1004,Mongolia,NMC622,Direct,0.7244324407280467,2023,Strategy 1,2.478807863,1.7957288302889636
1005,Mongolia,NMC811,Direct,0.1186795853996428,2023,Strategy 1,2.397518212,0.2845364673882529
1006,Montenegro,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
1007,Montenegro,NCA,Direct,1.8937791686265617,2023,Strategy 1,2.452491446,4.644477211669634
1008,Montenegro,NMC111,Direct,1.1337685252850511,2023,Strategy 1,2.5573470780000003,2.899439625266095
1009,Montenegro,NMC523,Direct,0.6959070633521305,2023,Strategy 1,2.496014242,1.7369939412353141
1010,Montenegro,NMC622,Direct,0.23746852839662266,2023,Strategy 1,2.478807863,0.588638855404587
1011,Montenegro,NMC811,Direct,0.04429854420855446,2023,Strategy 1,2.397518212,0.10620656650509645
1012,Morocco,LFP,Direct,0.01445477038037471,2023,Strategy 1,2.252335332,0.03255699004366504
1013,Morocco,NCA,Direct,16.65588573321815,2023,Strategy 1,2.452491446,40.848417286270944
1014,Morocco,NMC111,Direct,8.138949395812922,2023,Strategy 1,2.5573470780000003,20.814118455372043
1015,Morocco,NMC523,Direct,5.9848311510942365,2023,Strategy 1,2.496014242,14.938223789096469
1016,Morocco,NMC622,Direct,2.3056328680735945,2023,Strategy 1,2.478807863,5.715220882572068
1017,Morocco,NMC811,Direct,0.6160624194203471,2023,Strategy 1,2.397518212,1.4770208702890648
1018,Mozambique,LFP,Direct,0.0,2023,Strategy 1,2.252335332,0.0
1019,Mozambique,NCA,Direct,1.6556013339637532,2023,Strategy 1,2.452491446,4.060348109532294
1020,Mozambique,NMC111,Direct,0.9443712185979218,2023,Strategy 1,2.5573470780000003,2.415084976428695
1021,Mozambique,NMC523,Direct,0.6904084898508966,2023,Strategy 1,2.496014242,1.7232694234655506
1022,Mozambique,NMC622,Direct,0.2403516743665837,2023,Strategy 1,2.478807863,0.5957856203051032
1023,Mozambique,NMC811,Direct,0.03594155462747472,2023,Strategy 1,2.397518212,0.08617053178696352
1024,Myanmar,LFP,Direct,0.028865578438233425,2023,Strategy 1,2.252335332,0.06501496219505051
1025,Myanmar,NCA,Direct,21.339886814095994,2023,Strategy 1,2.452491446,52.33588987017861
1026,Myanmar,NMC111,Direct,10.940386614759504,2023,Strategy 1,2.5573470780000003,27.978365741445533
1027,Myanmar,NMC523,Direct,8.824317742511909,2023,Strategy 1,2.496014242,22.025622761243014
1028,Myanmar,NMC622,Direct,3.2471663872023657,2023,Strategy 1,2.478807863,8.049101573066528
