,country,type,scrap_sum,year,Strategy type
3742,Estonia,NMC523,2.5737979847428285,2025,Strategy 1
3743,Estonia,NCA,3.8957467971371367,2025,Strategy 1
3744,Ethiopia,LFP,0.4437610678468715,2025,Strategy 1
3745,Ethiopia,NMC111,18.731022359774784,2025,Strategy 1
3746,Ethiopia,NMC622,6.4033106405491065,2025,Strategy 1
3747,Ethiopia,NMC811,2.144885861413975,2025,Strategy 1
3748,Ethiopia,NMC523,16.249753878087326,2025,Strategy 1
3749,Ethiopia,NCA,39.73640975948774,2025,Strategy 1
3750,Finland,LFP,47.17696074379256,2025,Strategy 1
3751,Finland,NMC111,424.1038361617744,2025,Strategy 1
3752,Finland,NMC622,211.7416793068324,2025,Strategy 1
3753,Finland,NMC811,104.31976967079935,2025,Strategy 1
3754,Finland,NMC523,456.3210300003276,2025,Strategy 1
3755,Finland,NCA,669.7431115829602,2025,Strategy 1
3756,Fiji,LFP,2.1801778122536598e-26,2025,Strategy 1
3757,Fiji,NMC111,5.553332082282405,2025,Strategy 1
3758,Fiji,NMC622,2.4235083382244245,2025,Strategy 1
3759,Fiji,NMC811,1.4051045570225833,2025,Strategy 1
3760,Fiji,NMC523,5.355654775271571,2025,Strategy 1
3761,Fiji,NCA,16.128315463081993,2025,Strategy 1
3762,France,LFP,1167.6296530691964,2025,Strategy 1
3763,France,NMC111,4922.3690867068935,2025,Strategy 1
3764,France,NMC622,2500.6741737206753,2025,Strategy 1
3765,France,NMC811,1292.703513597228,2025,Strategy 1
3766,France,NMC523,5365.740763354173,2025,Strategy 1
3767,France,NCA,7950.103933758396,2025,Strategy 1
3768,United Kingdom,LFP,189.06728725656646,2025,Strategy 1
3769,United Kingdom,NMC111,2713.520288160766,2025,Strategy 1
3770,United Kingdom,NMC622,1359.360005921876,2025,Strategy 1
3771,United Kingdom,NMC811,909.9371987165832,2025,Strategy 1
3772,United Kingdom,NMC523,2934.0656432556407,2025,Strategy 1
3773,United Kingdom,NCA,8768.522690142083,2025,Strategy 1
3774,Georgia,LFP,0.049158733820351866,2025,Strategy 1
3775,Georgia,NMC111,2.162085577972456,2025,Strategy 1
3776,Georgia,NMC622,0.8937207253667022,2025,Strategy 1
3777,Georgia,NMC811,0.419599840946414,2025,Strategy 1
3778,Georgia,NMC523,2.1788339859059502,2025,Strategy 1
3779,Georgia,NCA,5.426831173895385,2025,Strategy 1
3780,Ghana,LFP,5.42121036258017e-35,2025,Strategy 1
3781,Ghana,NMC111,31.088837507837553,2025,Strategy 1
3782,Ghana,NMC622,10.309321498043673,2025,Strategy 1
3783,Ghana,NMC811,1.5866109980232352,2025,Strategy 1
3784,Ghana,NMC523,26.2900676800385,2025,Strategy 1
3785,Ghana,NCA,65.14765871265607,2025,Strategy 1
3786,Guinea,LFP,0.002730547250700149,2025,Strategy 1
3787,Guinea,NMC111,0.32276655425558165,2025,Strategy 1
3788,Guinea,NMC622,0.005620266487177224,2025,Strategy 1
3789,Guinea,NMC811,0.0040394303783524476,2025,Strategy 1
3790,Guinea,NMC523,0.011574747177580532,2025,Strategy 1
3791,Guinea,NCA,1.0038330917632683,2025,Strategy 1
3792,Greece,LFP,145.10551608726723,2025,Strategy 1
3793,Greece,NMC111,175.91818805773974,2025,Strategy 1
3794,Greece,NMC622,96.56915309891724,2025,Strategy 1
3795,Greece,NMC811,58.513121400761534,2025,Strategy 1
3796,Greece,NMC523,196.55651872168414,2025,Strategy 1
3797,Greece,NCA,305.5503059573268,2025,Strategy 1
3798,Grenada,LFP,0.02505965329311468,2025,Strategy 1
3799,Grenada,NMC111,0.3918909946010203,2025,Strategy 1
3800,Grenada,NMC622,0.1974428939698329,2025,Strategy 1
3801,Grenada,NMC811,0.09838021749449916,2025,Strategy 1
3802,Grenada,NMC523,0.4279268593115319,2025,Strategy 1
3803,Grenada,NCA,1.265511956627269,2025,Strategy 1
3804,Greenland,LFP,0.0009193726451454358,2025,Strategy 1
3805,Greenland,NMC111,0.11429739103029785,2025,Strategy 1
3806,Greenland,NMC622,0.014785403285317134,2025,Strategy 1
3807,Greenland,NMC811,0.0016987725897338675,2025,Strategy 1
3808,Greenland,NMC523,0.054086435513874015,2025,Strategy 1
3809,Greenland,NCA,0.14716642727726914,2025,Strategy 1
3810,Guatemala,LFP,1.6252832035937914,2025,Strategy 1
3811,Guatemala,NMC111,51.71724456212118,2025,Strategy 1
3812,Guatemala,NMC622,17.318727749037627,2025,Strategy 1
3813,Guatemala,NMC811,7.558389421703918,2025,Strategy 1
3814,Guatemala,NMC523,43.903479960508534,2025,Strategy 1
3815,Guatemala,NCA,111.9063649016795,2025,Strategy 1
3816,Guyana,LFP,0.3510872127927984,2025,Strategy 1
3817,Guyana,NMC111,2.286576832428406,2025,Strategy 1
3818,Guyana,NMC622,1.4049634051878477,2025,Strategy 1
3819,Guyana,NMC811,0.8738959910890746,2025,Strategy 1
3820,Guyana,NMC523,2.8358848337677505,2025,Strategy 1
3821,Guyana,NCA,9.01556977104524,2025,Strategy 1
3822,Honduras,LFP,0.23509013145312385,2025,Strategy 1
3823,Honduras,NMC111,11.352674766517028,2025,Strategy 1
3824,Honduras,NMC622,3.5244744727963138,2025,Strategy 1
3825,Honduras,NMC811,0.7659342819582815,2025,Strategy 1
3826,Honduras,NMC523,9.111262439980864,2025,Strategy 1
3827,Honduras,NCA,23.563970411728306,2025,Strategy 1
3828,Croatia,LFP,2.048618131250052,2025,Strategy 1
3829,Croatia,NMC111,4.398894960768422,2025,Strategy 1
3830,Croatia,NMC622,2.324374365617814,2025,Strategy 1
3831,Croatia,NMC811,1.2639613376348164,2025,Strategy 1
3832,Croatia,NMC523,4.8505652996848365,2025,Strategy 1
3833,Croatia,NCA,7.342584659388468,2025,Strategy 1
3834,Hungary,LFP,6.226836952587309,2025,Strategy 1
3835,Hungary,NMC111,12.50179914589603,2025,Strategy 1
3836,Hungary,NMC622,6.594866049418697,2025,Strategy 1
3837,Hungary,NMC811,3.6063418732660484,2025,Strategy 1
3838,Hungary,NMC523,13.762198164954574,2025,Strategy 1
3839,Hungary,NCA,20.866384954637574,2025,Strategy 1
3840,Indonesia,LFP,30.88471039436067,2025,Strategy 1
3841,Indonesia,NMC111,1132.807066045793,2025,Strategy 1
3842,Indonesia,NMC622,462.78536199461314,2025,Strategy 1
3843,Indonesia,NMC811,233.04652035948268,2025,Strategy 1
3844,Indonesia,NMC523,1078.209291876817,2025,Strategy 1
3845,Indonesia,NCA,3021.7787784261736,2025,Strategy 1
3846,India,LFP,13.84313834051232,2025,Strategy 1
3847,India,NMC111,120.75301635855963,2025,Strategy 1
3848,India,NMC622,63.6023558911246,2025,Strategy 1
3849,India,NMC811,45.142461535915324,2025,Strategy 1
3850,India,NMC523,135.87222374213076,2025,Strategy 1
3851,India,NCA,407.0439660368921,2025,Strategy 1
3852,Ireland,LFP,14.62761918993502,2025,Strategy 1
3853,Ireland,NMC111,32.12178414750137,2025,Strategy 1
3854,Ireland,NMC622,16.884988092392973,2025,Strategy 1
3855,Ireland,NMC811,9.147808796818923,2025,Strategy 1
3856,Ireland,NMC523,35.31269268199022,2025,Strategy 1
3857,Ireland,NCA,53.42588236104623,2025,Strategy 1
3858,Iran,LFP,3.7543211367932783e-35,2025,Strategy 1
3859,Iran,NMC111,104.86242244067856,2025,Strategy 1
3860,Iran,NMC622,14.377545169051492,2025,Strategy 1
3861,Iran,NMC811,0.6964767421660714,2025,Strategy 1
3862,Iran,NMC523,55.81523952721757,2025,Strategy 1
3863,Iran,NCA,131.65469445965886,2025,Strategy 1
3864,Iceland,LFP,0.8155527082488654,2025,Strategy 1
3865,Iceland,NMC111,85.81350964628818,2025,Strategy 1
3866,Iceland,NMC622,35.190283407326106,2025,Strategy 1
3867,Iceland,NMC811,20.179783760703245,2025,Strategy 1
3868,Iceland,NMC523,82.25544730192622,2025,Strategy 1
3869,Iceland,NCA,228.10242681373668,2025,Strategy 1
3870,Israel,LFP,30.687456787833465,2025,Strategy 1
3871,Israel,NMC111,198.64660805043823,2025,Strategy 1
3872,Israel,NMC622,110.06991170668928,2025,Strategy 1
3873,Israel,NMC811,78.55944158347928,2025,Strategy 1
3874,Israel,NMC523,230.40882973907108,2025,Strategy 1
3875,Israel,NCA,706.6678765710087,2025,Strategy 1
3876,Italy,LFP,1330.4176165117854,2025,Strategy 1
3877,Italy,NMC111,2404.406577427617,2025,Strategy 1
3878,Italy,NMC622,1298.0468230560796,2025,Strategy 1
3879,Italy,NMC811,750.3805512442134,2025,Strategy 1
3880,Italy,NMC523,2671.76411100179,2025,Strategy 1
3881,Italy,NCA,4102.1791466278655,2025,Strategy 1
3882,Jamaica,LFP,6.208666695131017e-42,2025,Strategy 1
3883,Jamaica,NMC111,7.389629065693607,2025,Strategy 1
3884,Jamaica,NMC622,3.3258594563914774,2025,Strategy 1
3885,Jamaica,NMC811,0.8821453664545666,2025,Strategy 1
3886,Jamaica,NMC523,7.383192980898713,2025,Strategy 1
3887,Jamaica,NCA,21.49796439117807,2025,Strategy 1
3888,Jordan,LFP,0.8322533046130831,2025,Strategy 1
3889,Jordan,NMC111,33.068462331075075,2025,Strategy 1
3890,Jordan,NMC622,9.809749881019515,2025,Strategy 1
3891,Jordan,NMC811,2.609140490764524,2025,Strategy 1
3892,Jordan,NMC523,26.28860890730225,2025,Strategy 1
3893,Jordan,NCA,64.39685658859742,2025,Strategy 1
3894,Japan,LFP,19.115003559424053,2025,Strategy 1
3895,Japan,NMC111,923.0131638048108,2025,Strategy 1
3896,Japan,NMC622,329.1878065324667,2025,Strategy 1
3897,Japan,NMC811,142.99332195586325,2025,Strategy 1
3898,Japan,NMC523,844.3269890618901,2025,Strategy 1
3899,Japan,NCA,2017.0537688932168,2025,Strategy 1
3900,Kazakhstan,LFP,1.5870243932452128,2025,Strategy 1
3901,Kazakhstan,NMC111,92.11643040657472,2025,Strategy 1
3902,Kazakhstan,NMC622,29.850867192902694,2025,Strategy 1
3903,Kazakhstan,NMC811,9.713665703208694,2025,Strategy 1
3904,Kazakhstan,NMC523,77.07498251128327,2025,Strategy 1
3905,Kazakhstan,NCA,179.14365606907032,2025,Strategy 1
3906,Kenya,LFP,3.2175120086449884,2025,Strategy 1
3907,Kenya,NMC111,39.23954485658799,2025,Strategy 1
3908,Kenya,NMC622,21.24130911628816,2025,Strategy 1
3909,Kenya,NMC811,11.999779626518798,2025,Strategy 1
3910,Kenya,NMC523,44.44529157596469,2025,Strategy 1
3911,Kenya,NCA,137.49555279756484,2025,Strategy 1
3912,Kyrgyzstan,LFP,2.0944252972356172e-41,2025,Strategy 1
3913,Kyrgyzstan,NMC111,5.388587532046456,2025,Strategy 1
3914,Kyrgyzstan,NMC622,1.1070438970103382,2025,Strategy 1
3915,Kyrgyzstan,NMC811,0.2293129389794676,2025,Strategy 1
3916,Kyrgyzstan,NMC523,3.0051636465044096,2025,Strategy 1
3917,Kyrgyzstan,NCA,8.997905991719499,2025,Strategy 1
3918,Cambodia,LFP,0.485039032723692,2025,Strategy 1
3919,Cambodia,NMC111,12.07987485187401,2025,Strategy 1
3920,Cambodia,NMC622,4.945226719893088,2025,Strategy 1
3921,Cambodia,NMC811,1.798866947864239,2025,Strategy 1
3922,Cambodia,NMC523,11.599552852652565,2025,Strategy 1
3923,Cambodia,NCA,32.01374130513397,2025,Strategy 1
3924,Kiribati,LFP,0.001819380916752063,2025,Strategy 1
3925,Kiribati,NMC111,0.046039215876489945,2025,Strategy 1
3926,Kiribati,NMC622,0.0068818453695594075,2025,Strategy 1
3927,Kiribati,NMC811,0.002390400236644804,2025,Strategy 1
3928,Kiribati,NMC523,0.015564645109362231,2025,Strategy 1
3929,Kiribati,NCA,0.09422453960971848,2025,Strategy 1
3930,Korea,LFP,90.22761663293045,2025,Strategy 1
3931,Korea,NMC111,1195.848765792296,2025,Strategy 1
3932,Korea,NMC622,565.3754906761121,2025,Strategy 1
3933,Korea,NMC811,352.08476901769166,2025,Strategy 1
3934,Korea,NMC523,1247.5721025761889,2025,Strategy 1
3935,Korea,NCA,3667.513868090139,2025,Strategy 1
3936,Kuwait,LFP,3.8859384163520485e-46,2025,Strategy 1
3937,Kuwait,NMC111,25.573218390068952,2025,Strategy 1
3938,Kuwait,NMC622,6.503784294250121,2025,Strategy 1
3939,Kuwait,NMC811,1.4983025472422882,2025,Strategy 1
3940,Kuwait,NMC523,18.24311831530097,2025,Strategy 1
3941,Kuwait,NCA,43.40595623678038,2025,Strategy 1
3942,Lao People's Dem. Rep.,LFP,0.8270529175060205,2025,Strategy 1
3943,Lao People's Dem. Rep.,NMC111,5.4989566199715005,2025,Strategy 1
3944,Lao People's Dem. Rep.,NMC622,3.3135952966083186,2025,Strategy 1
3945,Lao People's Dem. Rep.,NMC811,2.580431679545053,2025,Strategy 1
3946,Lao People's Dem. Rep.,NMC523,6.738449963014437,2025,Strategy 1
3947,Lao People's Dem. Rep.,NCA,21.26103569357824,2025,Strategy 1
3948,Lebanon,LFP,1.0757939630225601,2025,Strategy 1
3949,Lebanon,NMC111,7.660421408406828,2025,Strategy 1
3950,Lebanon,NMC622,4.2312857087373885,2025,Strategy 1
3951,Lebanon,NMC811,2.904765620024389,2025,Strategy 1
3952,Lebanon,NMC523,8.800906114322858,2025,Strategy 1
3953,Lebanon,NCA,27.320584153052828,2025,Strategy 1
3954,Saint Lucia,LFP,0.011316700300216006,2025,Strategy 1
3955,Saint Lucia,NMC111,0.5803050300047708,2025,Strategy 1
3956,Saint Lucia,NMC622,0.15145778595320664,2025,Strategy 1
3957,Saint Lucia,NMC811,0.031376291026609715,2025,Strategy 1
3958,Saint Lucia,NMC523,0.4313561936395761,2025,Strategy 1
3959,Saint Lucia,NCA,1.0201482197792076,2025,Strategy 1
3960,Sri Lanka,LFP,3.4237337638661147,2025,Strategy 1
3961,Sri Lanka,NMC111,14.499939769095345,2025,Strategy 1
3962,Sri Lanka,NMC622,8.904863201466943,2025,Strategy 1
3963,Sri Lanka,NMC811,6.71009539627816,2025,Strategy 1
3964,Sri Lanka,NMC523,17.974252110230015,2025,Strategy 1
3965,Sri Lanka,NCA,57.15260681175272,2025,Strategy 1
3966,Lesotho,LFP,0.06504777969914807,2025,Strategy 1
3967,Lesotho,NMC111,1.1061193497090909,2025,Strategy 1
3968,Lesotho,NMC622,0.5696029157534205,2025,Strategy 1
3969,Lesotho,NMC811,0.27881848733816844,2025,Strategy 1
3970,Lesotho,NMC523,1.1916406780454007,2025,Strategy 1
3971,Lesotho,NCA,3.7414281285029314,2025,Strategy 1
3972,Lithuania,LFP,2.013091483889398,2025,Strategy 1
3973,Lithuania,NMC111,4.325344363303858,2025,Strategy 1
3974,Lithuania,NMC622,2.2755338743304754,2025,Strategy 1
3975,Lithuania,NMC811,1.2355448621984952,2025,Strategy 1
3976,Lithuania,NMC523,4.7565224933195696,2025,Strategy 1
3977,Lithuania,NCA,7.199991044932963,2025,Strategy 1
3978,Luxembourg,LFP,2.4732480582072593,2025,Strategy 1
3979,Luxembourg,NMC111,5.493195249841541,2025,Strategy 1
3980,Luxembourg,NMC622,2.886296474572755,2025,Strategy 1
3981,Luxembourg,NMC811,1.5619420188550062,2025,Strategy 1
3982,Luxembourg,NMC523,6.0378970473677045,2025,Strategy 1
3983,Luxembourg,NCA,9.13257104452964,2025,Strategy 1
3984,Latvia,LFP,1.2034305193742842,2025,Strategy 1
3985,Latvia,NMC111,2.5783854498477417,2025,Strategy 1
3986,Latvia,NMC622,1.356618643962326,2025,Strategy 1
3987,Latvia,NMC811,0.7368147374663323,2025,Strategy 1
3988,Latvia,NMC523,2.8355331989776964,2025,Strategy 1
3989,Latvia,NCA,4.292458771470174,2025,Strategy 1
3990,Morocco,LFP,0.7111647358711347,2025,Strategy 1
3991,Morocco,NMC111,14.591573790221313,2025,Strategy 1
3992,Morocco,NMC622,6.7776117100454805,2025,Strategy 1
3993,Morocco,NMC811,2.995259950194336,2025,Strategy 1
3994,Morocco,NMC523,15.042217256030776,2025,Strategy 1
3995,Morocco,NCA,43.882007693177385,2025,Strategy 1
3996,Rep. of Moldova,LFP,0.26722904578222945,2025,Strategy 1
3997,Rep. of Moldova,NMC111,5.082408989361282,2025,Strategy 1
3998,Rep. of Moldova,NMC622,1.9841324685437915,2025,Strategy 1
3999,Rep. of Moldova,NMC811,0.9710006956502062,2025,Strategy 1
4000,Rep. of Moldova,NMC523,4.696972135789003,2025,Strategy 1
4001,Rep. of Moldova,NCA,13.010773387371485,2025,Strategy 1
4002,Madagascar,LFP,0.16270541430963625,2025,Strategy 1
4003,Madagascar,NMC111,3.647698546783977,2025,Strategy 1
4004,Madagascar,NMC622,1.461416234281777,2025,Strategy 1
4005,Madagascar,NMC811,0.5248656339003637,2025,Strategy 1
4006,Madagascar,NMC523,3.4254461083465717,2025,Strategy 1
4007,Madagascar,NCA,9.650681374872258,2025,Strategy 1
4008,Maldives,LFP,0.06582579385919796,2025,Strategy 1
4009,Maldives,NMC111,3.1654373880407314,2025,Strategy 1
4010,Maldives,NMC622,0.810252295511591,2025,Strategy 1
4011,Maldives,NMC811,0.2230792510677013,2025,Strategy 1
4012,Maldives,NMC523,2.290169148961448,2025,Strategy 1
4013,Maldives,NCA,5.482972611505165,2025,Strategy 1
4014,Mexico,LFP,6.864263890061765,2025,Strategy 1
4015,Mexico,NMC111,68.06568196672107,2025,Strategy 1
4016,Mexico,NMC622,34.374881756080214,2025,Strategy 1
4017,Mexico,NMC811,23.337578384366747,2025,Strategy 1
4018,Mexico,NMC523,74.01970973777497,2025,Strategy 1
4019,Mexico,NCA,222.0400848992992,2025,Strategy 1
4020,North Macedonia,LFP,0.1242875582144566,2025,Strategy 1
4021,North Macedonia,NMC111,6.920056378939908,2025,Strategy 1
4022,North Macedonia,NMC622,1.7421921552969124,2025,Strategy 1
4023,North Macedonia,NMC811,0.6411487554096793,2025,Strategy 1
4024,North Macedonia,NMC523,4.840622733732652,2025,Strategy 1
4025,North Macedonia,NCA,11.728554845410038,2025,Strategy 1
4026,Mali,LFP,0.04474534676124858,2025,Strategy 1
4027,Mali,NMC111,1.2144916593408304,2025,Strategy 1
4028,Mali,NMC622,0.4474144466132211,2025,Strategy 1
4029,Mali,NMC811,0.11801136092404703,2025,Strategy 1
4030,Mali,NMC523,1.0878033991195135,2025,Strategy 1
4031,Mali,NCA,2.9602594977833903,2025,Strategy 1
4032,Malta,LFP,0.5120374650304841,2025,Strategy 1
4033,Malta,NMC111,1.12484201794824,2025,Strategy 1
4034,Malta,NMC622,0.5912718866359493,2025,Strategy 1
4035,Malta,NMC811,0.32032379729217114,2025,Strategy 1
4036,Malta,NMC523,1.2365755354441017,2025,Strategy 1
4037,Malta,NCA,1.8708467295871645,2025,Strategy 1
4038,Mongolia,LFP,0.1601793841063784,2025,Strategy 1
4039,Mongolia,NMC111,5.286280821825,2025,Strategy 1
4040,Mongolia,NMC622,1.6524865600554055,2025,Strategy 1
4041,Mongolia,NMC811,0.5561837288836301,2025,Strategy 1
4042,Mongolia,NMC523,4.23495946774721,2025,Strategy 1
4043,Mongolia,NCA,10.925425300080832,2025,Strategy 1
4044,Mozambique,LFP,0.05507100237951015,2025,Strategy 1
4045,Mozambique,NMC111,1.799779901946351,2025,Strategy 1
4046,Mozambique,NMC622,0.536443770354544,2025,Strategy 1
4047,Mozambique,NMC811,0.15001508060127464,2025,Strategy 1
4048,Mozambique,NMC523,1.4189369906891498,2025,Strategy 1
4049,Mozambique,NCA,3.630684867114213,2025,Strategy 1
4050,Mauritania,LFP,1.499189623673281e-16,2025,Strategy 1
4051,Mauritania,NMC111,0.1263729509549132,2025,Strategy 1
4052,Mauritania,NMC622,0.07110810974361584,2025,Strategy 1
4053,Mauritania,NMC811,0.01450813594092204,2025,Strategy 1
4054,Mauritania,NMC523,0.14746892376905646,2025,Strategy 1
4055,Mauritania,NCA,0.4587095027455079,2025,Strategy 1
4056,Mauritius,LFP,0.28607997232301186,2025,Strategy 1
4057,Mauritius,NMC111,7.719378619030771,2025,Strategy 1
4058,Mauritius,NMC622,2.939653799108653,2025,Strategy 1
4059,Mauritius,NMC811,1.1777537032392411,2025,Strategy 1
4060,Mauritius,NMC523,7.069106578647193,2025,Strategy 1
4061,Mauritius,NCA,19.303332783263077,2025,Strategy 1
4062,Malawi,LFP,0.7653697753919422,2025,Strategy 1
4063,Malawi,NMC111,20.84750585724577,2025,Strategy 1
4064,Malawi,NMC622,7.873186852796167,2025,Strategy 1
4065,Malawi,NMC811,3.097943647351138,2025,Strategy 1
4066,Malawi,NMC523,18.971337597020238,2025,Strategy 1
4067,Malawi,NCA,51.55883428261377,2025,Strategy 1
4068,Malaysia,LFP,0.02499267781764836,2025,Strategy 1
4069,Malaysia,NMC111,3.3713009981375466,2025,Strategy 1
4070,Malaysia,NMC622,0.04390617048592357,2025,Strategy 1
4071,Malaysia,NMC811,0.034957608193827136,2025,Strategy 1
4072,Malaysia,NMC523,0.4662265249861934,2025,Strategy 1
4073,Malaysia,NCA,5.0909840182364094,2025,Strategy 1
4074,Namibia,LFP,0.28932813291262954,2025,Strategy 1
4075,Namibia,NMC111,6.109209017206443,2025,Strategy 1
4076,Namibia,NMC622,2.8283249629021787,2025,Strategy 1
4077,Namibia,NMC811,1.561580779833329,2025,Strategy 1
4078,Namibia,NMC523,6.258233953241812,2025,Strategy 1
4079,Namibia,NCA,18.36524228237652,2025,Strategy 1
4080,New Caledonia,LFP,6.170139394796135e-42,2025,Strategy 1
4081,New Caledonia,NMC111,0.14582557888398046,2025,Strategy 1
4082,New Caledonia,NMC622,1.6755926944181336e-40,2025,Strategy 1
4083,New Caledonia,NMC811,1.3340884038767928e-40,2025,Strategy 1
4084,New Caledonia,NMC523,0.011559883420975185,2025,Strategy 1
4085,New Caledonia,NCA,0.28592728196087736,2025,Strategy 1
4086,Niger,LFP,0.14448326871456374,2025,Strategy 1
4087,Niger,NMC111,2.4872906600859137,2025,Strategy 1
4088,Niger,NMC622,1.2280817096361891,2025,Strategy 1
4089,Niger,NMC811,0.5562999746017696,2025,Strategy 1
4090,Niger,NMC523,2.621289868875833,2025,Strategy 1
4091,Niger,NCA,8.067368800351826,2025,Strategy 1
4092,Nigeria,LFP,9.666882241509557,2025,Strategy 1
4093,Nigeria,NMC111,109.6084411322138,2025,Strategy 1
4094,Nigeria,NMC622,60.035223810581805,2025,Strategy 1
4095,Nigeria,NMC811,33.58854685313605,2025,Strategy 1
4096,Nigeria,NMC523,125.60495837557472,2025,Strategy 1
4097,Nigeria,NCA,387.84291132780703,2025,Strategy 1
4098,Nicaragua,LFP,0.5028235595312803,2025,Strategy 1
4099,Nicaragua,NMC111,12.06428660968643,2025,Strategy 1
4100,Nicaragua,NMC622,5.571164884913918,2025,Strategy 1
4101,Nicaragua,NMC811,2.5265453611344904,2025,Strategy 1
4102,Nicaragua,NMC523,12.503295487320695,2025,Strategy 1
4103,Nicaragua,NCA,35.632862090122536,2025,Strategy 1
4104,Netherlands,LFP,243.70573555302232,2025,Strategy 1
4105,Netherlands,NMC111,2045.7508648366074,2025,Strategy 1
4106,Netherlands,NMC622,1077.3697448706473,2025,Strategy 1
4107,Netherlands,NMC811,475.69115671175337,2025,Strategy 1
4108,Netherlands,NMC523,2305.905087169213,2025,Strategy 1
4109,Netherlands,NCA,3331.0836869555847,2025,Strategy 1
4110,Norway,LFP,6.905284484951972,2025,Strategy 1
4111,Norway,NMC111,1751.3421520067907,2025,Strategy 1
4112,Norway,NMC622,710.4165052914022,2025,Strategy 1
4113,Norway,NMC811,373.6130527777187,2025,Strategy 1
4114,Norway,NMC523,1664.4846519904684,2025,Strategy 1
4115,Norway,NCA,4593.986654036862,2025,Strategy 1
4116,Nepal,LFP,0.21262827549286245,2025,Strategy 1
4117,Nepal,NMC111,11.382286777096164,2025,Strategy 1
4118,Nepal,NMC622,3.035267331638844,2025,Strategy 1
4119,Nepal,NMC811,0.6190461126270662,2025,Strategy 1
4120,Nepal,NMC523,8.433506302025947,2025,Strategy 1
4121,Nepal,NCA,20.345211564643847,2025,Strategy 1
4122,New Zealand,LFP,7.0663441918269205,2025,Strategy 1
4123,New Zealand,NMC111,132.31582321158243,2025,Strategy 1
4124,New Zealand,NMC622,58.34171236510735,2025,Strategy 1
4125,New Zealand,NMC811,32.171824672159964,2025,Strategy 1
4126,New Zealand,NMC523,132.20862494866117,2025,Strategy 1
4127,New Zealand,NCA,378.4649086120181,2025,Strategy 1
4128,Oman,LFP,0.3551334731617471,2025,Strategy 1
4129,Oman,NMC111,10.168337606890733,2025,Strategy 1
4130,Oman,NMC622,4.413232165175488,2025,Strategy 1
4131,Oman,NMC811,2.433656151999716,2025,Strategy 1
4132,Oman,NMC523,10.167738504446461,2025,Strategy 1
4133,Oman,NCA,27.897359870529126,2025,Strategy 1
4134,Pakistan,LFP,6.224367223284014,2025,Strategy 1
4135,Pakistan,NMC111,62.739981325221684,2025,Strategy 1
4136,Pakistan,NMC622,32.81188107900952,2025,Strategy 1
4137,Pakistan,NMC811,21.08177063956789,2025,Strategy 1
4138,Pakistan,NMC523,69.58835972453424,2025,Strategy 1
4139,Pakistan,NCA,212.29603048188787,2025,Strategy 1
4140,State of Palestine,LFP,0.01887394230153211,2025,Strategy 1
4141,State of Palestine,NMC111,0.7893310778689725,2025,Strategy 1
4142,State of Palestine,NMC622,0.22483481938167105,2025,Strategy 1
4143,State of Palestine,NMC811,0.07978180652131825,2025,Strategy 1
4144,State of Palestine,NMC523,0.5872209205307932,2025,Strategy 1
4145,State of Palestine,NCA,1.5321382881843468,2025,Strategy 1
4146,Panama,LFP,4.652008624986883e-28,2025,Strategy 1
4147,Panama,NMC111,14.081177187817365,2025,Strategy 1
4148,Panama,NMC622,5.290900378357078,2025,Strategy 1
4149,Panama,NMC811,2.398766487218121,2025,Strategy 1
4150,Panama,NMC523,12.788996705044124,2025,Strategy 1
4151,Panama,NCA,34.36809280879711,2025,Strategy 1
4152,Peru,LFP,2.518583442718291,2025,Strategy 1
4153,Peru,NMC111,88.52103059281406,2025,Strategy 1
4154,Peru,NMC622,32.35963659604332,2025,Strategy 1
4155,Peru,NMC811,12.096271023334369,2025,Strategy 1
4156,Peru,NMC523,78.19371972531755,2025,Strategy 1
4157,Peru,NCA,213.3574531177372,2025,Strategy 1
4158,Philippines,LFP,31.034544414310275,2025,Strategy 1
4159,Philippines,NMC111,292.67553913486216,2025,Strategy 1
4160,Philippines,NMC622,150.77116231603912,2025,Strategy 1
4161,Philippines,NMC811,102.44279125952671,2025,Strategy 1
4162,Philippines,NMC523,324.8479350270411,2025,Strategy 1
4163,Philippines,NCA,964.9820337528403,2025,Strategy 1
4164,Palau,LFP,0.002447238478330453,2025,Strategy 1
4165,Palau,NMC111,0.050786690070637776,2025,Strategy 1
4166,Palau,NMC622,0.004743922127478053,2025,Strategy 1
4167,Palau,NMC811,0.003197420153078576,2025,Strategy 1
4168,Palau,NMC523,0.013712430044865791,2025,Strategy 1
4169,Palau,NCA,0.10446652266823826,2025,Strategy 1
4170,Papua New Guinea,LFP,6.098759131150178e-31,2025,Strategy 1
4171,Papua New Guinea,NMC111,2.7003028727425777e-29,2025,Strategy 1
4172,Papua New Guinea,NMC622,1.659173079081776e-29,2025,Strategy 1
4173,Papua New Guinea,NMC811,1.3210152874271224e-29,2025,Strategy 1
4174,Papua New Guinea,NMC523,3.3490009341482065e-29,2025,Strategy 1
4175,Papua New Guinea,NCA,1.0646818672451575e-28,2025,Strategy 1
4176,Poland,LFP,229.2931540759857,2025,Strategy 1
4177,Poland,NMC111,368.9509159868952,2025,Strategy 1
4178,Poland,NMC622,198.2035729661397,2025,Strategy 1
4179,Poland,NMC811,114.40381006674944,2025,Strategy 1
4180,Poland,NMC523,408.61852767708564,2025,Strategy 1
