,country,type,scrap_sum,year,Strategy type,recycling_m,CO2,CO2_em
82,United Kingdom,NMC523,819.0385068110843,2023,Strategy 2,Hydro,2.357900841,1931.21158402124
83,United Kingdom,NCA,2380.020437700341,2023,Strategy 2,Hydro,2.249491865,5353.8366131406565
84,Norway,LFP,0.15982236544698558,2023,Strategy 2,Hydro,0.8018847791000001,0.12815912221169554
85,Norway,NMC111,1336.5268500905245,2023,Strategy 2,Hydro,2.414310695,3226.7910683282153
86,Norway,NMC622,274.28833509299784,2023,Strategy 2,Hydro,2.337983546,641.2816143071633
87,Norway,NMC811,78.09819000287145,2023,Strategy 2,Hydro,2.2614716749999997,176.6168445602619
88,Norway,NMC523,801.178521160136,2023,Strategy 2,Hydro,2.357900841,1889.0995088346212
89,Norway,NCA,2243.473724100714,2023,Strategy 2,Hydro,2.249491865,5046.675891705811
90,Russian Federation,LFP,0.24724030033696848,2023,Strategy 2,Hydro,0.8018847791000001,0.19825823362032766
91,Russian Federation,NMC111,615.176495494838,2023,Strategy 2,Hydro,2.414310695,1485.2271923858068
92,Russian Federation,NMC622,98.8867680554965,2023,Strategy 2,Hydro,2.337983546,231.19563663086922
93,Russian Federation,NMC811,17.74494422823665,2023,Strategy 2,Hydro,2.2614716749999997,40.12968874661192
94,Russian Federation,NMC523,313.6565899898164,2023,Strategy 2,Hydro,2.357900841,739.5711373221803
95,Russian Federation,NCA,967.8367845372354,2023,Strategy 2,Hydro,2.249491865,2177.140973464269
96,Serbia,LFP,0.007413689333023927,2023,Strategy 2,Hydro,0.8018847791000001,0.005944924633127919
97,Serbia,NMC111,16.765545349481396,2023,Strategy 2,Hydro,2.414310695,40.47723544476045
98,Serbia,NMC622,2.656190337144038,2023,Strategy 2,Hydro,2.337983546,6.210129303286953
99,Serbia,NMC811,0.5055875309878543,2023,Strategy 2,Hydro,2.2614716749999997,1.143371880562217
100,Serbia,NMC523,7.7051284813585745,2023,Strategy 2,Hydro,2.357900841,18.167928926208436
101,Serbia,NCA,26.566859935496048,2023,Strategy 2,Hydro,2.249491865,59.761935303492784
102,Turkey,LFP,0.34976318270456824,2023,Strategy 2,Hydro,0.8018847791000001,0.2804697725003657
103,Turkey,NMC111,520.1434446678104,2023,Strategy 2,Hydro,2.414310695,1255.7878813956354
104,Turkey,NMC622,96.34370161870154,2023,Strategy 2,Hydro,2.337983546,225.24998914525776
105,Turkey,NMC811,25.561555986754293,2023,Strategy 2,Hydro,2.2614716749999997,57.8067348329715
106,Turkey,NMC523,282.68988972657735,2023,Strategy 2,Hydro,2.357900841,666.5547287284941
107,Turkey,NCA,871.7200772957652,2023,Strategy 2,Hydro,2.249491865,1960.927222433995
108,USA,LFP,72.67105443111456,2023,Strategy 2,Hydro,0.8018847791000001,58.27381242945838
109,USA,NMC111,4402.3260298815,2023,Strategy 2,Hydro,2.414310695,10628.582816819797
110,USA,NMC622,948.4664024691829,2023,Strategy 2,Hydro,2.337983546,2217.498842906763
111,USA,NMC811,278.55530164344793,2023,Strategy 2,Hydro,2.2614716749999997,629.9449245877383
112,USA,NMC523,2817.436444018835,2023,Strategy 2,Hydro,2.357900841,6643.235760816061
113,USA,NCA,21752.362470683718,2023,Strategy 2,Hydro,2.249491865,48931.76242233432
114,Canada,LFP,1.479902374069103,2023,Strategy 2,Hydro,0.8018847791000001,1.1867111883199684
115,Canada,NMC111,475.87351833346827,2023,Strategy 2,Hydro,2.414310695,1148.9065247797712
116,Canada,NMC622,129.9374654866231,2023,Strategy 2,Hydro,2.337983546,303.7916563166677
117,Canada,NMC811,43.02047123609268,2023,Strategy 2,Hydro,2.2614716749999997,97.28957714557582
118,Canada,NMC523,343.0089614010258,2023,Strategy 2,Hydro,2.357900841,808.7811185580152
119,Canada,NCA,948.7503487236388,2023,Strategy 2,Hydro,2.249491865,2134.2061913697385
120,Brazil,LFP,1.4229203475426893,2023,Strategy 2,Hydro,0.8018847791000001,1.1410181685661647
121,Brazil,NMC111,15.905190283314633,2023,Strategy 2,Hydro,2.414310695,38.4000710070166
122,Brazil,NMC622,7.675899848056379,2023,Strategy 2,Hydro,2.337983546,17.946127545499714
123,Brazil,NMC811,4.777010401029409,2023,Strategy 2,Hydro,2.2614716749999997,10.803073713108398
124,Brazil,NMC523,16.600186517818152,2023,Strategy 2,Hydro,2.357900841,39.14159375112028
125,Brazil,NCA,50.4550385578365,2023,Strategy 2,Hydro,2.249491865,113.49819878411455
126,Australia,LFP,0.4556539479806317,2023,Strategy 2,Hydro,0.8018847791000001,0.3653819654224918
127,Australia,NMC111,139.32007765308379,2023,Strategy 2,Hydro,2.414310695,336.36195350607073
128,Australia,NMC622,37.25592911304248,2023,Strategy 2,Hydro,2.337983546,87.10374925723568
129,Australia,NMC811,12.206000755032893,2023,Strategy 2,Hydro,2.2614716749999997,27.603524972535496
130,Australia,NMC523,99.11879738336108,2023,Strategy 2,Hydro,2.357900841,233.71229570913573
131,Australia,NCA,273.8644055752438,2023,Strategy 2,Hydro,2.249491865,616.0557524545716
132,Czechia,LFP,0.44587484266791455,2023,Strategy 2,Hydro,0.8018847791000001,0.35754024971900794
133,Czechia,NMC111,9.943073340664807,2023,Strategy 2,Hydro,2.414310695,24.00566830753642
134,Czechia,NMC622,3.854963436444261,2023,Strategy 2,Hydro,2.337983546,9.012841084838298
135,Czechia,NMC811,1.4120081301101546,2023,Strategy 2,Hydro,2.2614716749999997,3.193216391113829
136,Czechia,NMC523,9.176726471973627,2023,Strategy 2,Hydro,2.357900841,21.63781106589358
137,Czechia,NCA,13.540259415845606,2023,Strategy 2,Hydro,2.249491865,30.458703405934344
138,Netherlands,LFP,9.383732719553086,2023,Strategy 2,Hydro,0.8018847791000001,7.52467243895227
139,Netherlands,NMC111,1296.649774993484,2023,Strategy 2,Hydro,2.414310695,3130.515419436112
140,Netherlands,NMC622,320.0912188813738,2023,Strategy 2,Hydro,2.337983546,748.3680029637363
141,Netherlands,NMC811,93.2991513594621,2023,Strategy 2,Hydro,2.2614716749999997,210.99338810096125
142,Netherlands,NMC523,801.3651007706793,2023,Strategy 2,Hydro,2.357900841,1889.5394450552346
143,Netherlands,NCA,1547.6056990039028,2023,Strategy 2,Hydro,2.249491865,3481.326430136918
144,Belgium,LFP,6.510830101648675,2023,Strategy 2,Hydro,0.8018847791000001,5.220935557818179
145,Belgium,NMC111,488.47985945987506,2023,Strategy 2,Hydro,2.414310695,1179.3421489860734
146,Belgium,NMC622,146.7014665525706,2023,Strategy 2,Hydro,2.337983546,342.98561497397935
147,Belgium,NMC811,46.34652010844001,2023,Strategy 2,Hydro,2.2614716749999997,104.811342460055
148,Belgium,NMC523,383.7429299203142,2023,Strategy 2,Hydro,2.357900841,904.8277771869131
149,Belgium,NCA,603.7566892892808,2023,Strategy 2,Hydro,2.249491865,1358.1457609955696
150,Finland,LFP,1.6304813980311421,2023,Strategy 2,Hydro,0.8018847791000001,1.3074582156868617
151,Finland,NMC111,148.27710158676558,2023,Strategy 2,Hydro,2.414310695,357.98699218452964
152,Finland,NMC622,54.00554971795156,2023,Strategy 2,Hydro,2.337983546,126.26408663325567
153,Finland,NMC811,18.185576498945398,2023,Strategy 2,Hydro,2.2614716749999997,41.12616614591068
154,Finland,NMC523,133.29143619002528,2023,Strategy 2,Hydro,2.357900841,314.28798949055846
155,Finland,NCA,191.19824214559398,2023,Strategy 2,Hydro,2.249491865,430.0988903088138
156,Switzerland,LFP,0.6092355996996099,2023,Strategy 2,Hydro,0.8018847791000001,0.48853675428497784
157,Switzerland,NMC111,211.85973449341603,2023,Strategy 2,Hydro,2.414310695,511.49522282731476
158,Switzerland,NMC622,55.45067657893915,2023,Strategy 2,Hydro,2.337983546,129.6427694561273
159,Switzerland,NMC811,23.12911873031292,2023,Strategy 2,Hydro,2.2614716749999997,52.305846876314625
160,Switzerland,NMC523,144.6889801148194,2023,Strategy 2,Hydro,2.357900841,341.16226789616496
161,Switzerland,NCA,427.6442908322617,2023,Strategy 2,Hydro,2.249491865,961.9823533408667
162,Romania,LFP,0.21001907051125548,2023,Strategy 2,Hydro,0.8018847791000001,0.16841109596370546
163,Romania,NMC111,4.329400859148668,2023,Strategy 2,Hydro,2.414310695,10.452518797184819
164,Romania,NMC622,1.6809038890632193,2023,Strategy 2,Hydro,2.337983546,3.9299256350372156
165,Romania,NMC811,0.6176955017386859,2023,Strategy 2,Hydro,2.2614716749999997,1.3969008809569512
166,Romania,NMC523,3.998550420447996,2023,Strategy 2,Hydro,2.357900841,9.428185399155234
167,Romania,NCA,5.901307530680433,2023,Strategy 2,Hydro,2.249491865,13.274943283128872
168,India,LFP,0.2774006172682399,2023,Strategy 3,Hydro,0.8018847791000001,0.22244333270034622
169,India,NMC111,39.85269195425063,2023,Strategy 3,Hydro,2.414310695,96.21678040968776
170,India,NMC622,11.19896132404273,2023,Strategy 3,Hydro,2.337983546,26.182987307902273
171,India,NMC811,4.969954086116613,2023,Strategy 3,Hydro,2.2614716749999997,11.23941039180323
172,India,NMC523,30.0651296506344,2023,Strategy 3,Hydro,2.357900841,70.8905944880049
173,India,NCA,80.76258156931486,2023,Strategy 3,Hydro,2.249491865,181.6747702365727
174,Japan,LFP,0.39267696085916365,2023,Strategy 3,Hydro,0.8018847791000001,0.3148816780162098
175,Japan,NMC111,838.4227588363309,2023,Strategy 3,Hydro,2.414310695,2024.2130335899597
176,Japan,NMC622,145.78917286278863,2023,Strategy 3,Hydro,2.337983546,340.8526873381495
177,Japan,NMC811,27.017023810428597,2023,Strategy 3,Hydro,2.2614716749999997,61.09823409008483
178,Japan,NMC523,480.91852038359184,2023,Strategy 3,Hydro,2.357900841,1133.958183664947
179,Japan,NCA,1237.8173389294136,2023,Strategy 3,Hydro,2.249491865,2784.460034277664
180,Korea,LFP,4.342182466608213,2023,Strategy 3,Hydro,0.8018847791000001,3.48193002804802
181,Korea,NMC111,2709.201327178395,2023,Strategy 3,Hydro,2.414310695,6540.853739114993
182,Korea,NMC622,622.5232867866337,2023,Strategy 3,Hydro,2.337983546,1455.4492015089886
183,Korea,NMC811,168.03609144313896,2023,Strategy 3,Hydro,2.2614716749999997,380.00886117636855
184,Korea,NMC523,1781.4498145512598,2023,Strategy 3,Hydro,2.357900841,4200.48201592971
185,Korea,NCA,4707.126719304735,2023,Strategy 3,Hydro,2.249491865,10588.64326260014
186,Thailand,LFP,0.2163575283362519,2023,Strategy 3,Hydro,0.8018847791000001,0.17349380881653736
187,Thailand,NMC111,386.49796447423677,2023,Strategy 3,Hydro,2.414310695,933.12616922588
188,Thailand,NMC622,70.49564964314196,2023,Strategy 3,Hydro,2.337983546,164.81766893024667
189,Thailand,NMC811,19.61790307794037,2023,Strategy 3,Hydro,2.2614716749999997,44.36533213365745
190,Thailand,NMC523,215.51698139099906,2023,Strategy 3,Hydro,2.357900841,508.1676716716181
191,Thailand,NCA,603.3303033872922,2023,Strategy 3,Hydro,2.249491865,1357.1866093776957
192,Viet Nam,LFP,0.3043063680273929,2023,Strategy 3,Hydro,0.8018847791000001,0.2440186447043693
193,Viet Nam,NMC111,867.613338323516,2023,Strategy 3,Hydro,2.414310695,2094.688161839118
194,Viet Nam,NMC622,169.58133644348143,2023,Strategy 3,Hydro,2.337983546,396.4783743135497
195,Viet Nam,NMC811,36.4267486233314,2023,Strategy 3,Hydro,2.2614716749999997,82.37806022400919
196,Viet Nam,NMC523,510.639165255263,2023,Strategy 3,Hydro,2.357900841,1204.0365172029226
197,Viet Nam,NCA,1415.4351049863808,2023,Strategy 3,Hydro,2.249491865,3184.0097541022847
198,France,LFP,30.82865907948463,2023,Strategy 3,Hydro,0.8018847791000001,24.721032475901744
199,France,NMC111,1934.5415240208572,2023,Strategy 3,Hydro,2.414310695,4670.584291365155
200,France,NMC622,572.422007215759,2023,Strategy 3,Hydro,2.337983546,1338.3132342387376
201,France,NMC811,191.58947696609516,2023,Strategy 3,Hydro,2.2614716749999997,433.2741753868891
202,France,NMC523,1461.4590501316059,2023,Strategy 3,Hydro,2.357900841,3445.9755233923747
203,France,NCA,2396.6135226315027,2023,Strategy 3,Hydro,2.249491865,5391.162622708559
204,Germany,LFP,73.31202966394625,2023,Strategy 3,Hydro,0.8018847791000001,58.78780071244619
205,Germany,NMC111,4970.940427383997,2023,Strategy 3,Hydro,2.414310695,12001.394638041056
206,Germany,NMC622,1482.2550478394137,2023,Strategy 3,Hydro,2.337983546,3465.487912823992
207,Germany,NMC811,527.9810362496346,2023,Strategy 3,Hydro,2.2614716749999997,1194.0141584156968
208,Germany,NMC523,3766.128224571796,2023,Strategy 3,Hydro,2.357900841,8880.156908031675
209,Germany,NCA,7211.423187736689,2023,Strategy 3,Hydro,2.249491865,16222.03779588605
210,Hungary,LFP,0.1360482157713156,2023,Strategy 3,Hydro,0.8018847791000001,0.10909499345073055
211,Hungary,NMC111,2.7118136486623126,2023,Strategy 3,Hydro,2.414310695,6.547160694812394
212,Hungary,NMC622,1.0405530667633878,2023,Strategy 3,Hydro,2.337983546,2.43279594883264
213,Hungary,NMC811,0.38078683931865287,2023,Strategy 3,Hydro,2.2614716749999997,0.8611386513319096
214,Hungary,NMC523,2.484769990468736,2023,Strategy 3,Hydro,2.357900841,5.858841250217795
215,Hungary,NCA,3.6756574167508846,2023,Strategy 3,Hydro,2.249491865,8.26836145750803
216,Italy,LFP,28.81573232112863,2023,Strategy 3,Hydro,0.8018847791000001,23.106897146932962
217,Italy,NMC111,404.0327715229658,2023,Strategy 3,Hydro,2.414310695,975.4606414183878
218,Italy,NMC622,163.2829751500727,2023,Strategy 3,Hydro,2.337983546,381.7529092427968
219,Italy,NMC811,70.30297309065507,2023,Strategy 3,Hydro,2.2614716749999997,158.98818231280364
220,Italy,NMC523,374.3371386354456,2023,Strategy 3,Hydro,2.357900841,882.6498540060509
221,Italy,NCA,571.0030973657052,2023,Strategy 3,Hydro,2.249491865,1284.4668224139568
222,Poland,LFP,4.824105237398018,2023,Strategy 3,Hydro,0.8018847791000001,3.868376562646063
223,Poland,NMC111,59.38606312645838,2023,Strategy 3,Hydro,2.414310695,143.3764073401536
224,Poland,NMC622,23.718762179365708,2023,Strategy 3,Hydro,2.337983546,55.45407570684412
225,Poland,NMC811,9.810822594312693,2023,Strategy 3,Hydro,2.2614716749999997,22.186897405488168
226,Poland,NMC523,55.34542703540138,2023,Strategy 3,Hydro,2.357900841,130.49902895227706
227,Poland,NCA,83.36455446513465,2023,Strategy 3,Hydro,2.249491865,187.52788709866982
228,Slovakia,LFP,0.4928715649001103,2023,Strategy 3,Hydro,0.8018847791000001,0.39522620594459634
229,Slovakia,NMC111,9.998370575050227,2023,Strategy 3,Hydro,2.414310695,24.139173011917066
230,Slovakia,NMC622,3.8351376232863075,2023,Strategy 3,Hydro,2.337983546,8.966488659888933
231,Slovakia,NMC811,1.4023424002149287,2023,Strategy 3,Hydro,2.2614716749999997,3.1713576167375748
232,Slovakia,NMC523,9.159649184727083,2023,Strategy 3,Hydro,2.357900841,21.597544515932956
233,Slovakia,NCA,13.548869890896187,2023,Strategy 3,Hydro,2.249491865,30.47807259951441
234,Spain,LFP,10.826955053572878,2023,Strategy 3,Hydro,0.8018847791000001,8.681970461459917
235,Spain,NMC111,383.19773385974963,2023,Strategy 3,Hydro,2.414310695,925.1583871573572
236,Spain,NMC622,134.1568494241995,2023,Strategy 3,Hydro,2.337983546,313.656506536978
237,Spain,NMC811,45.83749172359635,2023,Strategy 3,Hydro,2.2614716749999997,103.66018918596006
238,Spain,NMC523,331.8741375457232,2023,Strategy 3,Hydro,2.357900841,782.5263080252105
239,Spain,NCA,493.27793144006574,2023,Strategy 3,Hydro,2.249491865,1109.6246939584555
240,Sweden,LFP,7.760562923606021,2023,Strategy 3,Hydro,0.8018847791000001,6.223077285687466
241,Sweden,NMC111,904.5428374098277,2023,Strategy 3,Hydro,2.414310695,2183.8474464441933
242,Sweden,NMC622,290.1082675524963,2023,Strategy 3,Hydro,2.337983546,678.2683560963019
243,Sweden,NMC811,93.33611014241305,2023,Strategy 3,Hydro,2.2614716749999997,211.0769693417473
244,Sweden,NMC523,734.1833800204485,2023,Strategy 3,Hydro,2.357900841,1731.1316091984381
245,Sweden,NCA,1127.1993396197854,2023,Strategy 3,Hydro,2.249491865,2535.6257447080793
246,United Kingdom,LFP,3.8806601896734723,2023,Strategy 3,Hydro,0.8018847791000001,3.1118423389584766
247,United Kingdom,NMC111,1220.1888938739614,2023,Strategy 3,Hydro,2.414310695,2945.915096400125
248,United Kingdom,NMC622,305.6132470587095,2023,Strategy 3,Hydro,2.337983546,714.5187430628956
249,United Kingdom,NMC811,125.6996021601504,2023,Strategy 3,Hydro,2.2614716749999997,284.2660898439489
250,United Kingdom,NMC523,812.3556188032019,2023,Strategy 3,Hydro,2.357900841,1915.4539967671453
251,United Kingdom,NCA,2370.138640149451,2023,Strategy 3,Hydro,2.249491865,5331.607589938352
252,Norway,LFP,0.1428908903500856,2023,Strategy 3,Hydro,0.8018847791000001,0.11458203004378072
253,Norway,NMC111,1286.2061790245186,2023,Strategy 3,Hydro,2.414310695,3105.3013339939803
254,Norway,NMC622,262.83088980241456,2023,Strategy 3,Hydro,2.337983546,614.4942957385844
255,Norway,NMC811,74.5026014850135,2023,Strategy 3,Hydro,2.2614716749999997,168.48552297217094
256,Norway,NMC523,767.3790115375862,2023,Strategy 3,Hydro,2.357900841,1809.4036166702233
257,Norway,NCA,2160.663870072808,2023,Strategy 3,Hydro,2.249491865,4860.395798728198
258,Russian Federation,LFP,0.20513004660703463,2023,Strategy 3,Hydro,0.8018847791000001,0.16449066211025468
259,Russian Federation,NMC111,375.6087518856816,2023,Strategy 3,Hydro,2.414310695,906.8362268132026
260,Russian Federation,NMC622,68.5264323459787,2023,Strategy 3,Hydro,2.337983546,160.2136712909804
261,Russian Federation,NMC811,14.409423188691186,2023,Strategy 3,Hydro,2.2614716749999997,32.58650239431329
262,Russian Federation,NMC523,208.66502797671168,2023,Strategy 3,Hydro,2.357900841,492.01144495357704
263,Russian Federation,NCA,599.1340571622897,2023,Strategy 3,Hydro,2.249491865,1347.7471876310155
264,Serbia,LFP,0.007413689333023927,2023,Strategy 3,Hydro,0.8018847791000001,0.005944924633127919
265,Serbia,NMC111,16.765545349481396,2023,Strategy 3,Hydro,2.414310695,40.47723544476045
266,Serbia,NMC622,2.656190337144038,2023,Strategy 3,Hydro,2.337983546,6.210129303286953
267,Serbia,NMC811,0.5055875309878543,2023,Strategy 3,Hydro,2.2614716749999997,1.143371880562217
268,Serbia,NMC523,7.7051284813585745,2023,Strategy 3,Hydro,2.357900841,18.167928926208436
269,Serbia,NCA,26.566859935496048,2023,Strategy 3,Hydro,2.249491865,59.761935303492784
270,Turkey,LFP,0.34976318270456824,2023,Strategy 3,Hydro,0.8018847791000001,0.2804697725003657
271,Turkey,NMC111,520.1434446678104,2023,Strategy 3,Hydro,2.414310695,1255.7878813956354
272,Turkey,NMC622,96.34370161870154,2023,Strategy 3,Hydro,2.337983546,225.24998914525776
273,Turkey,NMC811,25.561555986754293,2023,Strategy 3,Hydro,2.2614716749999997,57.8067348329715
274,Turkey,NMC523,282.68988972657735,2023,Strategy 3,Hydro,2.357900841,666.5547287284941
275,Turkey,NCA,871.7200772957652,2023,Strategy 3,Hydro,2.249491865,1960.927222433995
276,USA,LFP,70.838781991733,2023,Strategy 3,Hydro,0.8018847791000001,56.80454104915388
277,USA,NMC111,3826.2832205831037,2023,Strategy 3,Hydro,2.414310695,9237.836501552832
278,USA,NMC622,840.0079014644235,2023,Strategy 3,Hydro,2.337983546,1963.9246521338114
