,country,total_netprofits,scrap_sum,net_profit
0,Angola,-22995287.28768156,140.0,-164.25205205486827
1,Argentina,-68675044.42924902,4551.000000000001,-15.09009985261459
2,Aruba,-6596459.491336083,3.0,-2198.819830445361
3,Australia,-80652307.59620361,13000.0,-6.204023661246431
4,Belgium,-93146356.20621645,9000.000000000002,-10.349595134024048
5,Benin,-4115754.3009637296,1.9999999999999987,-2057.877150481866
6,Bermuda,-4908732.812282024,2.0,-2454.366406141012
7,Bolivia (Plurinational State of),-60816572.937963784,2323.0000000000005,-26.180186370195337
8,Botswana,-36346198.16713111,502.99999999999994,-72.25884327461453
9,Brazil,4594402019.009028,1137900.0000000002,4.037614921354273
10,Burkina Faso,-46675134.931435645,1052.0,-44.36799898425441
11,C?te d'Ivoire,-31282015.1174789,328.0,-95.37199730938688
12,Cabo Verde,-8530712.863826789,10.000000000000002,-853.0712863826787
13,Cameroon,-3694402.1855877396,2.0,-1847.2010927938697
14,Canada,293611053.9255753,133000.0,2.207601909214852
15,Chile,-56461758.32590708,1682.9999999999998,-33.54828183357522
16,Colombia,-68534125.17162634,4377.0,-15.657785051776639
17,Congo,-5339661.201305877,4.000000000000001,-1334.9153003264692
18,Costa Rica,-52761809.572263256,1314.0000000000002,-40.153584149363205
19,Czechia,-48995407.55051346,999.9999999999998,-48.99540755051348
20,Dominican Rep.,-60357450.72984763,2232.0000000000005,-27.041868606562556
21,Ecuador,-54833060.867796175,1513.0,-36.241282794313406
22,El Salvador,-11037372.437207818,14.000000000000002,-788.3837455148441
23,Eswatini,-11304611.762364337,21.000000000000004,-538.3148458268731
24,Finland,-87653892.77114655,6999.999999999999,-12.521984681592366
25,France,54422846.007855274,100999.99999999999,0.5388400594837157
26,Germany,337513047.08977324,198999.99999999994,1.69604546276268
27,Ghana,-10545609.756434588,28.0,-376.62891987266386
28,Grenada,-22937021.467572212,87.0,-263.64392491462314
29,Guatemala,-67843598.78289545,4028.0,-16.84299870479033
30,Guinea,-6872609.5517710615,6.0,-1145.434925295177
31,Guyana,-61041915.1314976,2328.0000000000005,-26.2207539224646
32,Honduras,-39725628.20831156,488.99999999999994,-81.23850349347967
33,Hungary,171293528.77260688,134997.69507824938,1.2688626177900235
34,India,209765928.49517298,114850.5039878368,1.8264258423923692
35,Italy,80420524.3624836,110000.0,0.7310956760225782
36,Jamaica,-8451449.351090774,7.000000000000001,-1207.3499072986817
37,Japan,1064234469.7999406,363986.1249785066,2.923832522085241
38,Korea,7639749602.188382,2061041.2283875772,3.7067427361291645
39,Lesotho,-27330137.759313993,223.0,-122.55667156643047
40,Mali,-22621148.128874958,133.0,-170.08382051785682
41,Mexico,-72313608.56755252,6757.999999999999,-10.700445186083536
42,Mozambique,-23869632.913368586,154.00000000000003,-154.99761632057522
43,Namibia,-43539530.05971091,849.9999999999999,-51.22297654083638
44,Netherlands,-85905481.74338897,34000.0,-2.5266318159820282
45,Nicaragua,-52775902.257830776,1306.0,-40.41033863539876
46,Niger,-36522588.51934586,505.0,-72.3219574640512
47,Nigeria,6076704.901342072,52039.00000000001,0.11677213054328621
48,Norway,-79835019.37008235,15344.118434689095,-5.202972051466701
49,Panama,-10782697.437757261,13.0,-829.4382644428662
50,Paraguay,-44990152.66924526,741.0,-60.715455693988204
51,Peru,-70985493.21379784,5706.0,-12.440500037468952
52,Poland,16227145.177073315,80000.0,0.20283931471341643
53,Romania,-49245748.06402438,1000.0000000000001,-49.245748064024376
54,Russian Federation,-70466753.74780798,19740.35173293901,-3.5696807585361428
55,Saint Lucia,-14906084.642173668,24.0,-621.0868600905695
56,Senegal,-71854851.70523232,5292.0,-13.578014305599456
57,Serbia,-41098166.129745215,737.4382696160238,-55.73099176307271
58,Slovakia,-49092773.1154358,999.9999999999999,-49.092773115435804
59,South Africa,-32067951.94734183,350.0,-91.62271984954809
60,Spain,136643004.5757141,128000.0,1.0675234732477665
61,Sweden,448676941.8899451,234995.23019991737,1.9093023356612064
62,Switzerland,-68164821.1070156,29319.948180947766,-2.324861581826035
63,Thailand,-65899752.50618595,21311.774612724617,-3.092175743395822
64,Togo,-35209380.775483936,456.0,-77.21355433220161
65,Trinidad and Tobago,-47045232.154887125,858.9999999999999,-54.76744139102111
66,Turkey,-78098867.82092589,9999.999999999998,-7.80988678209259
67,USA,2173733897.104004,738000.0000000001,2.9454388849647746
68,United Kingdom,405397184.50554854,175000.00000000003,2.316555340031705
69,Uruguay,-36815575.02087558,377.99999999999994,-97.39570111342748
70,Viet Nam,-72552977.52686822,6000.0,-12.092162921144704
71,Zambia,-27927073.960718334,240.99999999999997,-115.87997494074
72,Zimbabwe,-9371547.095128845,16.999999999999996,-551.2674761840499
