,country,total_netprofits,scrap_sum,net_profit
0,Argentina,-18357489.610477377,4551.000000000001,-4.033726567892193
1,Australia,440774.4750528317,13000.0,0.03390572885021782
2,Belgium,-31555169.908112966,9000.000000000002,-3.5061299897903284
3,Brazil,14084803427.246687,2005920.0,7.0216177251568785
4,Canada,678155175.6155479,133000.0,5.098911094853744
5,Czechia,-19392298.250935286,999.9999999999998,-19.39229825093529
6,Finland,-31631104.376567665,6999.999999999999,-4.518729196652524
7,France,289262325.37080395,100999.99999999999,2.8639834195129112
8,Germany,743802751.3063594,198999.99999999994,3.737702267871154
9,Hungary,449786460.29617107,134999.69507825226,3.331759083125731
10,India,3727401848.163684,613999.5039878369,6.07069195325852
11,Italy,328612914.8720033,110000.0,2.9873901352000303
12,Japan,2258178072.5812707,363999.1249785027,6.203800827033954
13,Korea,13594475938.823353,2060999.228387643,6.5960606639618
14,Netherlands,28170149.637662116,34000.0,0.8285338128724152
15,Norway,899666632.7103417,198999.11843468912,4.520957880552669
16,Paraguay,-15162168.815713076,741.0,-20.461766283013596
17,Poland,214376664.19736022,80000.0,2.6797083024670028
18,Romania,-19455502.44980685,1000.0000000000001,-19.45550244980685
19,Russian Federation,159472526.7761316,58999.351732939,2.702953881561024
20,Serbia,-16316377.556652792,999.4382696160236,-16.32554811306297
21,Slovakia,-19412353.033255797,999.9999999999999,-19.4123530332558
22,Spain,420257544.42181665,128000.0,3.2832620657954426
23,Sweden,849262496.9907134,234999.23019995302,3.6138948041153336
24,Switzerland,260930073.9113834,88999.94818094776,2.9318002902752336
25,Thailand,232393607.22443745,58999.774612724614,3.938889745763819
26,Turkey,-7538587.936070081,9999.999999999998,-0.7538587936070082
27,USA,4678212611.4682045,738000.0000000001,6.339041478954206
28,United Kingdom,932625024.3041229,175000.00000000003,5.329285853166416
29,Uruguay,-11947877.53644501,377.99999999999994,-31.60814163080691
30,Viet Nam,-16422210.648370001,6000.0,-2.737035108061667
