,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,-10243.217735107386
7,Afghanistan,NMC111,Hydro,-25519.395805586144
10,Afghanistan,NMC523,Hydro,-22114.69325428675
8,Afghanistan,NMC622,Hydro,-35283.54116547266
9,Afghanistan,NMC811,Hydro,0.0
18,Albania,LFP,Hydro,-22.609857024163365
23,Albania,NCA,Hydro,-10.090532168565478
19,Albania,NMC111,Hydro,-18.73452019559979
22,Albania,NMC523,Hydro,-17.33844722222302
20,Albania,NMC622,Hydro,-31.363864126396205
21,Albania,NMC811,Hydro,-45.841615306718964
258,Algeria,LFP,Hydro,-126.17847750967144
263,Algeria,NCA,Hydro,-14.870779451098088
259,Algeria,NMC111,Hydro,-47.58341848791155
262,Algeria,NMC523,Hydro,-42.986396124584594
260,Algeria,NMC622,Hydro,-73.3345445581856
261,Algeria,NMC811,Hydro,-87.6936877359208
24,Andorra,LFP,Hydro,-3082.42799746584
29,Andorra,NCA,Hydro,-538.2961957894693
25,Andorra,NMC111,Hydro,-1257.1133766495357
28,Andorra,NMC523,Hydro,-1172.7902950228167
26,Andorra,NMC622,Hydro,-1879.7374642336501
27,Andorra,NMC811,Hydro,-2206.2229070363746
12,Angola,LFP,Hydro,-392.8605348887124
17,Angola,NCA,Hydro,-68.79918163481037
13,Angola,NMC111,Hydro,-178.20230714822253
16,Angola,NMC523,Hydro,-160.89550730068834
14,Angola,NMC622,Hydro,-262.3241911774271
15,Angola,NMC811,Hydro,-312.41625975722695
36,Argentina,LFP,Hydro,-43.54031092747136
41,Argentina,NCA,Hydro,1.2441750654428083
37,Argentina,NMC111,Hydro,-10.36884904105047
40,Argentina,NMC523,Hydro,-8.982081776288807
38,Argentina,NMC622,Hydro,-19.366213218298643
39,Argentina,NMC811,Hydro,-24.629789072785883
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-801.2390772951055
43,Armenia,NMC111,Hydro,-1529.6414538035515
46,Armenia,NMC523,Hydro,-1715.0716932890655
44,Armenia,NMC622,Hydro,-2957.540926921839
45,Armenia,NMC811,Hydro,-4665.999494958541
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-1326.0286094171436
1,Aruba,NMC111,Hydro,-2403.520845063998
4,Aruba,NMC523,Hydro,-2838.073472200511
2,Aruba,NMC622,Hydro,-5355.394485936497
3,Aruba,NMC811,Hydro,-7224.6653713530495
48,Australia,LFP,Hydro,-26.433442086956777
53,Australia,NCA,Hydro,2.595510336241897
49,Australia,NMC111,Hydro,-6.381871453892063
52,Australia,NMC523,Hydro,-5.0451268635284565
50,Australia,NMC622,Hydro,-12.040763462938068
51,Australia,NMC811,Hydro,-15.522201088924234
54,Austria,LFP,Hydro,-2.7494920604098203
59,Austria,NCA,Hydro,5.311064147104829
55,Austria,NMC111,Hydro,3.648307680330251
58,Austria,NMC523,Hydro,3.374444440278411
56,Austria,NMC622,Hydro,1.5401555988940228
57,Austria,NMC811,Hydro,-0.9112527890938605
