,country,total_netprofits,scrap,net_profit
0,Afghanistan,-1271449.1987317638,0.1469876076647884,-8650.043489593752
1,Albania,-9815743.173555411,278.203261439335,-35.28263156503588
2,Algeria,-9761753.664715042,286.87929667416785,-34.027389839156854
3,Andorra,-812129.9505238524,2.397591759158059,-338.7273698375744
4,Angola,-3401422.1373454537,27.945405725563393,-121.71668469404122
5,Argentina,-16363993.50561092,1607.3759541317004,-10.180563833587208
6,Armenia,-1723444.826578977,12.022437120146781,-143.35236769014898
7,Aruba,-1612774.187072061,7.476744854891154,-215.70539297151655
8,Australia,-13853772.752242595,14664.130405227512,-0.9447387856905556
9,Austria,1835685.3169404343,17253.750544375263,0.10639340775324176
10,Azerbaijan,-9425939.435814464,313.07298232013784,-30.107802231799795
11,Bahamas,-20687.85921052669,0.0053556239621631,-3862.828935840933
12,Bahrain,-926791.5796491953,3.0270813558942113,-306.1667232182524
13,Bangladesh,-2957207.9921021694,1.2654684464902095,-2336.8484613773007
14,Barbados,0.0,0.0,
15,Belarus,-14616656.081979502,953.8780067012947,-15.323401922775103
16,Belgium,15096873.337514512,24140.516506375992,0.6253749099994246
17,Benin,-10318590.218300885,331.76786197698664,-31.10183776334744
18,Bermuda,-898009.6884623767,2.5761395710112915,-348.5873586072253
19,Bolivia (Plurinational State of),-13219865.175969938,687.0371590831318,-19.241848859546664
20,Bosnia Herzegovina,-4869755.344926961,76.29897762797604,-63.82464741102113
21,Botswana,-7976209.961971724,176.82359558410192,-45.10828962403963
22,Brazil,3676146802.6162014,524676.3805329725,7.006503320926945
23,Brunei Darussalam,-6067220.979167603,11.056259536696505,-548.758914263008
24,Bulgaria,-18527064.447908767,1260.820401101556,-14.694451669501863
25,Burkina Faso,-9546349.856877407,272.41153657884587,-35.043853049572824
26,Burundi,-6263481.314116503,101.48307143905302,-61.71946931935459
27,C?te d'Ivoire,-6346761.559209188,105.1096814389908,-60.38227375746603
28,Cabo Verde,-1094670.0934034712,2.7855257709409105,-392.98508914304796
29,Cambodia,-16731665.870931748,357.53362983685514,-46.797460363565
30,Cameroon,-697188.2272490369,1.4151811183268406,-492.6494695416216
31,Canada,-58410847.64215946,67942.56256420715,-0.859709222579881
32,Cayman Isds,0.0,0.0,
33,Chile,-10492955.648276538,359.9913524377008,-29.1477991824607
34,China,11386538461.53462,2221478.7014081287,5.125657272481178
35,Colombia,-16096872.06653373,1467.1113567076482,-10.97181341616549
