,country,total_netprofits,scrap,net_profit
0,Afghanistan,-1235995.6113146706,0.1349853942527819,-9156.513696586091
1,Albania,120226789.72040088,27969.786437229737,4.298452188407511
2,Algeria,-15269128.571795113,1106.9909170910407,-13.793363916588808
3,Andorra,-1406190.8575625722,6.730285147627184,-208.9348113368326
4,Angola,-11219261.517431844,413.2910306621579,-27.146152916642794
5,Argentina,-7172755.75324922,5415.10641651772,-1.3245826030990147
6,Armenia,-396688.4857011703,1.1424612231975861,-347.22271324964163
7,Aruba,-244255.1050524243,0.6366686327533096,-383.64557712876353
8,Australia,364644114.6394079,58327.69692525756,6.251646025158016
9,Austria,47181296.767259955,17416.609306873605,2.7089828987918723
10,Azerbaijan,-13232552.235821826,3966.0119427921118,-3.3364882473112214
11,Bahamas,-66653.47579432256,0.0202514547368041,-3291.29322612017
12,Bahrain,-975585.572394603,3.4066539032114176,-286.37648558162266
13,Bangladesh,-3900696.3149188594,2.883835141643161,-1352.6072481023684
14,Barbados,0.0,0.0,
15,Belarus,26088625.951249234,11265.757919511392,2.3157452998404855
16,Belgium,84954674.40404393,23590.8930151641,3.601163989401992
17,Benin,91844488.35044062,20645.938931364555,4.448549841001119
18,Bermuda,-935424.1802850135,2.7309747513316025,-342.52392111238225
19,Bolivia (Plurinational State of),-5596638.162793994,5754.560728485965,-0.9725569729570791
20,Bosnia Herzegovina,-12136942.905595018,606.5569543123939,-20.009568465592352
21,Botswana,-12832938.499075318,605.5880551605446,-21.190871236179248
22,Brazil,6400003846.077738,703715.7444448138,9.094586694414415
23,Brunei Darussalam,-8460581.133475836,31.36856630335692,-269.7152637342696
24,Bulgaria,466160347.9107641,71677.53128594386,6.503577056122457
25,Burkina Faso,-8602653.722853519,5004.289921794904,-1.7190558215635872
26,Burundi,-14256229.311267493,850.6311959203724,-16.759589090595753
27,C?te d'Ivoire,-12485953.469389146,557.7215162737306,-22.38743370134033
28,Cabo Verde,-3721347.438853767,33.33869206889164,-111.62247850527282
29,Cambodia,3676128.678417126,6143.928401279964,0.598335208081409
30,Cameroon,-729209.2199121012,1.432484675468003,-509.05202156795383
31,Canada,4871407607.65893,572797.4634985826,8.504590048120884
32,Cayman Isds,0.0,0.0,
33,Chile,38764448.337414995,13151.043624325432,2.9476328605368285
34,China,77775664433.57259,12571814.274552772,6.186510772037265
35,Colombia,2864766.667237234,7393.864131315767,0.38745189475471703
36,Comoros,-3495036.709959291,29.24818373371989,-119.49585457266886
37,Congo,-1322298.5123026306,4.8426179140457295,-273.05447916247556
38,Costa Rica,-16758217.502347331,2435.33837761728,-6.881268597566909
39,Croatia,250704810.93393174,45970.95215175886,5.453548364765374
40,Cyprus,-19650336.14469077,2967.2915408465337,-6.622313943268533
41,Czechia,1042642051.3477244,132940.2368773088,7.842938118953285
42,Denmark,20218585.72727315,12538.131083725406,1.6125677417360103
43,Dominican Rep.,10054642.94685702,8610.461884392444,1.167723994584116
44,Ecuador,-10476206.444491055,4576.429889325062,-2.2891657247776824
45,Egypt,389487559.1343051,58220.73983452458,6.689842146309194
46,El Salvador,-195659.08277381063,0.413133842253948,-473.5973255213054
47,Estonia,-19972701.790669113,2692.8811752802603,-7.4168522451015555
48,Eswatini,-4640886.899756423,53.14652401408115,-87.32249165583853
49,Ethiopia,-16564379.64431069,1769.9621386641988,-9.358606764781946
50,Fiji,-104229.12693677857,0.1093337782038738,-953.3113064328883
51,Finland,67946356.40256453,20819.61286285317,3.2635744406081617
52,France,864702537.3904241,127398.79338124435,6.787368345026458
53,French Polynesia,-15759195.03942494,1282.8667514002022,-12.284358466866768
54,Georgia,-7417068.747003189,180.99650490923563,-40.97907167170233
55,Germany,1099960964.8271875,156974.45990063337,7.007260706763861
56,Ghana,-3177196.277369992,25.53511998316071,-124.42456818159512
57,Greece,54977334.9127073,17942.200425516156,3.0641355914474313
58,Greenland,-772545.1569465128,1.7822022709462353,-433.47782097502363
59,Grenada,-9572987.191693345,286.1295673847258,-33.456826147650936
60,Guatemala,30741401.953859255,11912.54755429657,2.5805900722529804
61,Guinea,-1440586.9587657358,4.874492292258776,-295.5357958106826
62,Guyana,-16179523.698222002,2759.5326650492284,-5.863139039136313
63,Honduras,-14901225.638459021,1035.5401673250924,-14.389809404448727
64,Hungary,77579085.44658266,21750.35619647314,3.566796090408958
65,Iceland,-12774867.497741736,718.7906227727666,-17.77272420230264
66,India,28291912096.933887,3133621.0907957903,9.028504492784444
67,Indonesia,487671702.70772463,61174.27635693811,7.971842606887087
68,Iran,-9273420.463997552,58.863827876083626,-157.54022119525365
69,Ireland,8335988.111368702,10478.158134583948,0.7955585327401338
70,Israel,69943204.98042302,18462.800279239433,3.7883313431641747
71,Italy,643681698.0396005,98979.4153792059,6.50318751200493
72,Jamaica,-1754197.745055988,8.036341603141949,-218.283123302045
73,Japan,329234595.2880271,49226.00594970668,6.688224830273659
74,Jordan,-5741506.981157409,6026.433337529479,-0.9527205661435434
75,Kazakhstan,-11835792.301983366,4175.529712060762,-2.834560670900366
76,Kenya,1025955295.4931443,132545.7153366281,7.740388234259493
77,Kiribati,-1488458.4240651082,5.1461527937775156,-289.23712212060275
78,Korea,606199638.5775883,80709.6157989584,7.510872559319154
79,Kuwait,-2275682.517106912,16.57510971405361,-137.2951706725307
80,Kyrgyzstan,-1053511.8428229452,3.085579911106069,-341.43074338505767
81,Lao People's Dem. Rep.,642293250.781945,78016.38720187572,8.232799208196385
82,Latvia,-19226443.60124203,3503.9528628904845,-5.4870725587848606
83,Lebanon,302434020.024125,49403.059008901175,6.121767074577995
84,Lesotho,-15860680.82410745,1325.780156670438,-11.963281200361255
85,Lithuania,-14231651.885194136,5240.356536977866,-2.7157793147795215
86,Luxembourg,-18514147.14575392,1390.6639495839556,-13.313171130446568
87,Madagascar,-15533807.955607742,2987.2515905682067,-5.2000333700225925
88,Malawi,7699480.237213986,8184.855427942801,0.9406983794641307
89,Malaysia,-9688590.885977756,48.78696327244523,-198.589750951969
90,Maldives,-17045631.32033227,390.7387779113028,-43.624109722228816
91,Mali,-13025565.077989738,633.4811221264836,-20.561883571629142
92,Malta,-17579978.544626176,1163.4479024712728,-15.110241298544308
93,Mauritania,-259388.2849061497,0.1749263207183448,-1482.8430841108247
94,Mauritius,-16304497.230597809,2660.5602010949096,-6.128219622276528
95,Mexico,2693340672.1292,320335.9886635608,8.407861643538073
96,Mongolia,-17750638.87151917,1396.8373292723,-12.707735181137085
97,Montenegro,-9367596.46101906,314.08411443445806,-29.825120184401605
98,Morocco,24718599.282633483,10952.927995823595,2.2568028651387837
99,Mozambique,-669602.0437256055,1.1103823475791321,-603.0373638283058
100,Myanmar,281986372.29892194,38497.0381370881,7.324884872824954
101,Namibia,-13759013.896877166,3603.2814795563495,-3.818467687007131
102,Nepal,-19471126.73304898,899.6063365186121,-21.644052451209184
103,Netherlands,167656854.04937613,36055.31195265186,4.649990388920904
104,New Caledonia,-131413.1829996029,0.0915608317449909,-1435.255452523696
105,New Zealand,12698852.16873362,9899.71733788626,1.2827489649765107
106,Nicaragua,-11560399.527420942,4286.660446765529,-2.6968311745204274
107,Niger,-15008533.703130044,3184.0082986920193,-4.713723173804385
108,Nigeria,4853457026.446678,557861.1094594894,8.700117187142126
109,North Macedonia,-11453384.18057639,519.1909055949973,-22.060063181289188
110,Norway,15335137.139293581,10804.233432076677,1.4193637369741667
111,Oman,-16651970.776650568,2481.061701507454,-6.711631059611736
112,Pakistan,5288739223.571022,573965.1777017439,9.214390400386398
113,Palau,-1538213.2168756814,5.497481279809077,-279.8032660020449
114,Panama,-484363.84104857716,2.4404028253732064,-198.4770038833668
115,Papua New Guinea,0.0,0.0,
116,Paraguay,-16563191.493296174,1822.8703538289856,-9.086324465426062
117,Peru,47136342.97489668,14367.73155907884,3.280708773063876
118,Philippines,11064821592.852354,1185140.3797402503,9.336296173857018
119,Poland,442099234.8752574,70802.79781399129,6.2440927269104955
120,Portugal,58056491.49016932,18633.410585362722,3.1157200784152193
121,Qatar,-786276.1466032595,4.00622927524765,-196.26339197839718
122,Rep. of Moldova,-16420789.590057235,1680.056771957175,-9.77394922847036
123,Romania,1892228832.338099,233940.7864287554,8.088494790601041
124,Russian Federation,290594953.32708544,39423.033064643365,7.371197260509774
125,Rwanda,-921825.6847416146,4.402271289556544,-209.39774587005823
126,Saint Lucia,-4727181.177315908,58.47477076572518,-80.84138022968926
127,Samoa,-2015667.8350701758,9.469871274047541,-212.85060554034902
128,Saudi Arabia,196222202.19151816,35779.553389205685,5.484199315095876
129,Senegal,554482811.7413709,77862.88051173238,7.121272782321756
130,Serbia,-15947096.446594015,1421.0914048712652,-11.221724649047921
131,Seychelles,-12714544.03834477,588.786474040165,-21.59449070067705
132,Sierra Leone,-7128088.362156743,136.4609436569915,-52.23537351517896
133,Singapore,0.0,0.0,
134,Slovakia,191455607.2595885,10635.853888906871,18.00096252349569
135,Slovenia,-16883390.725633107,4438.54063413431,-3.8038157397484396
136,Solomon Isds,-1487197.645478954,5.136137426468892,-289.5556567109627
137,South Africa,-14357445.96941515,868.3955555434778,-16.533301993271564
138,Spain,525971317.47546834,82408.46235531959,6.382491584512814
139,Sri Lanka,2154487185.5347967,240692.27349433088,8.951210415923642
140,State of Palestine,-5531526.248613533,96.36937821274027,-57.399210736863004
141,Sudan,-1889514.3110253233,8.373355357793677,-225.65796270268382
142,Sweden,75727403.84796688,23712.552260571807,3.1935576995599537
143,Switzerland,43043298.04989266,15847.904538786466,2.716024566184612
144,Tajikistan,-12354803.457188081,541.055021885471,-22.8346525906626
145,Thailand,317451392.32986915,42438.310184104754,7.480302371906655
146,Togo,-16092847.089911075,1436.4819187838875,-11.20295833833755
147,Tonga,0.0,0.0,
148,Trinidad and Tobago,-15260222.83459742,3131.6797595634,-4.872855466142845
149,Tunisia,-12504042.208710587,560.3527477270417,-22.314590692078735
150,Turkey,-110121253.74892622,85547.75929712251,-1.2872488380023563
151,USA,30186454390.53355,3661007.0438208967,8.245396424866952
152,Uganda,1675691024.7734902,206233.08533604068,8.125228898375267
153,Ukraine,-6418269.018659589,124.41252635387303,-51.588607729126664
154,United Arab Emirates,-4307912.381195212,101.3271346958051,-42.51489390406652
155,United Kingdom,913294909.7836869,124743.68038576921,7.321372168588637
156,United Rep. of Tanzania,58599581.03958025,15997.730277660892,3.6629934386009904
157,Uruguay,-14078622.146145212,779.4050759002477,-18.063292864604165
158,Uzbekistan,31922459.444204267,12064.75642489341,2.6459265583131155
159,Viet Nam,1045745032.5487453,63918.428832785634,16.3606185515679
160,Yemen,-8660525.34252078,5293.823595720226,-1.6359678757566372
161,Zambia,-1836905.854678554,8.157054608739319,-225.19229584543012
162,Zimbabwe,-2755070.949130626,21.75034139058438,-126.66794050061591
