,country,type,recycling_m,scrap,unit_cost,net_profit
0,Aruba,LFP,Direct,0.0,0.0,0.0
1,Aruba,LFP,Hydro,0.0,0.0,0.0
2,Aruba,LFP,Pyro,0.0,0.0,0.0
3,Aruba,NCA,Direct,0.0,0.0,0.0
4,Aruba,NCA,Hydro,0.0,0.0,0.0
5,Aruba,NCA,Pyro,0.0,0.0,0.0
6,Aruba,NMC111,Direct,0.623632174201896,392.87250209437104,-387.535883076719
7,Aruba,NMC111,Hydro,0.623632174201896,2537.5706636541117,-2529.4700960986897
8,Aruba,NMC111,Pyro,0.623632174201896,2312.286228374886,-2307.738161633646
9,Aruba,NMC523,Direct,0.0,0.0,0.0
10,Aruba,NMC523,Hydro,0.0,0.0,0.0
11,Aruba,NMC523,Pyro,0.0,0.0,0.0
12,Aruba,NMC622,Direct,0.0,0.0,0.0
13,Aruba,NMC622,Hydro,0.0,0.0,0.0
14,Aruba,NMC622,Pyro,0.0,0.0,0.0
15,Aruba,NMC811,Direct,0.0,0.0,0.0
16,Aruba,NMC811,Hydro,0.0,0.0,0.0
17,Aruba,NMC811,Pyro,0.0,0.0,0.0
18,Angola,LFP,Direct,0.0,0.0,0.0
19,Angola,LFP,Hydro,0.0,0.0,0.0
20,Angola,LFP,Pyro,0.0,0.0,0.0
21,Angola,NCA,Direct,441.7778600963457,16.7231343982158,-6.1762466877408
22,Angola,NCA,Hydro,441.7778600963457,23.61456418713011,-15.168609075910108
23,Angola,NCA,Pyro,441.7778600963457,30.511122457627884,-25.480358663063882
24,Angola,NMC111,Direct,112.41825033726936,32.59148633971364,-27.254867322061642
25,Angola,NMC111,Hydro,112.41825033726936,61.4602836061333,-53.3597160507113
26,Angola,NMC111,Pyro,112.41825033726936,74.02043487264866,-69.47236813140866
27,Angola,NMC523,Direct,139.02518257293636,29.384885466319552,-29.27406264493955
28,Angola,NMC523,Hydro,139.02518257293636,52.980323985408575,-45.461197006554976
29,Angola,NMC523,Pyro,139.02518257293636,64.50733901952734,-60.31003347217334
30,Angola,NMC622,Direct,68.8215629697629,41.40073641776832,-32.81786897176332
31,Angola,NMC622,Hydro,68.8215629697629,86.60497523357574,-78.63590964762695
32,Angola,NMC622,Pyro,68.8215629697629,101.70831170689378,-97.12731953101378
33,Angola,NMC811,Direct,54.65955389633162,46.322504621788404,-36.0029243418884
34,Angola,NMC811,Hydro,54.65955389633162,101.7362247156503,-93.9753296531415
35,Angola,NMC811,Pyro,54.65955389633162,118.0731495639754,-113.5343026440744
36,Argentina,LFP,Direct,0.0,0.0,0.0
37,Argentina,LFP,Hydro,0.0,0.0,0.0
38,Argentina,LFP,Pyro,0.0,0.0,0.0
39,Argentina,NCA,Direct,5764.876495455355,4.859650116792669,5.678690691575591
40,Argentina,NCA,Hydro,5764.876495455355,3.8131599018649265,4.624955758256714
41,Argentina,NCA,Pyro,5764.876495455355,5.637155462130831,-0.6127053674231578
42,Argentina,NMC111,Direct,1473.2268910056853,9.367362953272057,-4.039656258296769
43,Argentina,NMC111,Hydro,1473.2268910056853,10.071074663352332,-1.9789209505959515
44,Argentina,NMC111,Pyro,1473.2268910056853,13.850105266135028,-9.30786582893801
45,Argentina,NMC523,Direct,1819.2346205548733,8.463441943230972,-8.361317700359045
46,Argentina,NMC523,Hydro,1819.2346205548733,8.666744180554412,-1.1558344567286725
47,Argentina,NMC523,Pyro,1819.2346205548733,12.052805366161875,-7.861516437838903
48,Argentina,NMC622,Direct,903.0048035703984,11.854185781855723,-3.2799569503425414
49,Argentina,NMC622,Hydro,903.0048035703984,14.269292595491004,-6.30837485304536
50,Argentina,NMC622,Pyro,903.0048035703984,19.121197216568586,-14.546317811950928
51,Argentina,NMC811,Direct,720.1278443922886,13.217407986257887,-2.9061830274296567
52,Argentina,NMC811,Hydro,720.1278443922886,16.763482470395598,-9.010468608473621
53,Argentina,NMC811,Pyro,720.1278443922886,22.195707204222646,-17.663246694055186
54,Benin,LFP,Direct,0.0,0.0,0.0
55,Benin,LFP,Hydro,0.0,0.0,0.0
56,Benin,LFP,Pyro,0.0,0.0,0.0
57,Benin,NCA,Direct,25.671339291601413,66.96009269679311,-56.41320498631811
58,Benin,NCA,Hydro,25.671339291601413,172.5334018560175,-164.0874467447975
59,Benin,NCA,Pyro,25.671339291601413,192.6169533543016,-187.5861895597376
60,Benin,NMC111,Direct,6.5108901359772515,130.70888683198143,-125.37226781432943
61,Benin,NMC111,Hydro,6.5108901359772515,450.0854533105312,-441.9848857551092
62,Benin,NMC111,Pyro,6.5108901359772515,468.29672962927,-463.74866288802997
63,Benin,NMC523,Direct,8.075026606477026,117.68388547934059,-117.57306265796059
64,Benin,NMC523,Hydro,8.075026606477026,387.20728050940653,-379.68815353055294
65,Benin,NMC523,Pyro,8.075026606477026,407.3532064757481,-403.1559009283941
66,Benin,NMC622,Direct,4.000557533328647,165.7420140304761,-157.1591465844711
67,Benin,NMC622,Hydro,4.000557533328647,632.6015755195848,-624.632509933636
68,Benin,NMC622,Pyro,4.000557533328647,641.94041932782,-637.3594271519399
69,Benin,NMC811,Direct,3.1851856292715697,185.22243570369514,-174.90285542379513
70,Benin,NMC811,Hydro,3.1851856292715697,741.8452687762694,-734.0843737137607
71,Benin,NMC811,Pyro,3.1851856292715697,744.0374459533901,-739.4985990334892
72,Burkina Faso,LFP,Direct,0.0,0.0,0.0
73,Burkina Faso,LFP,Hydro,0.0,0.0,0.0
74,Burkina Faso,LFP,Pyro,0.0,0.0,0.0
75,Burkina Faso,NCA,Direct,5377.579236752393,4.944634075991944,5.602253634483057
76,Burkina Faso,NCA,Hydro,5377.579236752393,4.117038742344906,4.328916368875095
77,Burkina Faso,NCA,Pyro,5377.579236752393,6.0478135239468145,-1.0170497293828138
78,Burkina Faso,NMC111,Direct,1363.9222408708454,9.652012759699575,-4.315393742047576
79,Burkina Faso,NMC111,Hydro,1363.9222408708454,10.739871627237045,-2.639304071815044
80,Burkina Faso,NMC111,Pyro,1363.9222408708454,14.703404831118435,-10.155338089878434
81,Burkina Faso,NMC523,Direct,1691.5701710088256,8.690231069172642,-8.579408247792642
82,Burkina Faso,NMC523,Hydro,1691.5701710088256,9.239529493283722,-1.7204025144301216
83,Burkina Faso,NMC523,Pyro,1691.5701710088256,12.789983775656587,-8.592678228302587
84,Burkina Faso,NMC622,Direct,838.0819250409277,12.238754868852759,-3.6558874228477567
85,Burkina Faso,NMC622,Hydro,838.0819250409277,15.09463806081158,-7.12557247486278
86,Burkina Faso,NMC622,Pyro,838.0819250409277,20.15490200677732,-15.573909830897321
87,Burkina Faso,NMC811,Direct,667.2932052919538,13.676986362803568,-3.3574060829035695
88,Burkina Faso,NMC811,Hydro,667.2932052919538,17.700868773978833,-9.939973711470033
89,Burkina Faso,NMC811,Pyro,667.2932052919538,23.359868880408033,-18.821021960507032
90,Bermuda,LFP,Direct,0.0,0.0,0.0
91,Bermuda,LFP,Hydro,0.0,0.0,0.0
92,Bermuda,LFP,Pyro,0.0,0.0,0.0
93,Bermuda,NCA,Direct,2.2245220037924303,201.60751037122185,-191.06062266074684
94,Bermuda,NCA,Hydro,2.2245220037924303,876.2710653045034,-867.8251101932834
95,Bermuda,NCA,Pyro,2.2245220037924303,915.3299140638077,-910.2991502692437
96,Bermuda,NMC111,Direct,1.3992931984514025,250.7520647332413,-245.4154457155893
97,Bermuda,NMC111,Hydro,1.3992931984514025,1203.2609815101737,-1195.1604139547517
98,Bermuda,NMC111,Pyro,1.3992931984514025,1233.2335991949749,-1228.6855324537348
99,Bermuda,NMC523,Direct,0.9661159732141018,298.5029918708923,-298.3921690495123
100,Bermuda,NMC523,Hydro,0.9661159732141018,1550.2858782921353,-1542.7667513132817
101,Bermuda,NMC523,Pyro,0.9661159732141018,1564.9550536417444,-1560.7577480943903
102,Bermuda,NMC622,Direct,0.31774985416948176,503.73829458249725,-495.1554271364922
103,Bermuda,NMC622,Hydro,0.31774985416948176,3317.238202699073,-3309.269137113124
104,Bermuda,NMC622,Pyro,0.31774985416948176,3199.3952886014267,-3194.8142964255467
105,Bermuda,NMC811,Direct,0.05125450749138466,1188.6618862800456,-1178.3423060001455
106,Bermuda,NMC811,Hydro,0.05125450749138466,11555.734716812025,-11547.973821749516
107,Bermuda,NMC811,Pyro,0.05125450749138466,10342.020168681856,-10337.481321761956
108,Bolivia (Plurinational State of),LFP,Direct,0.0,0.0,0.0
109,Bolivia (Plurinational State of),LFP,Hydro,0.0,0.0,0.0
110,Bolivia (Plurinational State of),LFP,Pyro,0.0,0.0,0.0
111,Bolivia (Plurinational State of),NCA,Direct,6176.449492678906,4.70109556595101,5.845792144523991
112,Bolivia (Plurinational State of),NCA,Hydro,6176.449492678906,3.630493310985559,4.815461800234443
113,Bolivia (Plurinational State of),NCA,Pyro,6176.449492678906,5.386760056570387,-0.35599626200638657
114,Bolivia (Plurinational State of),NMC111,Direct,1565.115612634655,9.098666948347075,-3.7620479306950756
115,Bolivia (Plurinational State of),NMC111,Hydro,1565.115612634655,9.646515267748162,-1.5459477123261607
116,Bolivia (Plurinational State of),NMC111,Pyro,1565.115612634655,13.30883758195384,-8.760770840713839
117,Bolivia (Plurinational State of),NMC523,Direct,1943.42207605696,8.198836262615966,-8.088013441235967
118,Bolivia (Plurinational State of),NMC523,Hydro,1943.42207605696,8.268771565292992,-0.7496445864393912
119,Bolivia (Plurinational State of),NMC523,Pyro,1943.42207605696,11.539655227519605,-7.342349680165604
120,Bolivia (Plurinational State of),NMC622,Direct,962.9596495431663,11.493245513617008,-2.9103780676120063
121,Bolivia (Plurinational State of),NMC622,Hydro,962.9596495431663,13.631032421446527,-5.6619668354977275
122,Bolivia (Plurinational State of),NMC622,Pyro,962.9596495431663,18.328240224991724,-13.747248049111725
123,Bolivia (Plurinational State of),NMC811,Direct,766.7216612329439,12.824755783290605,-2.505175503390607
124,Bolivia (Plurinational State of),NMC811,Hydro,766.7216612329439,16.031776992162705,-8.270881929653905
125,Bolivia (Plurinational State of),NMC811,Pyro,766.7216612329439,21.29752947112557,-16.75868255122457
126,Brazil,LFP,Direct,0.0,0.0,0.0
127,Brazil,LFP,Hydro,0.0,0.0,0.0
128,Brazil,LFP,Pyro,0.0,0.0,0.0
129,Brazil,NCA,Direct,554323.0120245444,0.5404573288890755,10.006430381585925
130,Brazil,NCA,Hydro,554323.0120245444,0.14780476882857643,8.298150342391425
131,Brazil,NCA,Pyro,554323.0120245444,0.2783180982475442,4.752445696316457
132,Brazil,NMC111,Direct,140589.89941182325,1.0455758436283653,4.291043174023635
133,Brazil,NMC111,Hydro,140589.89941182325,0.39248235226426076,7.708085203157741
134,Brazil,NMC111,Pyro,140589.89941182325,0.6872284744961814,3.8608382667438192
135,Brazil,NMC523,Direct,174364.60121025267,0.9427106965735663,-0.8318878751935663
136,Brazil,NMC523,Hydro,174364.60121025267,0.33671181222684904,7.182415166626752
137,Brazil,NMC523,Pyro,174364.60121025267,0.5963403070614661,3.6009652402925343
138,Brazil,NMC622,Direct,86384.34755279745,1.321599291209029,7.261268154795973
139,Brazil,NMC622,Hydro,86384.34755279745,0.5551263280319244,7.413939257916875
140,Brazil,NMC622,Pyro,86384.34755279745,0.9472495613261585,3.6337426145538414
141,Brazil,NMC811,Direct,68778.37279863948,1.4747295272669585,8.84485075263304
142,Brazil,NMC811,Hydro,68778.37279863948,0.6529107995861391,7.107984262922661
143,Brazil,NMC811,Pyro,68778.37279863948,1.1007312808776566,3.4381156390233434
144,Botswana,LFP,Direct,0.0,0.0,0.0
145,Botswana,LFP,Hydro,0.0,0.0,0.0
146,Botswana,LFP,Pyro,0.0,0.0,0.0
147,Botswana,NCA,Direct,647.563461443727,13.878591107641556,-3.331703397166555
148,Botswana,NCA,Hydro,647.563461443727,18.076092385351835,-9.630137274131833
149,Botswana,NCA,Pyro,647.563461443727,23.81831565708626,-18.787551862522257
150,Botswana,NMC111,Direct,163.86053402365417,27.1220125657932,-21.7853935481412
151,Botswana,NMC111,Hydro,163.86053402365417,47.23078137105777,-39.13021381563577
152,Botswana,NMC111,Pyro,163.86053402365417,57.99427290404968,-53.44620616280968
153,Botswana,NMC523,Direct,203.60903672175138,24.39688870640273,-24.28606588502273
154,Botswana,NMC523,Hydro,203.60903672175138,40.57898608361169,-33.05985910475809
155,Botswana,NMC523,Pyro,203.60903672175138,50.38539948278769,-46.18809393543369
156,Botswana,NMC622,Direct,100.95341692569082,34.34635657660378,-25.763489130598778
157,Botswana,NMC622,Hydro,100.95341692569082,66.25903873388644,-58.289973147937644
158,Botswana,NMC622,Pyro,100.95341692569082,79.36030231400623,-74.77931013812623
159,Botswana,NMC811,Direct,80.41540809150037,38.37445162123006,-28.05487134133006
160,Botswana,NMC811,Hydro,80.41540809150037,77.67577576875384,-69.91488070624504
161,Botswana,NMC811,Pyro,80.41540809150037,91.95413600912029,-87.41528908921929
162,Chile,LFP,Direct,0.0,0.0,0.0
163,Chile,LFP,Hydro,0.0,0.0,0.0
164,Chile,LFP,Pyro,0.0,0.0,0.0
165,Chile,NCA,Direct,14151.207847195366,3.155053327013691,7.37957192623131
166,Chile,NCA,Hydro,14151.207847195366,2.0121373359796952,6.422570315915307
167,Chile,NCA,Pyro,14151.207847195366,3.119600300399722,1.9021050688442787
168,Chile,NMC111,Direct,3588.9944438067323,6.103888278393412,-0.7800559961314122
169,Chile,NMC111,Hydro,3588.9944438067323,5.343155376449173,2.7453406254978288
170,Chile,NMC111,Pyro,3588.9944438067323,7.703117369308867,-3.163411208978866
171,Chile,NMC523,Direct,4451.309011758277,5.50331403057745,-5.40497128040745
172,Chile,NMC523,Hydro,4451.309011758277,4.583828537081286,2.9235089375673153
173,Chile,NMC523,Pyro,4451.309011758277,6.684246328452507,-2.4955729770235067
174,Chile,NMC622,Direct,2205.3002723373334,7.715145023318295,0.8553283833717066
175,Chile,NMC622,Hydro,2205.3002723373334,7.557175766278437,0.4001999019403622
176,Chile,NMC622,Pyro,2205.3002723373334,10.617458028881755,-6.045236000971755
177,Chile,NMC811,Direct,1755.8386995848534,8.609078155456434,1.6985145333835647
178,Chile,NMC811,Hydro,1755.8386995848534,8.8883575641918,-1.1387698600580005
179,Chile,NMC811,Pyro,1755.8386995848534,12.33779125388231,-7.8081070780063095
180,C?te d'Ivoire,LFP,Direct,0.0,0.0,0.0
181,C?te d'Ivoire,LFP,Hydro,0.0,0.0,0.0
182,C?te d'Ivoire,LFP,Pyro,0.0,0.0,0.0
183,C?te d'Ivoire,NCA,Direct,595.9673137263185,14.45195338030985,-3.9050656698348494
184,C?te d'Ivoire,NCA,Hydro,595.9673137263185,19.156118141500315,-10.710163030280313
185,C?te d'Ivoire,NCA,Pyro,595.9673137263185,25.134039866855826,-20.103276072291827
186,C?te d'Ivoire,NMC111,Direct,151.93580953743276,28.139776319197953,-22.80315730154595
187,C?te d'Ivoire,NMC111,Hydro,151.93580953743276,49.79200581159457,-41.69143825617257
188,C?te d'Ivoire,NMC111,Pyro,151.93580953743276,60.90242214923688,-56.35435540799688
189,C?te d'Ivoire,NMC523,Direct,187.5133278937386,25.39637867141489,-25.28555585003489
190,C?te d'Ivoire,NMC523,Hydro,187.5133278937386,42.983123723629426,-35.46399674477583
191,C?te d'Ivoire,NMC523,Pyro,187.5133278937386,53.145308823678896,-48.9480032763249
192,C?te d'Ivoire,NMC622,Direct,92.82583516820272,35.7810511817462,-27.198183735741196
193,C?te d'Ivoire,NMC622,Hydro,92.82583516820272,70.26228114882737,-62.29321556287857
194,C?te d'Ivoire,NMC622,Pyro,92.82583516820272,83.79316288076379,-79.21217070488379
