,country,total_costs,scrap,unit_cost
0,Angola,44222081.41152545,816.702409872646,54.14711757544747
1,Argentina,108079013.06344423,10680.4706549786,10.119311831362433
2,Aruba,1442016.0879785318,0.623632174201896,2312.286228374886
3,Australia,309624545.4535044,116655.39146521644,2.6541811875521093
4,Belgium,232194257.21661702,47156.99191770066,4.923856416071813
5,Benin,16221168.662032576,47.442999196655904,341.9085837047155
6,Bermuda,6820437.533300453,4.958935537118801,1375.3833826327989
7,Bolivia (Plurinational State of),110505974.58342965,11414.668492146631,9.681049840339954
8,Botswana,50591989.17429372,1196.4018572063237,42.28678589017683
9,Brazil,512410190.1624141,1024440.2329980573,0.500185539045874
10,Burkina Faso,106691393.19566293,9938.446778964944,10.735218044481442
11,C?te d'Ivoire,49150354.85649666,1102.0495519641222,44.599042546588485
12,Cabo Verde,18161773.602514513,65.3758932099329,277.80536082610803
13,Cameroon,5468328.583640997,2.771931729097755,1972.7500956240726
14,Canada,577720338.6616781,1145595.4605979312,0.5042969866170238
15,Chile,146624058.04181227,26152.65027468256,5.606470338639206
16,China,278334362.82906395,19360870.81954222,0.014376128296260438
17,Colombia,120297960.8096202,14637.99676073305,8.218198348856298
18,Congo,8006732.691887824,9.14355997682463,875.6690733348695
19,Costa Rica,82373871.07824095,4824.099014508128,17.07549344043468
20,Czechia,117617564.00217003,9562.528779139444,12.299838956694332
21,Dominican Rep.,126841517.59459218,17100.197491212075,7.41754694118457
22,Ecuador,102211861.25222881,9081.22035120608,11.255300201878045
23,El Salvador,1273169.5846539754,0.4328983608261956,2941.0358177935914
24,Eswatini,21251785.13947257,102.09701499460424,208.1528548175058
25,Finland,214798140.21881276,41615.97592561172,5.161434651989492
26,France,447834716.03599435,254663.73861082748,1.7585335017812147
27,Germany,487914050.9870141,313785.00450354785,1.5549310642137377
28,Ghana,15841118.479392575,49.2950074506567,321.35340470836144
29,Grenada,39683157.660363235,567.0817937429924,69.97783758571532
30,Guatemala,141669254.48322004,23645.59627237657,5.991358934294329
31,Guinea,9092313.362092368,9.30892287645918,976.7309798092126
32,Guyana,86099324.29302074,5492.313158487994,15.676331958595647
33,Honduras,61535522.33371691,2051.818152757232,29.990729076563394
34,Hungary,357291813.23454285,164807.13419662407,2.1679389971569667
35,India,203114043.06921935,5871392.670391617,0.034593844164688074
36,Italy,395580955.22755945,197854.5289553171,1.9993525410626123
37,Jamaica,11167746.166846003,14.695486177771881,759.9439740713124
38,Japan,355230281.4312928,1240031.3216816755,0.28646879737646075
39,Korea,573614064.573136,8637208.52670696,0.06641197359071209
40,Lesotho,66750857.129677154,2626.754987707384,25.411908397264302
41,Mali,51442888.41694274,1254.3461177802405,41.01171733044376
42,Mexico,227863415.28607407,95234.2068582361,2.392663548143656
43,Mozambique,33162159.287759397,396.8468867795596,83.56411601681609
44,Namibia,95038627.35911801,7158.182936243518,13.276920722145238
45,Netherlands,268832683.377017,72072.28753755771,3.730042330582683
46,Nicaragua,99976823.4702217,8511.40655112415,11.746216429647248
47,Niger,90994752.75063196,6327.360923537756,14.381154141552422
48,Nigeria,562274918.5903507,1110292.876313545,0.5064203604162953
49,Norway,155833211.11557063,21610.904015367058,7.210860360342211
50,Panama,2353417.2728206497,2.621358488104794,897.7853595759569
51,Paraguay,74633014.49083206,3612.4089208261958,20.660178879683066
52,Peru,150988999.37345225,28501.0591455399,5.297662750090477
53,Poland,338090463.17255825,141532.58522945666,2.3887817962516293
54,Romania,117260269.59023942,9562.528779139444,12.262474947635344
55,Russian Federation,114089829.22759159,78846.44788795088,1.4469875597912194
56,Saint Lucia,22810811.873309117,111.87391321335528,203.89750584487476
57,Senegal,280940437.9261164,155032.09753192443,1.812143694103505
58,Serbia,68281581.96123102,2841.952462711016,24.026292788900264
59,Slovakia,117432541.75712827,9562.528779139446,12.280490283418137
60,South Africa,57510225.49984811,1721.013205841701,33.41649285702106
61,Spain,365097106.85523796,164730.86934169012,2.2163247745505528
62,Sweden,430131649.3981451,247200.15529329993,1.7400136698449853
63,Switzerland,184043236.46277922,31695.778878448134,5.8065535214823605
64,Thailand,115635360.83685681,84874.9893145086,1.3624197395579527
65,Togo,68702331.77132808,2850.424235058876,24.102493560895862
66,Trinidad and Tobago,89867132.16276349,6227.061381930305,14.431708096461046
67,Turkey,268852038.24960726,95625.28779139445,2.811516121510715
68,USA,1045240362.3023086,7057146.239004909,0.14811091153606196
69,United Kingdom,405880957.0968214,249487.60802103436,1.6268581847263592
70,Uruguay,55811202.84873772,1541.0638161991044,36.21602315366215
71,Viet Nam,109826613.78576463,57375.172674836664,1.9141835861337961
72,Zambia,32329200.45502892,357.53886516112624,90.42149988494158
73,Zimbabwe,14062698.16839981,45.817110099706326,306.9311472896661
