,country,total_costs,scrap,unit_cost
0,Afghanistan,827492.8223346754,0.040294624798498505,20536.059746745927
1,Albania,24366960.534263376,1072.8964035512306,22.71138243507017
2,Algeria,14799267.557812732,431.89137034957014,34.26618028008825
3,Andorra,1012304.7522673467,3.4432609136078454,293.9959467685691
4,Angola,5854544.126420351,70.85268022403807,82.62981877196637
5,Argentina,34918294.93122448,2306.010376025864,15.142297404316986
6,Armenia,724506.2688732794,1.7831068976197497,406.31678888148275
7,Aruba,765457.1012130834,1.5232266930952898,502.52342916708454
8,Australia,148409987.6587332,27397.695222438306,5.4168785532436905
9,Austria,116175543.22157492,18240.18981766422,6.3692069207014415
10,Azerbaijan,16528773.239735896,576.0106525544218,28.695256183954424
11,Bahamas,25183.128888030504,0.0077816136408746,3236.2348029913364
12,Bahrain,669177.7056665032,1.666684998955491,401.50220712724706
13,Bangladesh,3364364.635483787,1.8341218938191166,1834.3189985472059
14,Barbados,354129.0782948795,0.3324822149171207,1065.1068310019373
15,Belarus,30145191.966101933,1734.7059924123364,17.37769518175301
16,Belgium,146613239.82525468,25062.31572417742,5.849947843559326
17,Benin,21198217.21671955,870.3471231144181,24.35604904496568
18,Bermuda,586708.6301025972,1.0948619948219438,535.8745055334695
19,Bolivia (Plurinational State of),24570897.87280064,1171.111064808414,20.98084341541105
20,Bosnia Herzegovina,7183470.722583547,125.83389530139561,57.08692960174043
21,Botswana,11291323.830748267,254.59559781388566,44.350035616100655
22,Brazil,559311499.4498022,781654.3088844166,0.715548411993092
23,Brunei Darussalam,6860926.648334439,15.329482528896895,447.56413893301516
24,Bulgaria,53363181.59392224,4689.3789868634585,11.379583894458225
25,Burkina Faso,16436374.398994034,529.7151102115156,31.02870596315627
26,Burundi,9288944.72427369,173.79414516722971,53.44797268823757
27,C?te d'Ivoire,9066220.790042985,165.98767584190782,54.6198429736311
28,Cabo Verde,1522108.255049503,5.099541732853547,298.47941928652045
29,Cambodia,24499467.561448243,705.479003837645,34.7274226846961
30,Cameroon,593921.963184902,1.032724252404218,575.1021744693523
31,Canada,437216036.2391195,137195.57087652799,3.1868086808181384
32,Cayman Isds,23120.323727738745,0.0066001423946777,3503.0037755522944
33,Chile,20761939.474108316,846.3083544984371,24.532357932839783
34,China,497479801.3485228,4378161.567118842,0.11362755661753747
35,Colombia,34166482.10911924,2210.8659683974565,15.453891189018922
36,Comoros,953985.8283771819,2.049456144001058,465.4824311169498
