,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Pyro,0.0
11,Afghanistan,NCA,Pyro,-171083.24620783562
7,Afghanistan,NMC111,Pyro,-562279.6470064686
10,Afghanistan,NMC523,Pyro,-466507.11330209894
8,Afghanistan,NMC622,Pyro,-857832.8108768566
9,Afghanistan,NMC811,Pyro,0.0
18,Albania,LFP,Pyro,-1018.2251519129022
23,Albania,NCA,Pyro,-27.26339494002112
19,Albania,NMC111,Pyro,-40.91901096257083
22,Albania,NMC523,Pyro,-38.16349034175737
20,Albania,NMC622,Pyro,-60.17610054324223
21,Albania,NMC811,Pyro,-81.67917936195796
264,Algeria,LFP,Pyro,0.0
269,Algeria,NCA,Pyro,-41.17081775626601
265,Algeria,NMC111,Pyro,-103.51749849945189
268,Algeria,NMC523,Pyro,-93.85223350142195
266,Algeria,NMC622,Pyro,-151.22959308632616
267,Algeria,NMC811,Pyro,-177.53989187945803
24,Andorra,LFP,Pyro,0.0
29,Andorra,NCA,Pyro,-817.9038795226805
25,Andorra,NMC111,Pyro,-1787.2837203738154
28,Andorra,NMC523,Pyro,-1670.8214899910786
26,Andorra,NMC622,Pyro,-2579.5409484879556
27,Andorra,NMC811,Pyro,-2988.3825174331414
12,Angola,LFP,Pyro,0.0
17,Angola,NCA,Pyro,-143.41202812919036
13,Angola,NMC111,Pyro,-345.8365236720579
16,Angola,NMC523,Pyro,-312.73963242849004
14,Angola,NMC622,Pyro,-497.6594155704049
15,Angola,NMC811,Pyro,-587.2231744518576
36,Argentina,LFP,Pyro,0.0
41,Argentina,NCA,Pyro,-10.44809440251147
37,Argentina,NMC111,Pyro,-32.531708883616304
40,Argentina,NMC523,Pyro,-29.1467738964758
38,Argentina,NMC622,Pyro,-48.61236924200782
39,Argentina,NMC811,Pyro,-57.6808254152486
42,Armenia,LFP,Pyro,0.0
47,Armenia,NCA,Pyro,-1326.141946668835
43,Armenia,NMC111,Pyro,-2156.268717738938
46,Armenia,NMC523,Pyro,-2637.9474489254926
44,Armenia,NMC622,Pyro,-4494.809551019216
45,Armenia,NMC811,Pyro,-5852.035091408442
0,Aruba,LFP,Pyro,0.0
5,Aruba,NCA,Pyro,-2008.9230192752802
1,Aruba,NMC111,Pyro,-3478.1639464215023
4,Aruba,NMC523,Pyro,-4054.9208459894503
2,Aruba,NMC622,Pyro,-6794.429491126605
3,Aruba,NMC811,Pyro,-16226.551385428877
48,Australia,LFP,Pyro,0.0
53,Australia,NCA,Pyro,3.649448752723432
49,Australia,NMC111,Pyro,1.4861489435579687
52,Australia,NMC523,Pyro,1.4969080697787793
50,Australia,NMC622,Pyro,0.5054689496625934
51,Australia,NMC811,Pyro,-0.12278222928227052
54,Austria,LFP,Pyro,-187.53623226235274
59,Austria,NCA,Pyro,-1.0562222794134695
