,country,total_costs,scrap,unit_cost
0,Angola,8299652.846390625,140.00000000000003,59.283234617075884
1,Argentina,48887566.245381586,4551.0,10.742159139833353
2,Aruba,1088145.5713328933,3.0000000000000004,362.7151904442977
3,Australia,82893160.84674224,13000.000000000002,6.37639698821094
4,Belgium,77021851.59748909,9000.0,8.55798351083212
5,Benin,942169.7284312247,1.9999999999999998,471.0848642156124
6,Bermuda,807161.0132488632,2.0,403.58050662443156
7,Bolivia (Plurinational State of),35058482.74912922,2322.9999999999995,15.091899590671213
8,Botswana,16006032.624672657,502.99999999999994,31.821138418832323
9,Brazil,297552402.88485587,1137900.0,0.2614925765751436
10,Burkina Faso,23361519.22249369,1052.0,22.20676732176206
11,C?te d'Ivoire,12853061.49085871,328.0,39.18616308188631
12,Cabo Verde,2149412.7865852076,10.0,214.94127865852076
13,Cameroon,847241.2433711862,2.0,423.6206216855931
14,Canada,175144636.66577482,133000.0,1.3168769674118408
15,Chile,29662869.153298922,1683.0,17.624996526024315
16,China,121186281.06849016,6626237.119014265,0.01828885367243213
17,Colombia,48057982.31027739,4377.0,10.979662396682063
18,Congo,1323826.6319727642,4.0,330.956657993191
19,Costa Rica,26085373.249947738,1313.9999999999998,19.851882229792803
20,Czechia,23455567.712443825,1000.0000000000001,23.455567712443823
21,Dominican Rep.,34342286.7429014,2232.0,15.386329185887723
22,Ecuador,28066985.897195227,1513.0,18.550552476665715
23,El Salvador,2444087.8704975885,14.0,174.57770503554204
24,Eswatini,3143458.269085164,20.999999999999996,149.68848900405547
25,Finland,67813106.17474322,7000.0,9.687586596391888
26,France,200046445.5674192,100999.99999999999,1.9806578769051408
27,Germany,256616951.8313958,199000.0,1.2895324212632955
28,Ghana,3392359.2002356686,27.999999999999996,121.15568572270246
29,Grenada,6375310.075189754,87.0,73.27942615160637
30,Guatemala,46361039.373022735,4028.0,11.509691999260859
31,Guinea,1633887.0200332608,6.0,272.3145033388768
32,Guyana,35102358.63045656,2328.0,15.078332745041479
33,Honduras,15616416.040590309,489.0,31.935411125951553
34,Hungary,206206677.1047675,136721.79301693194,1.50822098331632
35,India,77651281.05266568,155465.76909449062,0.49947510313649796
36,Italy,199701320.53793302,110000.0,1.8154665503448457
37,Jamaica,1652462.344253221,7.0,236.06604917903158
38,Japan,149052686.5078429,364897.15511313244,0.40847862039820704
39,Korea,200345008.14668527,2063947.4763773172,0.09706885007477754
40,Lesotho,10549621.176014557,223.0,47.30771827809219
41,Mali,8095082.570443019,133.0,60.86528248453398
42,Mexico,58189756.46368995,6758.0,8.61049962469517
43,Mozambique,8465853.889504563,154.0,54.973077204575084
44,Namibia,20942579.533676017,850.0,24.638328863148253
45,Netherlands,134464245.93392467,34000.0,3.9548307627624903
46,Nicaragua,26003415.072969086,1306.0,19.910731296300987
47,Niger,16037939.2240803,505.0,31.758295493228317
48,Nigeria,126556654.69123714,52039.0,2.431957852595883
49,Norway,95594198.76796685,16630.39476432082,5.748161731738116
50,Panama,2357831.820451308,13.0,181.37167849625448
51,Paraguay,19376529.95348186,741.0,26.149163230069984
52,Peru,54001203.00802868,5706.0,9.463933229587921
53,Poland,172340621.90756077,80000.0,2.1542577738445097
54,Romania,23505633.65779418,1000.0,23.50563365779418
55,Russian Federation,65371771.6636918,22215.22378597735,2.942656454577588
56,Saint Lucia,3267896.153877985,24.0,136.16233974491604
57,Senegal,52521442.1208534,5292.000000000001,9.924686719737979
58,Serbia,19772766.944794793,802.7897372516823,24.630069403335984
59,Slovakia,23473595.407325845,1000.0000000000001,23.473595407325842
60,South Africa,13290562.62575688,349.99999999999994,37.973036073591096
61,Spain,208440346.74015883,128000.0,1.6284402089074907
62,Sweden,267180145.39828816,240817.66446385573,1.1094707109344513
63,Switzerland,126762271.08949131,31179.62216785523,4.065548658898678
64,Thailand,66036008.55388648,23208.784163836302,2.845302368608483
65,Togo,15220913.232817246,456.00000000000006,33.379195686002724
66,Trinidad and Tobago,20923046.815238487,859.0,24.357446816342826
67,Turkey,72559540.94937138,9999.999999999998,7.255954094937139
68,USA,286719215.2995662,738000.0,0.38850842181513034
69,United Kingdom,221731211.3853162,175000.0,1.267035493630378
70,Uruguay,13663861.01714557,378.0,36.14778046863908
71,Viet Nam,48444855.46201859,6000.0,8.074142577003098
72,Zambia,10272710.429253938,241.0,42.625354478232104
73,Zimbabwe,2821605.447498221,17.000000000000004,165.9767910293071
