,country,total_netprofits,scrap,net_profit
0,Argentina,-23512199.201158497,4551.0,-5.16638083963052
1,Australia,18269989.126571413,13000.000000000002,1.4053837789670316
2,Belgium,-12413685.708441935,9000.0,-1.3792984120491039
3,Brazil,16007118964.33369,2005920.0,7.9799388631319745
4,Canada,891395449.2795329,133000.0,6.702221423154383
5,China,31899165452.55135,6626237.119014265,4.814069415206311
6,Czechia,-31192655.94896189,1000.0000000000001,-31.19265594896189
7,Finland,-21899736.517890107,7000.0,-3.128533788270015
8,France,598441202.113986,100999.99999999999,5.92516041697016
9,Germany,1319062400.083833,199000.0,6.628454271778055
10,Hungary,873918259.034571,136723.79301693483,6.391852067228168
11,India,5101931232.417697,654614.7690944906,7.7937918196912195
12,Italy,666663754.2373532,110000.0,6.060579583975938
13,Japan,2738310107.290559,364910.1551131285,7.504066600836678
14,Korea,16048728713.086378,2063905.4763773836,7.775902964924291
15,Netherlands,131117398.5841051,34000.0,3.8563940760030913
16,Norway,1288513187.2584012,200285.39476432084,6.433385663366099
17,Paraguay,-29884003.4942066,741.0,-40.329289465865855
18,Poland,468255063.642589,80000.0,5.8531882955323615
19,Romania,-31552126.915047124,1000.0,-31.552126915047122
20,Russian Federation,411408610.777323,61474.223785977345,6.692375851863426
21,Serbia,-29050082.678419866,1064.7897372516823,-27.282459308258108
22,Slovakia,-31331264.47154066,1000.0000000000001,-31.331264471540656
23,Spain,813447508.9102879,128000.0,6.355058663361624
24,Sweden,1571754495.0854063,240821.66446389133,6.526632471311876
25,Switzerland,503020254.1953169,90859.62216785522,5.536235372694274
26,Thailand,419865671.6985938,60896.7841638363,6.894710081389355
27,Turkey,348356.00275115296,9999.999999999998,0.03483560027511531
28,USA,5752263954.041086,738000.0,7.794395601681688
29,United Kingdom,1196220233.6561592,175000.0,6.835544192320909
30,Uruguay,-26655580.886203595,378.0,-70.51740975186135
31,Viet Nam,-12255158.164764829,6000.0,-2.042526360794138
