,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Hydro,0.0,high_collection,baseline
1,Afghanistan,NCA,Hydro,-74316.09321049918,high_collection,baseline
2,Afghanistan,NMC111,Hydro,-265049.6681640189,high_collection,baseline
3,Afghanistan,NMC523,Hydro,-217102.54062352833,high_collection,baseline
4,Afghanistan,NMC622,Hydro,-416269.575538337,high_collection,baseline
5,Afghanistan,NMC811,Hydro,0.0,high_collection,baseline
6,Albania,LFP,Hydro,0.0,high_collection,baseline
7,Albania,NCA,Hydro,-1907.3028350256884,high_collection,baseline
8,Albania,NMC111,Hydro,-2678.9822020151164,high_collection,baseline
9,Albania,NMC523,Hydro,-2510.25202973036,high_collection,baseline
10,Albania,NMC622,Hydro,-4057.278261474747,high_collection,baseline
11,Albania,NMC811,Hydro,-5993.557469895562,high_collection,baseline
12,Algeria,LFP,Hydro,0.0,high_collection,baseline
13,Algeria,NCA,Hydro,-247.35466807172855,high_collection,baseline
14,Algeria,NMC111,Hydro,-275.3991881379055,high_collection,baseline
15,Algeria,NMC523,Hydro,-480.61145953969833,high_collection,baseline
16,Algeria,NMC622,Hydro,-1256.7254738360778,high_collection,baseline
17,Algeria,NMC811,Hydro,-5912.170468406827,high_collection,baseline
18,Andorra,LFP,Hydro,0.0,high_collection,baseline
19,Andorra,NCA,Hydro,-4373.216916407226,high_collection,baseline
20,Andorra,NMC111,Hydro,-5272.0689510558,high_collection,baseline
21,Andorra,NMC523,Hydro,-8286.319160519106,high_collection,baseline
22,Andorra,NMC622,Hydro,-18761.076863514292,high_collection,baseline
23,Andorra,NMC811,Hydro,0.0,high_collection,baseline
24,Angola,LFP,Hydro,0.0,high_collection,baseline
25,Angola,NCA,Hydro,-572.4988619390537,high_collection,baseline
26,Angola,NMC111,Hydro,-971.3752377550775,high_collection,baseline
27,Angola,NMC523,Hydro,-1186.4985633866397,high_collection,baseline
28,Angola,NMC622,Hydro,-2254.697593037351,high_collection,baseline
29,Angola,NMC811,Hydro,-8493.332055474419,high_collection,baseline
30,Argentina,LFP,Hydro,0.0,high_collection,baseline
31,Argentina,NCA,Hydro,-78.93509635261083,high_collection,baseline
32,Argentina,NMC111,Hydro,-112.01441205643505,high_collection,baseline
33,Argentina,NMC523,Hydro,-143.9395720655211,high_collection,baseline
34,Argentina,NMC622,Hydro,-291.9407628286836,high_collection,baseline
35,Argentina,NMC811,Hydro,-582.1190730122161,high_collection,baseline
36,Armenia,LFP,Hydro,0.0,high_collection,baseline
37,Armenia,NCA,Hydro,-690.5658291590009,high_collection,baseline
38,Armenia,NMC111,Hydro,-1315.8443461261725,high_collection,baseline
39,Armenia,NMC523,Hydro,-1401.908162411848,high_collection,baseline
40,Armenia,NMC622,Hydro,-2456.610458173806,high_collection,baseline
41,Armenia,NMC811,Hydro,-4256.972222575328,high_collection,baseline
42,Aruba,LFP,Hydro,0.0,high_collection,baseline
43,Aruba,NCA,Hydro,-1456.0495613791193,high_collection,baseline
44,Aruba,NMC111,Hydro,-2285.510350514904,high_collection,baseline
45,Aruba,NMC523,Hydro,-2725.6309245316183,high_collection,baseline
46,Aruba,NMC622,Hydro,-5437.314740049862,high_collection,baseline
47,Aruba,NMC811,Hydro,-8017.858979121591,high_collection,baseline
48,Australia,LFP,Hydro,0.0,high_collection,baseline
49,Australia,NCA,Hydro,-24.629866922511653,high_collection,baseline
50,Australia,NMC111,Hydro,-66.60222866500875,high_collection,baseline
51,Australia,NMC523,Hydro,-61.39482606108238,high_collection,baseline
52,Australia,NMC622,Hydro,-105.61924236221613,high_collection,baseline
53,Australia,NMC811,Hydro,-145.03473438870282,high_collection,baseline
54,Austria,LFP,Hydro,-817.1530503598747,high_collection,baseline
55,Austria,NCA,Hydro,-13.611860232135426,high_collection,baseline
56,Austria,NMC111,Hydro,-21.47248832413158,high_collection,baseline
57,Austria,NMC523,Hydro,-20.794066640604456,high_collection,baseline
58,Austria,NMC622,Hydro,-38.196857358272375,high_collection,baseline
59,Austria,NMC811,Hydro,-63.18689269784724,high_collection,baseline
60,Azerbaijan,LFP,Hydro,0.0,high_collection,baseline
61,Azerbaijan,NCA,Hydro,-338.02593247008497,high_collection,baseline
