,country,type,recycling_m,net_profit
0,Afghanistan,LFP,Direct,0.0
3,Afghanistan,NCA,Direct,-5297.652938837319
6,Afghanistan,NMC111,Direct,-13256.419114642282
9,Afghanistan,NMC523,Direct,-11486.592131402842
12,Afghanistan,NMC622,Direct,-18347.25560520196
15,Afghanistan,NMC811,Direct,0.0
18,Albania,LFP,Direct,0.0
21,Albania,NCA,Direct,-351.29702520975826
24,Albania,NMC111,Direct,-452.6893425892815
27,Albania,NMC523,Direct,-437.61140321199514
30,Albania,NMC622,Direct,-602.5745777120896
33,Albania,NMC811,Direct,-791.3604091054997
36,Algeria,LFP,Direct,0.0
39,Algeria,NCA,Direct,-77.58289222704131
42,Algeria,NMC111,Direct,-89.3460649802142
45,Algeria,NMC523,Direct,-138.21036055954505
48,Algeria,NMC622,Direct,-260.1398783438942
51,Algeria,NMC811,Direct,-778.3887951812053
54,Andorra,LFP,Direct,0.0
57,Andorra,NCA,Direct,-633.3423939022402
60,Andorra,NMC111,Direct,-727.9097766301402
63,Andorra,NMC523,Direct,-1004.2222706009289
66,Andorra,NMC622,Direct,-1765.5544613426605
69,Andorra,NMC811,Direct,0.0
72,Angola,LFP,Direct,0.0
75,Angola,NCA,Direct,-145.63304487784566
78,Angola,NMC111,Direct,-219.50580694185612
81,Angola,NMC523,Direct,-258.04525656036617
84,Angola,NMC622,Direct,-394.6337759980682
87,Angola,NMC811,Direct,-1004.8705406619586
90,Argentina,LFP,Direct,0.0
93,Argentina,NCA,Direct,-29.79338529030251
96,Argentina,NMC111,Direct,-44.67844841695147
99,Argentina,NMC523,Direct,-58.386455824927715
102,Argentina,NMC622,Direct,-84.22891248474363
105,Argentina,NMC811,Direct,-136.26883474482918
108,Armenia,LFP,Direct,0.0
111,Armenia,NCA,Direct,-165.38218257489268
114,Armenia,NMC111,Direct,-268.37283349619696
117,Armenia,NMC523,Direct,-285.7097538842386
120,Armenia,NMC622,Direct,-412.1857062760435
123,Armenia,NMC811,Direct,-604.6359187137763
126,Aruba,LFP,Direct,0.0
129,Aruba,NCA,Direct,-260.4329670089031
132,Aruba,NMC111,Direct,-361.5979437671822
135,Aruba,NMC523,Direct,-412.97514000337156
138,Aruba,NMC622,Direct,-649.5625860534095
