,country,total_netprofits,scrap,net_profit
0,Australia,-28549320.302626926,983.4793711691091,-29.028895917449677
1,Belgium,-28767633.75272225,4834.149954599285,-5.950918780529818
2,Brazil,-31776872.126266547,1666.8439597389565,-19.06409531654247
3,Canada,-20076159.478884008,5549.708828764338,-3.617515818997307
4,China,1296683885.411748,277453.9876414138,4.67350963824533
5,Czechia,-20259831.302641094,183.5436527308889,-110.38154140010492
6,Finland,-32571067.498882364,1623.2974008731167,-20.064756760753447
7,France,49013160.44462124,20481.212420629075,2.3930790540141182
8,Germany,205617060.2327621,45022.476802608275,4.566986866010226
9,Hungary,-14229298.5958603,56.37904460130991,-252.38630233066593
10,India,-43391384.21354757,1442.7784570185102,-30.074876709218067
11,Italy,-4462324.123673667,10721.471179203054,-0.4162044601051998
12,Japan,198674693.22008988,36280.77121835068,5.476032800526604
13,Korea,1271371069.6990428,178989.4305522874,7.103051089531472
14,Netherlands,-17515067.868471656,8007.739389725623,-2.187267469136729
15,Norway,-14064956.684679227,7637.137740094282,-1.8416528761605906
16,Poland,-33441200.18622067,1756.1959139660191,-19.041839193612727
17,Romania,-16305815.177107867,83.39326948773933,-195.52915094071452
18,Russian Federation,-26192921.665323094,5116.226655581584,-5.119578046204762
19,Serbia,-13591899.65168521,58.268719453500815,-233.26237094555887
20,Slovakia,-21254033.773906868,209.53957977775494,-101.43207214813376
21,Spain,-26151556.036463246,5517.007234229264,-4.740170698745995
22,Sweden,-15518251.190477416,8845.71588844842,-1.7543239446275491
23,Switzerland,-29749775.9333698,2557.381559305336,-11.632904689220782
24,Thailand,25733280.177534956,11022.473648524387,2.334619342091142
25,Turkey,-29705472.29079626,2730.5405586380325,-10.878971270660438
26,USA,323517074.99552745,54671.849165855216,5.917434290800922
27,United Kingdom,28285026.923114065,15036.178547150295,1.8811313549129631
28,Viet Nam,-12075071.891845904,6000.0,-2.0125119819743174
