,country,type,recycling_m,scrap,unit_cost,net_profit
0,Afghanistan,LFP,Pyro,0.0,0.0,0.0
1,Afghanistan,NCA,Pyro,0.083415470330509,56755.63184799133,-56750.601084196765
2,Afghanistan,NMC111,Pyro,0.0211562758610477,186528.23755312507,-186523.68948638384
3,Afghanistan,NMC523,Pyro,0.026238681906787,154757.208772181,-154753.01146663364
4,Afghanistan,NMC622,Pyro,0.0129992541412675,284572.9938961968,-284568.41290402086
5,Afghanistan,NMC811,Pyro,0.0,0.0,0.0
6,Albania,LFP,Pyro,0.0,0.0,0.0
7,Albania,NCA,Pyro,0.5188338793477171,1779.2960951572047,-1774.2890850087897
8,Albania,NMC111,Pyro,0.3092819681075254,2432.607017851412,-2428.0808748191525
9,Albania,NMC523,Pyro,0.3416418599242997,2290.582651975173,-2286.40798238498
10,Albania,NMC622,Pyro,0.1642226614333815,3566.747493596777,-3562.1894991257072
11,Albania,NMC811,Pyro,0.0905295756384655,5112.4792501352,-5107.964430413365
12,Algeria,LFP,Pyro,0.0,0.0,0.0
13,Algeria,NCA,Pyro,14.613169331959517,277.4324075514115,-272.4016437568475
14,Algeria,NMC111,Pyro,12.61416503847808,305.1600619231403,-300.6119951819003
15,Algeria,NMC523,Pyro,5.797198472826955,504.86231418541956,-500.66500863806556
16,Algeria,NMC622,Pyro,1.484781445647773,1219.6796272289384,-1215.0986350530584
17,Algeria,NMC811,Pyro,0.1631420816620551,5097.139313288525,-5092.600466368624
18,Andorra,LFP,Pyro,0.0,0.0,0.0
19,Andorra,NCA,Pyro,0.1464390551771637,3822.644691524841,-3817.6139277302773
20,Andorra,NMC111,Pyro,0.1101022915551162,4541.94955448026,-4537.40148773902
21,Andorra,NMC523,Pyro,0.055201727488199,6894.600543085042,-6890.403237537688
22,Andorra,NMC622,Pyro,0.0158360116816575,14667.430116247779,-14662.8491240719
23,Andorra,NMC811,Pyro,0.0,0.0,0.0
24,Angola,LFP,Pyro,0.0,0.0,0.0
25,Angola,NCA,Pyro,4.519108808767185,593.2222670331756,-588.1915032386116
26,Angola,NMC111,Pyro,2.1402653318137386,962.5174101492161,-957.9693434079761
27,Angola,NMC523,Pyro,1.612115319538202,1156.3940066405667,-1152.1967010932126
28,Angola,NMC622,Pyro,0.6459477747096194,2090.832347652513,-2086.251355476633
29,Angola,NMC811,Pyro,0.0972091781805114,7127.5117223689485,-7122.972875449048
30,Argentina,LFP,Pyro,0.0,0.0,0.0
