,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,21748646.829341393,983.4793711691091,22.11398374679454,high_collection,baseline
1,Belgium,55719323.797949284,4834.149954599285,11.526188538056637,high_collection,baseline
2,Brazil,29504937.618903577,1666.8439597389565,17.701079604070635,high_collection,baseline
3,Canada,55402016.703878246,5549.708828764338,9.982869086163156,high_collection,baseline
4,China,198324156.91198274,277479.5232849074,0.7147343867545485,high_collection,baseline
5,Czechia,9297813.69082191,183.5436527308889,50.65723359256849,high_collection,baseline
6,Finland,30301886.91730042,1623.2974008731167,18.66687330430152,high_collection,baseline
7,France,122440829.77827959,20481.212420629075,5.978202230594259,high_collection,baseline
8,Germany,189453271.83953142,45022.476802608275,4.2079708912983635,high_collection,baseline
9,Hungary,4919207.481313181,56.37904460130991,87.25240940317191,high_collection,baseline
10,India,42466704.935073555,3729.6333092797026,11.386294955434927,high_collection,baseline
11,Italy,85498151.76520525,10721.471179203054,7.974479466124954,high_collection,baseline
12,Japan,125078698.20221291,46606.96880711284,2.6836909029605085,high_collection,baseline
13,Korea,254073750.64197075,178989.43055228738,1.4194902450832108,high_collection,baseline
14,Netherlands,72838250.3121374,8007.739389725623,9.095981620679732,high_collection,baseline
15,Norway,67718092.65209161,7637.137740094282,8.866946617523704,high_collection,baseline
16,Poland,31822962.19461006,1756.1959139660191,18.120394166471,high_collection,baseline
17,Romania,6105951.106398715,83.39326948773933,73.21875187177336,high_collection,baseline
18,Russian Federation,58699433.705039285,9579.764234233959,6.127440328361396,high_collection,baseline
19,Serbia,4775005.457707699,58.268719453500815,81.94800748141058,high_collection,baseline
20,Slovakia,10018657.376920175,209.53957977775494,47.812720573107555,high_collection,baseline
21,Spain,59237126.35215705,5517.007234229264,10.737184824524265,high_collection,baseline
22,Sweden,77168542.04235984,8845.71588844842,8.723832306567058,high_collection,baseline
23,Switzerland,37082230.24460645,2557.381559305336,14.500077280090787,high_collection,baseline
24,Thailand,67152563.26335049,14993.607431673447,4.478746263657214,high_collection,baseline
25,Turkey,38357597.07941653,2730.5405586380325,14.047620335860872,high_collection,baseline
26,USA,168085177.86482847,54671.849165855216,3.0744374011370454,high_collection,baseline
27,United Kingdom,97466037.15965997,15036.178547150295,6.48210160939676,high_collection,baseline
28,Viet Nam,49331139.054328226,6000.0,8.221856509054703,high_collection,baseline
