,country,total_netprofits,scrap,net_profit
0,Australia,-14207650.409305794,983.4793711691091,-14.446312577371582
1,Belgium,-16187393.284844862,4834.149954599285,-3.348550093992001
2,Brazil,-16398601.317834418,1666.8439597389565,-9.83811425299978
3,Canada,-8103029.780575467,5549.708828764338,-1.4600819665668179
4,China,1551209749.575116,277479.5232849074,5.590357555798385
5,Czechia,-8101786.776579877,183.5436527308889,-44.1409259107352
6,Finland,-19805195.34374003,1623.2974008731167,-12.200595733774653
7,France,66488924.88723172,20481.212420629075,3.24633735160438
8,Germany,232807594.1220246,45022.476802608275,5.170919297548228
9,Hungary,-4548446.452381027,56.37904460130991,-80.67618890220338
10,India,-12699527.765206568,3729.6333092797026,-3.405033876549972
11,Italy,10168023.119521951,10721.471179203054,0.9483794667326391
12,Japan,328715276.31464565,46606.96880711284,7.052921155955531
13,Korea,1408478785.4473054,178989.43055228738,7.869061212728161
14,Netherlands,-3794211.418957445,8007.739389725623,-0.4738180445564487
15,Norway,-1269921.869214389,7637.137740094282,-0.16628243622573602
16,Poland,-19874270.398429766,1756.1959139660191,-11.316659058582866
17,Romania,-5562227.346794317,83.39326948773933,-66.6987561581584
18,Russian Federation,27918899.517210785,9579.764234233959,2.91436186053939
19,Serbia,-4352346.549259828,58.268719453500815,-74.69439160634133
20,Slovakia,-8652663.856128868,209.53957977775494,-41.29369671021669
21,Spain,-12967591.566954795,5517.007234229264,-2.350475722870135
22,Sweden,-1455544.3966951887,8845.71588844842,-0.16454794784851473
23,Switzerland,-17629863.66134934,2557.381559305336,-6.893716581790852
24,Thailand,74177379.20857431,14993.607431673447,4.947266996725372
25,Turkey,-17368901.884577416,2730.5405586380325,-6.360975605958718
26,USA,379834182.09986764,54671.849165855216,6.947527619700295
27,United Kingdom,44303471.30937271,15036.178547150295,2.946458182206758
28,Viet Nam,2817969.454425084,6000.0,0.469661575737514
