,country,total_netprofits,scrap,net_profit
0,Australia,-39481970.551827535,983.4793711691091,-40.14519440798583
1,Belgium,-68100344.42098472,4834.149954599285,-14.087346288501664
2,Brazil,-49384425.95812957,1666.8439597389565,-29.627503924160745
3,Canada,-60923000.70561463,5549.708828764338,-10.97769317010805
4,China,616847740.1521604,277453.9876414138,2.223243375940896
5,Czechia,-23803817.322125774,183.5436527308889,-129.69022337714316
6,Finland,-50431540.96524136,1623.2974008731167,-31.067345354040448
7,France,-67769077.80614634,20481.212420629075,-3.308841118111153
8,Germany,-17147771.690328363,45022.476802608275,-0.3808713537797846
9,Hungary,-15332061.813525176,56.37904460130991,-271.94610908977614
10,India,-60570030.48321998,1442.7784570185102,-41.98151849895753
11,Italy,-75006804.35719527,10721.471179203054,-6.995943290197854
12,Japan,32365274.60838555,36280.77121835068,0.892077911288041
13,Korea,574519251.3455203,178989.4305522874,3.2097942854658585
14,Netherlands,-73770083.79044692,8007.739389725623,-9.212348229651187
15,Norway,-66859591.53749197,7637.137740094282,-8.754535247738843
16,Poland,-52150442.24623324,1756.1959139660191,-29.695116490996632
17,Romania,-17912929.835295398,83.39326948773933,-214.80066611285696
18,Russian Federation,-61322032.082748234,5116.226655581584,-11.985792696625065
19,Serbia,-14638567.37878136,58.268719453500815,-251.2251430282954
20,Slovakia,-25122203.436608084,209.53957977775494,-119.89240153699639
21,Spain,-69070044.67649963,5517.007234229264,-12.519476909141455
22,Sweden,-75907472.42387368,8845.71588844842,-8.581269552530044
23,Switzerland,-53621059.33362813,2557.381559305336,-20.96717212123531
24,Thailand,-35945242.06899969,11022.473648524387,-3.2610866866360615
25,Turkey,-54574460.216413155,2730.5405586380325,-19.98668726738649
26,USA,81694089.73814833,54671.849165855216,1.4942624217870721
27,United Kingdom,-61660867.33216402,15036.178547150295,-4.100833675179401
28,Viet Nam,-52481912.859344795,6000.0,-8.746985476557466
