,country,type,recycling_m,scrap,unit_cost,net_profit,collection_scenario,recovery_efficiency_scenario
0,China,LFP,Direct,125455.81663653815,0.4010834969160227,2.82100962662726,high_collection,baseline
1,China,LFP,Hydro,125455.81663653815,0.14075754665508938,1.387802108071993,high_collection,baseline
2,China,LFP,Pyro,125455.81663653815,0.25005622549399825,0.47334623119580815,high_collection,baseline
3,China,NCA,Direct,6981.783981648075,2.753784246525698,7.727368094736898,high_collection,baseline
4,China,NCA,Hydro,6981.783981648075,2.0405773976956927,6.342194674123413,high_collection,baseline
5,China,NCA,Pyro,6981.783981648075,3.056663943561355,1.9164213911893997,high_collection,baseline
6,China,NMC111,Direct,51356.40182236491,0.7276777623251631,4.54188752794768,high_collection,baseline
7,China,NMC111,Hydro,51356.40182236491,0.32176393617130866,7.713548299644907,high_collection,baseline
8,China,NMC111,Pyro,51356.40182236491,0.5422513541241543,3.9498917379112375,high_collection,baseline
9,China,NMC523,Direct,12408.824697347725,1.8765132114679004,-1.8319729748618545,high_collection,baseline
10,China,NMC523,Hydro,12408.824697347725,1.198264392600217,6.256316512210165,high_collection,baseline
11,China,NMC523,Pyro,12408.824697347725,1.8569243075711643,2.2837745831585834,high_collection,baseline
12,China,NMC622,Direct,55087.16698320278,0.6944273466278341,7.822373851769298,high_collection,baseline
13,China,NMC622,Hydro,55087.16698320278,0.3015401586454704,7.603229774987794,high_collection,baseline
14,China,NMC622,Pyro,55087.16698320278,0.5102777765231795,4.013760846334773,high_collection,baseline
15,China,NMC811,Direct,26163.99352031217,1.14098554269328,9.113550550819825,high_collection,baseline
16,China,NMC811,Hydro,26163.99352031217,0.6007015015029663,7.096859898504887,high_collection,baseline
17,China,NMC811,Pyro,26163.99352031217,0.9728116173093742,3.50809452131017,high_collection,baseline
18,India,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
19,India,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
20,India,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
21,India,NCA,Direct,761.8568264464371,12.065512171858582,-1.539124461383581,high_collection,baseline
22,India,NCA,Hydro,761.8568264464371,15.860981934748942,-7.4355268235289405,high_collection,baseline
23,India,NCA,Pyro,761.8568264464371,20.845453123533915,-15.835189328969914,high_collection,baseline
24,India,NMC111,Direct,223.00163890257352,27.394155635328577,-22.078036617676574,high_collection,baseline
25,India,NMC111,Hydro,223.00163890257352,49.528019715860246,-41.44795216043824,high_collection,baseline
26,India,NMC111,Pyro,223.00163890257352,60.50137735781484,-55.97381061657484,high_collection,baseline
27,India,NMC523,Direct,253.77461393158634,25.129791161171674,-25.03946833979167,high_collection,baseline
28,India,NMC523,Hydro,253.77461393158634,43.935844420371794,-36.43721744151819,high_collection,baseline
29,India,NMC523,Pyro,253.77461393158634,54.084858753246614,-49.908053205892614,high_collection,baseline
30,India,NMC622,Direct,119.16868662262655,41.619181588550916,-33.05681414254591,high_collection,baseline
31,India,NMC622,Hydro,119.16868662262655,88.52831431262263,-80.57974872667383,high_collection,baseline
32,India,NMC622,Pyro,119.16868662262655,104.18224082503549,-99.62174864915549,high_collection,baseline
33,India,NMC811,Direct,84.9766911152867,52.156975119762215,-41.85789483986221,high_collection,baseline
34,India,NMC811,Hydro,84.9766911152867,121.11492570540196,-113.37453064289316,high_collection,baseline
35,India,NMC811,Pyro,84.9766911152867,139.6900258947716,-135.1716789748706,high_collection,baseline
36,Japan,LFP,Direct,4.00249837112873,225.70484871589252,-222.71524699896753,high_collection,baseline
37,Japan,LFP,Hydro,4.00249837112873,1078.035876129548,-1076.7552812928718,high_collection,baseline
38,Japan,LFP,Pyro,4.00249837112873,1010.416205513386,-1009.9331747056997,high_collection,baseline
39,Japan,NCA,Direct,25046.200321774144,1.8154816193780068,8.435314581371372,high_collection,baseline
40,Japan,NCA,Hydro,25046.200321774144,0.9662043355051477,7.18404599558003,high_collection,baseline
41,Japan,NCA,Pyro,25046.200321774144,1.6081780277092181,3.1277150418651214,high_collection,baseline
42,Japan,NMC111,Direct,4073.2499280416955,4.945243067409341,0.09508468258918162,high_collection,baseline
43,Japan,NMC111,Hydro,4073.2499280416955,4.152196455038667,3.6523523278827748,high_collection,baseline
44,Japan,NMC111,Pyro,4073.2499280416955,6.133724316483112,-1.8802624109321247,high_collection,baseline
45,Japan,NMC523,Direct,4216.134846725376,4.852064059404291,-5.037415661975668,high_collection,baseline
46,Japan,NMC523,Hydro,4216.134846725376,4.038852441203477,3.184363230197752,high_collection,baseline
47,Japan,NMC523,Pyro,4216.134846725376,5.979818429378776,-2.077221207152622,high_collection,baseline
48,Japan,NMC622,Direct,1769.3901286132584,7.833835553682648,0.4528902478273529,high_collection,baseline
49,Japan,NMC622,Hydro,1769.3901286132584,8.108999227640133,-0.43580700518684046,high_collection,baseline
