,country,total_costs,scrap,unit_cost
0,Australia,57808840.73689976,3852.389417992651,15.005970182272481
1,Belgium,80099799.30052838,8000.0,10.012474912566047
2,Brazil,78341517.51236293,11062.313190043904,7.08183868658414
3,Canada,84713225.11930461,13129.785444326832,6.451988532372235
4,China,97184210.0947847,339513.5749725276,0.2862454324621587
5,Czechia,33183435.804724514,623.8186947427774,53.19403872371478
6,Finland,60570647.27637036,3592.375718082401,16.860888734851706
7,France,157021613.31399524,49912.93910079655,3.1459099813156337
8,Germany,225779267.25349116,134443.60488877632,1.6793604087027851
9,Hungary,73592622.39749917,6319.488938625817,11.645343968827644
10,India,60783126.00934298,5507.624389790438,11.036178524086997
11,Italy,138122310.9725982,37234.915781637304,3.7094836411773033
12,Japan,62990333.91621466,5868.16354959481,10.734249886502237
13,Korea,74739119.47273712,14641.01878218353,5.104775875548101
14,Netherlands,108439344.04653515,17996.89088630591,6.025448769545421
15,Norway,92770405.01992506,13824.27310329327,6.710689547779908
16,Poland,76520663.58602606,7194.102128256249,10.636582887178669
17,Romania,40020382.96975261,1048.6612451384217,38.16330884285705
18,Russian Federation,59414694.73014715,4032.9860564925802,14.732184514870132
19,Serbia,39493695.13473523,1011.0794758406663,39.06092060853874
20,Slovakia,40627040.57695116,1111.2984138313213,36.558173818394145
21,Spain,114378036.26230687,22330.842932667016,5.1219757627235465
22,Sweden,108936365.27763155,18073.464106730306,6.027420345890701
23,Switzerland,68587708.54476482,5987.4271622501365,11.455289005802094
24,Thailand,68230589.0055,27527.208752617,2.4786599185801337
25,Turkey,82775756.84675473,11013.40317206698,7.515910890894907
26,USA,159168292.90716895,113813.13324127614,1.3985055008523748
27,United Kingdom,128833881.59232758,36570.64667528947,3.522876768798834
28,Viet Nam,59244395.79868125,4000.0,14.811098949670313
