,country,type,recycling_m,net_profit,collection_scenario,recovery_efficiency_scenario
0,Afghanistan,LFP,Pyro,0.0,high_collection,baseline
1,Afghanistan,NCA,Pyro,-261910.04446934053,high_collection,baseline
2,Afghanistan,NMC111,Pyro,-860783.2853359171,high_collection,baseline
3,Afghanistan,NMC523,Pyro,-714167.1484913981,high_collection,baseline
4,Afghanistan,NMC622,Pyro,0.0,high_collection,baseline
5,Afghanistan,NMC811,Pyro,0.0,high_collection,baseline
6,Albania,LFP,Pyro,-617.7380479659611,high_collection,baseline
7,Albania,NCA,Pyro,-14.54925213252763,high_collection,baseline
8,Albania,NMC111,Pyro,-23.014481296560295,high_collection,baseline
9,Albania,NMC523,Pyro,-21.482816285508452,high_collection,baseline
10,Albania,NMC622,Pyro,-34.67154055198562,high_collection,baseline
11,Albania,NMC811,Pyro,-47.71870511303858,high_collection,baseline
12,Algeria,LFP,Pyro,0.0,high_collection,baseline
13,Algeria,NCA,Pyro,-44.60162239778596,high_collection,baseline
14,Algeria,NMC111,Pyro,-111.72433628566253,high_collection,baseline
15,Algeria,NMC523,Pyro,-101.03773451226327,high_collection,baseline
16,Algeria,NMC622,Pyro,-162.59916962515362,high_collection,baseline
17,Algeria,NMC811,Pyro,-190.81024970401887,high_collection,baseline
18,Andorra,LFP,Pyro,0.0,high_collection,baseline
19,Andorra,NCA,Pyro,-913.7450460364139,high_collection,baseline
20,Andorra,NMC111,Pyro,-2011.4751569667164,high_collection,baseline
21,Andorra,NMC523,Pyro,-1857.3081265661442,high_collection,baseline
22,Andorra,NMC622,Pyro,-2866.0881998774717,high_collection,baseline
23,Andorra,NMC811,Pyro,-3318.9811641128467,high_collection,baseline
24,Angola,LFP,Pyro,0.0,high_collection,baseline
25,Angola,NCA,Pyro,-117.67135494101663,high_collection,baseline
26,Angola,NMC111,Pyro,-288.849680976172,high_collection,baseline
27,Angola,NMC523,Pyro,-256.36240187507735,high_collection,baseline
28,Angola,NMC622,Pyro,-407.2820329595647,high_collection,baseline
29,Angola,NMC811,Pyro,-476.1336569874515,high_collection,baseline
30,Argentina,LFP,Pyro,0.0,high_collection,baseline
31,Argentina,NCA,Pyro,-12.00414130867692,high_collection,baseline
32,Argentina,NMC111,Pyro,-36.52700472252225,high_collection,baseline
33,Argentina,NMC523,Pyro,-32.32845485721063,high_collection,baseline
34,Argentina,NMC622,Pyro,-53.640334652653316,high_collection,baseline
35,Argentina,NMC811,Pyro,-63.42475623337424,high_collection,baseline
36,Armenia,LFP,Pyro,0.0,high_collection,baseline
37,Armenia,NCA,Pyro,-1750.246352340952,high_collection,baseline
38,Armenia,NMC111,Pyro,-2829.7012398007355,high_collection,baseline
39,Armenia,NMC523,Pyro,-3485.439306554808,high_collection,baseline
40,Armenia,NMC622,Pyro,-5975.511131976559,high_collection,baseline
41,Armenia,NMC811,Pyro,-9753.005729048264,high_collection,baseline
42,Aruba,LFP,Pyro,0.0,high_collection,baseline
43,Aruba,NCA,Pyro,-3309.53807764663,high_collection,baseline
44,Aruba,NMC111,Pyro,-4582.679577861703,high_collection,baseline
45,Aruba,NMC523,Pyro,-6188.6955978982705,high_collection,baseline
46,Aruba,NMC622,Pyro,-12060.037150442799,high_collection,baseline
