,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,141448045.96232095,28216.5170659619,5.012952010755159,high_collection,baseline
1,Belgium,122711427.98135854,19534.511814896694,6.281776025125995,high_collection,baseline
2,Brazil,111823385.24239063,21705.013127663,5.151961189089166,high_collection,baseline
3,Canada,549910240.8304675,425185.89790428197,1.2933407329380981,high_collection,baseline
4,China,879671955.8999444,22031567.964235283,0.03992779621168819,high_collection,baseline
5,Czechia,35751429.050834455,2170.501312766299,16.47150768375686,high_collection,baseline
6,Finland,104183656.99790357,15193.509189364097,6.857116134226265,high_collection,baseline
7,France,453492766.999492,219220.63258939626,2.068659147831633,high_collection,baseline
8,Germany,517370371.49956644,278115.4866095425,1.8602717087305658,high_collection,baseline
9,Hungary,148122065.25109878,29801.11798698791,4.970352632937242,high_collection,baseline
10,India,331850787.6111049,1758339.8482075841,0.18872960648044623,high_collection,baseline
11,Italy,427631930.3851525,203408.48197759548,2.1023308675606467,high_collection,baseline
12,Japan,464039605.21165055,837970.4490191811,0.5537660734394569,high_collection,baseline
13,Korea,1048687323.5855844,4643146.407963836,0.22585704422046568,high_collection,baseline
14,Netherlands,237923909.7612585,67939.24482546971,3.5020099262578697,high_collection,baseline
15,Norway,108889522.49271128,17948.48707410563,6.066780004527887,high_collection,baseline
16,Poland,384989667.2908868,173640.10502130399,2.217170205256742,high_collection,baseline
17,Romania,35758659.40495632,2170.501312766299,16.474838874610946,high_collection,baseline
18,Russian Federation,151957615.2991576,157425.5359997121,0.9652666216708037,high_collection,baseline
19,Serbia,22995827.049016096,1061.5543049078278,21.66241231626183,high_collection,baseline
20,Slovakia,35747285.28093902,2170.5013127662987,16.469598553423214,high_collection,baseline
21,Spain,415055444.89412564,194451.12684665676,2.134497503948313,high_collection,baseline
22,Sweden,178386434.84121612,40234.38120860487,4.433681579849049,high_collection,baseline
23,Switzerland,147354166.87480524,30538.74855484806,4.825154069760091,high_collection,baseline
24,Thailand,148320339.80678973,159117.00409337532,0.9321463827948284,high_collection,baseline
25,Turkey,117467619.55206393,21705.013127663005,5.412004077636407,high_collection,baseline
26,USA,1028900465.5830727,1601829.9688215288,0.6423281406952561,high_collection,baseline
27,United Kingdom,451273352.6412096,248178.6303208752,1.8183408944506991,high_collection,baseline
28,Viet Nam,81294881.62549575,26046.0157531956,3.121202198287146,high_collection,baseline
