,country,total_costs,scrap,unit_cost,collection_scenario,recovery_efficiency_scenario
0,Australia,112934485.24716495,28216.5170659619,4.002424713977186,high_collection,baseline
1,Belgium,109324617.65862735,19534.511814896694,5.5964857834460044,high_collection,baseline
2,Brazil,95080581.64878608,21705.013127663,4.380581623680571,high_collection,baseline
3,Canada,223210315.96658766,288676.6745979178,0.7732190911423144,high_collection,baseline
4,China,132722033.52504112,20865289.232228193,0.0063609007307716,high_collection,baseline
5,Czechia,51073526.953568086,2170.501312766299,23.53075146887379,high_collection,baseline
6,Finland,101960087.51486908,15193.509189364097,6.710766172849926,high_collection,baseline
7,France,268293488.20049518,219220.63258939626,1.2238514460589718,high_collection,baseline
8,Germany,292937587.7126858,278115.4866095425,1.053294770758137,high_collection,baseline
9,Hungary,125232095.21404497,29801.11798698791,4.202261649000054,high_collection,baseline
10,India,92733768.78875533,1758339.8482075837,0.05273938873835241,high_collection,baseline
11,Italy,251301984.64377505,203408.48197759548,1.235454796184236,high_collection,baseline
12,Japan,163399331.553982,802708.3255973103,0.2035600308896678,high_collection,baseline
13,Korea,236309427.64951214,4643146.407963836,0.05089424430903121,high_collection,baseline
14,Netherlands,175621540.96567312,67939.24482546971,2.5849792916719974,high_collection,baseline
15,Norway,102238403.97511975,17948.48707410563,5.696212920509584,high_collection,baseline
16,Poland,228093854.72338638,173640.10502130399,1.3136012253355953,high_collection,baseline
17,Romania,51286635.07110891,2170.501312766299,23.628935292254766,high_collection,baseline
18,Russian Federation,76936210.6224362,157425.53599971213,0.4887149351841933,high_collection,baseline
19,Serbia,37537549.916435435,1061.5543049078278,35.36093230736296,high_collection,baseline
20,Slovakia,51141447.75661559,2170.5013127662987,23.56204414888648,high_collection,baseline
21,Spain,244466264.4518357,194451.12684665676,1.257211868176113,high_collection,baseline
22,Sweden,145457157.96138942,40234.38120860487,3.6152453099062627,high_collection,baseline
23,Switzerland,126428339.9597316,30538.74855484806,4.139931920676591,high_collection,baseline
24,Thailand,77608088.38857186,159117.0040933753,0.4877422675896335,high_collection,baseline
25,Turkey,103496794.12640166,21705.013127663005,4.76833593776984,high_collection,baseline
26,USA,368651323.1075403,1601829.9688215288,0.23014385439345864,high_collection,baseline
27,United Kingdom,250694931.46074378,248178.6303208752,1.0101390725567918,high_collection,baseline
28,Viet Nam,68079393.67119738,26046.0157531956,2.61381219746996,high_collection,baseline
