,country,type,recycling_m,scrap,unit_cost,net_profit,collection_scenario,recovery_efficiency_scenario
0,China,LFP,Direct,9691194.82202478,0.022086343097171866,3.143937300834263,high_collection,baseline
1,China,LFP,Hydro,9691194.82202478,0.0025171150271503296,1.469973060088084,high_collection,baseline
2,China,LFP,Pyro,9691194.82202478,0.005780111904253108,0.6615528651737053,high_collection,baseline
3,China,NCA,Direct,1668568.1827866426,0.07139862080507195,10.353684240845675,high_collection,baseline
4,China,NCA,Hydro,1668568.1827866426,0.0128277164983613,8.313874875708898,high_collection,baseline
5,China,NCA,Pyro,1668568.1827866426,0.026550421792403543,4.8904654333465025,high_collection,baseline
6,China,NMC111,Direct,3457771.03588586,0.043917183722834735,5.1695786269381605,high_collection,baseline
7,China,NMC111,Hydro,3457771.03588586,0.006534577555062703,7.972708178649306,high_collection,baseline
8,China,NMC111,Pyro,3457771.03588586,0.014119652238184281,4.421953960185359,high_collection,baseline
9,China,NMC523,Direct,1264031.8275096377,0.08592383786916129,-0.09745308087496334,high_collection,baseline
10,China,NMC523,Hydro,1264031.8275096377,0.01658718561167212,7.381924239586862,high_collection,baseline
11,China,NMC523,Pyro,1264031.8275096377,0.03377341481735438,4.050855996300545,high_collection,baseline
12,China,NMC622,Direct,3846443.829382695,0.04090530470553238,8.419826414079752,high_collection,baseline
13,China,NMC622,Hydro,3846443.829382695,0.005920970285500172,7.8427794837359155,high_collection,baseline
14,China,NMC622,Pyro,3846443.829382695,0.012874515625766008,4.455094627620339,high_collection,baseline
15,China,NMC811,Direct,2103558.26664567,0.06117702968964041,10.137289584211617,high_collection,baseline
16,China,NMC811,Hydro,2103558.26664567,0.010351819383536437,7.631140101012469,high_collection,baseline
17,China,NMC811,Pyro,2103558.26664567,0.02172096655195211,4.403115692455744,high_collection,baseline
18,India,LFP,Direct,4.802009170113042,354.9525883048267,-351.8519820638,high_collection,baseline
19,India,LFP,Hydro,4.802009170113042,1736.8379576018967,-1735.449121459378,high_collection,baseline
20,India,LFP,Pyro,4.802009170113042,1688.2313871750748,-1687.638759084976,high_collection,baseline
21,India,NCA,Direct,950716.0001405961,0.10353686814398719,10.258645169277697,high_collection,baseline
22,India,NCA,Hydro,950716.0001405961,0.02141509001186698,8.239834348154817,high_collection,baseline
23,India,NCA,Pyro,950716.0001405961,0.04302677882815745,4.803031342682527,high_collection,baseline
24,India,NMC111,Direct,241680.3753364334,0.2582752097464176,4.8936381348522655,high_collection,baseline
25,India,NMC111,Hydro,241680.3753364334,0.07620847637531747,7.839653405993368,high_collection,baseline
26,India,NMC111,Pyro,241680.3753364334,0.14112661865718976,4.222234449529495,high_collection,baseline
27,India,NMC523,Direct,299522.2424091752,0.22381407470070974,-0.29769692637402617,high_collection,baseline
28,India,NMC523,Hydro,299522.2424091752,0.0624647105183354,7.271956595281949,high_collection,baseline
29,India,NMC523,Pyro,299522.2424091752,0.11716247053891118,3.8954374037617727,high_collection,baseline
30,India,NMC622,Direct,148377.01296499342,0.35767795724303164,8.040483815708653,high_collection,baseline
31,India,NMC622,Hydro,148377.01296499342,0.11977710135597308,7.66458281153951,high_collection,baseline
32,India,NMC622,Pyro,148377.01296499342,0.21545919405783018,4.180827308768853,high_collection,baseline
33,India,NMC811,Direct,118039.41534721587,0.4166711150309917,9.71820349181569,high_collection,baseline
34,India,NMC811,Hydro,118039.41534721587,0.14806215140178783,7.428127238053696,high_collection,baseline
35,India,NMC811,Pyro,118039.41534721587,0.2627367902855302,4.091404456562153,high_collection,baseline
36,Japan,LFP,Direct,1.3978482373116765,403.27846545878555,-400.2955143137419,high_collection,baseline
37,Japan,LFP,Hydro,1.3978482373116765,2508.337593799166,-2507.0636495343715,high_collection,baseline
38,Japan,LFP,Pyro,1.3978482373116765,2194.0159811880662,-2193.539600952261,high_collection,baseline
39,Japan,NCA,Direct,572255.8208836953,0.32306538055670664,9.921080248311359,high_collection,baseline
40,Japan,NCA,Hydro,572255.8208836953,0.07838898568347072,8.065210773520391,high_collection,baseline
41,Japan,NCA,Pyro,572255.8208836953,0.16024599080528285,4.568996506887742,high_collection,baseline
42,Japan,NMC111,Direct,78896.875429757,0.9639638558751319,4.069713322242075,high_collection,baseline
43,Japan,NMC111,Hydro,78896.875429757,0.38463148146964227,7.413266729570484,high_collection,baseline
44,Japan,NMC111,Pyro,78896.875429757,0.690312964542215,3.556498369127457,high_collection,baseline
45,Japan,NMC523,Direct,91763.52780990131,0.8868748762754014,-1.0788770507280936,high_collection,baseline
46,Japan,NMC523,Hydro,91763.52780990131,0.34070322011582016,6.875861879404094,high_collection,baseline
47,Japan,NMC523,Pyro,91763.52780990131,0.6175719829704877,3.2783746673743517,high_collection,baseline
48,Japan,NMC622,Direct,45461.901751465615,1.30661858521681,6.9734566444118755,high_collection,baseline
49,Japan,NMC622,Hydro,45461.901751465615,0.5987323097424017,7.067809340829577,high_collection,baseline
50,Japan,NMC622,Pyro,45461.901751465615,1.0363493107357156,3.243231406314404,high_collection,baseline
51,Japan,NMC811,Direct,49590.925296124624,1.2454288526508597,8.771514073820383,high_collection,baseline
52,Japan,NMC811,Hydro,49590.925296124624,0.5583740464266228,6.900142841619822,high_collection,baseline
53,Japan,NMC811,Pyro,49590.925296124624,0.9720283015978389,3.2652575744239414,high_collection,baseline
54,Korea,LFP,Direct,1770.031499747575,7.806429352301507,-4.822725726874879,high_collection,baseline
55,Korea,LFP,Hydro,1770.031499747575,8.053081429505626,-6.77200654322639,high_collection,baseline
56,Korea,LFP,Pyro,1770.031499747575,11.293486673428342,-10.813105720866279,high_collection,baseline
57,Korea,NCA,Direct,2589974.1102050836,0.13723002104945733,10.106787931387615,high_collection,baseline
58,Korea,NCA,Hydro,2589974.1102050836,0.021986122004140986,8.122378621306927,high_collection,baseline
59,Korea,NCA,Pyro,2589974.1102050836,0.05096854137857995,4.680964130871213,high_collection,baseline
60,Korea,NMC111,Direct,644120.7807830739,0.29683687001386155,4.736251544588168,high_collection,baseline
61,Korea,NMC111,Hydro,644120.7807830739,0.06786361445814322,7.730074814338597,high_collection,baseline
62,Korea,NMC111,Pyro,644120.7807830739,0.14292712336420968,4.107188118312851,high_collection,baseline
63,Korea,NMC523,Direct,740559.0621637959,0.2747403796022547,-0.46706161552382885,high_collection,baseline
64,Korea,NMC523,Hydro,740559.0621637959,0.060612039440518475,7.156241331799388,high_collection,baseline
65,Korea,NMC523,Pyro,740559.0621637959,0.12888879363708106,3.770122887369413,high_collection,baseline
66,Korea,NMC622,Direct,366852.5627220348,0.40557111540902496,7.874260715249504,high_collection,baseline
67,Korea,NMC622,Hydro,366852.5627220348,0.10706691786164117,7.559850587779942,high_collection,baseline
68,Korea,NMC622,Pyro,366852.5627220348,0.21690688478639586,4.065617538195417,high_collection,baseline
69,Korea,NMC811,Direct,299869.86059009953,0.4535381395572484,9.563518847123083,high_collection,baseline
70,Korea,NMC811,Hydro,299869.86059009953,0.12605943498677186,7.333169757729858,high_collection,baseline
71,Korea,NMC811,Pyro,299869.86059009953,0.2518576422206342,3.9880266631524415,high_collection,baseline
72,Thailand,LFP,Direct,0.0,0.0,0.0,high_collection,baseline
73,Thailand,LFP,Hydro,0.0,0.0,0.0,high_collection,baseline
74,Thailand,LFP,Pyro,0.0,0.0,0.0,high_collection,baseline
75,Thailand,NCA,Direct,86073.98518313581,0.5137584816015155,9.978517122736761,high_collection,baseline
76,Thailand,NCA,Hydro,86073.98518313581,0.19780435714580424,8.193538647937473,high_collection,baseline
