source_iso3,destination_iso3,scrap_t,year,policy_scenario,method,strategy,cross_border
CHE,KOR,20923.953559190428,2030,strict_policy,Direct,Strategy 2,True
CHN,CHN,1815439.5866677614,2030,strict_policy,Direct,Strategy 2,False
CZE,CZE,1000.0,2030,strict_policy,Direct,Strategy 2,False
CZE,KOR,8252.403041357735,2030,strict_policy,Direct,Strategy 2,True
DEU,KOR,295158.50131976756,2030,strict_policy,Direct,Strategy 2,True
ESP,ESP,92000.0,2030,strict_policy,Direct,Strategy 2,False
ESP,KOR,7914.192987318485,2030,strict_policy,Direct,Strategy 2,True
FIN,KOR,10170.750723504174,2030,strict_policy,Direct,Strategy 2,True
FRA,KOR,195762.56591343845,2030,strict_policy,Direct,Strategy 2,True
GBR,GBR,3712.8695154902525,2030,strict_policy,Direct,Strategy 2,False
GBR,JPN,143151.8088289965,2030,strict_policy,Direct,Strategy 2,True
HUN,HUN,2734.2804273124434,2030,strict_policy,Direct,Strategy 2,False
IND,IND,22668.140457576126,2030,strict_policy,Direct,Strategy 2,False
ITA,ITA,90000.0,2030,strict_policy,Direct,Strategy 2,False
ITA,KOR,113314.92554598386,2030,strict_policy,Direct,Strategy 2,True
JPN,JPN,16683.11381789768,2030,strict_policy,Direct,Strategy 2,False
KOR,KOR,75305.90842068812,2030,strict_policy,Direct,Strategy 2,False
NLD,JPN,39255.81931893196,2030,strict_policy,Direct,Strategy 2,True
NLD,KOR,4946.884804774951,2030,strict_policy,Direct,Strategy 2,True
NOR,JPN,14563.628634489778,2030,strict_policy,Direct,Strategy 2,True
POL,KOR,1960.7568976338953,2030,strict_policy,Direct,Strategy 2,True
POL,POL,71000.0,2030,strict_policy,Direct,Strategy 2,False
ROM,CHN,4380.167537796822,2030,strict_policy,Direct,Strategy 2,True
RUS,RUS,8958.225692750533,2030,strict_policy,Direct,Strategy 2,False
SVK,KOR,5994.019619661574,2030,strict_policy,Direct,Strategy 2,True
SVK,SVK,1000.0,2030,strict_policy,Direct,Strategy 2,False
SWE,KOR,35733.22133192575,2030,strict_policy,Direct,Strategy 2,True
THA,THA,8882.413237693108,2030,strict_policy,Direct,Strategy 2,False
TUR,KOR,6720.119859307746,2030,strict_policy,Direct,Strategy 2,True
TUR,TUR,10000.0,2030,strict_policy,Direct,Strategy 2,False
USA,CAN,13175.65791210439,2030,strict_policy,Direct,Strategy 2,True
USA,JPN,698.94214008993,2030,strict_policy,Direct,Strategy 2,True
USA,USA,539000.0,2030,strict_policy,Direct,Strategy 2,False
VNM,THA,28272.150222789256,2030,strict_policy,Direct,Strategy 2,True
VNM,VNM,5000.0,2030,strict_policy,Direct,Strategy 2,False
YUG,CHN,322.0265151822132,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,11000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,9000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,10000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,65000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,6701223.664930441,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,185000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,7000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,89000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,123287.13048450975,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,102265.71957268755,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,28000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,148000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,1000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,135000.0,2030,strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,1000.0,2030,strict_policy,Direct,Strategy 2,True
AUS,KOR,17646.687259594157,2030,critical_route_strict_policy,Direct,Strategy 2,True
BEL,KOR,37841.79597544731,2030,critical_route_strict_policy,Direct,Strategy 2,True
BRA,IND,260000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
BRA,KOR,153853.6247380086,2030,critical_route_strict_policy,Direct,Strategy 2,True
BRA,THA,48000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
BRA,VNM,5000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
CAN,CAN,80824.34208789561,2030,critical_route_strict_policy,Direct,Strategy 2,False
CHE,KOR,20923.953559190428,2030,critical_route_strict_policy,Direct,Strategy 2,True
CHN,CHN,1815439.5866677614,2030,critical_route_strict_policy,Direct,Strategy 2,False
CZE,CZE,1000.0,2030,critical_route_strict_policy,Direct,Strategy 2,False
CZE,POL,7252.403041357735,2030,critical_route_strict_policy,Direct,Strategy 2,True
CZE,SVK,1000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
DEU,DEU,133457.21061844815,2030,critical_route_strict_policy,Direct,Strategy 2,False
DEU,JPN,97953.69374267713,2030,critical_route_strict_policy,Direct,Strategy 2,True
DEU,POL,63747.596958642265,2030,critical_route_strict_policy,Direct,Strategy 2,True
ESP,KOR,99914.19298731849,2030,critical_route_strict_policy,Direct,Strategy 2,True
FIN,KOR,10170.750723504174,2030,critical_route_strict_policy,Direct,Strategy 2,True
FRA,FRA,89000.0,2030,critical_route_strict_policy,Direct,Strategy 2,False
FRA,JPN,106762.56591343845,2030,critical_route_strict_policy,Direct,Strategy 2,True
GBR,GBR,127000.0,2030,critical_route_strict_policy,Direct,Strategy 2,False
GBR,JPN,19864.678344486747,2030,critical_route_strict_policy,Direct,Strategy 2,True
HUN,KOR,2734.2804273124434,2030,critical_route_strict_policy,Direct,Strategy 2,True
IND,RUS,22668.140457576126,2030,critical_route_strict_policy,Direct,Strategy 2,True
ITA,KOR,203314.92554598386,2030,critical_route_strict_policy,Direct,Strategy 2,True
JPN,KOR,16683.11381789768,2030,critical_route_strict_policy,Direct,Strategy 2,True
KOR,KOR,75305.90842068812,2030,critical_route_strict_policy,Direct,Strategy 2,False
NLD,KOR,44202.704123706906,2030,critical_route_strict_policy,Direct,Strategy 2,True
NOR,KOR,14563.628634489778,2030,critical_route_strict_policy,Direct,Strategy 2,True
POL,KOR,72960.7568976339,2030,critical_route_strict_policy,Direct,Strategy 2,True
ROM,RUS,4380.167537796822,2030,critical_route_strict_policy,Direct,Strategy 2,True
RUS,RUS,8958.225692750533,2030,critical_route_strict_policy,Direct,Strategy 2,False
SVK,KOR,6994.019619661574,2030,critical_route_strict_policy,Direct,Strategy 2,True
SWE,KOR,35733.22133192575,2030,critical_route_strict_policy,Direct,Strategy 2,True
THA,CHN,8882.413237693108,2030,critical_route_strict_policy,Direct,Strategy 2,True
TUR,JPN,6720.119859307746,2030,critical_route_strict_policy,Direct,Strategy 2,True
TUR,TUR,10000.0,2030,critical_route_strict_policy,Direct,Strategy 2,False
USA,CAN,13175.65791210439,2030,critical_route_strict_policy,Direct,Strategy 2,True
USA,JPN,698.94214008993,2030,critical_route_strict_policy,Direct,Strategy 2,True
USA,USA,539000.0,2030,critical_route_strict_policy,Direct,Strategy 2,False
VNM,CHN,33272.150222789256,2030,critical_route_strict_policy,Direct,Strategy 2,True
YUG,RUS,322.0265151822132,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,11000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,9000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,10000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,65000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,6843405.8498717565,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,51542.78938155185,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,92000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,7000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,105000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,90000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,7156.435937636765,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,28000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,148000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,1000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,RUS,11671.439796694307,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,135000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,1000.0,2030,critical_route_strict_policy,Direct,Strategy 2,True
AUS,JPN,82340.26764901007,2035,open_policy,Direct,Strategy 2,True
BEL,KOR,45448.586536065675,2035,open_policy,Direct,Strategy 2,True
BRA,CHN,662569.79389974,2035,open_policy,Direct,Strategy 2,True
BRA,IND,907035.7638694323,2035,open_policy,Direct,Strategy 2,True
BRA,RUS,98693.61890671126,2035,open_policy,Direct,Strategy 2,True
BRA,THA,31717.88675497201,2035,open_policy,Direct,Strategy 2,True
CAN,KOR,481189.8489137844,2035,open_policy,Direct,Strategy 2,True
CHE,KOR,30538.74855484806,2035,open_policy,Direct,Strategy 2,True
CHN,CHN,10048459.715937473,2035,open_policy,Direct,Strategy 2,False
CZE,KOR,130097.3726701551,2035,open_policy,Direct,Strategy 2,True
DEU,KOR,278115.4866095425,2035,open_policy,Direct,Strategy 2,True
ESP,KOR,194451.12684665679,2035,open_policy,Direct,Strategy 2,True
FIN,KOR,23732.839402773505,2035,open_policy,Direct,Strategy 2,True
FRA,KOR,257332.40608233667,2035,open_policy,Direct,Strategy 2,True
GBR,KOR,248178.6303208752,2035,open_policy,Direct,Strategy 2,True
HUN,KOR,29801.117986987912,2035,open_policy,Direct,Strategy 2,True
IND,IND,425652.0421690757,2035,open_policy,Direct,Strategy 2,False
ITA,KOR,203408.48197759548,2035,open_policy,Direct,Strategy 2,True
JPN,JPN,47907.97117224801,2035,open_policy,Direct,Strategy 2,False
KOR,KOR,169743.20235249167,2035,open_policy,Direct,Strategy 2,False
NLD,KOR,67939.24482546971,2035,open_policy,Direct,Strategy 2,True
NOR,KOR,17948.48707410563,2035,open_policy,Direct,Strategy 2,True
POL,KOR,188719.9027335593,2035,open_policy,Direct,Strategy 2,True
ROM,CHN,104738.4521486003,2035,open_policy,Direct,Strategy 2,True
RUS,RUS,29365.958546500427,2035,open_policy,Direct,Strategy 2,False
SVK,KOR,25685.00537835627,2035,open_policy,Direct,Strategy 2,True
SWE,KOR,40234.381208604864,2035,open_policy,Direct,Strategy 2,True
THA,THA,31057.42664016364,2035,open_policy,Direct,Strategy 2,False
TUR,KOR,58734.9701666584,2035,open_policy,Direct,Strategy 2,True
USA,JPN,624552.1156038041,2035,open_policy,Direct,Strategy 2,True
USA,KOR,1982103.3659704765,2035,open_policy,Direct,Strategy 2,True
VNM,THA,65284.26405807603,2035,open_policy,Direct,Strategy 2,True
VNM,VNM,13023.007876597801,2035,open_policy,Direct,Strategy 2,False
YUG,CHN,1061.5543049078278,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,28216.517065961896,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,19534.511814896694,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,21705.013127663,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,288676.6745979178,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,193174.61683620067,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,8928220.925944312,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,2170.5013127662987,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,431929.7612404937,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,277824.1680340864,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,15193.509189364097,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,219220.63258939626,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,379837.72973410244,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,293017.6772234505,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,238755.14440429298,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,JPN,35262.12342187093,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,73797.04463405418,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,431929.7612404937,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,POL,173640.10502130399,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,2170.5013127662987,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,2170.5013127662987,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,510067.8085000804,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,21705.013127663,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,USA,1601829.968821529,2035,open_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,2170.5013127662987,2035,open_policy,Direct,Strategy 2,True
AUS,JPN,82340.26764901007,2035,baseline,Direct,Strategy 2,True
BEL,KOR,45448.586536065675,2035,baseline,Direct,Strategy 2,True
BRA,CHN,662569.79389974,2035,baseline,Direct,Strategy 2,True
BRA,IND,907035.7638694323,2035,baseline,Direct,Strategy 2,True
BRA,RUS,98693.61890671126,2035,baseline,Direct,Strategy 2,True
BRA,THA,31717.88675497201,2035,baseline,Direct,Strategy 2,True
CAN,KOR,481189.8489137844,2035,baseline,Direct,Strategy 2,True
CHE,KOR,30538.74855484806,2035,baseline,Direct,Strategy 2,True
CHN,CHN,10048459.715937473,2035,baseline,Direct,Strategy 2,False
CZE,KOR,130097.3726701551,2035,baseline,Direct,Strategy 2,True
DEU,KOR,278115.4866095425,2035,baseline,Direct,Strategy 2,True
ESP,KOR,194451.12684665679,2035,baseline,Direct,Strategy 2,True
FIN,KOR,23732.839402773505,2035,baseline,Direct,Strategy 2,True
FRA,KOR,257332.40608233667,2035,baseline,Direct,Strategy 2,True
GBR,KOR,248178.6303208752,2035,baseline,Direct,Strategy 2,True
HUN,KOR,29801.117986987912,2035,baseline,Direct,Strategy 2,True
IND,IND,425652.0421690757,2035,baseline,Direct,Strategy 2,False
ITA,KOR,203408.48197759548,2035,baseline,Direct,Strategy 2,True
JPN,JPN,47907.97117224801,2035,baseline,Direct,Strategy 2,False
KOR,KOR,169743.20235249167,2035,baseline,Direct,Strategy 2,False
NLD,KOR,67939.24482546971,2035,baseline,Direct,Strategy 2,True
NOR,KOR,17948.48707410563,2035,baseline,Direct,Strategy 2,True
POL,KOR,188719.9027335593,2035,baseline,Direct,Strategy 2,True
ROM,CHN,104738.4521486003,2035,baseline,Direct,Strategy 2,True
RUS,RUS,29365.958546500427,2035,baseline,Direct,Strategy 2,False
SVK,KOR,25685.00537835627,2035,baseline,Direct,Strategy 2,True
SWE,KOR,40234.381208604864,2035,baseline,Direct,Strategy 2,True
THA,THA,31057.42664016364,2035,baseline,Direct,Strategy 2,False
TUR,KOR,58734.9701666584,2035,baseline,Direct,Strategy 2,True
USA,JPN,624552.1156038041,2035,baseline,Direct,Strategy 2,True
USA,KOR,1982103.3659704765,2035,baseline,Direct,Strategy 2,True
VNM,THA,65284.26405807603,2035,baseline,Direct,Strategy 2,True
VNM,VNM,13023.007876597801,2035,baseline,Direct,Strategy 2,False
YUG,CHN,1061.5543049078278,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,AUS,28216.517065961896,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,BEL,19534.511814896694,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,BRA,21705.013127663,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,CAN,288676.6745979178,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,CHE,193174.61683620067,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,CHN,8928220.925944312,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,CZE,2170.5013127662987,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,DEU,431929.7612404937,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,ESP,277824.1680340864,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,FIN,15193.509189364097,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,FRA,219220.63258939626,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,GBR,379837.72973410244,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,HUN,293017.6772234505,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,ITA,238755.14440429298,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,JPN,35262.12342187093,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,NLD,73797.04463405418,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,NOR,431929.7612404937,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,POL,173640.10502130399,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,ROM,2170.5013127662987,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,SVK,2170.5013127662987,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,SWE,510067.8085000804,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,TUR,21705.013127663,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,USA,1601829.968821529,2035,baseline,Direct,Strategy 2,True
Virtual_Supply,YUG,2170.5013127662987,2035,baseline,Direct,Strategy 2,True
AUS,JPN,82340.26764901007,2035,strict_policy,Direct,Strategy 2,True
BEL,KOR,45448.586536065675,2035,strict_policy,Direct,Strategy 2,True
BRA,CHN,662569.79389974,2035,strict_policy,Direct,Strategy 2,True
BRA,IND,907035.7638694323,2035,strict_policy,Direct,Strategy 2,True
BRA,RUS,98693.61890671126,2035,strict_policy,Direct,Strategy 2,True
BRA,THA,31717.88675497201,2035,strict_policy,Direct,Strategy 2,True
CAN,KOR,481189.8489137844,2035,strict_policy,Direct,Strategy 2,True
CHE,KOR,30538.74855484806,2035,strict_policy,Direct,Strategy 2,True
CHN,CHN,10048459.715937473,2035,strict_policy,Direct,Strategy 2,False
CZE,KOR,130097.3726701551,2035,strict_policy,Direct,Strategy 2,True
DEU,KOR,278115.4866095425,2035,strict_policy,Direct,Strategy 2,True
ESP,KOR,194451.12684665679,2035,strict_policy,Direct,Strategy 2,True
FIN,KOR,23732.839402773505,2035,strict_policy,Direct,Strategy 2,True
FRA,KOR,257332.40608233667,2035,strict_policy,Direct,Strategy 2,True
GBR,KOR,248178.6303208752,2035,strict_policy,Direct,Strategy 2,True
HUN,KOR,29801.117986987912,2035,strict_policy,Direct,Strategy 2,True
IND,IND,425652.0421690757,2035,strict_policy,Direct,Strategy 2,False
ITA,KOR,203408.48197759548,2035,strict_policy,Direct,Strategy 2,True
JPN,JPN,47907.97117224801,2035,strict_policy,Direct,Strategy 2,False
KOR,KOR,169743.20235249167,2035,strict_policy,Direct,Strategy 2,False
NLD,KOR,67939.24482546971,2035,strict_policy,Direct,Strategy 2,True
NOR,KOR,17948.48707410563,2035,strict_policy,Direct,Strategy 2,True
POL,KOR,188719.9027335593,2035,strict_policy,Direct,Strategy 2,True
ROM,CHN,104738.4521486003,2035,strict_policy,Direct,Strategy 2,True
RUS,RUS,29365.958546500427,2035,strict_policy,Direct,Strategy 2,False
SVK,KOR,25685.00537835627,2035,strict_policy,Direct,Strategy 2,True
SWE,KOR,40234.381208604864,2035,strict_policy,Direct,Strategy 2,True
THA,THA,31057.42664016364,2035,strict_policy,Direct,Strategy 2,False
TUR,KOR,58734.9701666584,2035,strict_policy,Direct,Strategy 2,True
USA,JPN,624552.1156038041,2035,strict_policy,Direct,Strategy 2,True
USA,KOR,1982103.3659704765,2035,strict_policy,Direct,Strategy 2,True
VNM,THA,65284.26405807603,2035,strict_policy,Direct,Strategy 2,True
VNM,VNM,13023.007876597801,2035,strict_policy,Direct,Strategy 2,False
YUG,CHN,1061.5543049078278,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,28216.517065961896,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,19534.511814896694,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,21705.013127663,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CAN,288676.6745979178,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,193174.61683620067,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,8928220.925944312,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,CZE,2170.5013127662987,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,431929.7612404937,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ESP,277824.1680340864,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,15193.509189364097,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,FRA,219220.63258939626,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,379837.72973410244,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,293017.6772234505,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,238755.14440429298,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,JPN,35262.12342187093,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,73797.04463405418,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,431929.7612404937,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,POL,173640.10502130399,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,2170.5013127662987,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,SVK,2170.5013127662987,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,510067.8085000804,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,TUR,21705.013127663,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,USA,1601829.968821529,2035,strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,2170.5013127662987,2035,strict_policy,Direct,Strategy 2,True
AUS,KOR,82340.26764901007,2035,critical_route_strict_policy,Direct,Strategy 2,True
BEL,KOR,45448.586536065675,2035,critical_route_strict_policy,Direct,Strategy 2,True
BRA,IND,930356.8891740437,2035,critical_route_strict_policy,Direct,Strategy 2,True
BRA,KOR,628577.5889270024,2035,critical_route_strict_policy,Direct,Strategy 2,True
BRA,THA,128059.57745321168,2035,critical_route_strict_policy,Direct,Strategy 2,True
BRA,VNM,13023.007876597801,2035,critical_route_strict_policy,Direct,Strategy 2,True
CAN,CAN,288676.6745979178,2035,critical_route_strict_policy,Direct,Strategy 2,False
CAN,JPN,192513.17431586655,2035,critical_route_strict_policy,Direct,Strategy 2,True
CHE,KOR,30538.74855484806,2035,critical_route_strict_policy,Direct,Strategy 2,True
CHN,CHN,10048459.715937473,2035,critical_route_strict_policy,Direct,Strategy 2,False
CZE,CZE,2170.5013127662987,2035,critical_route_strict_policy,Direct,Strategy 2,False
CZE,POL,127926.87135738881,2035,critical_route_strict_policy,Direct,Strategy 2,True
DEU,DEU,278115.4866095425,2035,critical_route_strict_policy,Direct,Strategy 2,False
ESP,KOR,194451.12684665679,2035,critical_route_strict_policy,Direct,Strategy 2,True
FIN,KOR,23732.839402773505,2035,critical_route_strict_policy,Direct,Strategy 2,True
FRA,FRA,219220.63258939626,2035,critical_route_strict_policy,Direct,Strategy 2,False
FRA,POL,35941.27218017411,2035,critical_route_strict_policy,Direct,Strategy 2,True
FRA,SVK,2170.5013127662987,2035,critical_route_strict_policy,Direct,Strategy 2,True
GBR,GBR,248178.6303208752,2035,critical_route_strict_policy,Direct,Strategy 2,False
HUN,KOR,29801.117986987912,2035,critical_route_strict_policy,Direct,Strategy 2,True
IND,IND,402330.9168644643,2035,critical_route_strict_policy,Direct,Strategy 2,False
IND,RUS,23321.12530461137,2035,critical_route_strict_policy,Direct,Strategy 2,True
ITA,KOR,203408.48197759548,2035,critical_route_strict_policy,Direct,Strategy 2,True
JPN,KOR,47907.97117224801,2035,critical_route_strict_policy,Direct,Strategy 2,True
KOR,KOR,169743.20235249167,2035,critical_route_strict_policy,Direct,Strategy 2,False
NLD,KOR,67939.24482546971,2035,critical_route_strict_policy,Direct,Strategy 2,True
NOR,KOR,17948.48707410563,2035,critical_route_strict_policy,Direct,Strategy 2,True
POL,KOR,188719.9027335593,2035,critical_route_strict_policy,Direct,Strategy 2,True
ROM,RUS,104738.4521486003,2035,critical_route_strict_policy,Direct,Strategy 2,True
RUS,CHN,29365.958546500427,2035,critical_route_strict_policy,Direct,Strategy 2,True
SVK,KOR,25685.00537835627,2035,critical_route_strict_policy,Direct,Strategy 2,True
SWE,KOR,40234.381208604864,2035,critical_route_strict_policy,Direct,Strategy 2,True
THA,CHN,31057.42664016364,2035,critical_route_strict_policy,Direct,Strategy 2,True
TUR,HUN,27257.99555525434,2035,critical_route_strict_policy,Direct,Strategy 2,True
TUR,POL,9771.961483741063,2035,critical_route_strict_policy,Direct,Strategy 2,True
TUR,TUR,21705.013127663,2035,critical_route_strict_policy,Direct,Strategy 2,False
USA,ESP,277824.1680340864,2035,critical_route_strict_policy,Direct,Strategy 2,True
USA,GBR,129452.04118759581,2035,critical_route_strict_policy,Direct,Strategy 2,True
USA,JPN,597549.3035310665,2035,critical_route_strict_policy,Direct,Strategy 2,True
USA,USA,1601829.968821529,2035,critical_route_strict_policy,Direct,Strategy 2,False
VNM,CHN,78307.27193467383,2035,critical_route_strict_policy,Direct,Strategy 2,True
YUG,CHN,1061.5543049078278,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,AUS,28216.517065961896,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BEL,19534.511814896694,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,BRA,21705.013127663,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHE,193174.61683620067,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,CHN,9556798.514871312,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,DEU,153814.27463095117,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,FIN,15193.509189364097,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,GBR,2207.058225631423,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,HUN,265759.68166819616,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ITA,238755.14440429298,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,KOR,2676926.2529855687,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NLD,73797.04463405418,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,NOR,431929.7612404937,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,ROM,2170.5013127662987,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,SWE,510067.8085000804,2035,critical_route_strict_policy,Direct,Strategy 2,True
Virtual_Supply,YUG,2170.5013127662987,2035,critical_route_strict_policy,Direct,Strategy 2,True
AUS,KOR,116655.39146521644,2040,open_policy,Direct,Strategy 2,True
BEL,KOR,47156.99191770066,2040,open_policy,Direct,Strategy 2,True
BRA,CHN,599199.9499765832,2040,open_policy,Direct,Strategy 2,True
BRA,RUS,488409.87690411764,2040,open_policy,Direct,Strategy 2,True
