From Region,To Region,Amount Transported,Remaining Storage
Brazil,China,0.008,242.1004499951485
Czechia,China,0.003,242.1134499951485
Romania,Germany,0.001,7.252413337212876
Serbia,Germany,0.004,7.246413337212876
Slovakia,China,0.003,242.1114499951485
Turkey,Germany,0.1490000000000001,7.099413337212876
Viet Nam,China,0.33100000000000024,241.7784499951485
