,country,type,recycling_m,scrap_sum,unit_cost,net_profit
0,Argentina,LFP,Direct,145.99804649180268,28.478764069904827,-25.201301516370226
1,Argentina,LFP,Hydro,145.99804649180268,52.20677639368835,-50.63602913657201
2,Argentina,LFP,Pyro,145.99804649180268,63.51936378111804,-62.74730508738957
3,Argentina,NCA,Direct,1997.981241807504,8.090369054041993,2.4479717543262667
4,Argentina,NCA,Hydro,1997.981241807504,8.107396426931825,0.3307192331898157
5,Argentina,NCA,Pyro,1997.981241807504,11.331056799278466,-6.306606704570792
6,Argentina,NMC111,Direct,538.6897658998345,15.198072973636458,-9.870366278661171
7,Argentina,NMC111,Hydro,538.6897658998345,20.611466856998963,-12.519313144242581
8,Argentina,NMC111,Pyro,538.6897658998345,26.874050535060366,-22.331811097863348
9,Argentina,NMC523,Direct,622.841034990697,14.173135575648834,-14.071011332776907
10,Argentina,NMC523,Hydro,622.841034990697,18.58807426050033,-11.077164536674593
11,Argentina,NMC523,Pyro,622.841034990697,24.423002079775287,-20.23171315145232
12,Argentina,NMC622,Direct,305.80987124233496,19.955584371898617,-11.381355540385435
13,Argentina,NMC622,Hydro,305.80987124233496,30.842236855423096,-22.881319112977454
14,Argentina,NMC622,Pyro,305.80987124233496,39.02478321582144,-34.449903811203775
15,Argentina,NMC811,Direct,239.68003956782647,22.437036137926192,-12.12581117909796
16,Argentina,NMC811,Hydro,239.68003956782647,36.683815206668,-28.930801344746023
17,Argentina,NMC811,Pyro,239.68003956782647,45.8207012350546,-41.288240724887146
18,Brazil,LFP,Direct,55954.429653410014,1.6286204274540694,1.6566914866259312
19,Brazil,LFP,Hydro,55954.429653410014,0.7562211114606959,0.8173207041113043
20,Brazil,LFP,Pyro,55954.429653410014,1.2610357956900613,-0.4837020325380613
21,Brazil,NCA,Direct,582810.8068212699,0.5275847445985438,10.019302965876458
22,Brazil,NCA,Hydro,582810.8068212699,0.14262480488694187,8.30333030633306
23,Brazil,NCA,Pyro,582810.8068212699,0.2692783140558981,4.761485480508103
24,Brazil,NMC111,Direct,147816.33680817529,1.0206682709663573,4.315950746685642
25,Brazil,NMC111,Hydro,147816.33680817529,0.3787251693569792,7.721842386065022
26,Brazil,NMC111,Pyro,147816.33680817529,0.6649036040275811,3.8831631372124193
27,Brazil,NMC523,Direct,183325.57022638756,0.9202572250441536,-0.8094344036641536
28,Brazil,NMC523,Hydro,183325.57022638756,0.3249113955733435,7.194215583280258
29,Brazil,NMC523,Pyro,183325.57022638756,0.5769711159738018,3.620334431380198
30,Brazil,NMC622,Direct,90823.65237347299,1.2901226244343946,7.292744821570608
31,Brazil,NMC622,Hydro,90823.65237347299,0.5356720655594001,7.4333935203894
32,Brazil,NMC622,Pyro,90823.65237347299,0.9164839414882003,3.6645082343917994
33,Brazil,NMC811,Direct,72312.20411728424,1.4396124425660675,8.879967837333933
34,Brazil,NMC811,Hydro,72312.20411728424,0.6300340449959836,7.1308610175128155
