,country,total_costs,scrap_sum,unit_cost
0,Afghanistan,160236.108396236,0.1234994926583893,1297.4636975996614
1,Albania,26481802.29107179,1085.8916144625655,24.38715055754279
2,Algeria,19784443.1247666,707.7934840329797,27.95228208662732
3,Andorra,1428589.0545770824,5.77648958605926,247.3109374289845
4,Angola,6465082.333194135,89.0896315783697,72.5682912663858
5,Argentina,48865964.51698373,3858.4110243179757,12.664789782374578
6,Armenia,1454708.8442485868,6.492539724544226,224.0585203890619
7,Aruba,1573849.4764352492,5.861128324345504,268.52329267351377
8,Australia,486548406.4969177,35676.87186512633,13.63764200898208
9,Austria,181040054.97365144,35392.640666108666,5.115189247436177
10,Azerbaijan,21863867.968527634,849.9194936786619,25.724634075511556
11,Bahamas,65725.83518458494,0.01963694745696991,3347.049500876283
12,Bahrain,1124757.9008392086,4.320353128673014,260.3393443407426
13,Bangladesh,1043919.4734280235,3.065936111735378,340.4896368949923
14,Barbados,723592.5935996992,1.3157198587288779,549.9594680426613
15,Belarus,39745502.80863049,2569.077430370272,15.470729818720221
16,Belgium,665401130.3685286,45336.431913998065,14.676962925330688
17,Benin,1191656.7935603717,4.427905787432309,269.1242430998966
18,Bermuda,1023634.283447834,3.127643843378203,327.28607690260384
19,Bolivia (Plurinational State of),32989551.71907617,1796.4458481717331,18.363788562093355
20,Bosnia Herzegovina,9764614.641219398,195.3266661152761,49.991201075723104
21,Botswana,15066618.428786714,425.78165571921585,35.38578571060488
22,Brazil,8524455480.957996,949789.0331108246,8.975104137639935
23,Brunei Darussalam,3346666.2200282463,26.120665688836326,128.12331277830233
24,Bulgaria,59794649.170002155,4858.034672543134,12.308403130169559
25,Burkina Faso,20560413.006582186,754.6885876497223,27.243572174070028
26,Burundi,11741239.417578137,266.7780197386792,44.01126985303811
27,C?te d'Ivoire,11687745.38456042,265.6964175878943,43.98909661886589
28,Cabo Verde,1724374.1682208437,7.565570293820425,227.92388428791898
29,Cambodia,24016756.162028253,1007.0670839043567,23.848218798807626
30,Cameroon,771241.9267149866,2.300984270418364,335.17913904503126
31,Canada,1080243401.2638159,173065.203873767,6.241828958591473
32,Cayman Isds,144949.37113582884,0.05931280563873732,2443.812420857092
33,Chile,25644587.426886372,1100.967765066821,23.2927686355376
34,Colombia,47147946.798164666,3587.695099434264,13.141570142234029
35,Comoros,1000173.6472388675,2.7456816292596224,364.2715297288732
36,Congo,1416179.656760682,6.101163656536557,232.11632017827293
37,Costa Rica,24940145.744645983,1049.3197779560396,23.767917339008573
38,Croatia,53513718.7257002,3954.116409493298,13.533673059604672
39,Cyprus,28731115.021386936,1254.9670903218835,22.89391908597202
40,Czechia,1015839130.2138364,33281.740011585935,30.522416492052567
41,Denmark,134426035.86051646,21009.406479286976,6.39837379475932
42,Dominican Rep.,31187900.90147148,1607.9295067672842,19.39631107595895
43,Ecuador,26113309.93079906,1143.7479822737405,22.83134950663388
44,Egypt,61418550.18679571,5754.619595762317,10.672912286334988
45,El Salvador,3277326.470339304,24.359811690341196,134.53825144464406
46,Estonia,30746602.29439008,1436.8004104255763,21.399355172290786
47,Eswatini,2652562.3161751213,16.866035189767047,157.2724286609151
48,Ethiopia,19926016.342604026,714.8882054725318,27.87291242192643
49,Fiji,1925725.4820785723,10.633436789729313,181.10094790224395
50,Finland,299182718.9788976,14460.171577310366,20.69012233909789
51,France,1471887650.6637192,252947.01035932993,5.818956502283992
52,French Polynesia,14204243.412604144,380.00135987393986,37.379454161206695
53,Georgia,6073636.035587395,79.73325101405587,76.17444363978959
54,Germany,1657272504.8028057,311394.95349007216,5.322091723800664
55,Ghana,3550707.9048539978,36.76253798710834,96.58495031271069
56,Greece,212408904.77496317,49750.21031954319,4.26950767465446
57,Greenland,748084.9058386954,1.4330337755408211,522.0288025356354
58,Grenada,5698712.942937299,60.73313342228805,93.83202581222272
59,Guatemala,43259426.18798488,3023.021981321618,14.309993925043353
60,Guinea,1381026.4124732525,5.218329333490544,264.6491480731215
61,Guyana,30622289.424824413,1547.59198830275,19.78705605629814
62,Honduras,14841768.214235274,385.8375852868736,38.466361962120125
63,Hungary,80585576.16530895,8421.637249272337,9.568872866409897
64,Iceland,23574047.53082158,1008.0140728073899,23.386625412050257
65,India,227661805.66672456,65468.56251612287,3.477421787146442
66,Indonesia,180196947.46952215,42732.253318791285,4.2168838166622375
67,Iran,5861223.960105827,104.40488528474758,56.13936497435229
68,Ireland,99270219.37175584,12101.967001212728,8.202816894295617
69,Israel,163317751.48183686,35064.747896591594,4.657605181234224
70,Italy,1487504267.757122,265086.40333353356,5.611394055113169
71,Jamaica,2051990.5295864674,10.468454426662102,196.0165699685575
72,Japan,117919422.03857821,28441.402371067677,4.146048092147981
73,Jordan,29637264.50829009,1492.888582017994,19.852294983881706
74,Kazakhstan,38632050.76422761,2453.129293310899,15.7480695655007
75,Kenya,81486604.29980764,9721.458664587983,8.382137610339901
76,Kiribati,960293.3552974926,2.549642183985625,376.638479441987
77,Korea,231705207.31343967,130571.74093671673,1.774543294369787
78,Kuwait,2791648.772929867,22.639946364613692,123.3063333265322
79,Kyrgyzstan,1222281.6898940736,4.883394658278406,250.2934485997446
80,Lao People's Dem. Rep.,56251727.13199039,4877.087475451008,11.533877014741984
81,Latvia,33694855.52468146,1697.0868162719994,19.854526711072534
82,Lebanon,63992465.21297345,6177.073019400142,10.35967439788947
83,Lesotho,8745667.529449005,154.11994847993688,56.74585033090317
84,Lithuania,44158366.87048389,2774.9057307435305,15.913465593172328
85,Luxembourg,34665284.98678462,1790.714385939848,19.35835511177329
86,Madagascar,14032846.568028152,370.9551046712237,37.82896202618756
87,Malawi,30007844.134301707,1523.4902123744087,19.696775135518273
88,Malaysia,4170350.585121693,39.62959974361447,105.2332249657319
89,Maldives,7388407.522967141,112.95978209502799,65.4074165684173
90,Mali,6739151.760355959,95.03380283110528,70.91320729670079
91,Malta,19663624.209292583,628.4732552434374,31.287925214376756
92,Mauritania,201664.78799198064,0.1706722917923798,1181.5906722416473
93,Mauritius,17635943.968701683,567.7098869394574,31.06506399558696
94,Mexico,135942931.07249957,27355.216927067195,4.969543156427613
95,Mongolia,15452969.97002289,302.35657335906046,51.10843067953371
96,Montenegro,6169033.502263401,83.86957791166168,73.55507987367163
97,Morocco,30309352.981231935,1551.048543611021,19.541202050754805
98,Mozambique,7346986.203181254,111.5893953133419,65.83946604021816
99,Myanmar,48203738.2290298,3668.449157304978,13.140086222277812
100,Namibia,18330091.20957496,609.6471637009652,30.06672104943304
101,Nepal,13459546.395371053,344.67591858631374,39.04986008472917
102,Netherlands,646446332.5364144,58245.928688257416,11.098566837114234
103,New Caledonia,162354.23919418448,0.18090036858737835,897.4787639294625
104,New Zealand,87755694.35528304,10616.428511805132,8.266027907379726
105,Nicaragua,23963513.02414023,968.6204578934876,24.73983780629103
106,Niger,13523989.055595191,346.2915091548109,39.053770300643556
107,Nigeria,155867933.19799736,32413.767668326545,4.808695329494367
108,North Macedonia,10009453.214834206,204.3805077166939,48.974598050754466
109,Norway,102377539.90712544,14506.863302672431,7.0571796101687685
110,Oman,18875032.508303262,648.2253129251797,29.118012104661336
111,Pakistan,133620486.16456594,24342.625256127707,5.489156767548315
112,Palau,1083970.2423626857,3.1954893066734877,339.21886081700006
113,Panama,3200369.0117018856,23.22848841819989,137.77775609343334
114,Papua New Guinea,0.0,0.0,
115,Paraguay,18278460.029480387,575.8631487084108,31.740978860127953
116,Peru,52456268.104536295,4388.212524851206,11.953903282365516
117,Philippines,325915510.6418193,127504.36488283721,2.556112576548266
118,Poland,1014513484.7959837,138386.24150524038,7.331028531167719
119,Portugal,185202149.1363514,38675.22122980673,4.788651318524776
120,Qatar,2974616.3655221784,24.554530687944037,121.14327914980991
121,Rep. of Moldova,13582830.466141138,355.1754034292089,38.242598825817545
122,Romania,567482974.3731111,17511.862887853044,32.40563142866662
123,Russian Federation,106845405.64475179,15948.436696639563,6.699428143152414
