,country,total_costs,scrap_sum,unit_cost
0,Angola,6461579.557719786,89.0,72.60201750246951
1,Argentina,48817230.72993904,3850.9999999999995,12.676507590220476
2,Aruba,1449264.1121665176,5.000000000000001,289.85282243330346
3,Australia,94048608.82667853,12000.0,7.837384068889877
4,Barbados,627552.8604980897,0.9999999999999158,627.5528604981425
5,Belgium,85646417.91367719,8999.999999999998,9.516268657075244
6,Benin,1128202.8055353893,3.9999999999999987,282.05070138384747
7,Bermuda,1001299.8218773139,2.9999999999999996,333.76660729243804
8,Bolivia (Plurinational State of),32985302.31169485,1796.0,18.365981242591786
9,Botswana,15051720.29161991,425.00000000000006,35.41581245087037
10,Brazil,783904932.5924048,799400.0,0.9806166282116647
11,Burkina Faso,20550310.753510106,754.0,27.255054049748153
12,C?te d'Ivoire,11671241.687855422,265.0,44.042421463605365
13,Cabo Verde,1653727.7096076743,7.000000000000002,236.24681565823911
14,Cameroon,715172.8028530969,1.9999999999999993,357.58640142654855
15,Canada,303310156.3490222,119999.99999999997,2.5275846362418526
16,Chile,25632886.074257698,1100.0,23.302623703870633
17,Colombia,47143205.82388198,3587.0,13.142795044293832
18,Congo,1403488.3593196722,6.0,233.9147265532787
19,Costa Rica,24936200.947691485,1048.9999999999998,23.771402238028113
20,Czechia,25327519.865854938,1000.0,25.32751986585494
21,Dominican Rep.,31178542.853669427,1606.9999999999998,19.401706816222422
22,Ecuador,26104445.632099427,1143.0000000000002,22.838535111198095
23,El Salvador,3252113.4067097357,24.0,135.50472527957234
24,Eswatini,2578339.123015062,15.999999999999998,161.1461951884414
25,Finland,73453157.91101271,7000.0,10.493308273001816
26,France,314376112.58455896,98000.00000000001,3.2079195161689684
27,Germany,458249047.8602246,194000.00000000003,2.3621084941248687
28,Ghana,3510863.2790418607,36.0,97.52397997338502
29,Grenada,5662907.102091618,60.0,94.3817850348603
30,Guatemala,43251835.679110065,3021.9999999999995,14.312321535112533
31,Guinea,1349610.722644003,4.999999999999998,269.92214452880074
32,Guyana,30616209.650780786,1546.9999999999998,19.790697899664377
33,Honduras,14825038.433378307,385.0,38.50659333345015
34,Hungary,346876657.0270094,124991.63724927441,2.7751989225905036
35,India,227661805.6667246,65468.56251612287,3.4774217871464423
36,Italy,318573718.6270376,103000.0,3.092948724534345
37,Jamaica,2003810.449682159,9.999999999999998,200.38104496821592
38,Japan,358722157.7312951,306990.89219904266,1.1685107501453549
39,Korea,713588842.5639731,1515991.7409366425,0.4707076056516563
40,Lesotho,8742002.222360723,154.0,56.76624819714755
41,Mali,6737861.078106175,94.99999999999999,70.92485345374922
42,Mozambique,7326067.877353327,111.0,66.00061150768764
43,Namibia,18319612.443628084,608.9999999999999,30.08146542467666
44,Netherlands,169672298.3851228,32000.000000000004,5.302259324535087
45,Nicaragua,23955545.392381944,968.0000000000001,24.747464248328452
46,Niger,13517858.454665447,346.00000000000006,39.06895507128741
47,Nigeria,122060026.85353737,20583.0,5.930137825075906
48,Norway,102377539.90712546,14506.86330267243,7.05717961016877
49,Panama,3183992.262235272,23.0,138.43444618414225
50,Paraguay,18264236.22554597,575.0,31.763889087906033
51,Peru,52454949.61196921,4388.0,11.95418177118715
52,Poland,267623537.52106047,77000.0,3.47563035741637
53,Romania,25387817.11956411,999.9999999999998,25.387817119564115
54,Russian Federation,106845340.95547432,15948.418904031016,6.699431561110349
55,Saint Lucia,3112948.695171148,19.0,163.83940500900778
56,Senegal,43931456.071857356,3082.9999999999995,14.249580302256685
57,Serbia,18003926.713635344,596.1888564475104,30.198361675048258
58,Slovakia,25353203.39801518,1000.0000000000002,25.35320339801517
59,South Africa,11853125.529973896,272.0,43.57766738960991
60,Spain,338277566.0598752,116000.0,2.9161859143092688
61,Sweden,450463791.7594704,199993.75374731387,2.252389303761046
62,Switzerland,150196997.1351585,28068.153024730014,5.351153565495542
63,Thailand,109937054.57919519,17053.77738231719,6.446492886273238
64,Togo,13419193.289102232,342.0,39.2374072780767
65,Trinidad and Tobago,18548177.6253609,589.9999999999999,31.437589195526954
66,Turkey,82697324.68743905,10000.0,8.269732468743905
67,USA,728415417.0353979,672000.0000000002,1.0839515134455322
68,United Kingdom,378838872.2336882,159000.0,2.3826344165640765
69,Uruguay,13024264.637007711,300.0000000000001,43.414215456692354
70,Viet Nam,56626042.164002515,5000.0,11.325208432800505
