,country,total_netprofits,scrap_sum,net_profit
0,Afghanistan,-1574780.574052454,0.1234994926583893,-12751.312091689628
1,Albania,-36644829.54036966,1085.8916144625655,-33.746304927961056
2,Algeria,-30872458.501087308,707.7934840329797,-43.61789024275449
3,Andorra,-6703954.833219021,5.77648958605926,-1160.5586287904105
4,Angola,-17461340.115707915,89.0896315783697,-195.99744444276496
5,Argentina,-34284125.49937255,3858.4110243179757,-8.885555552089661
6,Armenia,-6681392.445356237,6.492539724544226,-1029.0876496447263
7,Aruba,-8858969.707639953,5.861128324345504,-1511.4785443004628
8,Australia,-182633238.7954026,35676.87186512633,-5.1190933859289425
9,Austria,88930356.58427756,35392.640666108666,2.5126793285428857
10,Azerbaijan,-32182005.306712553,849.9194936786619,-37.864769011734126
11,Bahamas,-1226345.0651205936,0.01963694745696991,-62450.90118043354
12,Bahrain,-5572557.837219669,4.320353128673014,-1289.8385088561652
13,Bangladesh,-5796655.227601512,3.065936111735378,-1890.6640635510487
14,Barbados,-5778715.86903338,1.3157198587288779,-4392.056432602773
15,Belarus,-35968324.71584986,2569.077430370272,-14.000482932375407
16,Belgium,-338326575.62533176,45336.431913998065,-7.4625761521578875
17,Benin,-5894703.350374516,4.427905787432309,-1331.2621436312868
18,Bermuda,-5822920.764877017,3.127643843378203,-1861.75954055805
19,Bolivia (Plurinational State of),-38017008.93077091,1796.4458481717331,-21.162346178962938
20,Bosnia Herzegovina,-21414533.99667649,195.3266661152761,-109.63446221950184
21,Botswana,-27438560.96747389,425.78165571921585,-64.44279737962316
22,Brazil,-1031766951.8478703,949789.0331108246,-1.0863117133165299
23,Brunei Darussalam,-11861895.055702604,26.120665688836326,-454.1191712725852
24,Bulgaria,-40850540.825393565,4858.034672543134,-8.408861520950962
25,Burkina Faso,-31478524.254074704,754.6885876497223,-41.7106138468401
26,Burundi,-24290229.398484595,266.7780197386792,-91.05033998782187
27,C?te d'Ivoire,-24199071.465854473,265.6964175878943,-91.07789892518684
28,Cabo Verde,-7940939.516459717,7.565570293820425,-1049.6154563451607
29,Cambodia,-33296216.562645767,1007.0670839043567,-33.06256067228187
30,Cameroon,-4278859.521040886,2.300984270418364,-1859.5779102231347
31,Canada,579113172.6218586,173065.203873767,3.346213794913166
32,Cayman Isds,-2371126.6254380858,0.05931280563873732,-39976.63910690979
33,Chile,-36757566.67251524,1100.967765066821,-33.38659662781709
34,Colombia,-35298686.21190036,3587.695099434264,-9.838819975941247
35,Comoros,-5681512.235349802,2.7456816292596224,-2069.253832929578
36,Congo,-6543408.927072692,6.101163656536557,-1072.4853971196674
37,Costa Rica,-36370869.28493021,1049.3197779560396,-34.661377826859116
38,Croatia,-41966478.20135126,3954.116409493298,-10.613364366460086
39,Cyprus,-38272591.00776535,1254.9670903218835,-30.496888167759767
40,Czechia,-1348692834.5809097,33281.740011585935,-40.523507307953466
41,Denmark,20748402.013888557,21009.406479286976,0.9875767806360574
42,Dominican Rep.,-37946906.12103193,1607.9295067672842,-23.5998568104665
43,Ecuador,-36819105.6443898,1143.7479822737405,-32.19162456679871
