,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,-7718.67591006354
7,Afghanistan,NMC111,Hydro,-19233.076410994618
10,Afghanistan,NMC523,Hydro,-16666.94817537879
8,Afghanistan,NMC622,Hydro,-26592.76702973135
9,Afghanistan,NMC811,Hydro,0.0
18,Albania,LFP,Hydro,-35.79873916749041
23,Albania,NCA,Hydro,-20.207772331605224
19,Albania,NMC111,Hydro,-33.386062897406944
22,Albania,NMC523,Hydro,-30.910072743502152
20,Albania,NMC622,Hydro,-52.8494372322094
21,Albania,NMC811,Hydro,-75.13345382348447
258,Algeria,LFP,Hydro,-144.86941492253337
263,Algeria,NCA,Hydro,-18.00315444460205
259,Algeria,NMC111,Hydro,-54.28492090323546
262,Algeria,NMC523,Hydro,-49.648166263444296
260,Algeria,NMC622,Hydro,-84.39681035609965
261,Algeria,NMC811,Hydro,-101.03535677207223
24,Andorra,LFP,Hydro,-3505.659192558413
29,Andorra,NCA,Hydro,-599.8023558136299
25,Andorra,NMC111,Hydro,-1376.057888947655
28,Andorra,NMC523,Hydro,-1306.056392179066
26,Andorra,NMC622,Hydro,-2101.49352911505
27,Andorra,NMC811,Hydro,-2478.7234196687955
12,Angola,LFP,Hydro,-585.1810748968405
17,Angola,NCA,Hydro,-95.93234513401099
13,Angola,NMC111,Hydro,-237.1955901874323
16,Angola,NMC523,Hydro,-220.7851928807665
14,Angola,NMC622,Hydro,-360.7705909515298
15,Angola,NMC811,Hydro,-440.1600841233081
36,Argentina,LFP,Hydro,-50.56462708282361
41,Argentina,NCA,Hydro,0.34180754002320374
37,Argentina,NMC111,Hydro,-12.491123296754992
40,Argentina,NMC523,Hydro,-11.051742038502725
38,Argentina,NMC622,Hydro,-22.83913686757189
39,Argentina,NMC811,Hydro,-28.88062970179051
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-578.9658136973283
43,Armenia,NMC111,Hydro,-1205.6356974634214
46,Armenia,NMC523,Hydro,-1234.7389782316607
44,Armenia,NMC622,Hydro,-2080.161352388606
45,Armenia,NMC811,Hydro,-3001.969722294072
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-814.4502217088109
1,Aruba,NMC111,Hydro,-1764.2359877801634
4,Aruba,NMC523,Hydro,-1792.3426350839782
2,Aruba,NMC622,Hydro,-3165.6533672527826
3,Aruba,NMC811,Hydro,-3992.0232810338357
48,Australia,LFP,Hydro,-30.384143874895923
53,Australia,NCA,Hydro,1.790441022294244
49,Australia,NMC111,Hydro,-8.378877198427439
52,Australia,NMC523,Hydro,-6.78068820899106
50,Australia,NMC622,Hydro,-14.811361114176256
51,Australia,NMC811,Hydro,-18.759016200215893
54,Austria,LFP,Hydro,-2.7234549383873574
59,Austria,NCA,Hydro,5.319731507124272
55,Austria,NMC111,Hydro,3.662443319644613
58,Austria,NMC523,Hydro,3.387267383559123
56,Austria,NMC622,Hydro,1.558710742687417
57,Austria,NMC811,Hydro,-0.8934808531060384
60,Azerbaijan,LFP,Hydro,-116.68611756931625
65,Azerbaijan,NCA,Hydro,-14.965106010151903
61,Azerbaijan,NMC111,Hydro,-49.840221612559375
64,Azerbaijan,NMC523,Hydro,-42.91262846934957
62,Azerbaijan,NMC622,Hydro,-72.5547821242319
63,Azerbaijan,NMC811,Hydro,-86.24666548060306
108,Bahamas,LFP,Hydro,0.0
113,Bahamas,NCA,Hydro,-40847.76150749471
109,Bahamas,NMC111,Hydro,-100889.43729710348
112,Bahamas,NMC523,Hydro,-100990.10598648095
110,Bahamas,NMC622,Hydro,0.0
111,Bahamas,NMC811,Hydro,0.0
102,Bahrain,LFP,Hydro,0.0
107,Bahrain,NCA,Hydro,-816.0100434569761
103,Bahrain,NMC111,Hydro,-1174.7259577954383
106,Bahrain,NMC523,Hydro,-1580.9396631482737
104,Bahrain,NMC622,Hydro,-3208.3720047588577
105,Bahrain,NMC811,Hydro,-12814.38925626658
90,Bangladesh,LFP,Hydro,-6466.194390997762
95,Bangladesh,NCA,Hydro,-962.8470933869663
91,Bangladesh,NMC111,Hydro,-2095.948918850865
94,Bangladesh,NMC523,Hydro,-2257.553798366452
92,Bangladesh,NMC622,Hydro,-3673.8510726883974
93,Bangladesh,NMC811,Hydro,-4276.6109300580465
144,Barbados,LFP,Hydro,0.0
149,Barbados,NCA,Hydro,-2298.396457500692
145,Barbados,NMC111,Hydro,-6117.499118205585
148,Barbados,NMC523,Hydro,-5247.663755805639
146,Barbados,NMC622,Hydro,-8656.092519046164
147,Barbados,NMC811,Hydro,-10346.383289459669
120,Belarus,LFP,Hydro,-54.69625852692208
125,Belarus,NCA,Hydro,-2.8292275468306354
121,Belarus,NMC111,Hydro,-19.595489831646653
124,Belarus,NMC523,Hydro,-16.615690711691762
