,country,total_costs,scrap_sum,unit_cost
0,Argentina,48817230.72993904,3850.9999999999995,12.676507590220476
1,Australia,86847306.5621501,12000.0,7.237275546845842
2,Belgium,84380149.72523388,8999.999999999998,9.375572191692656
3,Brazil,335194376.5816099,1133043.0,0.295835530144584
4,Canada,190193676.98489517,119999.99999999997,1.58494730820746
5,Czechia,25327519.865854938,1000.0,25.32751986585494
6,Finland,73453157.91101271,7000.0,10.493308273001816
7,France,219759942.03639072,98000.00000000001,2.2424483881264354
8,Germany,281915746.68663305,194000.00000000003,1.4531739519929536
9,Hungary,223671265.5547724,124999.63724927232,1.7893753172157667
10,India,324771937.4514995,460999.56251612294,0.7044951098844937
11,Italy,216863701.0896591,103000.0,2.105472826113195
12,Japan,157028354.8949695,306999.89219904365,0.5114931922945433
13,Korea,211121951.447537,1515999.7409367168,0.13926252475286538
14,Netherlands,145717728.8200443,32000.000000000004,4.5536790256263835
15,Norway,272095642.24861425,181999.86330267243,1.4950321242610456
16,Paraguay,18264236.22554597,575.0,31.763889087906033
17,Poland,189315649.08131015,77000.0,2.4586447932637685
18,Romania,25387817.11956411,999.9999999999998,25.387817119564115
19,Russian Federation,167682378.00675976,54999.41890403101,3.0488027209769304
20,Serbia,23841042.06569303,999.1888564475104,23.860396272289144
21,Slovakia,25353203.39801518,1000.0000000000002,25.35320339801517
22,Spain,223654071.92040402,116000.0,1.928052344141414
23,Sweden,285063156.6309575,199999.75374733793,1.4253175380959777
24,Switzerland,211069752.49601275,80999.15302473001,2.6058266613179355
25,Thailand,157508243.7661319,54999.77738231719,2.8637978417849363
26,Turkey,78296519.27996622,10000.0,7.829651927996623
27,USA,321684878.97913617,672000.0000000002,0.4786977365760953
28,United Kingdom,238172816.46730286,159000.0,1.4979422419327224
29,Uruguay,13024264.637007711,300.0000000000001,43.414215456692354
30,Viet Nam,56104441.588368505,5000.0,11.220888317673701
