,country,type,recycling_m,scrap_sum,unit_cost,net_profit
0,Aruba,LFP,Direct,0.0,0.0,0.0
1,Aruba,LFP,Hydro,0.0,0.0,0.0
2,Aruba,LFP,Pyro,0.0,0.0,0.0
3,Aruba,NMC111,Direct,1.032507550680153,308.2661821403652,-302.92956312271315
4,Aruba,NMC111,Hydro,1.032507550680153,1772.3365553355854,-1764.2359877801634
5,Aruba,NMC111,Pyro,1.032507550680153,1658.7182109923788,-1654.1701442511387
6,Aruba,NMC622,Direct,0.4554837735358393,456.9714707191557,-448.3886032731507
7,Aruba,NMC622,Hydro,0.4554837735358393,3173.6224328387316,-3165.6533672527826
8,Aruba,NMC622,Pyro,0.4554837735358393,2844.1199115048885,-2839.5389193290084
9,Aruba,NMC811,Direct,0.32909363383083484,534.3013606096132,-523.9817803297132
10,Aruba,NMC811,Hydro,0.32909363383083484,3999.7841760963447,-3992.0232810338357
11,Aruba,NMC811,Pyro,0.32909363383083484,3523.298701442326,-3518.759854522425
12,Aruba,NMC523,Direct,1.0103949166223416,311.49311044431147,-311.38228762293147
13,Aruba,NMC523,Hydro,1.0103949166223416,1799.8617620628318,-1792.3426350839782
14,Aruba,NMC523,Pyro,1.0103949166223416,1682.5475651629383,-1678.3502596155843
15,Aruba,NCA,Direct,3.033648449676336,183.55884125413937,-173.01195354366436
16,Aruba,NCA,Hydro,3.033648449676336,822.8961768200309,-814.4502217088109
17,Aruba,NCA,Pyro,3.033648449676336,815.4074272436435,-810.3766634490795
18,Afghanistan,LFP,Direct,0.0,0.0,0.0
19,Afghanistan,LFP,Hydro,0.0,0.0,0.0
20,Afghanistan,LFP,Pyro,0.0,0.0,0.0
21,Afghanistan,NMC111,Direct,0.018168382647748126,1769.1018938456625,-1763.7652748280104
22,Afghanistan,NMC111,Hydro,0.018168382647748126,19241.17697855004,-19233.076410994618
23,Afghanistan,NMC111,Pyro,0.018168382647748126,15077.176863931265,-15072.628797190026
24,Afghanistan,NMC622,Direct,0.011163374164954576,2215.0893838604343,-2206.5065164144294
25,Afghanistan,NMC622,Hydro,0.011163374164954576,26600.736095317297,-26592.76702973135
26,Afghanistan,NMC622,Pyro,0.011163374164954576,20344.476101969252,-20339.89510979337
27,Afghanistan,NMC811,Direct,0.0,0.0,0.0
28,Afghanistan,NMC811,Hydro,0.0,0.0,0.0
29,Afghanistan,NMC811,Pyro,0.0,0.0,0.0
30,Afghanistan,NMC523,Direct,0.022533002319787502,1601.739093150516,-1601.628270329136
31,Afghanistan,NMC523,Hydro,0.022533002319787502,16674.467302357643,-16666.94817537879
32,Afghanistan,NMC523,Pyro,0.022533002319787502,13206.799972435005,-13202.602666887651
33,Afghanistan,NCA,Direct,0.0716347335258991,939.1327730585023,-928.5858853480273
34,Afghanistan,NCA,Hydro,0.0716347335258991,7727.12186517476,-7718.67591006354
35,Afghanistan,NCA,Pyro,0.0716347335258991,6483.09589652078,-6478.065132726216
36,Angola,LFP,Direct,3.4567347165437385,156.8919048635352,-153.60659294945518
37,Angola,LFP,Hydro,3.4567347165437385,586.7546167124125,-585.1810748968405
38,Angola,LFP,Pyro,3.4567347165437385,597.1397320420343,-596.3623982788823
39,Angola,NMC111,Direct,12.830270552988337,85.64184619798732,-80.30522718033532
40,Angola,NMC111,Hydro,12.830270552988337,245.2961577428543,-237.1955901874323
41,Angola,NMC111,Pyro,12.830270552988337,266.4892108628197,-261.94114412157967
42,Angola,NMC622,Direct,6.950690635016946,113.64964587261801,-105.06677842661301
43,Angola,NMC622,Hydro,6.950690635016946,368.7396565374786,-360.7705909515298
44,Angola,NMC622,Pyro,6.950690635016946,388.5521447240717,-383.9711525481917
45,Angola,NMC811,Direct,5.187864846433079,130.07974547188772,-119.76016519198772
46,Angola,NMC811,Hydro,5.187864846433079,447.92097918581686,-440.1600841233081
47,Angola,NMC811,Pyro,5.187864846433079,465.1609263305958,-460.6220794106948
48,Angola,NMC523,Direct,14.292813017745495,81.47891653620921,-81.36809371482921
49,Angola,NMC523,Hydro,14.292813017745495,228.30431985962008,-220.7851928807665
50,Angola,NMC523,Pyro,14.292813017745495,249.36651311770234,-245.16920757034833
51,Angola,NCA,Direct,46.37125780964212,47.32668679362105,-36.779799083146045
52,Angola,NCA,Hydro,46.37125780964212,104.37830024523099,-95.93234513401099
53,Angola,NCA,Pyro,46.37125780964212,120.89070628740606,-115.85994249284207
54,Albania,LFP,Direct,213.51521462520355,23.29140532467654,-20.035624578871097
55,Albania,LFP,Hydro,213.51521462520355,37.3617671869984,-35.79873916749041
56,Albania,LFP,Pyro,213.51521462520355,46.746022067322116,-45.98853437467553
57,Albania,NMC111,Direct,182.13640705479256,25.040966481870996,-19.73787774979588
58,Albania,NMC111,Hydro,182.13640705479256,41.454975568057506,-33.386062897406944
59,Albania,NMC111,Pyro,182.13640705479256,51.460872024989726,-46.93472899273022
60,Albania,NMC622,Direct,101.44248010638704,32.69416390681733,-24.143796990854426
61,Albania,NMC622,Hydro,101.44248010638704,60.78784868573877,-52.8494372322094
62,Albania,NMC622,Pyro,101.44248010638704,73.30551583199178,-68.74752136092201
63,Albania,NMC811,Direct,63.16726573060203,40.5707357570633,-30.282590189727618
64,Albania,NMC811,Hydro,63.16726573060203,82.8646979278816,-75.13345382348447
65,Albania,NMC811,Pyro,63.16726573060203,97.61281679482933,-93.09799707299378
66,Albania,NMC523,Direct,204.76600811600545,23.739717068380067,-23.661620375986704
67,Albania,NMC523,Hydro,204.76600811600545,38.39828444720955,-30.910072743502152
68,Albania,NMC523,Pyro,204.76600811600545,47.94349514740577,-43.76882555721307
69,Albania,NCA,Direct,320.8642388295749,19.34604687217929,-8.831314647858932
70,Albania,NCA,Hydro,320.8642388295749,28.624233556256133,-20.207772331605224
71,Albania,NCA,Pyro,320.8642388295749,36.54319268901868,-31.5361825406038
72,Andorra,LFP,Direct,0.20581147256629326,551.3893268325438,-548.1040149184638
73,Andorra,LFP,Hydro,0.20581147256629326,3507.232734373985,-3505.659192558413
74,Andorra,LFP,Pyro,0.20581147256629326,3111.7565452999356,-3110.9792115367836
75,Andorra,NMC111,Direct,0.8527801315088219,288.50045258458454,-283.1638335669325
76,Andorra,NMC111,Hydro,0.8527801315088219,1384.158456503077,-1376.057888947655
77,Andorra,NMC111,Pyro,0.8527801315088219,1317.6003778275672,-1313.052311086327
78,Andorra,NMC622,Direct,0.4477711395950236,386.9300752635911,-378.3472078175861
79,Andorra,NMC622,Hydro,0.4477711395950236,2109.462594700999,-2101.49352911505
80,Andorra,NMC622,Pyro,0.4477711395950236,1945.0100388613143,-1940.4290466854343
81,Andorra,NMC811,Direct,0.3482299065691396,433.89675701138145,-423.5771767314815
82,Andorra,NMC811,Hydro,0.3482299065691396,2486.4843147313045,-2478.7234196687955
83,Andorra,NMC811,Pyro,0.3482299065691396,2264.2862739625757,-2259.7474270426746
84,Andorra,NMC523,Direct,0.9238295185563772,278.16982750281437,-278.0590046814344
85,Andorra,NMC523,Hydro,0.9238295185563772,1313.5755191579196,-1306.056392179066
86,Andorra,NMC523,Pyro,0.9238295185563772,1255.374054042467,-1251.1767484951129
87,Andorra,NCA,Direct,2.998067417263605,162.68677043165027,-152.13988272117527
88,Andorra,NCA,Hydro,2.998067417263605,608.2483109248499,-599.8023558136299
89,Andorra,NCA,Pyro,2.998067417263605,616.1742355486914,-611.1434717541274
90,United Arab Emirates,LFP,Direct,0.0,0.0,0.0
91,United Arab Emirates,LFP,Hydro,0.0,0.0,0.0
92,United Arab Emirates,LFP,Pyro,0.0,0.0,0.0
93,United Arab Emirates,NMC111,Direct,123.85849309630522,29.998510677176675,-24.661891659524677
94,United Arab Emirates,NMC111,Hydro,123.85849309630522,54.24037169510533,-46.13980413968333
95,United Arab Emirates,NMC111,Pyro,123.85849309630522,65.54342847019966,-60.99536172895966
96,United Arab Emirates,NMC622,Direct,43.295302153092486,48.63227402648935,-40.049406580484344
97,United Arab Emirates,NMC622,Hydro,43.295302153092486,109.02735360192007,-101.05828801597127
98,United Arab Emirates,NMC622,Pyro,43.295302153092486,124.47343126690873,-119.89243909102873
99,United Arab Emirates,NMC811,Direct,24.411671543540397,63.28579250266279,-52.966212222762785
100,United Arab Emirates,NMC811,Hydro,24.411671543540397,159.52383900461157,-151.76294394210277
101,United Arab Emirates,NMC811,Pyro,24.411671543540397,176.57166302199522,-172.03281610209422
102,United Arab Emirates,NMC523,Direct,99.32218923910509,33.202519055059106,-33.09169623367911
103,United Arab Emirates,NMC523,Hydro,99.32218923910509,62.80714824375499,-55.28802126490139
104,United Arab Emirates,NMC523,Pyro,99.32218923910509,74.99544807072512,-70.79814252337111
105,United Arab Emirates,NCA,Direct,327.9818717773992,19.1734923077009,-8.6266045972259
106,United Arab Emirates,NCA,Hydro,327.9818717773992,28.405482840217918,-19.959527728997916
107,United Arab Emirates,NCA,Pyro,327.9818717773992,36.179334760370025,-31.148570965806023
108,Argentina,LFP,Direct,146.27901119523756,28.45243909966482,-25.174976546130218
109,Argentina,LFP,Hydro,146.27901119523756,52.13537433993995,-50.56462708282361
110,Argentina,LFP,Pyro,146.27901119523756,63.438952483013544,-62.666893789285076
111,Argentina,NMC111,Direct,539.7264428551522,15.18402430151872,-9.856317606543433
112,Argentina,NMC111,Hydro,539.7264428551522,20.583277009511374,-12.491123296754992
113,Argentina,NMC111,Pyro,539.7264428551522,26.840029770993894,-22.297790333796875
114,Argentina,NMC622,Direct,306.39838445772165,19.937137989765507,-11.362909158252325
115,Argentina,NMC622,Hydro,306.39838445772165,30.800054610017533,-22.83913686757189
116,Argentina,NMC622,Pyro,306.39838445772165,38.975380430751926,-34.400501026134265
117,Argentina,NMC811,Direct,240.1412897890081,22.416295971423356,-12.105071012595124
118,Argentina,NMC811,Hydro,240.1412897890081,36.63364356371249,-28.88062970179051
119,Argentina,NMC811,Pyro,240.1412897890081,45.76269526888868,-41.230234758721224
120,Argentina,NMC523,Direct,624.0396561427483,14.16003432689658,-14.057910084024654
121,Argentina,NMC523,Hydro,624.0396561427483,18.562651762328464,-11.051742038502725
122,Argentina,NMC523,Pyro,624.0396561427483,24.392084180351564,-20.200795252028595
123,Argentina,NCA,Direct,2001.8262398781076,8.082890543947402,2.455450264420858
124,Argentina,NCA,Hydro,2001.8262398781076,8.096308120098437,0.34180754002320374
125,Argentina,NCA,Pyro,2001.8262398781076,11.316712433530952,-6.292262338823279
126,Armenia,LFP,Direct,0.0,0.0,0.0
127,Armenia,LFP,Hydro,0.0,0.0,0.0
128,Armenia,LFP,Pyro,0.0,0.0,0.0
129,Armenia,NMC111,Direct,1.1502909897908091,257.7327728491859,-252.3961538315339
130,Armenia,NMC111,Hydro,1.1502909897908091,1213.7362650188434,-1205.6356974634214
131,Armenia,NMC111,Pyro,1.1502909897908091,1139.0142528764768,-1134.4661861352367
132,Armenia,NMC622,Direct,0.5082334601693901,375.1708955986842,-366.58802815267916
133,Armenia,NMC622,Hydro,0.5082334601693901,2088.130417974555,-2080.161352388606
134,Armenia,NMC622,Pyro,0.5082334601693901,1874.9707714566039,-1870.3897792807238
135,Armenia,NMC811,Direct,0.2931136141961496,483.1687425345726,-472.8491622546726
136,Armenia,NMC811,Hydro,0.2931136141961496,3009.730617356581,-3001.969722294072
137,Armenia,NMC811,Pyro,0.2931136141961496,2623.3070177288323,-2618.7681708089312
138,Armenia,NMC523,Direct,1.1107620491622423,261.9089004761595,-261.7980776547795
139,Armenia,NMC523,Hydro,1.1107620491622423,1242.2581052105143,-1234.7389782316607
140,Armenia,NMC523,Pyro,1.1107620491622423,1163.579564721981,-1159.3822591746268
141,Armenia,NCA,Direct,3.4301396112256346,155.9776022855761,-145.4307145751011
142,Armenia,NCA,Hydro,3.4301396112256346,587.4117688085482,-578.9658136973283
143,Armenia,NCA,Pyro,3.4301396112256346,584.7717805585572,-579.7410167639932
144,Australia,LFP,Direct,1715.828462964139,25.87124874553362,-22.635271421481914
145,Australia,LFP,Hydro,1715.828462964139,31.94012140673771,-30.384143874895923
146,Australia,LFP,Pyro,1715.828462964139,42.757304462927664,-42.01312542440269
147,Australia,NMC111,Direct,4666.590547134784,16.609578413835358,-11.3289748872431
148,Australia,NMC111,Hydro,4666.590547134784,16.426562295963834,-8.378877198427439
149,Australia,NMC111,Pyro,4666.590547134784,23.631565410731024,-19.120124284312507
150,Australia,NMC622,Direct,2862.7809651562666,20.622944729887383,-12.094372471611567
151,Australia,NMC622,Hydro,2862.7809651562666,22.729216093029358,-14.811361114176256
152,Australia,NMC622,Pyro,2862.7809651562666,31.56877824542251,-27.02620589526209
153,Australia,NMC811,Direct,2276.236262060314,22.82717923445944,-12.560113594095535
154,Australia,NMC811,Hydro,2276.236262060314,26.470376552523412,-18.759016200215893
155,Australia,NMC811,Pyro,2276.236262060314,36.163254199067005,-31.66454697005352
156,Australia,NMC523,Direct,5780.535647464142,15.107108575108152,-15.05095782568136
157,Australia,NMC523,Hydro,5780.535647464142,14.248168317298607,-6.78068820899106
158,Australia,NMC523,Pyro,5780.535647464142,20.815920112803404,-16.656430057747848
159,Australia,NCA,Direct,18374.89998034669,9.051558032215627,1.4416109187490513
160,Australia,NCA,Hydro,18374.89998034669,6.606241781487764,1.790441022294244
161,Australia,NCA,Pyro,18374.89998034669,10.489084282650236,-5.498003184806825
162,Austria,LFP,Direct,6247.084745695874,5.13291131335694,-1.9565459854534457
163,Austria,LFP,Hydro,6247.084745695874,4.258209186251901,-2.7234549383873574
164,Austria,LFP,Pyro,6247.084745695874,6.2536050027690795,-5.549487497452899
165,Austria,NMC111,Direct,6104.687196665453,5.185977762966136,0.026941097849464746
166,Austria,NMC111,Hydro,6104.687196665453,4.321342820304891,3.662443319644613
167,Austria,NMC111,Pyro,6104.687196665453,6.339581348176263,-1.8723957027176934
168,Austria,NMC622,Direct,3384.1864226573766,6.747092309684469,1.715873960583292
169,Austria,NMC622,Hydro,3384.1864226573766,6.297265410149589,1.558710742687417
170,Austria,NMC622,Pyro,3384.1864226573766,8.990500266954594,-4.494351379551172
171,Austria,NMC811,Direct,2097.8390409725234,8.351345171098636,1.8522659541278184
172,Austria,NMC811,Hydro,2097.8390409725234,8.54498739995925,-0.8934808531060384
173,Austria,NMC811,Pyro,2097.8390409725234,11.933563536624948,-7.483357918696201
174,Austria,NMC523,Direct,6842.549225614836,4.928628697713116,-4.938539333225777
175,Austria,NMC523,Hydro,6842.549225614836,4.017806752664887,3.387267383559123
176,Austria,NMC523,Pyro,6842.549225614836,5.925365231424853,-1.8115684106688958
177,Austria,NCA,Direct,10716.294034502604,4.034787605275625,6.393471867710634
178,Austria,NCA,Hydro,10716.294034502604,3.0174145578397473,5.319731507124272
179,Austria,NCA,Pyro,10716.294034502604,4.542988385339875,0.40014329683591376
180,Azerbaijan,LFP,Direct,38.30849645976919,51.44618363949444,-48.160871725414445
181,Azerbaijan,LFP,Hydro,38.30849645976919,118.25965938488825,-116.68611756931625
182,Azerbaijan,LFP,Pyro,38.30849645976919,134.12390481756174,-133.34657105440974
183,Azerbaijan,NMC111,Direct,112.14391301014408,31.400298543444055,-26.063679525792054
184,Azerbaijan,NMC111,Hydro,112.14391301014408,57.94078916798138,-49.840221612559375
185,Azerbaijan,NMC111,Pyro,112.14391301014408,69.64009750003457,-65.09203075879456
186,Azerbaijan,NMC622,Direct,68.3250958315119,39.432026517514814,-30.84915907150981
187,Azerbaijan,NMC622,Hydro,68.3250958315119,80.5238477101807,-72.5547821242319
188,Azerbaijan,NMC622,Pyro,68.3250958315119,94.22622723504786,-89.64523505916786
189,Azerbaijan,NMC811,Direct,54.119460453188246,43.89128890944626,-33.57170862954626
