,country,total_costs,scrap_sum,unit_cost
0,Afghanistan,1263044.6188139012,0.1234994926583893,10227.123947039978
1,Albania,54498715.16081154,1085.8916144625655,50.18798785713462
2,Algeria,43997027.640420854,707.7934840329797,62.16082605017428
3,Andorra,6430553.686498374,5.77648958605926,1113.2286470346287
4,Angola,19767183.14131529,89.0896315783697,221.8797270917732
5,Argentina,84573287.02171022,3858.4110243179757,21.919201061960383
6,Armenia,6330356.586028351,6.492539724544226,975.0200775972519
7,Aruba,8341281.704038267,5.861128324345504,1423.152888393672
8,Australia,669396690.5990362,35676.87186512633,18.762762977921348
9,Austria,222456788.5366236,35392.640666108666,6.285396747738128
10,Azerbaijan,47029263.55175407,849.9194936786619,55.333786201561026
11,Bahamas,874393.3105010004,0.01963694745696991,44527.965072832354
12,Bahrain,5161031.016532525,4.320353128673014,1194.5854569803935
13,Bangladesh,5353816.284701964,3.065936111735378,1746.2256516726964
14,Barbados,5007649.791146726,1.3157198587288779,3806.0152075112983
15,Belarus,72277505.11626004,2569.077430370272,28.133642163460575
16,Belgium,929206735.8047618,45336.431913998065,20.495806497684704
17,Benin,5612105.9203830445,4.427905787432309,1267.4402279090586
18,Bermuda,5775394.269258477,3.127643843378203,1846.5639179109376
19,Bolivia (Plurinational State of),65413800.4011557,1796.4458481717331,36.412898539484615
20,Bosnia Herzegovina,26033060.195430074,195.3266661152761,133.279601363114
21,Botswana,36231361.81410869,425.78165571921585,85.09375950663706
22,Brazil,11756512794.578587,949789.0331108246,12.378025419047765
23,Brunei Darussalam,12354946.719991695,26.120665688836326,472.9950938911966
24,Bulgaria,98489859.0832402,4858.034672543134,20.27360151212789
25,Burkina Faso,45285960.97094514,754.6885876497223,60.00615579993899
26,Burundi,30335432.660069995,266.7780197386792,113.71038997060134
27,C?te d'Ivoire,30216708.200494397,265.6964175878943,113.72644190996098
28,Cabo Verde,7701391.114950308,7.565570293820425,1017.9524894826266
29,Cambodia,50606219.349840954,1007.0670839043567,50.25109067575
30,Cameroon,3943935.777440758,2.300984270418364,1714.021181345874
31,Canada,1119301372.1677752,173065.203873767,6.467512516173897
32,Cayman Isds,1740741.9370242008,0.05931280563873732,29348.501023989975
33,Chile,55473018.7580985,1100.967765066821,50.385688408172136
34,Colombia,82667580.62416047,3587.695099434264,23.041974954113616
35,Comoros,5219785.110875478,2.7456816292596224,1901.0889883409393
36,Congo,6341267.866405772,6.101163656536557,1039.3538386094556
37,Costa Rica,54413229.49099034,1049.3197779560396,51.85571704078748
38,Croatia,90854514.41129343,3954.116409493298,22.977197685218382
39,Cyprus,58050148.390151426,1254.9670903218835,46.25631129120867
40,Czechia,1971319966.7977753,33281.740011585935,59.231277154124925
41,Denmark,178402808.87659347,21009.406479286976,8.491568243609334
42,Dominican Rep.,63070665.69888519,1607.9295067672842,39.224770385418026
43,Ecuador,56106997.98076449,1143.7479822737405,49.0553853211835
44,Egypt,99023195.26697816,5754.619595762317,17.207600540598467
45,El Salvador,13486835.881033696,24.359811690341196,553.651073024563
46,Estonia,60441214.960993074,1436.8004104255763,42.066535144634706
47,Eswatini,10474112.112104781,16.866035189767047,621.0180397619253
48,Ethiopia,44252266.36295456,714.8882054725318,61.900960211959834
49,Fiji,7926396.696276,10.633436789729313,745.4219038506906
50,Finland,464259836.56839204,14460.171577310366,32.106108429368014
51,France,1514298020.6857047,252947.01035932993,5.986621539960217
52,French Polynesia,34762387.162196755,380.00135987393986,91.47963884584173
53,Georgia,18654125.661589872,79.73325101405587,233.95666706605766
54,Germany,1657077997.3537636,311394.95349007216,5.321467091169781
55,Ghana,12000193.80203476,36.76253798710834,326.4245196086003
56,Greece,247366846.27299556,49750.21031954319,4.972176895015525
57,Greenland,5030878.546679509,1.4330337755408211,3510.648969024387
58,Grenada,20637991.491968997,60.73313342228805,339.81437032845724
59,Guatemala,78190003.88779649,3023.021981321618,25.86484794715685
60,Guinea,6532038.660049224,5.218329333490544,1251.7490259051817
61,Guyana,62346922.15310922,1547.59198830275,40.28640793203209
62,Honduras,38687483.80420987,385.8375852868736,100.26883144483033
63,Hungary,122250091.87586546,8421.637249272337,14.5161906476592
64,Iceland,48926039.02550433,1008.0140728073899,48.53705949684004
65,India,252660269.5157559,65468.56251612287,3.859260991923162
66,Indonesia,213499991.4492401,42732.253318791285,4.996225915270294
67,Iran,16659487.882541087,104.40488528474758,159.5661719957357
68,Ireland,142811765.46959355,12101.967001212728,11.800706897918538
69,Israel,200670080.24946713,35064.747896591594,5.722843946896675
70,Italy,1513162526.3183708,265086.40333353356,5.7081861132443645
71,Jamaica,9798810.009292748,10.468454426662102,936.032160042285
72,Japan,145196405.6887889,28441.402371067677,5.105107117941959
73,Jordan,58564368.56468237,1492.888582017994,39.22889441991626
74,Kazakhstan,70987393.30901167,2453.129293310899,28.9374854813309
75,Kenya,121213390.00094418,9721.458664587983,12.468642225727294
76,Kiribati,5069066.86754277,2.549642183985625,1988.1483368065224
77,Korea,214378478.65526047,130571.74093671673,1.641844377024595
78,Kuwait,10018376.466701858,22.639946364613692,442.50884279304705
79,Kyrgyzstan,5644958.832393089,4.883394658278406,1155.9497495914381
80,Lao People's Dem. Rep.,93028782.02221143,4877.087475451008,19.074659310597788
81,Latvia,64640573.75657179,1697.0868162719994,38.08913789016882
82,Lebanon,102121324.46999653,6177.073019400142,16.53231621987748
83,Lesotho,24586700.779840734,154.11994847993688,159.52964572293115
84,Lithuania,78825592.49364878,2774.9057307435305,28.40658391394349
85,Luxembourg,65870396.410914674,1790.714385939848,36.78442353962713
86,Madagascar,34471379.77816359,370.9551046712237,92.92601542366012
87,Malawi,59334477.40304213,1523.4902123744087,38.94641194351188
88,Malaysia,14439923.694328023,39.62959974361447,364.37218109059336
89,Maldives,21784388.0630591,112.95978209502799,192.85083291620438
90,Mali,20405867.039128594,95.03380283110528,214.72219811506483
91,Malta,43899489.43173712,628.4732552434374,69.85100649148987
92,Mauritania,1561911.7674770178,0.1706722917923798,9151.52513084584
93,Mauritius,40580725.33304563,567.7098869394574,71.48144900526155
94,Mexico,166067876.3095592,27355.216927067195,6.070793616892866
95,Mongolia,44258348.57980029,302.35657335906046,146.37799366525346
96,Montenegro,18653170.26023689,83.86957791166168,222.40686938813425
97,Morocco,59767002.30574237,1551.048543611021,38.53328933638521
98,Mozambique,21704002.874375135,111.5893953133419,194.49879456224772
99,Myanmar,83281529.54237613,3668.449157304978,22.702108158303826
100,Namibia,41719259.84167815,609.6471637009652,68.43181158822162
101,Nepal,33434899.715800866,344.67591858631374,97.00387498184936
102,Netherlands,819235582.504614,58245.928688257416,14.065113235455627
103,New Caledonia,1143417.5297680914,0.18090036858737835,6320.703151114912
104,New Zealand,128239453.86494729,10616.428511805132,12.079340403634715
105,Nicaragua,53032598.636359945,968.6204578934876,54.75064892981185
106,Niger,33574640.64776975,346.2915091548109,96.95484804035458
107,Nigeria,192705392.70889923,32413.767668326545,5.94517103598553
108,North Macedonia,26504514.602772593,204.3805077166939,129.68220354708362
109,Norway,143761177.52708787,14506.863302672431,9.909873314971158
110,Oman,42289799.16357047,648.2253129251797,65.23935168889602
111,Pakistan,172628348.66512153,24342.625256127707,7.09160769837946
112,Palau,5526869.815999688,3.1954893066734877,1729.584825853532
113,Panama,13278676.44457923,23.22848841819989,571.6547803504586
114,Papua New Guinea,0.0,0.0,
115,Paraguay,44371210.21115361,575.8631487084108,77.05165769102034
116,Peru,88734281.55254376,4388.212524851206,20.221053800385967
117,Philippines,326502903.48616457,127504.36488283721,2.560719421536554
118,Poland,1125141292.5718503,138386.24150524038,8.130441872931737
119,Portugal,223927176.10650498,38675.22122980673,5.789939113106503
120,Qatar,10591696.677899627,24.554530687944037,431.3540670968725
121,Rep. of Moldova,33206929.068306357,355.1754034292089,93.49445020036397
122,Romania,1097127987.1373973,17511.862887853044,62.65055831943562
123,Russian Federation,147856404.2533935,15948.436696639563,9.270902663741818
124,Rwanda,8188640.68560582,11.826262945895763,692.4115185894493
125,Saint Lucia,13933602.66769208,19.29189452131752,722.2516509353432
126,Samoa,4893541.1287669465,2.330324794697783,2099.939519118228
127,Saudi Arabia,121132123.27593201,9638.066790284556,12.568093364743707
128,Senegal,77964542.01982322,3083.8960337822036,25.281183660463622
129,Serbia,40833851.56752255,596.2584478969923,68.4834767734425
130,Seychelles,18811300.84826454,76.76072441988984,245.0641391209989
131,Sierra Leone,1992653.7675877598,0.38862840106335217,5127.401296805706
132,Singapore,0.0,0.0,
133,Slovakia,936946616.1323764,14710.652446827695,63.69171044717503
134,Slovenia,75547205.716144,2480.013388463337,30.46241849643984
135,Solomon Isds,5105801.990503753,2.6173232806409983,1950.7723895893025
136,South Africa,30550790.56638956,272.32874427279484,112.18349589930354
137,Spain,1320439148.5239058,168097.76061906837,7.855185837461539
138,Sri Lanka,238008556.55771577,55965.39190308636,4.2527810217047755
139,State of Palestine,13038983.275566507,31.703314409177015,411.28139182167564
140,Sudan,7864892.256727394,8.3311828806415,944.0306820058424
141,Sweden,221294992.24283028,35643.75374733795,6.208520960263835
142,Switzerland,192037426.03492045,28068.153024730025,6.84182624577121
143,Tajikistan,19264907.8596554,81.82269600357148,235.4469945455538
144,Thailand,149994086.43187535,17054.428549942582,8.795022711703838
145,Togo,33411776.342665713,342.9340498260682,97.42915980379243
146,Tonga,0.0,0.0,
147,Trinidad and Tobago,44846971.164953634,590.6389454693315,75.92958694811006
148,Tunisia,27027952.307239376,198.30941067147683,136.2918290953645
149,Turkey,585500562.1762923,28142.4210106537,20.804910919165167
150,USA,1982440141.7265391,1014007.7779319226,1.9550541769706564
151,Uganda,148246383.6173149,16400.758420705548,9.038995625358247
152,Ukraine,24258039.63627843,209.76314793470777,115.6449065296691
153,United Arab Emirates,37132512.560726374,618.8695278094424,60.000550830416614
154,United Kingdom,1494236313.3749642,205336.3793814507,7.277016950801206
155,United Rep. of Tanzania,73078525.87999375,2617.2197796743176,27.92219684702502
156,Uruguay,35512220.24446221,300.2115962721357,118.29063462382413
157,Uzbekistan,53544620.40629117,1164.171329974457,45.99376314091671
158,Viet Nam,1204688464.1772947,51520.31028619644,23.382787438298102
159,Yemen,43169029.36323666,681.1272503172224,63.378802335586315
160,Zambia,27208610.712138746,204.16378465592624,133.2685459274423
161,Zimbabwe,11221803.8274555,26.467385992048193,423.9861023988903
