,country,type,recycling_m,net_profit
18,Afghanistan,LFP,Direct,0.0
33,Afghanistan,NCA,Direct,-3453.586486622344
21,Afghanistan,NMC111,Direct,-8649.29058801782
30,Afghanistan,NMC523,Direct,-7496.116215536983
24,Afghanistan,NMC622,Direct,-11970.444815149023
27,Afghanistan,NMC811,Direct,-35217.3150383494
54,Albania,LFP,Direct,-47.85969179922153
69,Albania,NCA,Direct,6.9107925003262665
58,Albania,NMC111,Hydro,4.353017973724343
67,Albania,NMC523,Hydro,4.046426471033851
61,Albania,NMC622,Hydro,2.489883876684823
63,Albania,NMC811,Direct,2.7308188136496097
792,Algeria,LFP,Direct,0.0
807,Algeria,NCA,Direct,-2.2006663462679033
795,Algeria,NMC111,Direct,-19.474353769563557
804,Algeria,NMC523,Direct,-22.319356291995824
798,Algeria,NMC622,Direct,-23.01860736513371
801,Algeria,NMC811,Direct,-25.01254559379981
72,Andorra,LFP,Direct,0.0
87,Andorra,NCA,Direct,-127.20031052203026
75,Andorra,NMC111,Direct,-250.5492391284109
84,Andorra,NMC523,Direct,-233.9005361663562
78,Andorra,NMC622,Direct,-313.8374718049975
81,Andorra,NMC811,Direct,-347.4592118028238
36,Angola,LFP,Direct,0.0
51,Angola,NCA,Direct,-9.29442851419093
39,Angola,NMC111,Direct,-33.3885768599749
48,Angola,NMC523,Direct,-34.7745590007934
42,Angola,NMC622,Direct,-40.54629025616218
45,Angola,NMC811,Direct,-44.55959254086332
108,Argentina,LFP,Direct,0.0
123,Argentina,NCA,Direct,4.517722790330473
112,Argentina,NMC111,Hydro,-5.802103575083303
121,Argentina,NMC523,Hydro,-4.425667234531489
114,Argentina,NMC622,Direct,-6.135360352098146
117,Argentina,NMC811,Direct,-6.07074562251211
126,Armenia,LFP,Direct,0.0
141,Armenia,NCA,Direct,0.0
129,Armenia,NMC111,Direct,-315.52245717846836
138,Armenia,NMC523,Direct,0.0
132,Armenia,NMC622,Direct,0.0
135,Armenia,NMC811,Direct,0.0
0,Aruba,LFP,Direct,0.0
15,Aruba,NCA,Direct,0.0
3,Aruba,NMC111,Direct,-387.71003259826927
12,Aruba,NMC523,Direct,0.0
6,Aruba,NMC622,Direct,0.0
9,Aruba,NMC811,Direct,0.0
144,Australia,LFP,Direct,0.0
159,Australia,NCA,Direct,7.9665351636344
148,Australia,NMC111,Hydro,4.647155402582993
157,Australia,NMC523,Hydro,4.521084210294296
151,Australia,NMC622,Hydro,3.2191814640598446
153,Australia,NMC811,Direct,3.9009845656857114
162,Austria,LFP,Direct,-63.770008252264
177,Austria,NCA,Direct,5.511508056373434
166,Austria,NMC111,Hydro,2.2277073758212844
175,Austria,NMC523,Hydro,2.0706396607316075
168,Austria,NMC622,Direct,0.24838016456096373
171,Austria,NMC811,Direct,0.06792960799390953
180,Azerbaijan,LFP,Direct,0.0
195,Azerbaijan,NCA,Direct,4.2050859799087155
184,Azerbaijan,NMC111,Hydro,-6.187266487719963
193,Azerbaijan,NMC523,Hydro,-4.86136114513357
186,Azerbaijan,NMC622,Direct,-6.320856066594505
189,Azerbaijan,NMC811,Direct,-6.2281884737754645
324,Bahamas,LFP,Direct,0.0
339,Bahamas,NCA,Direct,-2383.9710868527986
327,Bahamas,NMC111,Direct,-4567.667811989421
336,Bahamas,NMC523,Direct,-4238.543699264857
330,Bahamas,NMC622,Direct,0.0
333,Bahamas,NMC811,Direct,0.0
306,Bahrain,LFP,Direct,0.0
321,Bahrain,NCA,Direct,-224.3695301891288
309,Bahrain,NMC111,Direct,-305.54620162352484
318,Bahrain,NMC523,Direct,-361.7267654372161
312,Bahrain,NMC622,Direct,-568.0325321484784
315,Bahrain,NMC811,Direct,-1127.6909816259729
270,Bangladesh,LFP,Direct,0.0
285,Bangladesh,NCA,Direct,-691.3089400478874
273,Bangladesh,NMC111,Direct,-1673.7487989226709
282,Bangladesh,NMC523,Direct,-1551.3012650596133
276,Bangladesh,NMC622,Direct,-2483.6105382063347
279,Bangladesh,NMC811,Direct,-2891.3338770790356
432,Barbados,LFP,Direct,0.0
447,Barbados,NCA,Direct,0.0
435,Barbados,NMC111,Direct,0.0
444,Barbados,NMC523,Direct,0.0
438,Barbados,NMC622,Direct,0.0
441,Barbados,NMC811,Direct,0.0
360,Belarus,LFP,Direct,0.0
375,Belarus,NCA,Direct,6.810188748548984
364,Belarus,NMC111,Hydro,0.991898832195945
373,Belarus,NMC523,Hydro,1.3956984256698508
366,Belarus,NMC622,Direct,-0.583818039258837
369,Belarus,NMC811,Direct,0.08795629333832622
216,Belgium,LFP,Direct,-54.619146514072135
231,Belgium,NCA,Direct,5.962695872426702
220,Belgium,NMC111,Hydro,3.2924760821557766
229,Belgium,NMC523,Hydro,3.0647216950696574
222,Belgium,NMC622,Direct,1.0887195801696525
225,Belgium,NMC811,Direct,1.1496563207875403
234,Benin,LFP,Direct,0.0
249,Benin,NCA,Direct,8.196957947025734
238,Benin,NMC111,Hydro,4.403422563460483
247,Benin,NMC523,Hydro,4.33848390418135
241,Benin,NMC622,Hydro,2.772677527560753
243,Benin,NMC811,Direct,3.8193401020250866
378,Bermuda,LFP,Direct,0.0
393,Bermuda,NCA,Direct,-274.54514422426763
381,Bermuda,NMC111,Direct,-357.74064682659787
390,Bermuda,NMC523,Direct,-424.90074193566426
384,Bermuda,NMC622,Direct,-701.0753508371872
387,Bermuda,NMC811,Direct,-1583.148742378618
396,Bolivia (Plurinational State of),LFP,Direct,0.0
411,Bolivia (Plurinational State of),NCA,Direct,5.1918990432073295
400,Bolivia (Plurinational State of),NMC111,Hydro,-3.5954777762427312
409,Bolivia (Plurinational State of),NMC523,Hydro,-2.5097070675036317
402,Bolivia (Plurinational State of),NMC622,Direct,-4.5108875664814505
405,Bolivia (Plurinational State of),NMC811,Direct,-4.28765051875121
342,Bosnia Herzegovina,LFP,Direct,0.0
357,Bosnia Herzegovina,NCA,Direct,-5.155746104698851
345,Bosnia Herzegovina,NMC111,Direct,-24.015389446787104
354,Bosnia Herzegovina,NMC523,Direct,-26.48895327599439
348,Bosnia Herzegovina,NMC622,Direct,-28.045580211317976
351,Bosnia Herzegovina,NMC811,Direct,-30.30847736785611
468,Botswana,LFP,Direct,0.0
483,Botswana,NCA,Direct,-6.9143050270214275
471,Botswana,NMC111,Direct,-28.827693747331878
480,Botswana,NMC523,Direct,-30.596273875763927
474,Botswana,NMC622,Direct,-34.63104677455154
477,Botswana,NMC811,Direct,-37.90517635085753
414,Brazil,LFP,Direct,0.0
429,Brazil,NCA,Direct,10.028811968507545
418,Brazil,NMC111,Hydro,8.131687366284492
427,Brazil,NMC523,Hydro,7.545824764943808
421,Brazil,NMC622,Hydro,8.013081387328574
423,Brazil,NMC811,Direct,8.905924573966157
450,Brunei Darussalam,LFP,Direct,0.0
465,Brunei Darussalam,NCA,Direct,-125.96391906398145
453,Brunei Darussalam,NMC111,Direct,-336.07701270404925
462,Brunei Darussalam,NMC523,Direct,-295.4541597528717
456,Brunei Darussalam,NMC622,Direct,-463.5626385201714
459,Brunei Darussalam,NMC811,Direct,-538.9584279291347
288,Bulgaria,LFP,Direct,-35.29954662280335
303,Bulgaria,NCA,Direct,8.277845774561065
