,country,total_costs,scrap,unit_cost
0,Afghanistan,1735186.5891871839,0.27748063171859527,6253.361102863962
1,Albania,130889186.32073098,34900.12807022517,3.7503927222662057
2,Algeria,27284157.326023947,1424.5486066990757,19.152844064230308
3,Andorra,1600560.3399968524,7.979203822405533,200.59148451659968
4,Angola,17139297.488299422,574.8691137410957,29.81426046141429
5,Argentina,58472720.0647948,6828.201089565493,8.56341506317818
6,Armenia,229155.24886166005,0.7141928212795585,320.8590761961203
7,Aruba,244890.8093070822,0.6230578693401145,393.0466516159213
8,Australia,144069206.00095403,58316.27079654854,2.470480434244105
9,Austria,106361725.81975543,18720.117502099893,5.681680459955687
10,Azerbaijan,60193893.97465936,6727.807315329905,8.947030013404552
11,Bahamas,71018.52086856187,0.0227887553456355,3116.384365509603
12,Bahrain,934161.3246738131,2.9671360439752617,314.8360273438145
13,Bangladesh,4060291.6865992607,3.1889949119116405,1273.219869819523
14,Barbados,0.0,0.0,
15,Belarus,90357399.63579546,18193.885001935545,4.966360929849938
16,Belgium,116210811.36126345,24886.898340114545,4.6695578441748316
17,Benin,121707857.16576613,45704.937851243165,2.662903898084082
18,Bermuda,881503.7862698481,2.339311159222596,376.82194726194143
19,Bolivia (Plurinational State of),65117907.49058169,8706.747890679784,7.47901608134166
20,Bosnia Herzegovina,21434689.578547943,937.3011879461437,22.868518523396514
21,Botswana,19598261.804190736,746.7709631695064,26.244006222483787
22,Brazil,-16467350.893984705,737011.9317738407,-0.022343397961483578
23,Brunei Darussalam,9213583.384719817,37.19063767247952,247.73932261822233
24,Bulgaria,152663367.1530655,75306.02596752059,2.027239722076279
25,Burkina Faso,67526699.51569772,9349.145369322605,7.222767092409686
26,Burundi,26278796.161370095,1323.5992757405343,19.85404241526764
27,C?te d'Ivoire,20015360.899316154,778.0702108610956,25.724363457078017
28,Cabo Verde,5213249.019492933,56.34930197232747,92.5166565870346
29,Cambodia,57045376.12021837,11127.357192741261,5.126588023743044
30,Cameroon,674358.3558397198,1.2689671559460853,531.4230180661754
31,Canada,286229022.5037547,639080.5118705828,0.4478763116496307
32,Cayman Isds,0.0,0.0,
33,Chile,98067484.15473971,24743.76555786423,3.963320939385931
34,China,127393109.95770869,12409817.081083594,0.010265510694101629
35,Colombia,70085904.82152823,10265.930377711165,6.827038781959302
36,Comoros,5467727.707747648,61.84144673814518,88.41526186959388
37,Congo,1307553.068240629,4.607589476410032,283.7824582539413
38,Costa Rica,42774238.15431644,3407.0948130409197,12.554460765398932
39,Croatia,144165084.85134667,46102.99353927102,3.12702221231134
40,Cyprus,40128630.24319118,2691.0266864125215,14.912014973990361
41,Czechia,31139501.10628958,119064.42217207591,0.2615348946244053
42,Denmark,92613705.24605574,13561.900630338137,6.8289620880186765
43,Dominican Rep.,79776525.56392837,13948.441003982163,5.7193865279390605
44,Ecuador,60563609.28510231,7396.479101630345,8.18816743114339
45,Egypt,162099550.4153218,118399.46187201083,1.3690902631850685
46,El Salvador,0.0,0.0,
47,Estonia,37771777.67470506,2402.5117858948684,15.721786630335355
48,Eswatini,6345554.406001048,82.69275032554083,76.73652624952219
49,Ethiopia,36992236.49321991,2579.5697492989934,14.340467631577969
50,Fiji,0.0,0.0,
51,Finland,118892956.92100681,25008.668908357467,4.754069773032776
52,France,221756256.8216792,134049.2046729502,1.6542899852536568
53,French Polynesia,30790163.149427842,1803.1550795853634,17.075715504463464
54,Georgia,10738389.384647233,259.3074831027429,41.411799058619785
55,Germany,240536569.15604874,166532.12988357706,1.4443853526896482
56,Ghana,3274732.369213977,23.854013902707216,137.28223612891935
57,Greece,105542019.2697954,19606.193356035903,5.383095910216736
58,Greenland,868781.5320045315,2.1507205102504634,403.94906165811244
59,Grenada,13522163.356331982,370.4291266186007,36.50404999133505
60,Guatemala,88508246.7596159,18538.574542077247,4.774274664900883
61,Guinea,1560393.7165938714,5.3916094183977705,289.4114902443314
62,Guyana,37643101.74621591,2663.513134180431,14.13287633657522
63,Honduras,28253259.858602382,1532.282518983207,18.438675315144035
64,Hungary,103090103.60161746,18838.133498601615,5.472416023024255
65,Iceland,19051225.893826634,762.914447769734,24.97164124957921
66,India,574180770.254252,7213477.181596939,0.07959833458946884
67,Indonesia,73530097.5489398,75352.83827356239,0.9758105896687623
68,Iran,9298614.801036686,53.90316963265671,172.50590019855176
69,Ireland,82925112.54778123,10505.057090835027,7.893827880300427
70,Israel,99432096.47868448,20591.70808884989,4.8287444659593595
71,Italy,196643656.82255042,105478.78135808473,1.8642958734513109
72,Jamaica,1775203.4617189034,7.598344876691585,233.63028271649725
73,Japan,100714985.29705562,63142.82976638364,1.5950343953491115
74,Jordan,72131253.34060387,9877.346061638827,7.302695773791286
75,Kazakhstan,53550788.18837923,5530.760657604448,9.682355014721214
76,Kenya,205117018.1700939,258738.41545431086,0.792758268268495
77,Kiribati,1751097.4737812034,6.704638844131978,261.1770021458793
78,Korea,103825077.60652968,82083.28193352735,1.264874833959603
79,Kuwait,2277271.220541175,14.998977843968593,151.82842752560728
80,Kyrgyzstan,1025920.3987240394,2.826712621362689,362.9376368049287
81,Lao People's Dem. Rep.,74968821.10884915,98404.20255239881,0.7618457257344202
82,Latvia,43076163.12846014,3051.0844548956943,14.118312280520847
83,Lebanon,137916008.68085346,51047.92043903784,2.7016969054705124
84,Lesotho,36995274.3504058,2580.0438042970773,14.33901017059864
85,Lithuania,54016533.6067483,4604.285462799886,11.731795094629213
86,Luxembourg,28244727.58138093,1420.1728051552896,19.888232952251535
87,Madagascar,54958644.25504394,5867.730363847618,9.366252511133824
88,Malawi,81574123.75417869,14393.339674276769,5.667491047957748
89,Malaysia,10703723.661776898,58.492440672905516,182.99328150167287
90,Maldives,23347402.140269388,610.9695720169171,38.213690516854285
91,Mali,24882012.22734456,1189.7958464628073,20.912841729375096
92,Malta,24118858.257802974,1054.7893980583972,22.866041602427693
93,Mauritania,328943.55820398603,0.2768965646485857,1187.9654723107674
94,Mauritius,47500854.35094195,4206.370072123899,11.292599922611565
95,Mexico,225949908.08004993,437722.80802364514,0.5161940477815916
96,Mongolia,35770276.72039768,2369.035475233424,15.099088677375416
97,Montenegro,15264575.884430986,502.378122102048,30.38463502463249
98,Morocco,93488858.95880823,20629.026897897173,4.531908335838083
99,Mozambique,642903.7542973805,1.0044612249964084,640.0483545790224
100,Myanmar,73674412.34621215,77418.8726105518,0.9516337536562203
101,Namibia,56506515.91410029,6249.977641337972,9.0410748896701
102,Nepal,30227934.269029506,1328.3129526800044,22.75663593285123
103,Netherlands,139217087.9026293,37395.68863640838,3.722811184364386
104,New Caledonia,118745.96195066375,0.07423063260103151,1599.689478451429
105,New Zealand,74562723.98778322,10338.87424303587,7.211880349353092
106,Nicaragua,58534826.26566424,6848.965822774056,8.546520420794817
107,Niger,57364260.372180715,6467.369617128855,8.869797733571811
108,Nigeria,320166485.3664576,1135345.433533742,0.2819991836052444
109,North Macedonia,19096405.803786058,758.0879923954784,25.190223292474823
110,Norway,79310514.19548635,11271.450064977793,7.036407360035854
111,Oman,47189256.639410764,4014.1789699744427,11.755643431042937
112,Pakistan,90319393.77701952,1226131.808451631,0.0736620591313715
113,Palau,1779885.7454284169,6.9220463434944,257.13288485871243
114,Panama,387946.9077647529,1.5118604041374957,256.60233359049676
115,Papua New Guinea,0.0,0.0,
116,Paraguay,38534059.73228481,2786.319420842349,13.829735185435181
117,Peru,93869536.14629892,21836.694624430347,4.298706272206602
118,Philippines,91255161.64337902,1474910.0779630463,0.06187167814963253
119,Poland,166101935.66368148,72122.21085156598,2.303062173253871
120,Portugal,105991497.19277476,19803.30981960021,5.352211229249683
121,Qatar,180853.79588419374,0.4608538187488202,392.43202188320095
122,Rep. of Moldova,38918124.922924966,2842.291392603248,13.692517601891602
123,Romania,35136301.61452679,241163.46790999256,0.14569495918693798
124,Russian Federation,71528879.65416549,55787.15294622547,1.2821747638405896
125,Rwanda,696947.9164745063,2.2951595182262894,303.6599029130276
126,Saint Lucia,6392255.071240032,87.44296202283508,73.10199612829611
127,Samoa,2712552.3396152286,15.747540840542474,172.25244037035222
128,Saudi Arabia,142739365.62387526,56550.65201910257,2.5240976103274373
129,Senegal,174827553.27997738,152189.8485000914,1.148746483441518
130,Serbia,32449674.38225019,2007.295239312119,16.1658702450619
131,Seychelles,21158095.06149182,867.112742635492,24.400627532221662
132,Sierra Leone,10818320.517877163,234.20327902095153,46.19201132922383
133,Singapore,0.0,0.0,
134,Slovakia,234868873.4954689,10361.604865804016,22.667229308328203
135,Slovenia,49915082.6691031,4013.033313571183,12.438242787644308
136,Solomon Isds,1794495.6071134838,7.032006039770891,255.1897135702617
137,South Africa,26604700.708048422,1355.8256801632465,19.622508333700477
138,Spain,179732944.74518093,84286.35556591825,2.1324085439263807
139,Sri Lanka,79435477.98759894,212057.95949669258,0.3745932393961278
140,State of Palestine,7938085.666428203,148.2324451680394,53.55160712237745
141,Sudan,2087279.0461123828,9.487011809358396,220.0143826166002
142,Sweden,119416379.34655848,24969.108351468803,4.782564826330045
143,Switzerland,97109252.7836844,16795.20501278503,5.781962929881584
144,Tajikistan,22947243.121626332,1015.9475086713156,22.587036166501726
145,Thailand,72314288.61324899,60065.24773866259,1.2039289162325717
146,Togo,35607724.56812941,2394.541125479111,14.870375033130763
147,Tonga,0.0,0.0,
148,Trinidad and Tobago,47000327.56789923,4157.618311872635,11.304627804260797
149,Tunisia,20920662.07192889,848.2328711830868,24.663819079245833
150,Turkey,861581328.0658056,123255.40718299107,6.990211202553242
151,USA,512294267.98003983,4566929.231212098,0.1121747769767987
152,Uganda,228352394.26876292,369529.9790900219,0.6179536362140013
153,Ukraine,4703489.746428235,67.23073424630431,69.96041020757984
154,United Arab Emirates,3243336.354122326,76.31724445259333,42.4980799213344
155,United Kingdom,200493418.70301765,131392.93367535897,1.5259071633059789
156,United Rep. of Tanzania,105922014.9081551,29247.260851523475,3.6216046160998925
157,Uruguay,24184596.40447646,1135.5936032150098,21.296876220513038
158,Uzbekistan,100098944.56509869,24866.594289281333,4.025438441654474
159,Viet Nam,454623301.2838204,72928.73717003413,6.233801913008055
160,Yemen,73510032.72478946,10280.763434242812,7.1502503870427345
161,Zambia,1727918.4948500409,7.795236262938854,221.66338986608272
162,Zimbabwe,683068.2460550395,4.23950678874707,161.1197434258411
