,country,total_netprofits,scrap,net_profit
0,Angola,-42350333.60876585,967.8378446832448,-43.75767474005557
1,Argentina,-55491289.641715065,12006.993825172576,-4.621580592918934
2,Aruba,-15211836.174355676,38.0770310124674,-399.5016357597558
3,Australia,198295282.85987404,105020.96391062633,1.888149522495574
4,Belgium,-26762661.34848792,43731.025759110424,-0.6119833889995707
5,Benin,-18395564.8944957,71.40092526407726,-257.63762621365845
6,Bermuda,-6510317.9841108,4.394485847177111,-1481.474331813547
7,Bolivia (Plurinational State of),-51799946.29006216,14081.42050035621,-3.678602331970117
8,Botswana,-46200948.25367238,1330.6260659257268,-34.72121089220511
9,Brazil,4440234709.140523,1042947.6228252697,4.257389932115909
10,Burkina Faso,-54536238.05000642,13601.274937153135,-4.009641618304153
11,C?te d'Ivoire,-45942433.98616208,1302.5238809445502,-35.271855401872585
12,Cabo Verde,-19521104.349589277,85.03715167082274,-229.55971556003095
13,Cameroon,-5345961.750846551,2.648940765756249,-2018.1507340426792
14,Canada,4559313767.265194,1103792.7125441027,4.130588755887464
15,Chile,8465806.87303169,36386.29437346908,0.23266471672379202
16,China,44027637525.125374,15696119.009774063,2.805001510099988
17,Colombia,-45427147.44716501,17265.70342341723,-2.6310626525388368
18,Congo,-9927052.156077452,11.019364215393693,-900.8734044936715
19,Costa Rica,-60121705.326083675,5718.797134955813,-10.512998434337401
20,Czechia,-74228181.46549891,11823.305100339736,-6.278124503728319
21,Dominican Rep.,-33842175.08326438,21940.915316455,-1.5424231211486334
22,Ecuador,-56034624.197674185,11572.375806386826,-4.842102013896621
23,El Salvador,-26381484.394442625,186.6440366609358,-141.34651642992574
24,Eswatini,-22371991.213597275,127.42031441986992,-175.576330316358
25,Finland,-27339864.135821104,41217.329748657234,-0.6633099306175159
26,France,639539473.8720987,235499.95923250768,2.71566702583029
27,Germany,859866737.9427418,292775.8231703098,2.9369458469340586
28,Ghana,-15252808.54218276,48.50351678271985,-314.46809538595795
29,Grenada,-38583142.97055253,655.7314353095619,-58.83985560694974
30,Guatemala,-12181766.472919228,29638.952668264716,-0.41100529459539903
31,Guinea,-9229411.78428111,9.829060300775158,-938.9922842932649
32,Guyana,-59912505.819545135,5353.411745970747,-11.191462316463586
33,Honduras,-53937650.97150876,2497.915749644292,-21.593062527905346
34,Hungary,369279502.3438718,157652.83002316664,2.3423588545134724
35,India,34286165022.181076,7259509.331608598,4.722931462171394
36,Italy,450240532.75212103,184033.52365961194,2.446513677501959
37,Jamaica,-11004298.503846452,14.533073980798497,-757.1900148850573
38,Japan,5860657112.057997,1402499.2535578953,4.178723872537212
39,Korea,45891147668.61363,10208093.141381884,4.495565139641867
40,Lesotho,-57681397.47289247,3677.7236487210316,-15.683994498322843
41,Mali,-49324574.58708571,1720.0114867737211,-28.676886733823704
42,Mexico,300298102.8574541,114410.76306946017,2.624736474095007
43,Mozambique,-30125357.88688915,348.35461521602343,-86.47899746701407
44,Namibia,-59888718.91774386,9473.988071333626,-6.321384243553676
45,Netherlands,39386089.06698333,66253.13615426375,0.5944788632386668
46,Nicaragua,-57098800.35826909,10815.36841940645,-5.279413344423332
47,Niger,-60241377.85544641,9026.377659668253,-6.673926144772063
48,Nigeria,7004049441.630652,1608861.842566782,4.35341883082787
49,Norway,-59789579.147225924,19973.02129901544,-2.9935170173865093
50,Panama,-25093909.785753205,177.14857323412292,-141.65459719841274
51,Paraguay,-59024129.41252541,4474.558708014936,-13.191050394936148
52,Peru,5115377.993601555,35237.306067549536,0.14516938337441093
53,Poland,269479383.90569264,128085.72985395936,2.103898570222829
54,Romania,-73756904.40151703,11823.305100339736,-6.238264493352004
55,Russian Federation,246079827.7545141,75667.0059573967,3.2521417312727565
56,Saint Lucia,-23800053.88824056,137.1422002434441,-173.54289085338112
57,Senegal,737370011.1712259,222312.75998954484,3.316813714183134
58,Serbia,-54516959.1215912,2724.8636646665013,-20.00722451861223
59,Slovakia,-74050469.05210154,11823.305100339736,-6.263093815448757
60,South Africa,-52031639.788686685,2151.275370135744,-24.18641542175213
61,Spain,338665931.42880946,149547.2564649363,2.264608120766261
62,Sweden,601290303.9537705,243902.45493541955,2.4652900853867177
63,Switzerland,-45669279.82255122,29376.171567373563,-1.5546368837685263
64,Thailand,272241014.4250055,81497.17528533566,3.3404963236068337
65,Togo,-57694491.430240266,3682.699292622051,-15.66635960362712
66,Trinidad and Tobago,-60187307.07977104,7301.084818156406,-8.243611542506216
67,Turkey,256919318.28469196,118233.05100339734,2.1729906832676558
68,USA,34748461739.735916,7464173.276899403,4.655366435192182
69,United Kingdom,691259084.8583432,230127.42114698055,3.003810156186653
70,Uruguay,-51242931.56186512,1863.0733385237602,-27.504516597542203
71,Viet Nam,224150508.26626247,70939.8306020384,3.159727142903858
72,Zambia,-32466557.95775564,378.8292238672085,-85.702358509533
73,Zimbabwe,-20690365.63092441,96.07395227593727,-215.3587433511521
