,country,type,recycling_m,net_profit
6,Afghanistan,LFP,Hydro,0.0
11,Afghanistan,NCA,Hydro,-228059.4076652749
7,Afghanistan,NMC111,Hydro,-813332.3799609847
10,Afghanistan,NMC523,Hydro,-666203.4777062596
8,Afghanistan,NMC622,Hydro,-1277356.508050607
9,Afghanistan,NMC811,Hydro,0.0
18,Albania,LFP,Hydro,-145.03647474546446
23,Albania,NCA,Hydro,5.477651032939063
19,Albania,NMC111,Hydro,3.8125895022633634
22,Albania,NMC523,Hydro,3.545861740965354
20,Albania,NMC622,Hydro,1.6974608486339107
21,Albania,NMC811,Hydro,-0.7755280678980625
264,Algeria,LFP,Hydro,0.0
269,Algeria,NCA,Hydro,-0.5390184898583552
265,Algeria,NMC111,Hydro,-15.234350474275812
268,Algeria,NMC523,Hydro,-12.649241607661411
266,Algeria,NMC622,Hydro,-25.012691222072156
267,Algeria,NMC811,Hydro,-30.953000637749575
24,Andorra,LFP,Hydro,0.0
29,Andorra,NCA,Hydro,-340.4301800344632
25,Andorra,NMC111,Hydro,-839.7731301828401
28,Andorra,NMC523,Hydro,-736.5917830256636
26,Andorra,NMC622,Hydro,-1172.181247034056
27,Andorra,NMC811,Hydro,-1364.7275928659442
12,Angola,LFP,Hydro,0.0
17,Angola,NCA,Hydro,-7.363738786929632
13,Angola,NMC111,Hydro,-33.101167720786506
16,Angola,NMC523,Hydro,-27.96644518896118
14,Angola,NMC622,Hydro,-50.016861992215816
15,Angola,NMC811,Hydro,-60.27152845308827
36,Argentina,LFP,Hydro,0.0
41,Argentina,NCA,Hydro,5.310450874872563
37,Argentina,NMC111,Hydro,-0.1884516469372393
40,Argentina,NMC523,Hydro,0.3875464184508367
38,Argentina,NMC622,Hydro,-3.786977616774172
39,Argentina,NMC811,Hydro,-6.070979597927948
42,Armenia,LFP,Hydro,0.0
47,Armenia,NCA,Hydro,-1390.0859152269409
43,Armenia,NMC111,Hydro,-2712.5424573775554
46,Armenia,NMC523,Hydro,-2887.2062182601308
44,Armenia,NMC622,Hydro,-4972.357071065599
45,Armenia,NMC811,Hydro,-7945.799191458028
0,Aruba,LFP,Hydro,0.0
5,Aruba,NCA,Hydro,-2645.3655471507486
1,Aruba,NMC111,Hydro,-4455.061035755524
4,Aruba,NMC523,Hydro,-5324.078110862016
2,Aruba,NMC622,Hydro,-10222.31415112885
3,Aruba,NMC811,Hydro,-14055.807951256193
48,Australia,LFP,Hydro,0.0
53,Australia,NCA,Hydro,7.1203402458549245
49,Australia,NMC111,Hydro,4.871363959034699
52,Australia,NMC523,Hydro,4.7145197324692925
50,Australia,NMC622,Hydro,3.5272164479484145
51,Australia,NMC811,Hydro,2.602430960876659
54,Austria,LFP,Hydro,-170.00358251828146
