,country,total_netprofits,scrap,net_profit
0,Angola,-16475342.380919155,2864.732046632056,-5.7510936844123055
1,Argentina,91468093.68403421,27801.030154837536,3.290097279654878
2,Aruba,-972059.0806573769,2.3934939847090675,-406.12555822885514
3,Australia,680110478.0050012,129174.8481985041,5.265037950421041
4,Belgium,114798141.73689681,48209.86333296972,2.3812169087479815
5,Benin,-12484723.170732385,557.839077732555,-22.380510202832976
6,Bermuda,-820138.846712156,2.130509415005588,-384.9496467538515
7,Bolivia (Plurinational State of),257808727.8361335,55952.35340366473,4.6076476171822245
8,Botswana,-16612808.427490192,2692.3262305937988,-6.170429214228692
9,Brazil,8782040019.186672,1230666.3685184552,7.1360039112460525
10,Burkina Faso,833409172.3766439,142541.06303830628,5.846800596349381
11,C?te d'Ivoire,-13399374.347319415,4657.077097824679,-2.877206897343027
12,Cabo Verde,-13147309.66551951,651.9486415526403,-20.166173878679608
13,Cameroon,-761436.4330660399,1.589371795841559,-479.0801215035188
14,Canada,9665828382.994991,1383296.5885959351,6.98753142506188
15,Chile,836014301.4926853,144353.4511722839,5.791439655259183
16,China,103702029488.31381,18952651.79216189,5.4716369311022275
17,Colombia,270267631.06184906,58120.38642567555,4.650134792332597
18,Congo,-1255666.1404290018,3.717181022620263,-337.8006432261067
19,Costa Rica,38816662.86486285,17706.30869075154,2.1922504313469804
20,Czechia,28384700.670775782,24481.4161944256,1.1594386715764815
21,Dominican Rep.,394855906.7854187,77661.30310973132,5.084332749703004
22,Ecuador,290557547.14309806,61220.82931611181,4.746057026487069
23,El Salvador,-2271610.689758587,13.039986961331635,-174.2034479401513
24,Eswatini,-13489826.66831949,707.090658055943,-19.07793083479292
25,Finland,290055049.27416354,84500.66384657132,3.432577166503915
26,France,1257870918.1509774,265213.04520339775,4.742869707582779
27,Germany,1435465131.8674192,296955.7783456987,4.833935678450863
28,Ghana,-2980397.836176511,23.139862629414765,-128.79928821997024
29,Grenada,-14478852.724118136,929.7501491546373,-15.572842593553586
30,Guatemala,628949871.4503212,113357.47903886758,5.5483756059418825
31,Guinea,-2289357.088641787,12.360794959446658,-185.21115317847423
32,Guyana,-9179088.333821554,6318.905394262903,-1.4526389874669565
33,Honduras,7863508.473068046,10959.313944597014,0.7175183148161193
34,Hungary,719821861.2138422,159129.74453074645,4.523490333856225
35,India,117695500149.39673,15031589.543377316,7.829877193610009
36,Italy,875549540.064269,195869.6302466141,4.470062760428395
37,Jamaica,-1520099.8306269187,6.16223090707072,-246.68011529439974
38,Japan,14066115905.215725,1893614.9428100034,7.4281817212228525
39,Korea,194135437944.4872,25326439.342868797,7.665326946132687
40,Lesotho,126815748.57546908,33611.34533820139,3.773004243044537
41,Mali,52905252.08533036,20207.311135924705,2.618124288256987
42,Mexico,844195657.0803347,145494.2976405029,5.802259406524853
43,Mozambique,-7545832.763000996,162.19712376406216,-46.52260525887894
44,Namibia,239341070.70077866,52367.21843351918,4.570436961524414
45,Netherlands,236493822.63926885,73723.29666052444,3.207857398567756
46,Nicaragua,183925233.8114136,43799.3957327658,4.199264184684204
47,Niger,795907034.7302427,137046.50010421197,5.807569212822105
48,Nigeria,59179654284.910614,7800570.322408485,7.586580447189463
49,Norway,53166239.52320106,23706.742506745963,2.242663221573868
50,Panama,-2239170.209729135,12.695963367913755,-176.36867284826477
51,Paraguay,50592655.40465446,20053.90070938832,2.5228336440784958
52,Peru,823361536.9917437,142231.37072077923,5.788888434522097
53,Poland,644575360.5160444,147423.38623253594,4.372273470230386
54,Romania,29220980.91310265,24481.4161944256,1.1935984700001239
55,Russian Federation,2583462041.8394265,352502.5814173204,7.32891666055892
56,Saint Lucia,-12153518.779609118,535.2290216332824,-22.707137110244787
57,Senegal,4640869336.661386,670500.0493624043,6.92150483967079
58,Serbia,9209255.43165612,12473.747216629232,0.7382910100486009
59,Slovakia,18678132.608771376,21695.663054770324,0.8609155000987412
60,South Africa,13734248.052470118,12196.775145752032,1.1260556899955285
61,Spain,764220270.6391441,171323.60012764097,4.460683000297555
62,Sweden,1229971292.0779867,247352.8626007196,4.9725371242758705
63,Switzerland,105191881.35648824,34998.93914943327,3.0055734234502247
64,Thailand,2619670298.367482,357322.51407501724,7.331388857903036
65,Togo,84936959.73183674,26193.21318115072,3.2427086797033158
66,Trinidad and Tobago,5538189.300858689,10393.37713921163,0.5328575328960666
67,Turkey,1455712905.0376809,244814.16194425596,5.946195650924581
68,USA,99545023484.47491,11415293.113226065,8.720321282783301
69,United Kingdom,1716139664.239443,281316.6087412107,6.1003851564916225
70,Uruguay,-9582519.62140642,7119.947803314531,-1.3458693639503219
71,Viet Nam,1011973607.8649294,146888.49716655354,6.889399969266997
72,Zambia,-7568120.81823135,167.92923769864888,-45.06732074739979
73,Zimbabwe,-2742120.982803101,17.882922954955973,-153.33740405357867
