,country,total_costs,scrap,unit_cost
0,Angola,68821196.85376984,2864.732046632056,24.023607001806678
1,Argentina,149721140.8704064,27801.030154837536,5.385452986329504
2,Aruba,6141187.916200229,2.3934939847090675,2565.7837268167186
3,Australia,322751490.3043814,129174.8481985041,2.4985629540543868
4,Belgium,234267739.70679098,48209.86333296972,4.85933216795867
5,Benin,38663624.021191075,557.839077732555,69.30963707015088
6,Bermuda,5030625.185042327,2.130509415005588,2361.231144819481
7,Bolivia (Plurinational State of),190056040.80596554,55952.35340366473,3.396747933635931
8,Botswana,67333732.6587819,2692.3262305937988,25.009499923763432
9,Brazil,545494182.7712762,1230666.3685184552,0.44325106846624285
10,Burkina Faso,272745196.2172208,142541.06303830628,1.9134499940127683
11,C?te d'Ivoire,81677554.13926047,4657.077097824679,17.53837276548676
12,Cabo Verde,40847340.40314923,651.9486415526403,62.654230409729436
13,Cameroon,4449939.806776933,1.589371795841559,2799.8104775860375
14,Canada,617733004.4078568,1383296.5885959351,0.44656584097764906
15,Chile,262599946.91575465,144353.4511722839,1.8191456094966871
16,China,278462743.6365423,18952651.79216189,0.014692547865608132
17,Colombia,192537239.43853444,58120.38642567555,3.3127315780109514
18,Congo,6546132.989283575,3.717181022620263,1761.0476728058743
19,Costa Rica,128357598.2054638,17706.30869075154,7.249257902778362
20,Czechia,170369743.24425378,24481.4161944256,6.9591457410477275
21,Dominican Rep.,212546628.3156809,77661.30310973132,2.736840869324118
22,Ecuador,195980848.04143572,61220.82931611181,3.2012119115455757
23,El Salvador,10893653.967095055,13.039986961331635,835.4037469054801
24,Eswatini,42033105.110565536,707.090658055943,59.44514275740862
25,Finland,285745083.8139244,84500.66384657132,3.3815720588036386
26,France,455157996.99047273,265213.04520339775,1.7161976200733338
27,Germany,477043651.5403315,296955.7783456987,1.6064467719667839
28,Ghana,11945184.13370364,23.139862629414765,516.2167263049888
29,Grenada,46973692.48764601,929.7501491546373,50.52292008810776
30,Guatemala,241815490.79504448,113357.47903886758,2.1332116137844923
31,Guinea,10064068.76670103,12.360794959446658,814.1926793316502
32,Guyana,90317099.44118996,6318.905394262903,14.293155824613418
33,Honduras,108980409.45397088,10959.313944597014,9.944090479103272
34,Hungary,352156929.8896421,159129.74453074645,2.213017628653326
35,India,230102910.0390091,15031589.543377316,0.015307955913444221
36,Italy,393896513.622846,195869.6302466141,2.011013719313717
37,Jamaica,8219741.951405559,6.16223090707072,1333.890611267746
38,Japan,394508114.4815648,1893614.9428100034,0.2083359745229619
39,Korea,753805672.9382408,25326439.342868797,0.029763586690305557
40,Lesotho,163916403.03421652,33611.34533820139,4.8768176752483425
41,Mali,137007092.2513031,20207.311135924705,6.780075356375886
42,Mexico,263306088.40013754,145494.2976405029,1.8097347639749564
43,Mozambique,24133821.402675945,162.19712376406216,148.7931526935205
44,Namibia,191642317.59284043,52367.21843351918,3.6595855828419204
45,Netherlands,271201956.69159234,73723.29666052444,3.678646628356881
46,Nicaragua,174824546.5319713,43799.3957327658,3.9914830697353016
47,Niger,268992566.5072043,137046.50010421197,1.9627831889370309
48,Nigeria,1117760054.8437965,7800570.322408485,0.14329209386560338
49,Norway,161817225.45318586,23706.742506745963,6.825789136029099
50,Panama,10775625.881449627,12.695963367913755,848.7442480089886
51,Paraguay,133926607.0698447,20053.90070938832,6.6783320118437794
52,Peru,261276498.36336854,142231.37072077923,1.8369822145375516
53,Poland,343611615.3191397,147423.38623253594,2.3307809167885303
54,Romania,169123000.96538043,24481.4161944256,6.908219672515907
55,Russian Federation,138825085.89919785,352502.5814173204,0.39382714685668
56,Saint Lucia,38908402.1340472,535.2290216332824,72.69486623747711
57,Senegal,470709191.40589625,670500.0493624043,0.7020270794215537
58,Serbia,121604115.17687179,12473.747216629232,9.748803873045997
59,Slovakia,162139986.51407838,21695.663054770324,7.4733824038822325
60,South Africa,114674716.71634847,12196.775145752032,9.40205221019329
61,Spain,370833069.3616704,171323.60012764097,2.164518309709749
62,Sweden,430042461.7012468,247352.8626007196,1.7385788754562637
63,Switzerland,191710214.9338274,34998.93914943327,5.47760073856215
64,Thailand,139864009.7245829,357322.51407501724,0.3914223263726939
65,Togo,150125776.4069579,26193.21318115072,5.731476141117047
66,Trinidad and Tobago,107027119.96154463,10393.37713921163,10.297626895281024
67,Turkey,387830145.8926959,244814.16194425596,1.5841818251552153
68,USA,1241095511.0489662,11415293.113226065,0.10872217635927364
69,United Kingdom,425770036.6105255,281316.6087412107,1.51349057745183
70,Uruguay,94070405.35419858,7119.947803314531,13.212232442266814
71,Viet Nam,124380170.61101343,146888.49716655354,0.8467659007361316
72,Zambia,24520692.308856737,167.92923769864888,146.0180052318193
73,Zimbabwe,11440908.899413018,17.882922954955973,639.7672756422825
