,country,total_costs,scrap_sum,unit_cost
0,Afghanistan,2962453.116462796,0.6065550182925492,4884.063320095997
1,Albania,7154824.19955573,5.869199998283708,1219.0459009145995
2,Algeria,18843276.238428943,143.59628577710848,131.22398073497286
3,Andorra,3645415.3841681127,1.3650926782010724,2670.452667706096
4,Angola,11729868.91911682,37.34424508048912,314.10111233565164
5,Argentina,37240662.309610836,688.2055879686319,54.112699694191164
6,Armenia,9979110.92000781,21.28451084006613,468.8437989010795
7,Aruba,11019226.871740783,12.295784817288034,896.1792220247386
8,Australia,40809360.07501842,1079.038387983514,37.82011884793289
9,Austria,64446037.9554926,3549.801291965152,18.154829708740007
10,Azerbaijan,15366875.82060355,62.60277264326581,245.46637747452175
11,Bahamas,375060.50656526635,0.004216986433054408,88940.41100663586
12,Bahrain,9403220.135342456,19.63547348568749,478.88940097098066
13,Bangladesh,2538834.3022260466,0.9842206845895729,2579.537640264855
14,Barbados,7323537.798197915,2.982262008680074,2455.698988513506
15,Belarus,21938258.886332292,189.25401064963506,115.91965111347878
16,Belgium,74938692.39185326,5512.149134855618,13.595185935370408
17,Benin,9197033.50772788,16.68306387821328,551.2796435274971
18,Bermuda,9891705.382738978,16.591417335340953,596.194115476133
19,Bolivia (Plurinational State of),25078133.95025494,168.886716250244,148.49086125338593
20,Bosnia Herzegovina,10086449.973590307,21.139861273930936,477.1294306471455
21,Botswana,15427712.94966441,64.91393213532255,237.66412605391233
22,Brazil,52583821.13861485,1861.4671680371089,28.248589092260893
23,Brunei Darussalam,6872239.524208879,5.713121294524656,1202.8870331871126
24,Bulgaria,12381950.388915291,26.97709512775605,458.9801211093264
25,Burkina Faso,13599797.469148569,41.58886674215477,327.00572375451907
26,Burundi,11526470.75460188,28.280670469607628,407.5741686177146
27,C?te d'Ivoire,12258537.374481395,35.19029937328233,348.3499030357352
28,Cabo Verde,3304641.858078016,0.6721729349927066,4916.3566190207775
29,Cambodia,15369108.161537651,62.92230171014156,244.25533942380434
30,Cameroon,6788830.90767339,8.09974041358869,838.1541334687682
31,Canada,72848887.78707857,6308.2489015642295,11.54819489906534
32,Cayman Isds,2876707.6364273047,0.11592040326503839,24816.23213344117
33,Chile,15889372.04826798,32.70443015680647,485.84769623209814
34,Colombia,34203035.65858516,495.2525603226522,69.06180482197249
35,Comoros,1699523.1207924236,0.11142959348825844,15251.99067491443
36,Congo,10283940.685464932,22.56654885352483,455.7161465945029
37,Costa Rica,22858391.76096295,128.55703285063072,177.8073999850472
38,Croatia,11342953.49253627,22.22899875434441,510.27730119060874
39,Cyprus,9007057.274091026,9.554474567827281,942.7056621638233
40,Czechia,25211165.828936934,222.33053322667274,113.39497757257382
41,Denmark,65457825.95449385,3697.250771613416,17.704459339643112
42,Dominican Rep.,21258218.68943644,93.19591950699073,228.10246201650315
43,Ecuador,21044163.362290926,91.649587278904,229.61547331632008
44,Egypt,23667849.360230766,225.96950036142135,104.73913215002825
45,El Salvador,18090494.921545785,69.8574146757627,258.96313233908376
46,Estonia,8387176.690396415,11.796277556140017,711.0019792668281
47,Eswatini,4702578.042999137,1.8157015214784342,2589.9510395134025
48,Ethiopia,16816913.597397946,83.7091435671598,200.8969735057168
49,Fiji,11424898.882231444,30.86591521588298,370.146124044053
50,Finland,50728807.426987454,1913.4063874664864,26.512301704060228
51,France,127253844.37696022,23199.22112420656,5.485263651553407
52,French Polynesia,12048628.28481309,30.044213417832044,401.0299127239559
53,Georgia,8568463.237950835,11.13023003790726,769.8370302112735
54,Germany,163031888.07102102,45627.7046745506,3.573089841662669
55,Ghana,18146951.73750669,134.42249639659903,134.99936561188446
56,Greece,42382160.361492485,978.2128033236967,43.32611494910884
57,Greenland,2591937.511420462,0.33033565710675816,7846.375211570929
